"Fecha","WYNN.Open","WYNN.High","WYNN.Low","WYNN.Close","WYNN.Volume","WYNN.Adjusted"
2016-05-23,89.3000030517578,91.9800033569336,89,91.4800033569336,2112000,83.4240951538086
2016-05-24,92.379997253418,93.5899963378906,91.6999969482422,93.2200012207031,1619800,85.010871887207
2016-05-25,93.870002746582,97.1900024414062,93.8000030517578,96.6500015258789,3116800,88.1388168334961
2016-05-26,97.4499969482422,97.4499969482422,93.8099975585938,94.620002746582,1974700,86.2875747680664
2016-05-27,94.5500030517578,96.8000030517578,94.0899963378906,95.9599990844727,1598000,87.5095672607422
2016-05-31,96.4000015258789,97.6999969482422,95.6999969482422,96.1800003051758,2139100,87.7101898193359
2016-06-01,94.0100021362305,97.0100021362305,93.0800018310547,96.7300033569336,2100500,88.2117614746094
2016-06-02,96.8399963378906,99.870002746582,96.0100021362305,99.4100036621094,2985400,90.65576171875
2016-06-03,98.9199981689453,98.9400024414062,96.0599975585938,98.5,2769200,89.8258895874023
2016-06-06,96.9899978637695,99.4000015258789,96.25,98.6900024414062,2323200,89.9991683959961
2016-06-07,98.379997253418,101.980003356934,98.129997253418,101.110000610352,3214400,92.2060699462891
2016-06-08,102,103.360000610352,100.050003051758,101.319999694824,2593100,92.3975677490234
2016-06-09,100.48999786377,101.410003662109,99.620002746582,100.790000915527,1238600,91.9142379760742
2016-06-10,99.9400024414062,101.029998779297,98.4499969482422,100.449996948242,2469000,91.6041717529297
2016-06-13,99.629997253418,102.75,99.5500030517578,100.150001525879,1952800,91.3305969238281
2016-06-14,99.3600006103516,101.720001220703,98.2699966430664,101.540000915527,2412500,92.5981979370117
2016-06-15,101.660003662109,104.099998474121,100.870002746582,101.599998474121,2211700,92.6528930664062
2016-06-16,100.680000305176,101.589996337891,99.1800003051758,101.199996948242,2074300,92.2881393432617
2016-06-17,102.309997558594,103.75,101.599998474121,103.190002441406,2191500,94.1028900146484
2016-06-20,104.019996643066,105.690002441406,100.139999389648,100.290000915527,2839700,91.4582824707031
2016-06-21,100.519996643066,102.050003051758,99.5299987792969,101.809997558594,1991500,92.8444061279297
2016-06-22,102.349998474121,102.879997253418,100.639999389648,100.720001220703,1747700,91.8504104614258
2016-06-23,102,102.900001525879,101.139999389648,101.699996948242,1569000,92.7441101074219
2016-06-24,97.870002746582,99.6500015258789,91.9499969482422,92.2900009155273,4896900,84.1627731323242
2016-06-27,90.75,90.75,86.3399963378906,87.6900024414062,5475000,79.9678421020508
2016-06-28,90.1999969482422,90.4800033569336,87.4000015258789,88.2799987792969,3780300,80.5058746337891
2016-06-29,90,92.0400009155273,88.9000015258789,91.2799987792969,2613400,83.24169921875
2016-06-30,91.4400024414062,92,89.1500015258789,90.6399993896484,2580700,82.6580581665039
2016-07-01,90.8000030517578,93.9499969482422,90.6399993896484,91.7900009155273,2821500,83.7068023681641
2016-07-05,91.25,91.25,88.120002746582,89.0999984741211,2405100,81.2536773681641
2016-07-06,88.5599975585938,90.0699996948242,87.2600021362305,89.9300003051758,2133700,82.0105819702148
2016-07-07,90.0699996948242,90.9700012207031,88.1800003051758,88.9599990844727,1999500,81.1260070800781
2016-07-08,89.7900009155273,90.7399978637695,89.1999969482422,89.75,2006400,81.8464431762695
2016-07-11,91.3000030517578,96.0599975585938,91.2799987792969,94.0999984741211,4057100,85.8133773803711
2016-07-12,95.870002746582,96.5699996948242,94.5100021362305,96.5,2634100,88.0020217895508
2016-07-13,96.4800033569336,96.4800033569336,93.9700012207031,94.879997253418,2037600,86.5246734619141
2016-07-14,93.7799987792969,94.75,90.7799987792969,92.0199966430664,3453300,83.9165344238281
2016-07-15,92.5599975585938,93.8000030517578,92.1399993896484,92.2200012207031,1770700,84.0989151000977
2016-07-18,92.3600006103516,96.9300003051758,92.129997253418,96.6600036621094,3102000,88.1479263305664
2016-07-19,96,96.1999969482422,94.5299987792969,95.1699981689453,1799100,86.7891464233398
2016-07-20,94.2900009155273,94.9599990844727,93.1900024414062,94.1800003051758,2077000,85.8863372802734
2016-07-21,94.0800018310547,95.3499984741211,93.4300003051758,93.8899993896484,1793800,85.6218490600586
2016-07-22,94.5,95.9100036621094,93.4899978637695,95.7699966430664,1510000,87.3363037109375
2016-07-25,97.25,99,96.2600021362305,97.4100036621094,2883100,88.8318939208984
2016-07-26,100.01000213623,103.860000610352,99.9000015258789,103.470001220703,4013800,94.3582305908203
2016-07-27,103.25,103.769996643066,100.199996948242,102.23999786377,2388000,93.2365341186523
2016-07-28,102.519996643066,104.910003662109,101,104.660003662109,3848400,95.4434356689453
2016-07-29,96.1399993896484,103,96.0100021362305,97.9499969482422,8143600,89.324333190918
2016-08-01,97.9499969482422,99.5,94.8199996948242,97.9300003051758,3437800,89.3060989379883
2016-08-02,97.5599975585938,97.8499984741211,96.0500030517578,96.9199981689453,1947600,88.3850402832031
2016-08-03,96.0299987792969,98.1100006103516,95.5,97.6600036621094,1497600,89.0598831176758
2016-08-04,98.0199966430664,98.8300018310547,96.3300018310547,98.25,2043500,89.5979156494141
2016-08-05,98.9300003051758,99.3099975585938,97.3499984741211,97.5100021362305,1808000,88.9230728149414
2016-08-08,97.6600036621094,100.269996643066,97.5699996948242,100.050003051758,1973000,91.2394027709961
2016-08-09,99.9599990844727,101.199996948242,99.0599975585938,100.190002441406,1674500,91.8259887695312
2016-08-10,100.400001525879,100.779998779297,98.8099975585938,99.5899963378906,1296200,91.2760620117188
2016-08-11,100.199996948242,103.779998779297,100.01000213623,102.660003662109,3366500,94.0897674560547
2016-08-12,99.5,100.879997253418,99.2300033569336,99.75,3005000,91.4227066040039
2016-08-15,100.980003356934,104.440002441406,100.160003662109,103.73999786377,3662500,95.0796203613281
2016-08-16,104.059997558594,104.059997558594,100.620002746582,101.419998168945,3013600,92.9532852172852
2016-08-17,101.879997253418,102.099998474121,100.870002746582,101.330001831055,2032500,92.8708114624023
2016-08-18,100.949996948242,101.379997253418,98.25,99.6800003051758,3053700,91.3585510253906
2016-08-19,98.7900009155273,99,95.9400024414062,97.379997253418,3887700,89.2505569458008
2016-08-22,97.6900024414062,97.6999969482422,96.120002746582,97.0999984741211,2698800,88.9939346313477
2016-08-23,98.0199966430664,98.9100036621094,96.25,96.3899993896484,2775900,88.3432083129883
2016-08-24,96.0100021362305,96.4800033569336,90.3499984741211,90.8099975585938,6068500,83.2290344238281
2016-08-25,91.620002746582,92.4599990844727,90.0599975585938,90.5100021362305,2758300,82.9540634155273
2016-08-26,90.6900024414062,91.3000030517578,88.870002746582,89.8499984741211,3116400,82.3491668701172
2016-08-29,89.3499984741211,91.8000030517578,89.3000030517578,90.7200012207031,2151000,83.1465377807617
2016-08-30,90.8600006103516,91.8099975585938,89.6399993896484,90.1500015258789,2159700,82.6240997314453
2016-08-31,89.2699966430664,90.9499969482422,88.5,89.3199996948242,2146500,81.863410949707
2016-09-01,93.5800018310547,95.2600021362305,93,93.1699981689453,6805000,85.3920059204102
2016-09-02,93.8000030517578,94.0500030517578,91.1100006103516,92.379997253418,3025400,84.6679534912109
2016-09-06,92.9599990844727,93.879997253418,91.8199996948242,92.7900009155273,2029900,85.0437316894531
2016-09-07,93.4899978637695,95.2399978637695,93.25,94.3499984741211,2617000,86.4734954833984
2016-09-08,95.9400024414062,96.7099990844727,95.0199966430664,95.7799987792969,2792800,87.7841186523438
2016-09-09,96.370002746582,98.5,95.2300033569336,98.4100036621094,6349200,90.1945648193359
2016-09-12,97.5699996948242,104.069999694824,97.0800018310547,104.01000213623,7002800,95.3270721435547
2016-09-13,103.059997558594,104.790000915527,102.199996948242,103.709999084473,4456500,95.0521240234375
2016-09-14,104.5,107.680000305176,103.26000213623,107.25,4905300,98.2965927124023
2016-09-15,106.879997253418,109.5,104.730003356934,108.680000305176,5706900,99.6072158813477
2016-09-16,108.650001525879,109.269996643066,106.720001220703,108.569999694824,3835000,99.5063781738281
2016-09-19,108.279998779297,108.430000305176,103.449996948242,103.959999084473,4273700,95.28125
2016-09-20,103.730003356934,104.819999694824,102.419998168945,103.48999786377,2818600,94.850471496582
2016-09-21,104.089996337891,105.220001220703,101.51000213623,103,4014700,94.4013977050781
2016-09-22,103.51000213623,104.080001831055,101.720001220703,102.290000915527,3839900,93.7506713867188
2016-09-23,101.080001831055,102.550003051758,98.379997253418,102.139999389648,5125800,93.6131820678711
2016-09-26,101.550003051758,101.669998168945,99.6600036621094,100.809997558594,2622800,92.3942108154297
2016-09-27,100.139999389648,102.110000610352,99.7699966430664,100.73999786377,3779100,92.3300704956055
2016-09-28,101.559997558594,101.75,98.5,101.660003662109,3047200,93.1732559204102
2016-09-29,101.169998168945,103.629997253418,100,100.589996337891,2858100,92.1925659179688
2016-09-30,98.1399993896484,98.4499969482422,94.8000030517578,97.4199981689453,6737900,89.2872085571289
2016-10-03,100.290000915527,101.25,98.9300003051758,99.2799987792969,4234900,90.991943359375
2016-10-04,99.2699966430664,99.5899963378906,96.1600036621094,96.379997253418,3288400,88.3340377807617
2016-10-05,96.3199996948242,98.370002746582,95.879997253418,97.9400024414062,2699600,89.7638092041016
2016-10-06,97.5,98.5999984741211,97.0999984741211,97.7399978637695,1969200,89.5805130004883
2016-10-07,97.629997253418,97.9899978637695,96.1399993896484,97.0100021362305,2165800,88.9114456176758
2016-10-10,97.1900024414062,99.4899978637695,97.0100021362305,98.6699981689453,1813600,90.4328689575195
2016-10-11,99.8300018310547,101.059997558594,97.379997253418,97.6999969482422,2791500,89.5438385009766
2016-10-12,97.3300018310547,97.9100036621094,96,96.4300003051758,2034400,88.3798599243164
2016-10-13,95.75,95.7900009155273,92.8199996948242,94.9499969482422,3060700,87.0234146118164
2016-10-14,95.6699981689453,96.3399963378906,91.9100036621094,93.370002746582,2885500,85.5753173828125
2016-10-17,91.2300033569336,94.1399993896484,91.0599975585938,93.0999984741211,1887900,85.3278579711914
2016-10-18,94.4899978637695,94.879997253418,92.5699996948242,92.9800033569336,1183300,85.217887878418
2016-10-19,92.7900009155273,95.9400024414062,92.7900009155273,95.5199966430664,1852300,87.5458297729492
2016-10-20,95.1399993896484,97.2399978637695,95.0100021362305,96,1498400,87.9857559204102
2016-10-21,95.5,96.2300033569336,94.5,95.2699966430664,1927500,87.3167037963867
2016-10-24,96.8199996948242,97.8899993896484,96.4000015258789,96.8000030517578,1500100,88.7189788818359
2016-10-25,96.6500015258789,96.6699981689453,95.1500015258789,95.5699996948242,1172900,87.5916519165039
2016-10-26,95.2300033569336,97.5500030517578,95.2300033569336,95.75,1804200,87.7566299438477
2016-10-27,97.0500030517578,97.0500030517578,93.120002746582,94.1800003051758,1851000,86.3176956176758
2016-10-28,94.2900009155273,95.5500030517578,93.75,94.1800003051758,2079000,86.3176956176758
2016-10-31,94.6600036621094,95.0500030517578,93.4199981689453,94.5500030517578,1341600,86.6568069458008
2016-11-01,96.4300003051758,99.75,95.9499969482422,98.2300033569336,3722300,90.0295944213867
2016-11-02,97.7699966430664,98.1100006103516,95.8600006103516,96.5199966430664,2542400,88.4623718261719
2016-11-03,92.2099990844727,92.9300003051758,86.7300033569336,87.5299987792969,9050400,80.2228393554688
2016-11-04,88.2300033569336,89.1999969482422,86.5699996948242,88.0400009155273,3223800,80.6902694702148
2016-11-07,89.9499969482422,90,87.3199996948242,87.8600006103516,2792100,80.5252914428711
2016-11-08,87.9000015258789,88.4800033569336,86.1800003051758,86.6699981689453,3439400,79.4346542358398
2016-11-09,85.3499984741211,88.5299987792969,84.5999984741211,87.8399963378906,2798900,80.5069808959961
2016-11-10,89.1600036621094,89.6500015258789,84.8000030517578,85.3000030517578,3564900,78.1790161132812
2016-11-11,84.7900009155273,85.5299987792969,82.5100021362305,84.9800033569336,3252600,77.8857345581055
2016-11-14,84.5,85.9899978637695,82.7600021362305,84.5100021362305,2480700,77.454948425293
2016-11-15,84.9499969482422,87.5500030517578,84.879997253418,86.870002746582,2288600,80.0918121337891
2016-11-16,86.7799987792969,87.9199981689453,85.9000015258789,86.5699996948242,1825800,79.8152236938477
2016-11-17,87.7900009155273,90.6600036621094,87.3499984741211,90.4400024414062,3636900,83.3832550048828
2016-11-18,91.2300033569336,94,90.8899993896484,92.3499984741211,3224700,85.1442337036133
2016-11-21,94.7099990844727,98.4499969482422,94.25,97.379997253418,5209400,89.78173828125
2016-11-22,97.0599975585938,98.3099975585938,96,98.0999984741211,2690300,90.4455642700195
2016-11-23,97.9499969482422,101.529998779297,97.5500030517578,101.319999694824,4267800,93.414306640625
2016-11-25,101.51000213623,102.199996948242,100.470001220703,101.550003051758,1170400,93.6263732910156
2016-11-28,101.410003662109,103.150001525879,100.76000213623,102,2746200,94.0412673950195
2016-11-29,101.180000305176,102.550003051758,99.1999969482422,99.7900009155273,2687200,92.0037078857422
2016-11-30,101.800003051758,104.900001525879,101.519996643066,101.98999786377,2618300,94.0320587158203
2016-12-01,101,101,97.3300018310547,99.2699966430664,3881900,91.5242767333984
2016-12-02,98,99.5999984741211,97.4000015258789,98.6399993896484,1955500,90.9434356689453
2016-12-05,99.5599975585938,100.389999389648,97.9700012207031,98.370002746582,1678600,90.6945037841797
2016-12-06,99,102.300003051758,98.75,102.180000305176,2892100,94.2072143554688
2016-12-07,101.279998779297,102.089996337891,100.050003051758,101.98999786377,1769500,94.0320587158203
2016-12-08,102.230003356934,102.230003356934,90,90.7200012207031,12682400,83.6414108276367
2016-12-09,96.4100036621094,96.4899978637695,91.1500015258789,91.879997253418,9967100,84.7109069824219
2016-12-12,92.2799987792969,92.4899978637695,90.0800018310547,91.5,3363100,84.3605499267578
2016-12-13,93.129997253418,94.75,92.0199966430664,93.5,3743300,86.2045059204102
2016-12-14,93.75,94.4700012207031,91.4499969482422,92.1600036621094,3537500,84.9690551757812
2016-12-15,91.8199996948242,92.4800033569336,90.3899993896484,90.879997253418,3120100,83.7889175415039
2016-12-16,91.0400009155273,92.1500015258789,90.4300003051758,91.9000015258789,4106700,84.7293395996094
2016-12-19,92,92.7099990844727,89.8499984741211,90.120002746582,3142100,83.0882186889648
2016-12-20,90.3300018310547,91.0599975585938,88,88.3099975585938,4096000,81.4194488525391
2016-12-21,89.0999984741211,89.6999969482422,88,89.2699966430664,2455400,82.3045501708984
2016-12-22,89.0100021362305,89.1900024414062,87.6999969482422,88.25,2076800,81.3641128540039
2016-12-23,87.8099975585938,89,87.7399978637695,88.3399963378906,1256300,81.4471130371094
2016-12-27,88.629997253418,89.2200012207031,88.0100021362305,88.2399978637695,1483400,81.3549118041992
2016-12-28,88.2300033569336,88.6699981689453,86.620002746582,87.0800018310547,1671600,80.2854537963867
2016-12-29,87.0699996948242,87.5199966430664,86.7399978637695,87.1699981689453,984600,80.3684005737305
2016-12-30,87.0999984741211,87.4499969482422,85.5699996948242,86.5100021362305,1888500,79.7598876953125
2017-01-03,87.1999969482422,87.8899993896484,86.1999969482422,87.4599990844727,2703500,80.6357498168945
2017-01-04,87.7099990844727,90.4599990844727,87.7099990844727,90.2799987792969,2598800,83.2357406616211
2017-01-05,90.8000030517578,92.3300018310547,90.6399993896484,91.4400024414062,2507500,84.3052291870117
2017-01-06,91.0800018310547,92.629997253418,90.8099975585938,92.4300003051758,1858400,85.2179794311523
2017-01-09,93.879997253418,95,92.620002746582,92.75,2776200,85.5130081176758
2017-01-10,93.6699981689453,95.4700012207031,93.3600006103516,94.8300018310547,3055400,87.4307022094727
2017-01-11,94.3199996948242,94.7600021362305,92.0299987792969,92.9300003051758,2207300,85.6789627075195
2017-01-12,92.629997253418,92.8000030517578,90.2200012207031,91.9400024414062,1904000,84.7662200927734
2017-01-13,92.5,92.5,90.5,90.5299987792969,1527100,83.4662246704102
2017-01-17,90.5,93.1999969482422,89.5999984741211,92.3399963378906,2008600,85.1349945068359
2017-01-18,92.879997253418,92.879997253418,91.3499984741211,91.9800033569336,1202400,84.8031005859375
2017-01-19,91.8399963378906,92.3499984741211,90.5100021362305,90.9300003051758,1143500,83.8350296020508
2017-01-20,91.3099975585938,92.2099990844727,90.7799987792969,90.8199996948242,955200,83.7335968017578
2017-01-23,90.8899993896484,93.629997253418,90.8899993896484,92.6399993896484,2322600,85.4115905761719
2017-01-24,92.870002746582,94.4400024414062,92.5100021362305,94.0299987792969,1775800,86.6931381225586
2017-01-25,94.5999984741211,97.2399978637695,94.5999984741211,96.4199981689453,2865800,88.8966522216797
2017-01-26,96,99.3499984741211,95.1999969482422,95.5,5216100,88.0484390258789
2017-01-27,102,104.050003051758,101,103.080001831055,7967400,95.036994934082
2017-01-30,102.720001220703,104.389999389648,102.099998474121,102.550003051758,2483400,94.5483551025391
2017-01-31,102.150001525879,102.449996948242,100.889999389648,101.430000305176,1827500,93.515739440918
2017-02-01,99.5599975585938,100.089996337891,97.7699966430664,97.8600006103516,3025400,90.2243041992188
2017-02-02,97.3300018310547,98.0800018310547,96.5599975585938,97.379997253418,1698700,89.78173828125
2017-02-03,97.6800003051758,98.5,96.6999969482422,96.9199981689453,1888800,89.3576507568359
2017-02-06,98.25,99.3000030517578,95.9899978637695,97.0199966430664,2828800,89.449836730957
2017-02-07,96.870002746582,97.2900009155273,96.5299987792969,97.0100021362305,1903100,89.4406204223633
2017-02-08,96.9800033569336,97.2300033569336,96.3300018310547,97.1800003051758,1061000,89.5973510742188
2017-02-09,97.5599975585938,99.1699981689453,97.3000030517578,98.879997253418,1764300,91.1647186279297
2017-02-10,99.0299987792969,100.199996948242,98.5199966430664,98.9000015258789,2314900,91.6465682983398
2017-02-13,98.879997253418,99.4199981689453,98.2099990844727,98.9700012207031,1621200,91.71142578125
2017-02-14,100.51000213623,100.660003662109,97.5999984741211,97.6800003051758,1876200,90.5160369873047
2017-02-15,97.4400024414062,100.290000915527,96.9100036621094,99.7900009155273,1924900,92.471305847168
2017-02-16,99.5899963378906,99.5999984741211,96.5699996948242,96.7200012207031,2813000,89.6264495849609
2017-02-17,96.2099990844727,96.3399963378906,95.0199966430664,95.9100036621094,1988600,88.875862121582
2017-02-21,96.1999969482422,96.379997253418,95.0500030517578,95.9700012207031,1551000,88.9314575195312
2017-02-22,95.8899993896484,95.9700012207031,94.3099975585938,94.75,1975100,87.8009338378906
2017-02-23,95.1600036621094,95.2799987792969,93.5999984741211,93.8399963378906,2079400,86.9576644897461
2017-02-24,93.25,94.0599975585938,92.6699981689453,94.0100021362305,1935300,87.1152191162109
2017-02-27,94.4400024414062,96.2399978637695,94.2799987792969,95.5100021362305,1694400,88.5051879882812
2017-02-28,95.2200012207031,97.75,94.8099975585938,96.1500015258789,2094100,89.0982513427734
2017-03-01,99.9000015258789,103.709999084473,99.620002746582,102.709999084473,6088500,95.1771392822266
2017-03-02,102.669998168945,102.669998168945,99.7399978637695,100.150001525879,2754100,92.8049011230469
2017-03-03,100.019996643066,101.519996643066,99.0800018310547,101.040000915527,1782100,93.6296310424805
2017-03-06,100.779998779297,101.139999389648,99.5199966430664,100.370002746582,1206000,93.0087509155273
2017-03-07,99.7799987792969,100.169998168945,98.25,99.4599990844727,2462400,92.1654968261719
2017-03-08,99.379997253418,100.309997558594,98.7600021362305,99.2300033569336,1204700,91.9523696899414
2017-03-09,98.8199996948242,99.7399978637695,98.4100036621094,98.9899978637695,1081600,91.7299423217773
2017-03-10,99.1699981689453,100.519996643066,98.8199996948242,99.5500030517578,1485800,92.2488861083984
2017-03-13,101.949996948242,104.709999084473,101.5,104.300003051758,3453700,96.6505355834961
2017-03-14,104.199996948242,105.830001831055,103.75,104.699996948242,2777100,97.0211715698242
2017-03-15,104.819999694824,104.980003356934,103.129997253418,104.75,2129400,97.0675354003906
2017-03-16,105,108.599998474121,103.779998779297,106.169998168945,4710000,98.3833847045898
2017-03-17,107.269996643066,110.309997558594,106.699996948242,110.190002441406,3913500,102.108551025391
2017-03-20,110,113.849998474121,110,111.639999389648,5013300,103.452194213867
2017-03-21,112.98999786377,113.949996948242,110.550003051758,111.75,4163700,103.554138183594
2017-03-22,111.860000610352,113.519996643066,111.300003051758,113.349998474121,2473000,105.03678894043
2017-03-23,113.290000915527,114.080001831055,111.779998779297,112.319999694824,2302600,104.082321166992
2017-03-24,112.75,113.269996643066,110.889999389648,111.919998168945,1666300,103.711669921875
2017-03-27,110.809997558594,115.769996643066,110.180000305176,114.650001525879,3487200,106.241432189941
2017-03-28,114.980003356934,116.190002441406,113.889999389648,115.180000305176,2148000,106.73258972168
2017-03-29,114.870002746582,115.98999786377,114.550003051758,115.48999786377,1213300,107.019828796387
2017-03-30,115.290000915527,115.730003356934,113.800003051758,114.300003051758,1685900,105.917114257812
2017-03-31,113.339996337891,114.930000305176,112.699996948242,114.610000610352,1979600,106.204376220703
2017-04-03,117.819999694824,119.800003051758,115.870002746582,116.339996337891,3477200,107.807495117188
2017-04-04,116,116.860000610352,115.269996643066,116.73999786377,1668100,108.178176879883
2017-04-05,118.269996643066,119.430000305176,116.51000213623,116.680000305176,3103600,108.122566223145
2017-04-06,116.180000305176,118.569999694824,116.080001831055,117.849998474121,1953900,109.206764221191
2017-04-07,117.769996643066,117.949996948242,116.300003051758,116.830001831055,1582800,108.261558532715
2017-04-10,116.300003051758,117.559997558594,115.319999694824,116.180000305176,1293200,107.659240722656
2017-04-11,116.410003662109,116.75,113.860000610352,116.230003356934,1934900,107.70556640625
2017-04-12,116.629997253418,117.069999694824,114.73999786377,115.389999389648,1654600,106.927177429199
2017-04-13,115.050003051758,115.339996337891,112.910003662109,113.470001220703,2553400,105.148010253906
2017-04-17,113.769996643066,115.199996948242,113.690002441406,114.639999389648,3059300,106.232177734375
2017-04-18,114,116.059997558594,113.819999694824,115.889999389648,1752300,107.390510559082
2017-04-19,115.75,116.599998474121,114.73999786377,114.940002441406,1207600,106.510177612305
2017-04-20,116.180000305176,116.699996948242,115.400001525879,116.150001525879,2107800,107.631446838379
2017-04-21,116.25,116.370002746582,114.400001525879,115.900001525879,4250200,107.399772644043
2017-04-24,116.980003356934,117,115.220001220703,115.569999694824,2350200,107.093978881836
2017-04-25,115.730003356934,118.339996337891,115.730003356934,118.220001220703,4245500,109.549621582031
2017-04-26,123.300003051758,127.199996948242,121.569999694824,125.190002441406,6282700,116.008438110352
2017-04-27,125.220001220703,125.959999084473,124,124.5,2448300,115.369033813477
2017-04-28,125.040000915527,125.040000915527,122.970001220703,123.01000213623,1522800,113.988319396973
2017-05-01,123.98999786377,126.98999786377,123.25,125.919998168945,2138700,116.68489074707
2017-05-02,126.51000213623,126.569999694824,124.860000610352,125.300003051758,1497500,116.110366821289
2017-05-03,125.23999786377,126.169998168945,124.540000915527,125.849998474121,1322800,116.62003326416
2017-05-04,126.120002746582,126.449996948242,123.879997253418,124.319999694824,1423300,115.20223236084
2017-05-05,123.480003356934,123.830001831055,119.839996337891,122.139999389648,3086100,113.182113647461
2017-05-08,120.790000915527,121.620002746582,119.169998168945,120.199996948242,2901900,111.384399414062
2017-05-09,120.440002441406,123.900001525879,120.230003356934,123.459999084473,2917400,114.883193969727
2017-05-10,122.550003051758,123.379997253418,121.680000305176,123.269996643066,1236300,114.706398010254
2017-05-11,123.360000610352,123.360000610352,121.709999084473,122.230003356934,1051300,113.738647460938
2017-05-12,124.680000305176,127.139999389648,124.180000305176,125.290000915527,2374900,116.586074829102
2017-05-15,124.790000915527,126.470001220703,124.26000213623,125.690002441406,1396300,116.958282470703
2017-05-16,126.430000305176,129.029998779297,126.050003051758,127.910003662109,2408100,119.024063110352
2017-05-17,126.230003356934,126.650001525879,122.389999389648,122.620002746582,2716000,114.101547241211
2017-05-18,120.550003051758,123.75,120.519996643066,122.419998168945,1651800,113.91544342041
2017-05-19,123.029998779297,124.940002441406,120.470001220703,121.730003356934,3182000,113.273406982422
2017-05-22,123.559997558594,125.819999694824,123,125.160003662109,1979800,116.465110778809
2017-05-23,125.839996337891,127.580001831055,123.889999389648,124.150001525879,1907800,115.525260925293
2017-05-24,124.190002441406,124.680000305176,123.319999694824,124,1100100,115.385681152344
2017-05-25,124.029998779297,124.839996337891,123.669998168945,124.440002441406,1000300,115.795120239258
2017-05-26,124.449996948242,127.319999694824,124.449996948242,125.730003356934,1354100,116.995513916016
2017-05-30,125.730003356934,127.589996337891,125.360000610352,126.580001831055,1617300,117.786468505859
2017-05-31,126.860000610352,128.830001831055,125.5,128.699996948242,1697100,119.759178161621
2017-06-01,131.800003051758,135.259994506836,130.75,133.589996337891,4059300,124.309448242188
2017-06-02,134.449996948242,134.929992675781,133.190002441406,134.679992675781,2293600,125.323745727539
2017-06-05,134.350006103516,134.800003051758,132.5,133.279998779297,1423700,124.021003723145
2017-06-06,133.509994506836,134.339996337891,132.289993286133,132.600006103516,1892400,123.388244628906
2017-06-07,133.270004272461,133.270004272461,131.169998168945,132.309997558594,2371500,123.118370056152
2017-06-08,133.440002441406,134.960006713867,132.5,134.729995727539,2609600,125.370269775391
2017-06-09,134.529998779297,135.089996337891,127.599998474121,129.589996337891,3109700,120.587348937988
2017-06-12,128.669998168945,132.350006103516,128.029998779297,130.25,1921200,121.201484680176
2017-06-13,132.460006713867,134.600006103516,132.070007324219,134.160003662109,1665400,124.839859008789
2017-06-14,134.410003662109,135.259994506836,132.589996337891,133.490005493164,1235900,124.216430664062
2017-06-15,131.460006713867,134.350006103516,130.850006103516,134.039993286133,1257100,124.72819519043
2017-06-16,134.410003662109,136.979995727539,133.910003662109,134.460006713867,1806200,125.119010925293
2017-06-19,136.600006103516,138.789993286133,136.110000610352,138.419998168945,1824800,128.803924560547
2017-06-20,138.100006103516,138.520004272461,136.320007324219,137.130004882812,1359700,127.603546142578
2017-06-21,137.029998779297,138.440002441406,136.589996337891,137.460006713867,897200,127.910614013672
2017-06-22,137.369995117188,137.960006713867,135.979995727539,137.050003051758,1126900,127.529098510742
2017-06-23,136.589996337891,138.399993896484,136.050003051758,138.320007324219,1455900,128.710861206055
2017-06-26,138.5,139.669998168945,136.75,137.149993896484,1174500,127.62215423584
2017-06-27,137,138.75,135.330001831055,135.630004882812,1729800,126.20775604248
2017-06-28,135.979995727539,136.690002441406,134.009994506836,135.940002441406,1268400,126.496208190918
2017-06-29,135.800003051758,135.820007324219,131.080001831055,132.759994506836,1779600,123.537132263184
2017-06-30,133.139999389648,135.059997558594,131.699996948242,134.119995117188,1455000,124.802642822266
2017-07-03,132.800003051758,132.899993896484,128.820007324219,131.009994506836,2005600,121.90869140625
2017-07-05,131.600006103516,132.889999389648,130.029998779297,132.419998168945,1212300,123.220741271973
2017-07-06,132.039993286133,132.820007324219,130.830001831055,130.910003662109,1276900,121.815635681152
2017-07-07,130.800003051758,133.440002441406,129.509994506836,132.460006713867,1334800,123.25798034668
2017-07-10,132.699996948242,135.149993896484,132.419998168945,134.949996948242,1119800,125.574974060059
2017-07-11,134.990005493164,135.899993896484,133.020004272461,134.289993286133,1391100,124.960823059082
2017-07-12,135.570007324219,136.529998779297,135.119995117188,135.270004272461,1183400,125.872764587402
2017-07-13,136.199996948242,136.330001831055,134.5,134.979995727539,953800,125.602912902832
2017-07-14,129.529998779297,131.839996337891,127.01000213623,130.419998168945,4478300,121.359672546387
2017-07-17,130,131.330001831055,128.899993896484,129.850006103516,2156900,120.829284667969
2017-07-18,129.960006713867,133.710006713867,129.929992675781,133.550003051758,1740700,124.272232055664
2017-07-19,134.289993286133,135.179992675781,131.899993896484,133.169998168945,1359400,123.918640136719
2017-07-20,133.259994506836,133.429992675781,131.699996948242,132,1008800,122.829925537109
2017-07-21,132.190002441406,135.600006103516,132.179992675781,134.139999389648,1646700,124.821266174316
2017-07-24,136.229995727539,139.449996948242,135.539993286133,138.529998779297,2814000,128.90625
2017-07-25,139.089996337891,139.660003662109,136.669998168945,138.979995727539,3743200,129.325042724609
2017-07-26,132,133,128.440002441406,132,8653800,122.829925537109
2017-07-27,132.330001831055,133.130004882812,127.339996337891,128.020004272461,4513400,119.126411437988
