"Fecha","HAS.Open","HAS.High","HAS.Low","HAS.Close","HAS.Volume","HAS.Adjusted"
2014-03-19,55.2099990844727,55.3699989318848,54.3499984741211,54.7400016784668,873200,40.6671104431152
2014-03-20,54.5400009155273,55.0699996948242,54.4700012207031,54.9300003051758,808300,40.8082580566406
2014-03-21,55.3600006103516,55.5099983215332,54.6699981689453,55.2000007629395,2580600,41.008846282959
2014-03-24,55.1100006103516,55.310001373291,54.7000007629395,54.9500007629395,1130100,40.8231201171875
2014-03-25,55.1500015258789,55.2200012207031,54.3499984741211,54.5900001525879,1319100,40.5556793212891
2014-03-26,54.8300018310547,55.3600006103516,54.3899993896484,54.4700012207031,981500,40.4665069580078
2014-03-27,54.6199989318848,54.6399993896484,54.0200004577637,54.5099983215332,933100,40.4962425231934
2014-03-28,54.8400001525879,55.6699981689453,54.7900009155273,55.1800003051758,879100,40.9939842224121
2014-03-31,55.3600006103516,55.75,55.2400016784668,55.6199989318848,752900,41.320873260498
2014-04-01,55.8800010681152,56.4599990844727,55.8699989318848,56.3899993896484,1214500,41.8929214477539
2014-04-02,56.3600006103516,56.7200012207031,56.1100006103516,56.2900009155273,1202200,41.8186187744141
2014-04-03,56.2099990844727,56.4099998474121,55.5999984741211,55.7700004577637,890300,41.4323120117188
2014-04-04,55.2999992370605,55.8400001525879,54.7200012207031,54.9900016784668,1292000,40.8528366088867
2014-04-07,54.9500007629395,54.9799995422363,54.310001373291,54.5200004577637,1169200,40.5036735534668
2014-04-08,54.5200004577637,55.0900001525879,54.5200004577637,54.560001373291,1255500,40.5333786010742
2014-04-09,54.7200012207031,55.2599983215332,54.6599998474121,55.0900001525879,846500,40.9271278381348
2014-04-10,55.0200004577637,55.1699981689453,54.2299995422363,54.2999992370605,1128100,40.3402290344238
2014-04-11,54.1199989318848,54.3199996948242,53.560001373291,53.6300010681152,1038800,39.8424835205078
2014-04-14,53.8400001525879,55.1699981689453,53.310001373291,53.6500015258789,1058300,39.8573341369629
2014-04-15,53.4500007629395,54.0699996948242,52.9099998474121,53.4799995422363,1307800,39.7310409545898
2014-04-16,53.6699981689453,54.0200004577637,53.5999984741211,53.8499984741211,828100,40.0059204101562
2014-04-17,53.9099998474121,55.0499992370605,53.7200012207031,54.6100006103516,1999800,40.5705299377441
2014-04-21,56.0699996948242,56.9099998474121,54.2700004577637,55.6599998474121,1563600,41.3505897521973
2014-04-22,55.7000007629395,55.9799995422363,55.2700004577637,55.2999992370605,957600,41.0831336975098
2014-04-23,55.4099998474121,55.5800018310547,54.6800003051758,55.0400009155273,1932900,40.8899803161621
2014-04-24,55.1100006103516,55.3899993896484,54.75,54.9500007629395,891800,40.8231201171875
2014-04-25,54.9099998474121,55.2200012207031,54.7099990844727,54.7200012207031,796700,40.6522445678711
2014-04-28,54.9900016784668,55.939998626709,54.7400016784668,55.689998626709,1696700,41.3728790283203
2014-04-29,55.3199996948242,55.5,54.9500007629395,55.1800003051758,875300,41.3129692077637
2014-04-30,55.1300010681152,55.3400001525879,54.6500015258789,55.2599983215332,1156700,41.372875213623
2014-05-01,55.1399993896484,55.939998626709,55.1399993896484,55.6599998474121,712000,41.6723518371582
2014-05-02,55.7700004577637,56.1100006103516,55.689998626709,55.7700004577637,573000,41.7547149658203
2014-05-05,55.5,55.6599998474121,55.1199989318848,55.5200004577637,842800,41.5675315856934
2014-05-06,55.4199981689453,55.9599990844727,55.3600006103516,55.3899993896484,764700,41.47021484375
2014-05-07,55.3400001525879,55.7299995422363,55.0699996948242,55.3499984741211,964800,41.4402542114258
2014-05-08,55.2799987792969,55.6500015258789,55.0099983215332,55.2700004577637,753300,41.38037109375
2014-05-09,55.1800003051758,55.560001373291,55.0099983215332,55.4199981689453,598000,41.4926643371582
2014-05-12,56.0200004577637,56.060001373291,55.4300003051758,55.5900001525879,982400,41.6199378967285
2014-05-13,55.5299987792969,55.7599983215332,55.25,55.5,790600,41.5525741577148
2014-05-14,55.2700004577637,55.5699996948242,54.9099998474121,54.9500007629395,596200,41.1407890319824
2014-05-15,54.9799995422363,55,53.5800018310547,54.0400009155273,1573400,40.4594650268555
2014-05-16,53.9000015258789,54.3699989318848,53.5900001525879,54.189998626709,645000,40.5717735290527
2014-05-19,53.8600006103516,54.3400001525879,53.7700004577637,53.8699989318848,793900,40.3321838378906
2014-05-20,53.7299995422363,53.8499984741211,53.1399993896484,53.3400001525879,587000,39.9353866577148
2014-05-21,53.4300003051758,53.8199996948242,53.1800003051758,53.7000007629395,621300,40.2049179077148
2014-05-22,53.6500015258789,53.9599990844727,53.5900001525879,53.7000007629395,665000,40.2049179077148
2014-05-23,53.5900001525879,53.8800010681152,53.5,53.8499984741211,970500,40.3172073364258
2014-05-27,53.9000015258789,53.9000015258789,53.1599998474121,53.5299987792969,1289800,40.0776252746582
2014-05-28,53.5099983215332,53.6599998474121,53.0499992370605,53.3899993896484,937800,39.9728126525879
2014-05-29,53.310001373291,53.5200004577637,53.0200004577637,53.3499984741211,921700,39.9428596496582
2014-05-30,53.4799995422363,53.8400001525879,53.3699989318848,53.7000007629395,1046100,40.2049179077148
2014-06-02,53.560001373291,53.689998626709,52.0900001525879,52.1800003051758,1554200,39.0669021606445
2014-06-03,52.1699981689453,52.2299995422363,51.2400016784668,51.4799995422363,2199700,38.542797088623
2014-06-04,51.3499984741211,52.1300010681152,51.0800018310547,52.0900001525879,1319500,38.99951171875
2014-06-05,52.2900009155273,52.4900016784668,51.8300018310547,52.4500007629395,911500,39.2690467834473
2014-06-06,52.4000015258789,52.4799995422363,52.0800018310547,52.189998626709,943700,39.0743865966797
2014-06-09,52.5999984741211,53.2400016784668,52.2099990844727,53.0800018310547,1424500,39.7407264709473
2014-06-10,52.8899993896484,53.1500015258789,52.6500015258789,53.0900001525879,1396300,39.7482032775879
2014-06-11,52.8699989318848,53.0699996948242,52.7000007629395,52.9099998474121,1146500,39.6134300231934
2014-06-12,52.75,52.8899993896484,52.3499984741211,52.4599990844727,1229200,39.2765274047852
2014-06-13,52.6399993896484,52.7200012207031,52.2599983215332,52.3899993896484,707700,39.2241249084473
2014-06-16,52.1599998474121,52.5499992370605,52.0099983215332,52.2000007629395,843000,39.0818672180176
2014-06-17,52.2200012207031,52.4599990844727,51.9500007629395,52.4099998474121,703400,39.2390937805176
2014-06-18,52.4900016784668,52.4900016784668,52.1300010681152,52.3800010681152,1066200,39.2166290283203
2014-06-19,52.4300003051758,52.7200012207031,51.9700012207031,52.439998626709,929700,39.2615585327148
2014-06-20,52.6800003051758,52.7799987792969,52.2700004577637,52.6500015258789,1388100,39.4187889099121
2014-06-23,52.7999992370605,53.8600006103516,52.7599983215332,53.7700004577637,1639800,40.2573280334473
2014-06-24,53.8600006103516,53.9300003051758,53.3699989318848,53.5299987792969,915800,40.0776252746582
2014-06-25,53.060001373291,53.8400001525879,52.7799987792969,53.0499992370605,919800,39.7182655334473
2014-06-26,53.0499992370605,53.0900001525879,52.25,52.8499984741211,638300,39.5685234069824
2014-06-27,52.6399993896484,53.2900009155273,52.6399993896484,53.25,595400,39.8679962158203
2014-06-30,50.8199996948242,53.75,50.8199996948242,53.0499992370605,682500,39.7182655334473
2014-07-01,53.1100006103516,54.0400009155273,53.0200004577637,53.8199996948242,971100,40.294750213623
2014-07-02,53.7099990844727,54.0099983215332,53.5,53.6500015258789,772500,40.1674728393555
2014-07-03,53.6800003051758,54.2900009155273,53.6800003051758,54.1199989318848,507900,40.5193786621094
2014-07-07,53.7599983215332,54,53.5400009155273,53.5800018310547,761500,40.1150665283203
2014-07-08,53.4099998474121,53.8600006103516,53.3199996948242,53.5800018310547,1187200,40.1150665283203
2014-07-09,53.6399993896484,54.4500007629395,53.6399993896484,54.1100006103516,1016100,40.5118713378906
2014-07-10,53.4700012207031,54.1699981689453,53.4700012207031,53.7299995422363,1156800,40.2273788452148
2014-07-11,53.7999992370605,54.6800003051758,53.7000007629395,54.3899993896484,939900,40.721508026123
2014-07-14,54.5900001525879,54.9900016784668,54.0800018310547,54.1599998474121,1219900,40.5493125915527
2014-07-15,54.0400009155273,54.2900009155273,53.5299987792969,53.5299987792969,1306300,40.0776252746582
2014-07-16,53.5400009155273,53.689998626709,52.4799995422363,52.5499992370605,1911400,39.3439102172852
2014-07-17,51.7999992370605,52.9900016784668,51.6599998474121,52.9199981689453,2574100,39.6209487915039
2014-07-18,52.7200012207031,53.3600006103516,52.7200012207031,53.2099990844727,1032500,39.8380393981934
2014-07-21,52.2599983215332,52.4900016784668,51.2999992370605,51.7799987792969,3064800,38.7674179077148
2014-07-22,53.1800003051758,53.1800003051758,51.0499992370605,51.6500015258789,2288900,38.6700859069824
2014-07-23,51.4900016784668,52.1599998474121,51.1399993896484,51.1699981689453,1347700,38.3106994628906
2014-07-24,51.1500015258789,51.8199996948242,51.1300010681152,51.7999992370605,981500,38.7823905944824
2014-07-25,51.7099990844727,51.8499984741211,51.3899993896484,51.4599990844727,1445900,38.5278358459473
2014-07-28,51.3899993896484,51.6800003051758,51.0499992370605,51.1399993896484,1621900,38.2882499694824
2014-07-29,51.1699981689453,51.2999992370605,50.2200012207031,50.689998626709,1269800,37.951343536377
2014-07-30,50.4700012207031,50.8499984741211,50.0900001525879,50.689998626709,845500,38.2760391235352
2014-07-31,50.4700012207031,50.7799987792969,49.8699989318848,49.9500007629395,828100,37.7172584533691
2014-08-01,49.9000015258789,49.9500007629395,49.3600006103516,49.5999984741211,1006700,37.4529724121094
2014-08-04,49.6800003051758,49.9000015258789,49.5200004577637,49.7099990844727,801400,37.5360374450684
2014-08-05,49.7400016784668,50.310001373291,49.5200004577637,50.0499992370605,1274300,37.7927780151367
2014-08-06,50,50.4500007629395,49.8300018310547,50.2700004577637,1018800,37.9589042663574
2014-08-07,50.6800003051758,50.6800003051758,49.5900001525879,49.6800003051758,754400,37.5133895874023
2014-08-08,49.75,50.6500015258789,49.75,50.4000015258789,999200,38.0570640563965
2014-08-11,50.4799995422363,50.8499984741211,50.4799995422363,50.560001373291,836700,38.1778678894043
2014-08-12,50.6300010681152,50.8499984741211,50.1500015258789,50.25,468700,37.9437980651855
2014-08-13,48.0099983215332,50.6800003051758,48.0099983215332,50.3199996948242,735400,37.996654510498
2014-08-14,50.4000015258789,51.1500015258789,50.4000015258789,51.0099983215332,823300,38.5176620483398
2014-08-15,51.2099990844727,51.4300003051758,50.4900016784668,50.7900009155273,524700,38.3515434265137
2014-08-18,51.1699981689453,51.6699981689453,51.1300010681152,51.5900001525879,800300,38.955623626709
2014-08-19,51.560001373291,52,51.560001373291,51.9000015258789,743900,39.1897010803223
2014-08-20,51.5400009155273,52.3499984741211,51.4900016784668,52.1399993896484,815300,39.3709335327148
2014-08-21,52.2900009155273,52.7000007629395,52.2000007629395,52.5999984741211,940200,39.7182731628418
2014-08-22,51.5099983215332,52.9900016784668,51.5099983215332,52.4700012207031,693600,39.6201095581055
2014-08-25,52.9500007629395,52.9900016784668,52.5200004577637,52.7099990844727,599000,39.8013343811035
2014-08-26,52.6300010681152,52.7099990844727,51.9000015258789,52.2299995422363,1167700,39.438892364502
2014-08-27,52.4000015258789,52.6399993896484,51.9799995422363,52.2599983215332,894500,39.461540222168
2014-08-28,52.1199989318848,52.3699989318848,51.7599983215332,52.1199989318848,528400,39.3558082580566
2014-08-29,52.2000007629395,52.7400016784668,52.0400009155273,52.6599998474121,792400,39.7635917663574
2014-09-02,52.7299995422363,53.0200004577637,52.4799995422363,52.6699981689453,763000,39.7711334228516
2014-09-03,52.8699989318848,53.2599983215332,52.7700004577637,53.2599983215332,1009400,40.2166366577148
2014-09-04,53.3400001525879,53.9199981689453,53.1100006103516,53.8499984741211,1158200,40.6621398925781
2014-09-05,53.6500015258789,54.1100006103516,53.5699996948242,54.0200004577637,775100,40.7905311584473
2014-09-08,54,54.25,53.8499984741211,54,626800,40.7754096984863
2014-09-09,54.0299987792969,54.1100006103516,53.5699996948242,53.6699981689453,1251900,40.526237487793
2014-09-10,53.7599983215332,53.8300018310547,53.5400009155273,53.7200012207031,609100,40.5639877319336
2014-09-11,53.6100006103516,54.0499992370605,53.6100006103516,53.8899993896484,900100,40.6923522949219
2014-09-12,53.8800010681152,54.0499992370605,53.5900001525879,53.6699981689453,827800,40.526237487793
2014-09-15,53.7400016784668,53.7799987792969,53.4799995422363,53.5400009155273,638100,40.4280815124512
2014-09-16,53.560001373291,53.7099990844727,53.3699989318848,53.439998626709,750300,40.3525543212891
2014-09-17,53.4000015258789,54.0299987792969,53.25,53.7700004577637,806800,40.6017532348633
2014-09-18,53.9599990844727,53.9900016784668,53.5699996948242,53.9099998474121,406600,40.7074546813965
2014-09-19,54.1599998474121,54.6100006103516,53.8800010681152,54.1199989318848,1292400,40.8660430908203
2014-09-22,54.1199989318848,54.3300018310547,53.3699989318848,53.4099998474121,714800,40.329906463623
2014-09-23,53.3199996948242,53.4700012207031,52.8699989318848,52.939998626709,498900,39.9749984741211
2014-09-24,52.9300003051758,55.7799987792969,52.8600006103516,54.9500007629395,2862000,41.4927673339844
2014-09-25,54.9199981689453,55.3699989318848,54.3199996948242,54.6500015258789,988200,41.266242980957
2014-09-26,54.5999984741211,55.6100006103516,54.5999984741211,55.3300018310547,966500,41.7797050476074
2014-09-29,54.7999992370605,55.2700004577637,54.7000007629395,55.0499992370605,810900,41.5682678222656
2014-09-30,55.0499992370605,55.3899993896484,54.7400016784668,55,956400,41.5305252075195
2014-10-01,55.0400009155273,55.3699989318848,54.5699996948242,54.8499984741211,1535100,41.4172439575195
2014-10-02,54.7799987792969,55.3400001525879,54.5400009155273,55.2599983215332,739800,41.7268447875977
2014-10-03,55.5900001525879,56.060001373291,55.3899993896484,55.4199981689453,933400,41.8476600646973
2014-10-06,55.5900001525879,56.0900001525879,54.8899993896484,55.0999984741211,1204400,41.6060218811035
2014-10-07,54.9099998474121,55.1800003051758,54.6500015258789,54.7599983215332,1257000,41.3492889404297
2014-10-08,54.7999992370605,55.6100006103516,54.6500015258789,55.5200004577637,804200,41.9231643676758
2014-10-09,55.5099983215332,55.9599990844727,54.810001373291,54.8499984741211,748400,41.4172439575195
2014-10-10,54.9700012207031,55.4900016784668,54.5099983215332,55,970700,41.5305252075195
2014-10-13,54.9000015258789,55.2099990844727,54.5800018310547,54.6599998474121,1118100,41.2737770080566
2014-10-14,54.9099998474121,55.5,54.7000007629395,54.8300018310547,1111300,41.4021530151367
2014-10-15,54.1800003051758,54.8899993896484,53.4199981689453,54.3300018310547,1984700,41.0246086120605
2014-10-16,54.0299987792969,54.3199996948242,52.7400016784668,54.2099990844727,1763000,40.9339790344238
2014-10-17,54.5099983215332,54.7999992370605,53.8499984741211,53.8499984741211,2197600,40.6621398925781
2014-10-20,53.8899993896484,57.1599998474121,53.8699989318848,56.5099983215332,3105700,42.6707153320312
2014-10-21,56.8400001525879,58.0400009155273,56.4599990844727,57.7200012207031,2876700,43.5843849182129
2014-10-22,57.8499984741211,58.060001373291,56.8300018310547,56.9099998474121,1470500,42.9727554321289
2014-10-23,57.4300003051758,57.8300018310547,57.2999992370605,57.4799995422363,1179200,43.4031639099121
2014-10-24,57.6399993896484,57.8800010681152,57.3300018310547,57.6100006103516,716100,43.5013313293457
2014-10-27,57.5,57.7299995422363,57.1699981689453,57.310001373291,1063000,43.2747955322266
2014-10-28,57.4500007629395,57.8300018310547,57.1599998474121,57.7299995422363,916700,43.591926574707
2014-10-29,57.7900009155273,57.9700012207031,57.310001373291,57.6199989318848,678900,43.5088768005371
2014-10-30,56.9700012207031,57.5200004577637,56.7400016784668,57.1800003051758,911600,43.5012664794922
2014-10-31,57.7299995422363,57.9599990844727,57.3699989318848,57.5299987792969,1110600,43.7675323486328
2014-11-03,57.689998626709,57.689998626709,57.1500015258789,57.6399993896484,804000,43.8512306213379
2014-11-04,57.560001373291,57.9300003051758,57.189998626709,57.3600006103516,741700,43.6382217407227
2014-11-05,57.6500015258789,57.8800010681152,57.2299995422363,57.8499984741211,635100,44.010986328125
2014-11-06,57.9900016784668,58.4099998474121,57.6399993896484,58.1199989318848,1041400,44.2164001464844
2014-11-07,58.0299987792969,58.3899993896484,57.7200012207031,57.9799995422363,854000,44.1098899841309
2014-11-10,57.9099998474121,58.189998626709,57.0200004577637,57.0800018310547,1474200,43.4251937866211
2014-11-11,57.2599983215332,57.3899993896484,56.5099983215332,56.6699981689453,1375900,43.1132698059082
2014-11-12,56.5800018310547,57.5699996948242,56.5099983215332,57.4700012207031,1082300,43.7219047546387
2014-11-13,56.0900001525879,56.0999984741211,54.1500015258789,54.9799995422363,3957700,41.8275566101074
2014-11-14,55.5,55.8699989318848,53.7400016784668,54.0200004577637,1886100,41.097225189209
2014-11-17,56.25,57.2299995422363,55.9199981689453,56.3699989318848,2112200,42.8850479125977
2014-11-18,56.189998626709,56.6500015258789,55.8600006103516,56.1199989318848,1103900,42.6948471069336
2014-11-19,56.1100006103516,56.4500007629395,55.9199981689453,56.1300010681152,859100,42.7024612426758
2014-11-20,56,56.6699981689453,55.9500007629395,56.5099983215332,1119600,42.9915466308594
2014-11-21,57.0800018310547,57.2000007629395,56.4500007629395,56.689998626709,1274700,43.1284942626953
2014-11-24,57.060001373291,57.2299995422363,56.1500015258789,56.6599998474121,1587600,43.1056671142578
2014-11-25,56.8899993896484,57.6500015258789,56.7900009155273,57.5400009155273,1229600,43.7751617431641
2014-11-26,57.6599998474121,58.310001373291,57.1399993896484,58.1399993896484,1272100,44.231616973877
2014-11-28,58.7000007629395,59.4199981689453,58.4799995422363,59.2000007629395,750500,45.0380401611328
2014-12-01,58.6199989318848,59,57.4300003051758,57.4599990844727,1415400,43.7143020629883
2014-12-02,57.4300003051758,58.0200004577637,57.2900009155273,57.4599990844727,1082400,43.7143020629883
2014-12-03,57.310001373291,57.6199989318848,56.8400001525879,57.0800018310547,905400,43.4251937866211
2014-12-04,56.9799995422363,57.2400016784668,56.6399993896484,56.75,1716600,43.1741409301758
2014-12-05,56.9199981689453,57.5800018310547,56.6500015258789,57.2299995422363,981500,43.5393142700195
2014-12-08,57.189998626709,57.2000007629395,56.3699989318848,56.5499992370605,785300,43.0219688415527
2014-12-09,55.9799995422363,56.5200004577637,55.8400001525879,56.3699989318848,1493500,42.8850479125977
2014-12-10,56.3800010681152,56.8300018310547,55.4900016784668,55.5499992370605,1238000,42.2611961364746
2014-12-11,55.6300010681152,56.8199996948242,55.6300010681152,56.2999992370605,670500,42.831787109375
2014-12-12,56.310001373291,56.7999992370605,56.0400009155273,56.060001373291,948600,42.6492004394531
2014-12-15,56.4599990844727,57.0400009155273,55.5999984741211,56.2000007629395,1206100,42.7557029724121
