"Fecha","HLT.Open","HLT.High","HLT.Low","HLT.Close","HLT.Volume","HLT.Adjusted"
2014-07-03,48.9607200622559,50.8895988464355,48.9607200622559,50.8895988464355,5482115,48.4128456115723
2014-07-07,50.4791984558105,50.7049217224121,50.0688018798828,50.273998260498,3754386,47.8272132873535
2014-07-08,50.0688018798828,50.0893211364746,49.227481842041,49.6378784179688,2931238,47.222053527832
2014-07-09,49.8636016845703,50.8280410766602,49.5763206481934,50.7254409790039,2832797,48.2566719055176
2014-07-10,49.8430786132812,50.7254409790039,49.8020401000977,50.3150405883789,1868665,47.8662643432617
2014-07-11,49.2685203552246,50.3150405883789,49.2685203552246,49.9046401977539,1384454,47.4758377075195
2014-07-14,50.3971214294434,50.9716796875,50.0688018798828,50.1919212341309,2394786,47.749137878418
2014-07-15,50.1713981628418,50.7254409790039,50.0893211364746,50.4176406860352,1918129,47.9638595581055
2014-07-16,50.4997215270996,50.684398651123,49.9456787109375,50.438159942627,1315741,47.9833908081055
2014-07-17,50.1303596496582,50.684398651123,49.2480010986328,49.3916397094727,3192105,46.9878082275391
2014-07-18,49.740478515625,50.4176406860352,49.5352783203125,50.3765983581543,1820517,47.9248275756836
2014-07-21,50.1713981628418,51.1563606262207,50.1713981628418,50.9511604309082,2381969,48.4714241027832
2014-07-22,51.0742797851562,51.8335189819336,50.7869987487793,51.5667610168457,2022904,49.0570678710938
2014-07-23,51.4231185913086,52.5106811523438,51.382080078125,52.3465194702148,3073294,49.7988700866699
2014-07-24,52.326000213623,52.9826393127441,51.79248046875,51.8950805664062,3345858,49.3694076538086
2014-07-25,51.6898803710938,52.4080810546875,51.4436416625977,51.8745613098145,920224,49.3498802185059
2014-07-28,51.8745613098145,52.3054809570312,51.4846801757812,51.79248046875,1143421,49.271800994873
2014-07-29,52.0181999206543,52.079761505127,51.1563606262207,51.258960723877,1686598,48.7642517089844
2014-07-30,51.6077995300293,51.9566383361816,50.15087890625,50.6433601379395,3035088,48.1786003112793
2014-07-31,50.1098403930664,50.4586791992188,49.2685203552246,49.6789207458496,2718372,47.2611122131348
2014-08-01,50.273998260498,50.3765983581543,47.5037994384766,49.8430786132812,4673246,47.4172706604004
2014-08-04,49.8841209411621,50.027759552002,49.1248817443848,49.617359161377,1665302,47.2025337219238
2014-08-05,49.4942398071289,49.6584014892578,48.2220001220703,48.6734390258789,2776949,46.3045539855957
2014-08-06,48.2425193786621,48.406681060791,47.6063995361328,48.1194000244141,2932359,45.777473449707
2014-08-07,48.4887619018555,49.1864395141602,48.406681060791,48.5913581848145,2239279,46.2264709472656
2014-08-08,48.6734390258789,49.0017585754395,48.0578384399414,48.6529197692871,1580750,46.285026550293
2014-08-11,49.1454010009766,49.7815208435059,48.9402008056641,49.3711204528809,809454,46.9682846069336
2014-08-12,49.1864395141602,49.617359161377,48.9402008056641,49.4737205505371,689571,47.0658836364746
2014-08-13,49.6789207458496,50.438159942627,49.3916397094727,50.2534790039062,1191082,47.8076934814453
2014-08-14,50.3971214294434,50.7664794921875,50.2534790039062,50.7459602355957,924220,48.2762107849121
2014-08-15,51.0332412719727,51.1973991394043,50.0482788085938,50.6228408813477,1224756,48.1590805053711
2014-08-18,51.094799041748,51.3205184936523,50.6228408813477,51.2794799804688,1073051,48.783763885498
2014-08-19,51.3205184936523,51.8129997253418,51.1153182983398,51.5257186889648,1098830,49.0180206298828
2014-08-20,51.3205184936523,52.2644386291504,51.1768798828125,52.202880859375,1634308,49.662223815918
2014-08-21,52.1208000183105,52.61328125,52.0592384338379,52.4080810546875,1219932,49.8574409484863
2014-08-22,52.326000213623,52.8390007019043,52.2849617004395,52.61328125,946930,50.0526466369629
2014-08-25,52.6338005065918,52.7774391174316,52.1823616027832,52.7774391174316,1304142,50.2088165283203
2014-08-26,52.736400604248,52.9210815429688,52.3875617980957,52.6338005065918,961842,50.0721664428711
2014-08-27,52.6748390197754,53.1878395080566,52.61328125,52.8595199584961,1292934,50.2869148254395
2014-08-28,52.5517196655273,52.8595199584961,52.202880859375,52.6543197631836,1369055,50.0916938781738
2014-08-29,52.6543197631836,52.7569198608398,51.7103996276855,51.9566383361816,5281433,49.4279670715332
2014-09-02,52.3670387268066,52.9826393127441,51.6077995300293,52.2439193725586,1346394,49.7012634277344
2014-09-03,52.4491195678711,52.61328125,51.7514381408691,51.8745613098145,2212476,49.3498802185059
2014-09-04,52.079761505127,52.6953582763672,51.4641609191895,51.9976806640625,1593421,49.4670104980469
2014-09-05,52.0387191772461,53.146800994873,51.6077995300293,52.8595199584961,1606092,50.2869148254395
2014-09-08,52.6748390197754,52.9210815429688,52.4696388244629,52.6953582763672,582310,50.130729675293
2014-09-09,52.5312004089355,52.9005584716797,52.1208000183105,52.3465194702148,1520663,49.7988700866699
2014-09-10,52.4286003112793,52.4696388244629,51.7514381408691,51.8745613098145,1757554,49.3498802185059
2014-09-11,50.8895988464355,51.7103996276855,50.6023216247559,50.9716796875,3296248,48.4909477233887
2014-09-12,50.848560333252,50.9921989440918,49.7610015869141,50.0688018798828,2576462,47.6320114135742
2014-09-15,50.0688018798828,50.2329597473145,49.4326782226562,49.5147590637207,1700975,47.1049308776855
2014-09-16,49.3916397094727,50.7254409790039,49.2685203552246,50.5817985534668,1901901,48.1200332641602
2014-09-17,50.6638793945312,51.5462417602539,50.561279296875,51.3205184936523,2660185,48.8228073120117
2014-09-18,51.382080078125,51.669361114502,50.6638793945312,50.7459602355957,1769006,48.2762107849121
2014-09-19,50.9101181030273,50.9921989440918,50.438159942627,50.7869987487793,2259405,48.3152503967285
2014-09-22,50.7664794921875,50.9511604309082,50.3560791015625,50.9101181030273,2198489,48.4323806762695
2014-09-23,50.7459602355957,50.9511604309082,50.5817985534668,50.6638793945312,2152875,48.1981201171875
2014-09-24,50.7664794921875,50.9921989440918,50.438159942627,50.684398651123,1537135,48.2176399230957
2014-09-25,50.6228408813477,50.6433601379395,50.0482788085938,50.273998260498,2197612,47.8272132873535
2014-09-26,50.2945213317871,50.9511604309082,49.9867210388184,50.9306411743164,1887086,48.451904296875
2014-09-29,50.5407600402832,50.8075218200684,50.2124404907227,50.3765983581543,1417982,47.9248275756836
2014-09-30,50.3150405883789,50.7664794921875,49.9046401977539,50.5407600402832,2636598,48.080997467041
2014-10-01,50.3560791015625,50.4791984558105,48.6939582824707,49.2480010986328,3817593,46.8511581420898
2014-10-02,49.2480010986328,49.5147590637207,48.5708389282227,49.206958770752,2136306,46.8121070861816
2014-10-03,49.6378784179688,50.027759552002,49.4326782226562,49.9046401977539,661209,47.4758377075195
2014-10-06,50.4997215270996,50.9101181030273,49.4737205505371,49.6789207458496,2113402,47.2611122131348
2014-10-07,49.2480010986328,49.6584014892578,48.9402008056641,49.206958770752,1424708,46.8121070861816
2014-10-08,49.3095588684082,49.3916397094727,48.3451194763184,49.0838394165039,1802632,46.6949806213379
2014-10-09,49.3711204528809,49.4942398071289,47.8936805725098,47.9552383422852,2234552,45.6212997436523
2014-10-10,47.8321189880371,47.8936805725098,46.641960144043,46.7240409851074,2639035,44.4500274658203
2014-10-13,46.8471603393555,46.9702796936035,45.1645202636719,45.2260818481445,4251754,43.0249862670898
2014-10-14,45.6570014953613,46.0058403015137,44.3642387390137,45.2055587768555,3008285,43.0054512023926
2014-10-15,43.9333190917969,45.4518013000488,42.5174407958984,44.3437194824219,5587817,42.1855545043945
2014-10-16,43.6049995422363,45.8622016906738,43.379280090332,44.8567199707031,5365595,42.6735992431641
2014-10-17,45.9853210449219,47.6679611206055,45.9853210449219,46.8061218261719,3238207,44.5281219482422
2014-10-20,46.8676795959473,48.5503196716309,46.765079498291,48.4682388305664,2321735,46.1093444824219
2014-10-21,49.2480010986328,50.3355598449707,49.206958770752,50.2945213317871,2224756,47.8467483520508
2014-10-22,50.4997215270996,50.6228408813477,49.0838394165039,49.2685203552246,1728947,46.8706741333008
2014-10-23,49.9867210388184,50.1919212341309,48.9812393188477,49.330078125,1345175,46.9292297363281
2014-10-24,49.1864395141602,49.8225593566895,48.7350006103516,49.740478515625,761257,47.3196601867676
2014-10-27,49.740478515625,49.8636016845703,48.7760391235352,49.617359161377,925634,47.2025337219238
2014-10-28,49.6994400024414,50.4997215270996,49.2480010986328,49.9867210388184,2384795,47.5539283752441
2014-10-29,50.2329597473145,50.8280410766602,49.8636016845703,50.3971214294434,1636014,47.9443511962891
2014-10-30,50.027759552002,51.7309188842773,49.8636016845703,51.3205184936523,2099854,48.8228073120117
2014-10-31,51.9771614074707,52.6338005065918,50.8895988464355,51.79248046875,3463402,49.271800994873
2014-11-03,50.9921989440918,52.4696388244629,50.8690795898438,51.8129997253418,2772807,49.2913093566895
2014-11-04,50.6228408813477,50.9101181030273,50.0688018798828,50.4791984558105,24618616,48.0224266052246
2014-11-05,50.8075218200684,51.505199432373,50.5817985534668,51.382080078125,7300049,48.8813705444336
2014-11-06,51.382080078125,51.7103996276855,51.1563606262207,51.4025993347168,3861257,48.9008979797363
2014-11-07,51.6488418579102,51.7103996276855,50.9101181030273,51.2384414672852,2379435,48.7447357177734
2014-11-10,51.3205184936523,51.669361114502,51.1358413696289,51.5872802734375,2507261,49.0765838623047
2014-11-11,51.5667610168457,51.915599822998,51.4025993347168,51.7309188842773,2884649,49.2132301330566
2014-11-12,51.7103996276855,52.0592384338379,51.0742797851562,51.9566383361816,2179922,49.4279670715332
2014-11-13,52.1208000183105,52.3670387268066,51.1768798828125,52.0592384338379,2876316,49.5255737304688
2014-11-14,52.1208000183105,52.9826393127441,51.7719612121582,52.9621200561523,4424318,50.3845138549805
2014-11-17,52.5722389221191,52.8595199584961,52.0387191772461,52.1618385314941,1568324,49.6231803894043
2014-11-18,52.1618385314941,52.8390007019043,51.9771614074707,52.5517196655273,1838158,49.9940757751465
2014-11-19,52.3670387268066,52.7158813476562,52.0181999206543,52.3670387268066,1343519,49.8183937072754
2014-11-20,52.2644386291504,52.4491195678711,51.5257186889648,52.2234001159668,2426901,49.6817436218262
2014-11-21,52.8390007019043,52.8595199584961,52.326000213623,52.3670387268066,2745127,49.8183937072754
2014-11-24,52.6748390197754,53.2083587646484,52.5927581787109,52.9416007995605,2041033,50.3649864196777
2014-11-25,52.9210815429688,53.6803207397461,52.8595199584961,53.6598014831543,2261940,51.048225402832
2014-11-26,53.5982398986816,53.7213592529297,53.1673202514648,53.3930397033691,1306628,50.7944641113281
2014-11-28,53.6598014831543,54.0702018737793,53.6392784118652,53.8034400939941,751072,51.1848831176758
2014-12-01,53.6187591552734,53.7418785095215,52.1823616027832,52.1823616027832,2709016,49.6426963806152
2014-12-02,52.4696388244629,52.7158813476562,52.3054809570312,52.3465194702148,2625536,49.7988700866699
2014-12-03,52.3465194702148,53.3109588623047,52.3054809570312,53.2288818359375,2231871,50.6382713317871
2014-12-04,53.146800994873,53.8034400939941,52.8390007019043,53.3520011901855,4503509,50.7554130554199
2014-12-05,53.536678314209,54.2959213256836,53.536678314209,54.2138404846191,2260770,51.5753135681152
2014-12-08,54.1317596435547,54.357479095459,53.7624015808105,54.0496788024902,1060283,51.4191398620605
2014-12-09,53.2904396057129,53.9060401916504,52.5106811523438,53.8239593505859,1532700,51.2043991088867
2014-12-10,53.6392784118652,54.1933212280273,53.2494010925293,53.3314781188965,1456140,50.7358894348145
2014-12-11,53.6392784118652,54.4395599365234,53.6187591552734,53.8855209350586,1591228,51.2629737854004
2014-12-12,53.7008399963379,53.8855209350586,53.0442008972168,53.0852394104004,1711696,50.5016479492188
2014-12-15,53.4340782165527,53.6187591552734,51.8335189819336,51.9566383361816,4511891,49.4279670715332
2014-12-16,51.4846801757812,51.8129997253418,50.7664794921875,50.7664794921875,4312719,48.2957344055176
2014-12-17,51.094799041748,52.1208000183105,50.3971214294434,51.915599822998,2926949,49.3889274597168
2014-12-18,52.5927581787109,53.1057586669922,52.1413192749023,53.0852394104004,2347076,50.5016479492188
2014-12-19,53.2288818359375,53.7624015808105,52.8184814453125,53.7213592529297,3023197,51.1067962646484
2014-12-22,53.7213592529297,54.0702018737793,53.2699203491211,53.3520011901855,1819883,50.7554130554199
2014-12-23,53.7624015808105,53.8855209350586,53.4135589599609,53.557201385498,1849464,50.9506340026855
2014-12-24,53.4546012878418,54.0702018737793,53.3725204467773,53.7829208374023,561891,51.1653594970703
2014-12-26,54.0086402893066,54.2959213256836,53.9060401916504,53.9265594482422,314571,51.3020095825195
2014-12-29,53.8034400939941,53.8239593505859,53.2288818359375,53.5777206420898,1188207,50.9701538085938
2014-12-30,53.4546012878418,53.8239593505859,53.3109588623047,53.536678314209,824415,50.9310989379883
2014-12-31,53.5777206420898,54.2548789978027,53.4956398010254,53.536678314209,1115546,50.9310989379883
2015-01-02,53.7624015808105,53.9060401916504,52.2849617004395,53.2288818359375,1791667,50.6382713317871
2015-01-05,52.8390007019043,53.0442008972168,51.2999992370605,51.505199432373,2112135,48.9984931945801
2015-01-06,51.4025993347168,51.4231185913086,49.9867210388184,51.0332412719727,3422661,48.5495109558105
2015-01-07,51.6488418579102,52.0592384338379,51.1358413696289,51.8540382385254,2239425,49.3303604125977
2015-01-08,52.3054809570312,53.3930397033691,52.1413192749023,53.2904396057129,2098489,50.6968536376953
2015-01-09,53.2904396057129,53.4135589599609,52.6338005065918,52.7569198608398,2061257,50.1892929077148
2015-01-12,52.7158813476562,52.7158813476562,52.0181999206543,52.2234001159668,1670565,49.6817436218262
2015-01-13,53.2699203491211,53.8650016784668,51.9976806640625,52.6338005065918,2895955,50.0721664428711
2015-01-14,52.0387191772461,53.2083587646484,51.6283187866211,53.2083587646484,1962719,50.618766784668
2015-01-15,53.2904396057129,53.3520011901855,52.4491195678711,52.5312004089355,1157456,49.974552154541
2015-01-16,52.2849617004395,53.1057586669922,52.0592384338379,53.0647201538086,1285965,50.4821281433105
2015-01-20,53.1057586669922,53.2288818359375,52.2644386291504,52.9005584716797,1490838,50.3259429931641
