"Fecha","HCA.Open","HCA.High","HCA.Low","HCA.Close","HCA.Volume","HCA.Adjusted"
2016-01-08,64.4800033569336,65.5500030517578,63.6300010681152,64.2699966430664,3866800,60.7995338439941
2016-01-11,68.6999969482422,69.4599990844727,67.3499984741211,67.8300018310547,8485900,64.1672897338867
2016-01-12,68.5100021362305,69.0100021362305,65.5100021362305,66.6500015258789,5274700,63.0510063171387
2016-01-13,66.5999984741211,68.0199966430664,63.5999984741211,64.9499969482422,6612800,61.4428100585938
2016-01-14,65.0599975585938,66.4700012207031,64.5400009155273,65.120002746582,5089300,61.603645324707
2016-01-15,63.7000007629395,65.370002746582,63.0900001525879,64.2699966430664,6356500,60.7995338439941
2016-01-19,64.9400024414062,65.5299987792969,62.4700012207031,63.4700012207031,4741300,60.0427322387695
2016-01-20,62.439998626709,63.5400009155273,60.0699996948242,62.8300018310547,4933500,59.4372940063477
2016-01-21,62.9900016784668,65.3899993896484,62.3699989318848,64.0299987792969,3591500,60.5724906921387
2016-01-22,64.8199996948242,66.9599990844727,64.6800003051758,65.8199996948242,4278400,62.2658386230469
2016-01-25,65.75,66.4700012207031,65.3499984741211,65.5800018310547,2193500,62.0387992858887
2016-01-26,65.7200012207031,67.3499984741211,65.3899993896484,66.9599990844727,2503200,63.3442878723145
2016-01-27,66.9400024414062,68.6600036621094,66.9300003051758,67.4700012207031,4727600,63.8267364501953
2016-01-28,68.7900009155273,70.3899993896484,66.3099975585938,67.5100021362305,5490400,63.8646049499512
2016-01-29,68,71.2699966430664,67.75,69.5800018310547,7218000,65.8228149414062
2016-02-01,69.4499969482422,71.5100021362305,69.1800003051758,71.0199966430664,5208100,67.1850357055664
2016-02-02,70.5500030517578,72.4499969482422,69.879997253418,71.9599990844727,4490100,68.0742874145508
2016-02-03,72.5800018310547,72.7099990844727,68.5999984741211,70.1999969482422,4981900,66.4093322753906
2016-02-04,70.1999969482422,70.8899993896484,69.0299987792969,70.129997253418,3241200,66.3430938720703
2016-02-05,70.129997253418,71.1999969482422,68.8000030517578,69.1900024414062,3465100,65.4538803100586
2016-02-08,68.3600006103516,68.4300003051758,66.120002746582,66.7699966430664,3693400,63.1645393371582
2016-02-09,65.9400024414062,67.2399978637695,65.7699966430664,66.5,3168200,62.909122467041
2016-02-10,66.7699966430664,68.5100021362305,66.7099990844727,67.3000030517578,2468500,63.6659240722656
2016-02-11,66.1100006103516,67.2799987792969,64.1100006103516,64.25,4256800,60.7806167602539
2016-02-12,64.5,66.1100006103516,64.2300033569336,66.0100021362305,3077300,62.4455795288086
2016-02-16,64.0599975585938,65.6900024414062,63.8699989318848,65.5999984741211,4123800,62.0577201843262
2016-02-17,66.1999969482422,67.6500015258789,65.5999984741211,67.0500030517578,3140300,63.4294166564941
2016-02-18,67.4000015258789,68.2200012207031,66.9100036621094,67.5199966430664,3089200,63.8740425109863
2016-02-19,67.4800033569336,68.0199966430664,66.0299987792969,67.620002746582,3912400,63.9686279296875
2016-02-22,68.0899963378906,70.1800003051758,68,69.9499969482422,3407000,66.1728286743164
2016-02-23,69.6999969482422,70.4800033569336,69.0100021362305,69.8399963378906,3329200,66.0687484741211
2016-02-24,69.3499984741211,70.4000015258789,68.6699981689453,70.1399993896484,2275500,66.3525619506836
2016-02-25,70.4300003051758,70.8099975585938,69.0800018310547,70,2847600,66.2201232910156
2016-02-26,70.1999969482422,71.8199996948242,69.879997253418,70.4400024414062,3870800,66.6363906860352
2016-02-29,70.2799987792969,70.5400009155273,69.1900024414062,69.2099990844727,3579300,65.4727783203125
2016-03-01,69.6699981689453,70.9400024414062,69.4800033569336,70.7900009155273,3358100,66.9674682617188
2016-03-02,70.5299987792969,71.5,69.9400024414062,71.3000030517578,2078200,67.4499359130859
2016-03-03,71.2300033569336,73,71.1100006103516,72.9300003051758,3442500,68.9919052124023
2016-03-04,72.9599990844727,74.2099990844727,72.4599990844727,73,3851300,69.0581283569336
2016-03-07,72.5100021362305,73.4000015258789,72.0199966430664,72.9400024414062,2472900,69.0013809204102
2016-03-08,72.25,72.8600006103516,71.25,71.4899978637695,2683100,67.6296615600586
2016-03-09,71.8499984741211,72.370002746582,71.0299987792969,72.2600021362305,3270700,68.3580932617188
2016-03-10,72.5999984741211,73.7200012207031,71.7799987792969,72.1999969482422,2364500,68.3013381958008
2016-03-11,72.9000015258789,75.0599975585938,72.7900009155273,74.9499969482422,3764100,70.90283203125
2016-03-14,75.9199981689453,75.9499969482422,74.129997253418,74.7200012207031,2558300,70.6852416992188
2016-03-15,74.0800018310547,74.5199966430664,72.9000015258789,73.1699981689453,1598900,69.2189331054688
2016-03-16,72.9899978637695,74.7699966430664,72.9800033569336,74.4899978637695,1993000,70.4676666259766
2016-03-17,74.3600006103516,74.5800018310547,72.8000030517578,73.7200012207031,2572100,69.7392578125
2016-03-18,73.9400024414062,76.2300033569336,73.7600021362305,75.4599990844727,5385200,71.3853073120117
2016-03-21,75.25,76.6100006103516,74.9300003051758,75.5199966430664,2552500,71.4420547485352
2016-03-22,75.120002746582,78,75.0299987792969,77.1600036621094,3083700,72.9935073852539
2016-03-23,77.2699966430664,78.6699981689453,76.8300018310547,76.9499969482422,2662400,72.7948455810547
2016-03-24,76.1900024414062,76.9899978637695,75.3300018310547,76.370002746582,3617900,72.2461471557617
2016-03-28,76.5599975585938,77.1999969482422,75.9599990844727,76.4400024414062,1379900,72.3123779296875
2016-03-29,76.0500030517578,77.6100006103516,76,77.5599975585938,2211100,73.3718948364258
2016-03-30,78,79,77.1500015258789,78.0999984741211,2157300,73.8827285766602
2016-03-31,77.9199981689453,78.6999969482422,77.8399963378906,78.0500030517578,2312100,73.8354415893555
2016-04-01,77.8199996948242,79.3600006103516,77.1100006103516,79.1999969482422,2487400,74.92333984375
2016-04-04,79.25,79.3499984741211,78.2099990844727,78.7300033569336,2075300,74.4787216186523
2016-04-05,78.0800018310547,78.6699981689453,77.6699981689453,78.2399978637695,3204500,74.0151748657227
2016-04-06,78.1999969482422,79.1800003051758,77.9199981689453,79.0999984741211,2796700,74.8287582397461
2016-04-07,78.4899978637695,79.3099975585938,78.0599975585938,78.8399963378906,3592100,74.5827789306641
2016-04-08,79.4499969482422,80.2200012207031,78.7699966430664,79.1399993896484,3108000,74.8665924072266
2016-04-11,79.3199996948242,80.0500030517578,79.0899963378906,79.5699996948242,2409100,75.2733612060547
2016-04-12,79.2799987792969,80.0299987792969,79.2799987792969,79.7799987792969,3206800,75.4720153808594
2016-04-13,80.5,81,79.9700012207031,80.5999984741211,2937100,76.2477416992188
2016-04-14,80.7900009155273,81,80.2399978637695,80.7200012207031,2818800,76.3612747192383
2016-04-15,80.7200012207031,80.9300003051758,78.5800018310547,80.3300018310547,3752200,75.9923095703125
2016-04-18,80.2300033569336,81.0100021362305,79.0999984741211,80.879997253418,3819200,76.5126113891602
2016-04-19,81.120002746582,81.4499969482422,79.25,79.7799987792969,5151800,75.4720153808594
2016-04-20,79.4300003051758,81.0599975585938,78.0599975585938,80.1100006103516,4619400,75.7841949462891
2016-04-21,80.3899993896484,81.0899963378906,80.0100021362305,80.2200012207031,3322000,75.8882675170898
2016-04-22,80.4400024414062,81.4300003051758,80.4400024414062,80.9100036621094,2705400,76.5410079956055
2016-04-25,80.7300033569336,80.9400024414062,79.4499969482422,80.120002746582,2036300,75.7936553955078
2016-04-26,80.620002746582,81.5400009155273,80.129997253418,81.1800003051758,2686100,76.7964248657227
2016-04-27,81.1999969482422,82,80.6500015258789,81.7799987792969,2643700,77.3640060424805
2016-04-28,81.5599975585938,83.6900024414062,81.5100021362305,81.9599990844727,4002200,77.534309387207
2016-04-29,81.4700012207031,81.5199966430664,79.3000030517578,80.620002746582,3281600,76.2666625976562
2016-05-02,80.5999984741211,81.2399978637695,79.4300003051758,81.2099990844727,3598400,76.8247985839844
2016-05-03,79.5100021362305,79.620002746582,76.8300018310547,79.0599975585938,5887500,74.790885925293
2016-05-04,78.6699981689453,80.4000015258789,78.5599975585938,79.8000030517578,4853000,75.4909591674805
2016-05-05,79.9899978637695,80.9599990844727,79.9000015258789,80.6100006103516,2332000,76.257194519043
2016-05-06,80.2900009155273,82,80.1100006103516,80.9000015258789,4875100,76.5315475463867
2016-05-09,81,81.3199996948242,80.5899963378906,80.9800033569336,2505200,76.6072387695312
2016-05-10,81.0599975585938,81.0699996948242,80.129997253418,80.9300003051758,2177700,76.5599212646484
2016-05-11,80.9000015258789,81.4700012207031,80.2399978637695,80.25,1804300,75.9166412353516
2016-05-12,80.5999984741211,80.8499984741211,77.4300003051758,77.6900024414062,4608800,73.494873046875
2016-05-13,77.8600006103516,78.5699996948242,77.4499969482422,77.9199981689453,2211500,73.7124557495117
2016-05-16,78.0199966430664,78.5,77.1699981689453,77.8099975585938,2654900,73.6084060668945
2016-05-17,77.870002746582,78.4599990844727,76.7699966430664,77.2699966430664,3471100,73.0975494384766
2016-05-18,77.2699966430664,77.4199981689453,76.2900009155273,76.5800018310547,2360900,72.4448165893555
2016-05-19,76.0699996948242,77.1500015258789,75.6900024414062,76.7200012207031,2396900,72.5772552490234
2016-05-20,77.2399978637695,77.9899978637695,76.7900009155273,77.120002746582,1891800,72.9556579589844
2016-05-23,76.7900009155273,77.0899963378906,75.9599990844727,76.2200012207031,2109800,72.104248046875
2016-05-24,76.1999969482422,77.9499969482422,76.0299987792969,77.5599975585938,2449400,73.3718948364258
2016-05-25,77.6100006103516,78.4800033569336,77.6100006103516,77.7300033569336,2230200,73.5327224731445
2016-05-26,77.75,77.879997253418,76.8899993896484,77.1999969482422,1360600,73.0313339233398
2016-05-27,77.2900009155273,78.2399978637695,77.1900024414062,77.3600006103516,1335900,73.1826934814453
2016-05-31,77.5,78.1100006103516,77.2600021362305,78.0199966430664,2634000,73.8070755004883
2016-06-01,77.6500015258789,78.7900009155273,77.6500015258789,78.370002746582,2270100,74.1381530761719
2016-06-02,78.1800003051758,78.9899978637695,77.9700012207031,78.9800033569336,2015700,74.7152404785156
2016-06-03,79,79.0299987792969,78,78.1399993896484,1756900,73.9205780029297
2016-06-06,78.1100006103516,78.8300018310547,77.9100036621094,78.6699981689453,1298500,74.4219512939453
2016-06-07,78.5899963378906,79.6600036621094,78.5899963378906,79.2399978637695,1598300,74.961181640625
2016-06-08,79.2699966430664,81.2200012207031,79.2699966430664,80.9800033569336,2912500,76.6072387695312
2016-06-09,80.8199996948242,81.2799987792969,80.629997253418,81.0299987792969,1589400,76.6545181274414
2016-06-10,80.25,80.4700012207031,79.2099990844727,79.5500030517578,1544500,75.2544403076172
2016-06-13,79.1999969482422,79.4499969482422,77.9499969482422,77.9499969482422,2106100,73.7408447265625
2016-06-14,77.6100006103516,78.4100036621094,77.2600021362305,78.0100021362305,1457000,73.7975997924805
2016-06-15,78.2699966430664,78.5400009155273,77.629997253418,77.8099975585938,1477000,73.6084060668945
2016-06-16,77.0100021362305,77.75,76.5100021362305,77.6600036621094,1347300,73.4664993286133
2016-06-17,77.7200012207031,78.4599990844727,76.8199996948242,77.4300003051758,3211200,73.2489166259766
2016-06-20,78.129997253418,78.9700012207031,78.129997253418,78.5699996948242,3305600,74.3273391723633
2016-06-21,78.879997253418,79.1800003051758,78.0400009155273,78.75,2009600,74.4976348876953
2016-06-22,78.6600036621094,79.7600021362305,78.3499984741211,79.3000030517578,1864400,75.017936706543
2016-06-23,79.8499984741211,80.620002746582,79.4499969482422,79.75,1460600,75.4436340332031
2016-06-24,77.3000030517578,78.2200012207031,76.5699996948242,76.7200012207031,5764900,72.5772552490234
2016-06-27,76.1500015258789,76.1999969482422,73.8199996948242,74.4300003051758,2871900,70.4109115600586
2016-06-28,75.0199966430664,76.0699996948242,74.9499969482422,75.9300003051758,1893900,71.8299102783203
2016-06-29,76.3899993896484,77.3099975585938,76.3000030517578,77.0500030517578,1640100,72.8894271850586
2016-06-30,77.1699981689453,77.5,76.2099990844727,77.0100021362305,2473800,72.8516006469727
2016-07-01,76.9199981689453,77.5599975585938,76.3600006103516,76.6600036621094,2204300,72.5204925537109
2016-07-05,76.5,76.5,75.3300018310547,76.1100006103516,3435400,72.0002136230469
2016-07-06,75.9100036621094,76.6800003051758,75.129997253418,76.1699981689453,2269600,72.0569686889648
2016-07-07,76.4199981689453,77.9400024414062,76.1100006103516,76.9899978637695,2215100,72.8326644897461
2016-07-08,77.5699996948242,78.5899963378906,77.370002746582,78.2099990844727,4021200,73.9867706298828
2016-07-11,78.5599975585938,78.6800003051758,78.0999984741211,78.1600036621094,1601100,73.9394836425781
2016-07-12,78.2699966430664,78.7300033569336,77.9100036621094,78.4000015258789,2701000,74.1665344238281
2016-07-13,79,79.9499969482422,78.8399963378906,79.5500030517578,2749700,75.2544403076172
2016-07-14,79.9800033569336,80.129997253418,78.0400009155273,78.3099975585938,2098200,74.0813751220703
2016-07-15,78.5800018310547,79.3199996948242,78.5599975585938,78.7099990844727,1618300,74.4598007202148
2016-07-18,78.6100006103516,79.5999984741211,78.6100006103516,79.5500030517578,1314100,75.2544403076172
2016-07-19,79.4499969482422,80.0800018310547,78.5999984741211,79.3600006103516,1607700,75.0746994018555
2016-07-20,79.629997253418,80.5999984741211,79.629997253418,80.5299987792969,1699200,76.1815338134766
2016-07-21,80.370002746582,81.7900009155273,80.1699981689453,80.629997253418,2750100,76.2761154174805
2016-07-22,81.0199966430664,81.1999969482422,79.3000030517578,80.3499984741211,1451000,76.0112457275391
2016-07-25,80.2300033569336,80.4899978637695,79.0999984741211,79.6999969482422,1778600,75.3963470458984
2016-07-26,79.4800033569336,80.1500015258789,79.0800018310547,79.6600036621094,2614600,75.3584899902344
2016-07-27,77.5400009155273,78.9199981689453,76.4100036621094,77.9800033569336,3891900,73.7692260742188
2016-07-28,74.879997253418,78.870002746582,74.0999984741211,77.879997253418,4733900,73.6746215820312
2016-07-29,76.7300033569336,77.8600006103516,75.9499969482422,77.129997253418,3725800,72.9651260375977
2016-08-01,77,77.75,75.0800018310547,75.5199966430664,3775700,71.4420547485352
2016-08-02,75.4499969482422,76.0800018310547,74.6500015258789,75.0400009155273,3591900,70.9879837036133
2016-08-03,74.25,75.9400024414062,74.1100006103516,75.7099990844727,2943400,71.6217956542969
2016-08-04,75.6399993896484,75.6999969482422,75,75.25,1695300,71.1866302490234
2016-08-05,75.5999984741211,75.9300003051758,75.2600021362305,75.8399963378906,2955300,71.7447738647461
2016-08-08,76.0199966430664,77.0699996948242,75.6500015258789,76.25,3698200,72.1326370239258
2016-08-09,76.2099990844727,77.0999984741211,75.8899993896484,76.1399993896484,2472500,72.0285873413086
2016-08-10,75.9899978637695,77.0599975585938,75.879997253418,76.4800033569336,1596200,72.350212097168
2016-08-11,76.5400009155273,77.4899978637695,76.4300003051758,77.120002746582,2602800,72.9556579589844
2016-08-12,77.0199966430664,77.1800003051758,76.4599990844727,76.6399993896484,1469400,72.5015716552734
2016-08-15,76.7200012207031,77.8000030517578,76.5199966430664,77.4199981689453,2070800,73.2394561767578
2016-08-16,77,77,76.1100006103516,76.1100006103516,2648400,72.0002136230469
2016-08-17,75.9400024414062,75.9400024414062,73.2900009155273,74.0199966430664,5272600,70.0230560302734
2016-08-18,73.75,75.0800018310547,73.2399978637695,74.6600036621094,2282300,70.6284942626953
2016-08-19,74.1800003051758,74.7200012207031,73.9100036621094,74.5100021362305,1891300,70.4865875244141
2016-08-22,74.5100021362305,75,74.3300018310547,74.7900009155273,1314700,70.75146484375
2016-08-23,75.0199966430664,75.5599975585938,74.7099990844727,74.9700012207031,1170800,70.9217529296875
2016-08-24,74.9000015258789,74.9899978637695,73.9000015258789,74.0199966430664,2815600,70.0230560302734
2016-08-25,74.1600036621094,75.4599990844727,73.8499984741211,75.0199966430664,2653700,70.9690475463867
2016-08-26,74.9599990844727,75.4400024414062,73.6900024414062,74.2600021362305,2794400,70.250114440918
2016-08-29,74.1999969482422,75.1500015258789,74.1500015258789,74.9599990844727,1486900,70.9122848510742
2016-08-30,74.9599990844727,76.1699981689453,74.9599990844727,76.120002746582,1845500,72.0096435546875
2016-08-31,75.8499984741211,76.1500015258789,75,75.5500030517578,1932600,71.4704437255859
2016-09-01,75.5899963378906,75.9000015258789,74.7600021362305,75.1600036621094,1953000,71.1014862060547
2016-09-02,75.5599975585938,76.6800003051758,75.3499984741211,76.5100021362305,2105300,72.3786010742188
2016-09-06,76.25,76.2799987792969,74.9400024414062,76.1500015258789,4533900,72.0380325317383
2016-09-07,76.4300003051758,79.2799987792969,75.8000030517578,78.129997253418,3536700,73.9111251831055
2016-09-08,78,78.1100006103516,77.3899993896484,77.9800033569336,1422100,73.7692260742188
2016-09-09,77.4599990844727,77.7900009155273,75.9400024414062,75.9400024414062,1834800,71.8393936157227
2016-09-12,75.3600006103516,77.5,74.9400024414062,77.0500030517578,2779700,72.8894271850586
2016-09-13,76.1399993896484,76.5899963378906,75.5199966430664,76.1600036621094,1740700,72.0474853515625
2016-09-14,76.0199966430664,76.0199966430664,74.0500030517578,75.129997253418,4022500,71.073112487793
2016-09-15,74.9800033569336,75.879997253418,74.6999969482422,75.3899993896484,1951700,71.3190765380859
2016-09-16,75.25,76,74.870002746582,75.2900009155273,3955000,71.2244720458984
2016-09-19,75.4199981689453,76.6999969482422,75.4100036621094,75.8499984741211,1441700,71.7542343139648
2016-09-20,76,76.129997253418,74.6800003051758,74.9499969482422,2362700,70.90283203125
2016-09-21,74.9499969482422,75.9000015258789,74.7300033569336,75.4400024414062,2808600,71.3663787841797
2016-09-22,76.0400009155273,76.7099990844727,75.8399963378906,76.379997253418,2366600,72.2556304931641
2016-09-23,76.9700012207031,77.3499984741211,76.0299987792969,76.120002746582,1959200,72.0096435546875
2016-09-26,75.7699966430664,75.9800033569336,74.4800033569336,74.9100036621094,2991700,70.864990234375
2016-09-27,74.879997253418,75.370002746582,74.6399993896484,75.129997253418,1833000,71.073112487793
2016-09-28,75.3000030517578,75.629997253418,74.370002746582,75.4300003051758,2171100,71.3569183349609
2016-09-29,75.3899993896484,76.0400009155273,74.6699981689453,75.2600021362305,2452200,71.1960983276367
2016-09-30,75.5199966430664,75.8899993896484,74.7399978637695,75.629997253418,2572600,71.5461196899414
2016-10-03,75.1699981689453,75.1999969482422,74.0400009155273,74.5500030517578,1961000,70.5244216918945
2016-10-04,74.629997253418,75.1600036621094,74.0599975585938,74.5,1905200,70.4771423339844
2016-10-05,74.6699981689453,75.1100006103516,74.5500030517578,74.7399978637695,1306400,70.7041778564453
2016-10-06,74.6600036621094,74.870002746582,74.1100006103516,74.5999984741211,1790800,70.5717544555664
2016-10-07,74.6800003051758,75.379997253418,73.8600006103516,74.2300033569336,2189500,70.2217102050781
2016-10-10,74.5500030517578,76.25,74.5500030517578,75.9499969482422,3811700,71.8488388061523
2016-10-11,76.25,76.25,75.0599975585938,75.7600021362305,2767900,71.6690979003906
2016-10-12,75.870002746582,76.9300003051758,75.4199981689453,76.8899993896484,3645900,72.7380676269531
2016-10-13,76.9599990844727,80.4100036621094,76.879997253418,80.2900009155273,6765600,75.9544830322266
2016-10-14,80.4899978637695,81.2799987792969,79.9400024414062,80.3199996948242,2868600,75.9828491210938
2016-10-17,80.2699966430664,80.7399978637695,79.9499969482422,80.3899993896484,2183800,76.0490798950195
2016-10-18,81.1100006103516,82.370002746582,80.7600021362305,82.0199966430664,2660100,77.591064453125
2016-10-19,81.7900009155273,82.2099990844727,80.9499969482422,81.8300018310547,3146700,77.4113311767578
2016-10-20,81.9100036621094,82.3000030517578,81.3300018310547,82.0100021362305,2347300,77.5816116333008
2016-10-21,81.6800003051758,82,81.129997253418,81.7399978637695,1325000,77.3261871337891
2016-10-24,82,82.3099975585938,81.6800003051758,81.7200012207031,1796300,77.307258605957
2016-10-25,81.6900024414062,82.1600036621094,80.6100006103516,80.9599990844727,2106300,76.5883026123047
2016-10-26,80.379997253418,80.379997253418,78.6900024414062,78.9300003051758,3690600,74.6679153442383
2016-10-27,79.0800018310547,81.0599975585938,78.9400024414062,79.3099975585938,4621700,75.0274047851562
2016-10-28,79.3300018310547,79.4100036621094,76.2600021362305,77.3099975585938,4814100,73.1353912353516
2016-10-31,77.4199981689453,77.4800033569336,76.25,76.5299987792969,3310200,72.3975219726562
2016-11-01,76.8000030517578,77.0199966430664,74.9700012207031,75.4000015258789,3083400,71.3285446166992
2016-11-02,75.4400024414062,75.8600006103516,74.9800033569336,75.0999984741211,3145000,71.0447387695312
2016-11-03,75.4599990844727,76.2900009155273,73.3099975585938,73.4100036621094,3197900,69.4459991455078
2016-11-04,73.9400024414062,75.5699996948242,73.5800018310547,75.3300018310547,3801200,71.262321472168
2016-11-07,77.2099990844727,79.8099975585938,77.2099990844727,79.620002746582,5036000,75.3206634521484
2016-11-08,79.0899963378906,81.2699966430664,78.5599975585938,80.879997253418,3542900,76.5126113891602
2016-11-09,68.6900024414062,72.3399963378906,67,72.1600036621094,23023700,68.2634963989258
2016-11-10,72.5,73.9400024414062,70.3899993896484,72.0599975585938,9313100,68.1688766479492
2016-11-11,71.2799987792969,71.5299987792969,68.0199966430664,69.5800018310547,8891600,65.8228149414062
2016-11-14,69.5800018310547,72.6900024414062,69.5800018310547,71.9400024414062,5982300,68.0553817749023
2016-11-15,73.1100006103516,74,72.0199966430664,74,4393200,70.0041351318359
2016-11-16,74.120002746582,74.25,72.9400024414062,73.5400009155273,2723200,69.568977355957
2016-11-17,73.4400024414062,75.129997253418,73.3099975585938,74.6600036621094,3483400,70.6284942626953
2016-11-18,74.6800003051758,74.9700012207031,72.3199996948242,72.3899993896484,4314300,68.4810638427734
2016-11-21,72.5599975585938,73.6100006103516,72.1399993896484,72.9400024414062,3173300,69.0013809204102
2016-11-22,73,73.3499984741211,69.9400024414062,70.0899963378906,4934700,66.3052597045898
2016-11-23,69.5999984741211,71.4800033569336,69.1800003051758,71,2985900,67.166130065918
2016-11-25,71.2399978637695,71.4100036621094,70.5899963378906,71.3899993896484,787600,67.5350799560547
2016-11-28,71.2300033569336,71.370002746582,70.25,70.4400024414062,2144500,66.6363906860352
2016-11-29,69.9000015258789,71.620002746582,69.5899963378906,71.5199966430664,2099500,67.6580505371094
2016-11-30,71.7200012207031,71.8000030517578,70.3300018310547,70.8899993896484,2367400,67.0620574951172
2016-12-01,70.9300003051758,72.4499969482422,70.75,71.1999969482422,2063400,67.3553161621094
2016-12-02,71.4400024414062,72.1800003051758,70.2600021362305,70.3099975585938,1805900,66.5134048461914
2016-12-05,70.5800018310547,70.9100036621094,70,70.5800018310547,2511900,66.768798828125
2016-12-06,70.5699996948242,71.4100036621094,70.3899993896484,71.1999969482422,2853200,67.3553161621094
2016-12-07,71.0500030517578,73,70.7200012207031,71.9599990844727,3115800,68.0742874145508
2016-12-08,72.1100006103516,72.8899993896484,70.6500015258789,72.5400009155273,3093100,68.6229553222656
2016-12-09,72.6500015258789,74.0299987792969,72.4000015258789,73.25,2403900,69.2946243286133
2016-12-12,73.5800018310547,75.5800018310547,73.1500015258789,73.9700012207031,3575200,69.9757461547852
2016-12-13,73.9100036621094,74.6999969482422,73.5800018310547,73.9499969482422,2139800,69.9568252563477
2016-12-14,73.8099975585938,73.9000015258789,72.620002746582,73.0699996948242,2563400,69.1243591308594
2016-12-15,72.9800033569336,74.9599990844727,72.9000015258789,74.4599990844727,2505500,70.4392852783203
2016-12-16,74.9000015258789,74.9499969482422,73.4100036621094,74.1600036621094,6243300,70.1554946899414
2016-12-19,73.7600021362305,74.1699981689453,73.1500015258789,73.5,1955500,69.5311126708984
2016-12-20,73.6999969482422,73.7900009155273,73.2799987792969,73.3499984741211,1793600,69.3892211914062
2016-12-21,73.3499984741211,73.9300003051758,73.1600036621094,73.5199966430664,1078000,69.5500564575195
2016-12-22,73.5999984741211,74.5299987792969,73.5,73.9599990844727,1557000,69.96630859375
2016-12-23,73.9000015258789,74.6100006103516,73.6999969482422,74.4599990844727,1048500,70.4392852783203
2016-12-27,74.5,75.1399993896484,74.129997253418,74.370002746582,1058900,70.3541564941406
2016-12-28,74.4100036621094,74.6100006103516,73.2099990844727,73.5599975585938,1292900,69.5878677368164
2016-12-29,73.25,74.2099990844727,73.25,73.8899993896484,1036300,69.9000625610352
2016-12-30,73.8499984741211,74.2600021362305,72.8600006103516,74.0199966430664,1711100,70.0230560302734
2017-01-03,74.3600006103516,74.8000030517578,73.5199966430664,74.4599990844727,2065400,70.4392852783203
2017-01-04,75.129997253418,77.3199996948242,74.5699996948242,77.129997253418,3232300,72.9651260375977
2017-01-05,76.7200012207031,77.4300003051758,76.6600036621094,76.8099975585938,2808800,72.6623916625977
2017-01-06,76.6600036621094,77.3099975585938,76.5699996948242,76.620002746582,1872300,72.482666015625
2017-01-09,76.0400009155273,81.0599975585938,76.0400009155273,78.9199981689453,4616400,74.6584625244141
2017-01-10,78.8399963378906,79.2300033569336,77.8099975585938,78.2699966430664,2319500,74.0435409545898
2017-01-11,78.6399993896484,79.629997253418,78.2600021362305,79.3099975585938,1837500,75.0274047851562
2017-01-12,79.1399993896484,79.4000015258789,78.5400009155273,79.120002746582,1482900,74.8476409912109
2017-01-13,79.2399978637695,79.8099975585938,79.0999984741211,79.4000015258789,1436600,75.1125564575195
2017-01-17,80.9800033569336,82.1999969482422,78.8099975585938,80.9300003051758,3645000,76.5599212646484
2017-01-18,81.25,81.3300018310547,79.6399993896484,79.7300033569336,2845200,75.4247283935547
2017-01-19,79.4599990844727,79.8099975585938,78.5699996948242,78.620002746582,2560100,74.3746643066406
2017-01-20,78.5500030517578,79.8499984741211,78.5299987792969,79.7099990844727,1882500,75.4057922363281
2017-01-23,79.0599975585938,80.3300018310547,78.0699996948242,79.8399963378906,4095700,75.5287857055664
2017-01-24,79.5999984741211,80.3499984741211,79.0199966430664,80.3300018310547,2010600,75.9923095703125
2017-01-25,80.4199981689453,81.1399993896484,80.0999984741211,80.5699996948242,2994300,76.219367980957
2017-01-26,80.5100021362305,81.3399963378906,80.1399993896484,80.2799987792969,1855000,75.9450225830078
2017-01-27,80.5800018310547,80.5999984741211,79.370002746582,79.5199966430664,1481900,75.2260589599609
2017-01-30,79.4899978637695,79.4899978637695,78.4000015258789,79.2900009155273,1911900,75.0084686279297
2017-01-31,79.6999969482422,80.4899978637695,78.5,80.2799987792969,3077300,75.9450225830078
2017-02-01,80.8399963378906,82.6100006103516,80.7300033569336,81.9599990844727,3091200,77.534309387207
2017-02-02,81.7200012207031,82.8600006103516,81.4300003051758,82.2900009155273,2316200,77.8464736938477
2017-02-03,82.8000030517578,84.120002746582,82.5699996948242,83.8000030517578,2847300,79.2749328613281
2017-02-06,83.8099975585938,84.2600021362305,82.5899963378906,82.6699981689453,2819700,78.2059707641602
2017-02-07,82.75,83.2399978637695,82.2099990844727,82.5899963378906,1455400,78.1302795410156
2017-02-08,82.3099975585938,83.379997253418,82.0500030517578,83,1918200,78.5181427001953
2017-02-09,82.6399993896484,83.9700012207031,82.6399993896484,83.6399993896484,1286800,79.1235961914062
2017-02-10,83.6500015258789,84.0800018310547,83.0999984741211,83.629997253418,1347000,79.114128112793
2017-02-13,83.6800003051758,84.2200012207031,83.5800018310547,83.75,1323300,79.2276382446289
2017-02-14,83.5899963378906,84.3099975585938,83.5,83.7099990844727,1934400,79.1897964477539
2017-02-15,83.75,84.620002746582,83.370002746582,84.2900009155273,2867700,79.7384796142578
2017-02-16,84.4199981689453,84.879997253418,83.6900024414062,84.1399993896484,1519500,79.5965881347656
2017-02-17,83.8199996948242,84.6500015258789,83.1600036621094,84.629997253418,1813600,80.0601272583008
2017-02-21,84.9599990844727,86.3899993896484,84.7300033569336,85.7399978637695,2170600,81.1101760864258
2017-02-22,85.3499984741211,86.120002746582,84.879997253418,85.9100036621094,1701700,81.2710189819336
2017-02-23,86,86.6100006103516,85.3600006103516,86.4499969482422,2207800,81.781867980957
