"Fecha","LIN.Open","LIN.High","LIN.Low","LIN.Close","LIN.Volume","LIN.Adjusted"
2018-07-30,166.429992675781,167.850006103516,165,165.339996337891,1268200,151.628967285156
2018-07-31,165.779998779297,167.960006713867,165.580001831055,167.5,1673600,153.609817504883
2018-08-01,167.589996337891,167.929992675781,164.649993896484,165.479995727539,1447600,151.757385253906
2018-08-02,164.100006103516,164.520004272461,162.910003662109,163.919998168945,1597600,150.326705932617
2018-08-03,163.130004882812,164.419998168945,163.050003051758,164.210006713867,1050100,151.354431152344
2018-08-06,154.259994506836,158.800003051758,153.520004272461,157.960006713867,3928400,145.593780517578
2018-08-07,158.970001220703,159.839996337891,156.470001220703,157.029998779297,2552900,144.736541748047
2018-08-08,157.410003662109,157.960006713867,156.490005493164,157.050003051758,1740900,144.754974365234
2018-08-09,157,158.25,156.240005493164,157.149993896484,1003300,144.84716796875
2018-08-10,155.830001831055,155.830001831055,154.130004882812,154.789993286133,1303700,142.671875
2018-08-13,155.490005493164,156,153.589996337891,154.320007324219,1337500,142.238723754883
2018-08-14,155.330001831055,155.820007324219,154.509994506836,155.339996337891,1612000,143.178833007812
2018-08-15,154.130004882812,154.720001220703,152.520004272461,154.630004882812,1352200,142.524444580078
2018-08-16,155.699996948242,155.940002441406,154.330001831055,154.529998779297,1102400,142.432281494141
2018-08-17,154.160003662109,156.25,154.160003662109,156.039993286133,1662800,143.824081420898
2018-08-20,156.639999389648,158.699996948242,156.639999389648,158.289993286133,1161100,145.897918701172
2018-08-21,158.539993286133,159.25,157.960006713867,158.320007324219,935200,145.925552368164
2018-08-22,157.910003662109,158.240005493164,154.929992675781,155.020004272461,1229200,142.883895874023
2018-08-23,155,155.740005493164,154.089996337891,154.899993896484,840400,142.773284912109
2018-08-24,155.410003662109,156.509994506836,154.520004272461,156.210006713867,708000,143.980728149414
2018-08-27,156.970001220703,158.240005493164,156.880004882812,158.050003051758,674200,145.676651000977
2018-08-28,158.5,159.100006103516,157.580001831055,158.350006103516,1078100,145.953201293945
2018-08-29,158.539993286133,159.660003662109,157.789993286133,159.5,685700,147.013198852539
2018-08-30,159.070007324219,159.350006103516,157.259994506836,157.889999389648,805700,145.529205322266
2018-08-31,158.149993896484,159.059997558594,157.460006713867,158.190002441406,1057800,145.805694580078
2018-09-04,157.869995117188,157.990005493164,155.119995117188,156.179992675781,1577700,143.953048706055
2018-09-05,155.869995117188,156.960006713867,155.539993286133,156.139999389648,1736100,143.91618347168
2018-09-06,156.529998779297,157.690002441406,155.330001831055,156.669998168945,897600,144.404693603516
2018-09-07,156.339996337891,156.369995117188,154.570007324219,155.029998779297,1225600,142.893127441406
2018-09-10,155.800003051758,156.470001220703,155.339996337891,155.869995117188,645300,143.667343139648
2018-09-11,155.570007324219,157.440002441406,154.559997558594,157.080001831055,1247500,144.782623291016
2018-09-12,156.960006713867,157.690002441406,156.429992675781,156.600006103516,799700,144.340209960938
2018-09-13,158.070007324219,159.330001831055,157.289993286133,159.190002441406,867900,146.727416992188
2018-09-14,159.679992675781,160.070007324219,156.839996337891,156.990005493164,1675500,144.699676513672
2018-09-17,157.160003662109,159.080001831055,156.970001220703,158.020004272461,1529500,145.649032592773
2018-09-18,158.580001831055,159.139999389648,157.910003662109,158.169998168945,1104600,145.787292480469
2018-09-19,162.75,166.639999389648,162.75,164.369995117188,2689100,151.501922607422
2018-09-20,165.369995117188,166.679992675781,163.929992675781,166.210006713867,1624200,153.197875976562
2018-09-21,166.970001220703,167.949996948242,165.75,166.5,2323000,153.465209960938
2018-09-24,165.990005493164,167.25,163.919998168945,164,1609000,151.160888671875
2018-09-25,163.740005493164,164.809997558594,162.880004882812,163.059997558594,1273900,150.294479370117
2018-09-26,162.710006713867,164.270004272461,161.899993896484,162.580001831055,1309300,149.852066040039
2018-09-27,163,163.789993286133,161.940002441406,162.330001831055,1314300,149.621643066406
2018-09-28,160.699996948242,162.139999389648,160.110000610352,160.729995727539,1302400,148.146820068359
2018-10-01,165.580001831055,169.100006103516,165.289993286133,168.869995117188,2329700,155.649627685547
2018-10-02,166.259994506836,169.259994506836,165.429992675781,169.029998779297,1652300,155.797073364258
2018-10-03,169.75,169.75,167.179992675781,167.570007324219,950500,154.451385498047
2018-10-04,166.820007324219,167,163.380004882812,165.830001831055,1720100,152.847564697266
2018-10-05,164.149993896484,165.740005493164,163.649993896484,164.240005493164,1538700,151.382095336914
2018-10-08,163.490005493164,164.910003662109,162.869995117188,164.309997558594,1109000,151.446578979492
2018-10-09,162.899993896484,163.740005493164,161,161.179992675781,1510400,148.561630249023
2018-10-10,161.210006713867,161.600006103516,157.940002441406,158.009994506836,2222200,145.639801025391
2018-10-11,157.929992675781,158.210006713867,153.770004272461,154.259994506836,1977000,142.183349609375
2018-10-12,156.820007324219,157.779998779297,155.330001831055,156.240005493164,1840700,144.008407592773
2018-10-15,156.610000610352,159.289993286133,155.990005493164,156.789993286133,2161500,144.515350341797
2018-10-16,157.720001220703,160.839996337891,157.220001220703,160.669998168945,1297500,148.091567993164
2018-10-17,161.699996948242,162.25,159.089996337891,159.789993286133,1540700,147.280456542969
2018-10-18,167.080001831055,167.520004272461,159.479995727539,161.360000610352,3739600,148.727554321289
2018-10-19,161.460006713867,163.059997558594,159.289993286133,159.850006103516,3012000,147.335784912109
2018-10-22,165.229995727539,168.949996948242,160.520004272461,166.880004882812,7591100,153.815383911133
2018-10-23,164.839996337891,165.940002441406,161.600006103516,164.169998168945,4959200,151.317504882812
2018-10-24,161.740005493164,164,160.779998779297,161.229995727539,5610900,148.607727050781
2018-10-25,162.759994506836,166.360000610352,162.429992675781,165,5105400,152.082580566406
2018-10-26,163.710006713867,167.110000610352,163.440002441406,164.940002441406,35352000,152.027252197266
2018-10-29,166.220001220703,169.160003662109,164.589996337891,165.490005493164,14032500,152.534210205078
2018-10-30,166.110000610352,167.669998168945,162.740005493164,164.5,57375600,151.621734619141
2018-10-31,161.740005493164,165.600006103516,161.309997558594,165.470001220703,18032200,152.515762329102
2018-11-01,164.660003662109,165.479995727539,161.940002441406,162,11423500,149.317459106445
2018-11-02,160.660003662109,161.809997558594,155.440002441406,159.839996337891,6835100,147.326568603516
2018-11-05,157.649993896484,162.190002441406,157.449996948242,161.990005493164,4477400,149.308227539062
2018-11-06,161.830001831055,166.350006103516,161.669998168945,165.529998779297,2510600,152.571075439453
2018-11-07,164.539993286133,166.850006103516,164.229995727539,166.850006103516,7626300,153.78776550293
2018-11-08,164.5,166.149993896484,162.929992675781,165.300003051758,4010000,152.359085083008
2018-11-09,162.990005493164,163.940002441406,160.550003051758,161.520004272461,3249100,148.875015258789
2018-11-12,160.059997558594,162.300003051758,158.910003662109,159.220001220703,1990800,146.755081176758
2018-11-13,160.220001220703,160.330001831055,156.529998779297,156.929992675781,2507100,144.644332885742
2018-11-14,158.190002441406,158.240005493164,153,153.360000610352,2338700,141.35383605957
2018-11-15,156.089996337891,156.300003051758,152.559997558594,155.179992675781,2759400,143.031387329102
2018-11-16,153.740005493164,158.460006713867,153.399993896484,158.080001831055,2726800,145.704330444336
2018-11-19,158.610000610352,161.449996948242,158.440002441406,159.5,2464700,147.013198852539
2018-11-20,157.490005493164,160.190002441406,157.240005493164,157.869995117188,2151600,145.510772705078
2018-11-21,159.240005493164,161.240005493164,158.550003051758,159.059997558594,2070900,146.607620239258
2018-11-23,156.860000610352,158.009994506836,156.020004272461,156.190002441406,963600,143.962310791016
2018-11-26,157.039993286133,158.220001220703,156.880004882812,157.320007324219,2678200,145.003829956055
2018-11-27,155.660003662109,156.649993896484,151.520004272461,152.550003051758,2525900,140.607284545898
2018-11-28,153.529998779297,156.479995727539,151.699996948242,156.289993286133,1808800,144.054458618164
2018-11-29,155.509994506836,159.839996337891,155.350006103516,159.309997558594,2901300,146.838043212891
2018-11-30,157.020004272461,160.610000610352,156.940002441406,159.050003051758,3944100,146.598373413086
2018-12-03,162.300003051758,164.419998168945,159.919998168945,164.350006103516,3177200,151.483489990234
2018-12-04,163.949996948242,164.289993286133,160.449996948242,160.830001831055,2746100,148.239059448242
2018-12-06,158.529998779297,159.020004272461,153,155.979995727539,4785400,143.76872253418
2018-12-07,156.220001220703,158.520004272461,152.360000610352,152.720001220703,2518700,140.763931274414
2018-12-10,156.029998779297,157.539993286133,154.110000610352,156.910003662109,2540400,144.625961303711
2018-12-11,161.160003662109,162.460006713867,156.649993896484,157.460006713867,2552900,145.132873535156
2018-12-12,161.649993896484,162.139999389648,159.460006713867,160.550003051758,2402600,147.98095703125
2018-12-13,160.399993896484,161.300003051758,157.300003051758,158.089996337891,2456700,145.713516235352
2018-12-14,157.380004882812,158.470001220703,156.050003051758,156.929992675781,2360800,144.644332885742
2018-12-17,157.190002441406,159.440002441406,155.589996337891,157.330001831055,3148600,145.779434204102
2018-12-18,158.419998168945,158.889999389648,156.630004882812,157.610000610352,2147000,146.03889465332
2018-12-19,157.399993896484,158.5,155.210006713867,155.830001831055,2618700,144.389556884766
2018-12-20,154.479995727539,156.399993896484,152.440002441406,154.050003051758,3398900,142.740219116211
2018-12-21,156.009994506836,157.479995727539,153.029998779297,153.110000610352,5452000,141.869247436523
2018-12-24,152.699996948242,153.410003662109,148.130004882812,148.130004882812,2086800,137.254837036133
2018-12-26,148.75,152.770004272461,145.949996948242,152.740005493164,2591500,141.526412963867
2018-12-27,152.050003051758,156.410003662109,150.600006103516,156.410003662109,2867000,144.927001953125
2018-12-28,157.100006103516,158.559997558594,155.039993286133,156.309997558594,1586100,144.834335327148
2018-12-31,156.229995727539,157,153.940002441406,156.039993286133,1853900,144.584182739258
2019-01-02,153.529998779297,158.160003662109,153.520004272461,157.199996948242,1716400,145.658950805664
2019-01-03,154.059997558594,154.350006103516,151.929992675781,152.289993286133,1775500,141.109466552734
2019-01-04,153.830001831055,157.619995117188,153.360000610352,156.630004882812,1801300,145.130859375
2019-01-07,155.779998779297,158.039993286133,155.149993896484,156.490005493164,1830200,145.001098632812
2019-01-08,156.089996337891,158.559997558594,155.199996948242,158.149993896484,2207300,146.539215087891
2019-01-09,156.729995727539,159.529998779297,156.330001831055,158.460006713867,2099900,146.826446533203
2019-01-10,158.699996948242,161.979995727539,158.350006103516,161.850006103516,2093900,149.967575073242
2019-01-11,160.559997558594,160.759994506836,159.369995117188,160.210006713867,1380400,148.448013305664
2019-01-14,158.369995117188,159.5,157.699996948242,158.020004272461,2004800,146.41877746582
2019-01-15,156.839996337891,157.869995117188,156.539993286133,157.229995727539,2110700,145.686752319336
2019-01-16,157.529998779297,158.419998168945,157.080001831055,157.240005493164,1382100,145.696060180664
2019-01-17,156.399993896484,157.649993896484,156.210006713867,157.259994506836,2176500,145.714538574219
2019-01-18,158.759994506836,161.449996948242,158.009994506836,160.789993286133,2494800,148.985397338867
2019-01-22,161.610000610352,161.779998779297,159.690002441406,160.839996337891,1699100,149.031753540039
2019-01-23,160.570007324219,161.089996337891,157.460006713867,158.929992675781,1569500,147.261978149414
2019-01-24,157.610000610352,157.910003662109,156.429992675781,157.369995117188,2528000,145.816513061523
2019-01-25,158.690002441406,160.110000610352,158.639999389648,158.839996337891,1242700,147.17854309082
2019-01-28,157.779998779297,158.389999389648,156.880004882812,158.210006713867,1422500,146.594818115234
2019-01-29,159.570007324219,162,159.350006103516,161.220001220703,1558300,149.383834838867
2019-01-30,161.789993286133,163.75,161.160003662109,162.919998168945,1113500,150.959014892578
2019-01-31,161.179992675781,163.419998168945,159.630004882812,163.009994506836,1645900,151.042449951172
2019-02-01,163.910003662109,165.899993896484,163.460006713867,165.759994506836,1324300,153.590545654297
2019-02-04,165.479995727539,165.690002441406,163.220001220703,163.5,2106500,151.496459960938
2019-02-05,165.259994506836,165.990005493164,163.800003051758,164.990005493164,2358600,152.877090454102
2019-02-06,163.949996948242,164.619995117188,163.039993286133,163.419998168945,1124800,151.422302246094
2019-02-07,161.75,162.240005493164,159.429992675781,160.690002441406,1361000,148.892761230469
2019-02-08,160.070007324219,161.610000610352,159.080001831055,161.220001220703,1557900,149.383834838867
2019-02-11,161.059997558594,161.619995117188,160.630004882812,161.350006103516,1128400,149.504302978516
2019-02-12,164.130004882812,167.550003051758,163.889999389648,167.529998779297,1772000,155.230590820312
2019-02-13,167.089996337891,168.490005493164,166.789993286133,167.380004882812,1599300,155.091567993164
2019-02-14,166.649993896484,167.600006103516,165.929992675781,166.5,1104100,154.276245117188
2019-02-15,170.539993286133,170.710006713867,167.770004272461,168.539993286133,2573600,156.166427612305
2019-02-19,168,168.779998779297,167.559997558594,167.860000610352,2221200,155.536361694336
2019-02-20,167.589996337891,171.009994506836,167.589996337891,170.300003051758,2574800,157.797225952148
2019-02-21,170.979995727539,172.300003051758,170.539993286133,171.399993896484,1736500,158.816436767578
2019-02-22,172.240005493164,173.740005493164,171.550003051758,173.5,1075700,160.762268066406
2019-02-25,173.889999389648,175.009994506836,173.389999389648,174.619995117188,1526800,161.800033569336
2019-02-26,173.789993286133,174.889999389648,173.449996948242,173.910003662109,1739200,161.142166137695
2019-02-27,173.399993896484,175.119995117188,172.630004882812,174.5,1451800,161.688858032227
2019-02-28,174.809997558594,174.929992675781,173.100006103516,173.240005493164,1698300,160.521392822266
2019-03-01,176.360000610352,176.729995727539,167.860000610352,168.380004882812,3033500,156.018173217773
2019-03-04,168.350006103516,168.910003662109,166.070007324219,168.699996948242,1738100,156.314697265625
2019-03-05,168.350006103516,169.940002441406,168.350006103516,168.440002441406,1205900,156.073806762695
2019-03-06,168.839996337891,169.679992675781,168.210006713867,169.130004882812,986800,156.713104248047
2019-03-07,169.360000610352,169.360000610352,166.820007324219,167.470001220703,1450100,155.981964111328
2019-03-08,168.75,169.520004272461,167.759994506836,169.460006713867,1558400,157.83544921875
2019-03-11,169.479995727539,171.309997558594,169.419998168945,171.279998779297,1188800,159.530578613281
2019-03-12,171.779998779297,172.899993896484,171.389999389648,172.320007324219,1309200,160.499267578125
2019-03-13,174.009994506836,175.509994506836,173.639999389648,174.389999389648,1538500,162.427291870117
2019-03-14,174.25,174.440002441406,173.169998168945,174.210006713867,1033200,162.259628295898
2019-03-15,176.279998779297,176.960006713867,174.429992675781,176.429992675781,3661400,164.327301025391
2019-03-18,174.75,174.949996948242,173.429992675781,174.550003051758,1220400,162.576324462891
2019-03-19,175.350006103516,175.789993286133,172.619995117188,173.580001831055,1251600,161.672836303711
2019-03-20,175.350006103516,176.869995117188,174.360000610352,176.630004882812,1536400,164.513641357422
2019-03-21,174.339996337891,175.830001831055,173.699996948242,175.100006103516,1146300,163.088562011719
2019-03-22,172.100006103516,172.759994506836,169.190002441406,169.860000610352,1384000,158.208038330078
2019-03-25,170.970001220703,171.919998168945,169.559997558594,170,1349700,158.338455200195
2019-03-26,170.889999389648,171.300003051758,169.690002441406,170.979995727539,1408100,159.251190185547
2019-03-27,169.460006713867,170.050003051758,168.690002441406,169.479995727539,1821400,157.854095458984
2019-03-28,170.960006713867,173.850006103516,170.729995727539,173.699996948242,1892500,161.784606933594
2019-03-29,175.350006103516,176.100006103516,173.880004882812,175.929992675781,2158100,163.861663818359
2019-04-01,176.839996337891,178.179992675781,176,176.580001831055,1791900,164.467056274414
2019-04-02,177.330001831055,178.179992675781,176.690002441406,178.020004272461,1179700,165.808288574219
2019-04-03,181.149993896484,184.529998779297,180.630004882812,182.740005493164,2379600,170.204467773438
2019-04-04,183.570007324219,184.039993286133,182.419998168945,183.899993896484,1471400,171.284912109375
2019-04-05,184.589996337891,185.429992675781,183.979995727539,184.619995117188,1403400,171.955520629883
2019-04-08,185.899993896484,185.919998168945,184.149993896484,184.839996337891,1138500,172.160415649414
2019-04-09,185.050003051758,185.050003051758,182.75,182.899993896484,1388200,170.353515625
2019-04-10,183.389999389648,183.589996337891,179.820007324219,181.020004272461,2443700,168.602462768555
2019-04-11,181.679992675781,181.809997558594,179.770004272461,179.850006103516,1916400,167.512771606445
2019-04-12,180.800003051758,181.130004882812,180.139999389648,180.350006103516,1914500,167.978469848633
2019-04-15,180.139999389648,180.429992675781,179.139999389648,180.139999389648,1448000,167.782836914062
2019-04-16,180.080001831055,180.679992675781,178.800003051758,180.619995117188,1749700,168.229919433594
2019-04-17,180.639999389648,181.860000610352,179.399993896484,179.910003662109,1663300,167.568634033203
2019-04-18,180.119995117188,180.789993286133,179.669998168945,180.399993896484,1547300,168.025009155273
2019-04-22,179.850006103516,180.800003051758,178.830001831055,178.899993896484,1002100,166.627914428711
2019-04-23,178.649993896484,179.720001220703,178.550003051758,179.330001831055,1796500,167.028427124023
2019-04-24,179.009994506836,179.509994506836,177.509994506836,177.619995117188,1780200,165.435699462891
2019-04-25,176.220001220703,176.75,174.919998168945,176.279998779297,2229900,164.187622070312
2019-04-26,175.440002441406,178.259994506836,175.369995117188,178.259994506836,1483900,166.031829833984
2019-04-29,176.789993286133,178.259994506836,176.490005493164,177.100006103516,1195400,164.951370239258
2019-04-30,177.869995117188,180.559997558594,177.389999389648,180.259994506836,1404200,167.894622802734
2019-05-01,179.889999389648,181.199996948242,178.009994506836,178.289993286133,1018300,166.059768676758
2019-05-02,177.929992675781,180.490005493164,177.270004272461,180.490005493164,1691000,168.108856201172
2019-05-03,179.679992675781,181.470001220703,179.240005493164,180.960006713867,1248900,168.546585083008
2019-05-06,177.830001831055,179.330001831055,177.809997558594,178.630004882812,1407000,166.37646484375
2019-05-07,176.580001831055,176.869995117188,172.910003662109,174.570007324219,2049600,162.594955444336
2019-05-08,174.429992675781,177.529998779297,174.240005493164,176.539993286133,1264600,164.429763793945
2019-05-09,173.199996948242,174.710006713867,171.600006103516,173.350006103516,1999500,161.458633422852
2019-05-10,174.630004882812,182.220001220703,174.270004272461,181.589996337891,2511800,169.133377075195
2019-05-13,179.740005493164,181.009994506836,177.820007324219,180.679992675781,2328500,168.285781860352
2019-05-14,180.309997558594,182.360000610352,179.779998779297,180.919998168945,2029300,168.509368896484
2019-05-15,178.570007324219,182.369995117188,178.320007324219,180.860000610352,1184200,168.45344543457
2019-05-16,185.089996337891,188.970001220703,184.5,187.649993896484,1866600,174.777648925781
2019-05-17,188.190002441406,189.449996948242,186.889999389648,189,1737900,176.035064697266
2019-05-20,186,187.169998168945,184.649993896484,185.259994506836,1383700,172.551651000977
2019-05-21,186.759994506836,187.440002441406,186.149993896484,187.270004272461,1051500,174.423767089844
2019-05-22,187.869995117188,189.720001220703,187.179992675781,188.240005493164,1334800,175.327209472656
2019-05-23,185.889999389648,187.039993286133,184.470001220703,185.080001831055,1318500,172.383941650391
2019-05-24,187.369995117188,188.149993896484,185.850006103516,187.860000610352,1025300,174.973281860352
2019-05-28,186.940002441406,187.779998779297,183.729995727539,184.309997558594,1483100,171.666748046875
2019-05-29,181.460006713867,183.130004882812,181.210006713867,183.009994506836,1405400,170.455963134766
2019-05-30,182.919998168945,184.210006713867,182.770004272461,183.410003662109,1042000,170.828506469727
2019-05-31,180.300003051758,181.410003662109,179.869995117188,180.550003051758,1757200,168.970840454102
2019-06-03,181.470001220703,187.410003662109,181.199996948242,187.279998779297,2882600,175.269226074219
2019-06-04,187.809997558594,191.350006103516,185.679992675781,191.350006103516,3115200,179.078216552734
2019-06-05,191.350006103516,192.800003051758,190.490005493164,192.75,3708800,180.388412475586
2019-06-06,194.309997558594,198.059997558594,193.690002441406,197.350006103516,3468200,184.693389892578
2019-06-07,200.149993896484,201.110000610352,197.630004882812,200.050003051758,3613300,187.220245361328
2019-06-10,200.119995117188,202,198.229995727539,200.419998168945,1197400,187.566497802734
2019-06-11,201.199996948242,201.820007324219,199.720001220703,200.789993286133,1720000,187.912750244141
2019-06-12,201.580001831055,202.279998779297,200.970001220703,201.690002441406,1956300,188.755065917969
2019-06-13,203.479995727539,203.889999389648,201.639999389648,202.740005493164,2855100,189.737747192383
2019-06-14,202.660003662109,203.229995727539,201.429992675781,202.710006713867,1524000,189.709655761719
2019-06-17,202.929992675781,203.610000610352,201.039993286133,201.259994506836,1757200,188.352661132812
2019-06-18,204.179992675781,204.759994506836,202.710006713867,204.020004272461,2006900,190.935668945312
2019-06-19,202.240005493164,202.470001220703,199.139999389648,200.589996337891,1944700,187.725616455078
2019-06-20,203.649993896484,203.710006713867,201.5,202.339996337891,1703300,189.363388061523
2019-06-21,202.639999389648,202.990005493164,202.029998779297,202.130004882812,3770300,189.166870117188
2019-06-24,202.490005493164,203.869995117188,202.029998779297,203.380004882812,1092500,190.336715698242
2019-06-25,204.320007324219,204.320007324219,202.710006713867,202.800003051758,1118800,189.793884277344
2019-06-26,202.050003051758,202.309997558594,200.559997558594,200.600006103516,1369900,187.735000610352
2019-06-27,198.699996948242,199.949996948242,198.460006713867,199.529998779297,1532100,186.733627319336
2019-06-28,199.600006103516,201.720001220703,199.119995117188,200.800003051758,6440600,187.922149658203
2019-07-01,203.020004272461,203.190002441406,201.509994506836,203,1113300,189.981048583984
2019-07-02,202.009994506836,203.970001220703,201.529998779297,203.539993286133,1722400,190.486389160156
2019-07-03,202,203.610000610352,201.710006713867,203.610000610352,939500,190.551940917969
2019-07-05,201.100006103516,203.169998168945,200.100006103516,202.429992675781,1741300,189.44758605957
2019-07-08,201.050003051758,203.639999389648,200.880004882812,201.669998168945,1277100,188.736373901367
2019-07-09,202.419998168945,202.610000610352,200.710006713867,200.970001220703,1160700,188.081207275391
2019-07-10,202.080001831055,202.649993896484,201.460006713867,201.770004272461,1062000,188.829925537109
2019-07-11,201.440002441406,203.059997558594,201.029998779297,202.809997558594,1225200,189.803237915039
2019-07-12,203.759994506836,204.720001220703,202.979995727539,203.979995727539,1027600,190.898193359375
2019-07-15,204.190002441406,205.100006103516,203.710006713867,204.070007324219,869000,190.982437133789
2019-07-16,204.130004882812,205.550003051758,202.449996948242,202.589996337891,1073700,189.597381591797
2019-07-17,203.539993286133,203.850006103516,201.759994506836,201.820007324219,986700,188.876739501953
2019-07-18,202.800003051758,203.679992675781,201.820007324219,203.639999389648,1013800,190.580032348633
2019-07-19,202.990005493164,204.610000610352,202.630004882812,203.380004882812,1228300,190.336715698242
2019-07-22,204.589996337891,204.990005493164,203.169998168945,203.580001831055,653400,190.523880004883
2019-07-23,204.830001831055,206.820007324219,204.190002441406,206.820007324219,1064800,193.556091308594
2019-07-24,204.059997558594,204.190002441406,202.199996948242,202.75,1102800,189.7470703125
2019-07-25,200.389999389648,200.679992675781,196.529998779297,199.889999389648,2084900,187.070510864258
2019-07-26,199.429992675781,201.149993896484,199.320007324219,200.960006713867,1191200,188.071899414062
2019-07-29,199.770004272461,200.210006713867,199.25,199.770004272461,1468200,186.958221435547
2019-07-30,195.809997558594,197.789993286133,195.75,196.5,2466300,183.897918701172
2019-07-31,195.910003662109,196.190002441406,188.990005493164,191.279998779297,4160900,179.012664794922
2019-08-01,189.610000610352,193.5,189.160003662109,190.419998168945,3762800,178.207824707031
2019-08-02,188.779998779297,189.050003051758,185.830001831055,187.710006713867,2556900,175.671646118164
2019-08-05,190,193.089996337891,189.220001220703,190.630004882812,3074800,178.404357910156
2019-08-06,190.300003051758,190.330001831055,185.899993896484,188.759994506836,2352000,176.654312133789
2019-08-07,187.050003051758,191.410003662109,186.619995117188,190.779998779297,2078900,178.544769287109
2019-08-08,190.479995727539,193.429992675781,190,192.610000610352,1927100,180.257415771484
2019-08-09,189.929992675781,192.800003051758,189.720001220703,191.970001220703,1600200,179.658447265625
2019-08-12,193.020004272461,194.639999389648,192.009994506836,192.199996948242,1891100,179.873687744141
2019-08-13,192.130004882812,195.610000610352,191.5,192.899993896484,1678700,180.52880859375
2019-08-14,188.800003051758,190.320007324219,185.490005493164,185.639999389648,2441100,173.734405517578
2019-08-15,185.710006713867,187.490005493164,185.070007324219,186.639999389648,1508300,174.670272827148
2019-08-16,186.679992675781,189.130004882812,186.559997558594,188.789993286133,1198900,176.682373046875
2019-08-19,189.240005493164,190.330001831055,188.309997558594,189.110000610352,1232100,176.981872558594
2019-08-20,188.229995727539,189,186.300003051758,187.690002441406,1364200,175.652908325195
2019-08-21,189.309997558594,189.949996948242,188.610000610352,188.740005493164,1074700,176.635589599609
2019-08-22,188.550003051758,189,186.610000610352,187.130004882812,1446700,175.128860473633
2019-08-23,185.639999389648,187.360000610352,181.600006103516,184.259994506836,2119700,172.442916870117
2019-08-26,185.25,185.440002441406,183.830001831055,184.919998168945,1226800,173.060577392578
2019-08-27,186.100006103516,186.399993896484,184.369995117188,184.740005493164,1477100,172.892120361328
2019-08-28,184.690002441406,185.929992675781,183.860000610352,184.970001220703,1122700,173.107376098633
2019-08-29,188.139999389648,188.440002441406,187.070007324219,187.660003662109,1458900,175.624862670898
2019-08-30,188.5,189.240005493164,187.410003662109,188.910003662109,1686800,177.622894287109
2019-09-03,187.270004272461,188.139999389648,186.199996948242,187.229995727539,1370200,176.043243408203
2019-09-04,188.039993286133,188.899993896484,186.509994506836,187.559997558594,1210400,176.353561401367
2019-09-05,188.699996948242,189.5,187.100006103516,187.100006103516,1911200,175.921051025391
2019-09-06,188.520004272461,190.300003051758,187.970001220703,189.520004272461,1066700,178.196441650391
2019-09-09,188.100006103516,188.440002441406,185.029998779297,185.210006713867,2862300,174.143951416016
2019-09-10,184.110000610352,185.720001220703,183.259994506836,185.720001220703,1788900,174.623474121094
2019-09-11,185.669998168945,187.729995727539,185.110000610352,187.610000610352,1292100,176.40055847168
2019-09-12,190.649993896484,192.619995117188,189.320007324219,191.570007324219,1640200,180.123962402344
2019-09-13,192.490005493164,193.710006713867,191.979995727539,192.160003662109,1717100,180.6787109375
2019-09-16,191.600006103516,191.800003051758,187.75,188.520004272461,1263900,177.256210327148
2019-09-17,190.339996337891,193.199996948242,189.75,192.240005493164,1186700,180.75390625
2019-09-18,193.449996948242,193.669998168945,191,192.660003662109,1694800,181.148834228516
2019-09-19,195.690002441406,196.119995117188,193.919998168945,194.240005493164,1601500,182.634429931641
2019-09-20,195.490005493164,196.25,193.100006103516,194.110000610352,2475500,182.512191772461
2019-09-23,192.649993896484,194,192.550003051758,193.520004272461,859600,181.957427978516
2019-09-24,193.169998168945,193.839996337891,190.850006103516,191.520004272461,1539800,180.076904296875
2019-09-25,190.639999389648,192.869995117188,190.330001831055,192.25,852100,180.76335144043
2019-09-26,193.039993286133,193.210006713867,191.479995727539,192.300003051758,1345600,180.810348510742
2019-09-27,192.160003662109,192.75,190.580001831055,191.550003051758,873900,180.105163574219
2019-09-30,192.520004272461,194.240005493164,192.179992675781,193.720001220703,1027200,182.145477294922
2019-10-01,193.929992675781,194.020004272461,188.449996948242,188.550003051758,1127500,177.284393310547
2019-10-02,185.929992675781,186,182.059997558594,184.110000610352,1996200,173.109680175781
2019-10-03,183.860000610352,184.979995727539,182.279998779297,184.639999389648,955600,173.608016967773
2019-10-04,185.660003662109,187.380004882812,184.220001220703,186.179992675781,1498100,175.05598449707
2019-10-07,186,190.339996337891,185.830001831055,188.580001831055,2744100,177.312591552734
2019-10-08,187.440002441406,187.449996948242,183.699996948242,184.110000610352,1526600,173.109680175781
2019-10-09,186.110000610352,188.039993286133,185.679992675781,187.389999389648,1266600,176.193695068359
2019-10-10,190.229995727539,192.059997558594,188.600006103516,191.229995727539,1486200,179.804290771484
2019-10-11,192.679992675781,196.539993286133,192.350006103516,194.25,1609600,182.643844604492
2019-10-14,194.300003051758,195.309997558594,192.460006713867,192.529998779297,1213700,181.026596069336
2019-10-15,195.789993286133,198.029998779297,194.889999389648,195.179992675781,1519300,183.518280029297
2019-10-16,197.800003051758,198.179992675781,196.139999389648,196.850006103516,1570400,185.088485717773
2019-10-17,197.759994506836,198.979995727539,196.550003051758,196.639999389648,958900,184.891052246094
2019-10-18,196.880004882812,197.240005493164,194.940002441406,195.789993286133,1022800,184.091781616211
2019-10-21,195.940002441406,196.050003051758,194.330001831055,194.970001220703,927900,183.32080078125
