"Fecha","TGT.Open","TGT.High","TGT.Low","TGT.Close","TGT.Volume","TGT.Adjusted"
2014-07-09,59.5699996948242,60.189998626709,59.5699996948242,60.0499992370605,4276700,46.3442611694336
2014-07-10,59.4599990844727,59.9799995422363,59.4599990844727,59.9300003051758,3799900,46.2516593933105
2014-07-11,59.9599990844727,60.0499992370605,59.6500015258789,60,3109100,46.3056793212891
2014-07-14,60.1399993896484,60.189998626709,59.9500007629395,60.1800003051758,3809200,46.4446029663086
2014-07-15,60.5499992370605,60.7200012207031,60.2299995422363,60.7099990844727,5722100,46.8536338806152
2014-07-16,60.7400016784668,60.7400016784668,59.8199996948242,60.1399993896484,6987700,46.4137229919434
2014-07-17,59.9900016784668,60.2000007629395,59.5699996948242,59.7200012207031,4559400,46.0895843505859
2014-07-18,59.8199996948242,60.0400009155273,59.5,60.0099983215332,4735900,46.3134002685547
2014-07-21,59.9799995422363,60.0200004577637,59.0400009155273,59.2999992370605,4122900,45.7654418945312
2014-07-22,59.4199981689453,59.5200004577637,59.1399993896484,59.3800010681152,3548400,45.8271903991699
2014-07-23,59.4500007629395,60.8400001525879,59.3699989318848,60.7299995422363,6167200,46.8690528869629
2014-07-24,60.7400016784668,61.0699996948242,60.4199981689453,60.9900016784668,3491900,47.0697174072266
2014-07-25,60.7599983215332,60.8899993896484,60.2900009155273,60.3899993896484,2629200,46.6066665649414
2014-07-28,60.4000015258789,60.5800018310547,59.9900016784668,60.2999992370605,4011200,46.5372085571289
2014-07-29,60.3499984741211,61.3199996948242,60.2999992370605,61.0999984741211,3807200,47.1546211242676
2014-07-30,61.310001373291,61.6300010681152,61.1399993896484,61.3800010681152,3677000,47.3707122802734
2014-07-31,61,61,59.5800018310547,59.5900001525879,7067900,45.9892539978027
2014-08-01,59.3199996948242,60,59.2000007629395,59.8499984741211,4011800,46.1899070739746
2014-08-04,60.1699981689453,61,59.9199981689453,60.7000007629395,4232000,46.8459129333496
2014-08-05,58.4500007629395,59.4099998474121,57.810001373291,58.0299987792969,14982100,44.7853012084961
2014-08-06,57.4799995422363,58.2400016784668,57.2599983215332,57.9700012207031,7262700,44.739013671875
2014-08-07,58.2599983215332,58.3600006103516,57.2700004577637,57.5,4917200,44.3762741088867
2014-08-08,57.8899993896484,58.5900001525879,57.6199989318848,58.5400009155273,4710700,45.178897857666
2014-08-11,58.5999984741211,58.6699981689453,58.1500015258789,58.3600006103516,2788100,45.0399894714355
2014-08-12,58.3499984741211,58.5400009155273,58.0200004577637,58.4599990844727,2946000,45.1171607971191
2014-08-13,58.4300003051758,58.4799995422363,57.75,58.2599983215332,3660300,44.9628143310547
2014-08-14,58.2000007629395,58.7700004577637,58.0900001525879,58.7400016784668,3144900,45.3332672119141
2014-08-15,58.7400016784668,58.7700004577637,57.8400001525879,58.2000007629395,4186700,44.9165153503418
2014-08-18,58.0499992370605,58.689998626709,57.75,58.5499992370605,4016700,45.5939979553223
2014-08-19,58.8400001525879,59.4099998474121,58.5999984741211,59.25,4807300,46.1390953063965
2014-08-20,58.5,60.7900009155273,58.25,60.3300018310547,12835000,46.9801025390625
2014-08-21,60.4000015258789,61.0900001525879,59.8199996948242,61.0699996948242,6562000,47.5563697814941
2014-08-22,61.1399993896484,61.4599990844727,60.7799987792969,61.0499992370605,4566200,47.5407905578613
2014-08-25,61.2999992370605,61.5,60.7200012207031,60.9799995422363,4368200,47.4862785339355
2014-08-26,61.0499992370605,61.2000007629395,60.5900001525879,60.7000007629395,3224800,47.2682495117188
2014-08-27,60.7299995422363,60.9599990844727,60.6399993896484,60.7900009155273,2797700,47.3383293151855
2014-08-28,60.4799995422363,60.5900001525879,60.0699996948242,60.3499984741211,4221300,46.9956893920898
2014-08-29,60.7200012207031,60.7200012207031,60.0499992370605,60.0699996948242,4008100,46.7776527404785
2014-09-02,60.2799987792969,60.5,59.9799995422363,60.189998626709,2602700,46.8710975646973
2014-09-03,60.5299987792969,60.5699996948242,59.9799995422363,60.3899993896484,3553500,47.0268325805664
2014-09-04,60.3800010681152,61.2099990844727,60.2000007629395,61.0299987792969,4363300,47.5252113342285
2014-09-05,61,61.1500015258789,60.5,61.0800018310547,3401800,47.5641632080078
2014-09-08,60.9000015258789,61.2000007629395,60.2700004577637,60.560001373291,3191300,47.1592330932617
2014-09-09,60.4700012207031,60.9099998474121,60.1800003051758,60.8800010681152,4237200,47.4084129333496
2014-09-10,61.0099983215332,62.3400001525879,60.8699989318848,61.9500007629395,8681600,48.2416458129883
2014-09-11,61.8300018310547,62.6800003051758,61.6100006103516,62.5900001525879,5599800,48.7400207519531
2014-09-12,62.5400009155273,62.6500015258789,61.9799995422363,62.5299987792969,4427400,48.6932945251465
2014-09-15,62.4300003051758,62.6100006103516,62.0699996948242,62.2099990844727,3694100,48.4441070556641
2014-09-16,62.0699996948242,63.2599983215332,62.060001373291,62.8600006103516,4552400,48.9502754211426
2014-09-17,62.8699989318848,63.0900001525879,62.4799995422363,62.8699989318848,3275900,48.958065032959
2014-09-18,63.2299995422363,64.6500015258789,63.2000007629395,63.9300003051758,7343500,49.7835083007812
2014-09-19,64.2300033569336,64.3600006103516,63.6100006103516,63.810001373291,4918900,49.6900634765625
2014-09-22,63.5400009155273,63.7700004577637,63.1300010681152,63.3600006103516,3078100,49.3396224975586
2014-09-23,63.3199996948242,63.5999984741211,63.0699996948242,63.0800018310547,3995300,49.1216049194336
2014-09-24,63,63.9300003051758,62.9900016784668,63.8800010681152,3249400,49.7445678710938
2014-09-25,63.6300010681152,63.7599983215332,62.75,62.8800010681152,2840900,48.9658432006836
2014-09-26,63.2000007629395,63.2799987792969,62.6399993896484,63.1500015258789,2336200,49.1761054992676
2014-09-29,62.5699996948242,63.1599998474121,62.5299987792969,63.0400009155273,2170300,49.0904350280762
2014-09-30,62.8600006103516,63.0900001525879,62.5200004577637,62.6800003051758,2557700,48.8101043701172
2014-10-01,62.6800003051758,62.9000015258789,62.0299987792969,62.0699996948242,3876400,48.335090637207
2014-10-02,62.1399993896484,62.7000007629395,61.6100006103516,62.5699996948242,3199800,48.724437713623
2014-10-03,63.0900001525879,63.4500007629395,62.7700004577637,63.0699996948242,2606500,49.1138038635254
2014-10-06,63.0299987792969,63.3400001525879,62.189998626709,62.2799987792969,2481300,48.4986190795898
2014-10-07,62.0200004577637,62.0800018310547,61.3300018310547,61.5400009155273,3661900,47.9223747253418
2014-10-08,61.6800003051758,62.9599990844727,61.5200004577637,62.810001373291,3951200,48.9113349914551
2014-10-09,62.75,63.0900001525879,61.4199981689453,61.5999984741211,4349000,47.9690933227539
2014-10-10,61.6800003051758,62.439998626709,60.5499992370605,60.5900001525879,6201900,47.1825790405273
2014-10-13,60.5499992370605,61.5699996948242,60.0299987792969,60.439998626709,5330000,47.0657806396484
2014-10-14,60.9599990844727,61.8199996948242,60.7400016784668,61.689998626709,4542600,48.039176940918
2014-10-15,60.8600006103516,61.2400016784668,59.2900009155273,59.9799995422363,7773900,46.7075614929199
2014-10-16,58.8300018310547,60.1699981689453,58.7200012207031,59.439998626709,4332600,46.287052154541
2014-10-17,59.9300003051758,60.060001373291,58.9000015258789,59.0699996948242,6502300,45.9989204406738
2014-10-20,58.9599990844727,60.310001373291,58.9599990844727,60.2900009155273,4302200,46.9489669799805
2014-10-21,60.689998626709,61.939998626709,60.4099998474121,61.6399993896484,4790200,48.0002326965332
2014-10-22,61.7700004577637,62.4300003051758,61.2700004577637,61.3300018310547,3790600,47.7588310241699
2014-10-23,61.7900009155273,62.5,61.689998626709,62.0299987792969,3412700,48.3039321899414
2014-10-24,61.9500007629395,62.0200004577637,61.2000007629395,61.5699996948242,3984500,47.9457321166992
2014-10-27,61.5499992370605,61.75,61.0299987792969,61.560001373291,3630500,47.9379386901855
2014-10-28,61.25,61.3199996948242,60.2900009155273,60.6500015258789,4976500,47.229305267334
2014-10-29,60.7200012207031,60.9599990844727,60.3699989318848,60.8899993896484,2992200,47.416202545166
2014-10-30,60.810001373291,61.9599990844727,60.5499992370605,61.7799987792969,2303500,48.1092491149902
2014-10-31,62.25,62.3699989318848,61.439998626709,61.8199996948242,4231400,48.1404113769531
2014-11-03,61.8199996948242,61.9799995422363,61.1399993896484,61.5900001525879,2728000,47.9613075256348
2014-11-04,61.560001373291,61.6300010681152,60.9799995422363,61.3699989318848,3038300,47.7899932861328
2014-11-05,61.8499984741211,62,60.9900016784668,61.1199989318848,2687700,47.5953025817871
2014-11-06,61.3300018310547,62,61.1300010681152,61.8899993896484,3956100,48.1949195861816
2014-11-07,62.2799987792969,64.6600036621094,62.1699981689453,64.1699981689453,7531300,49.9703979492188
2014-11-10,64.8399963378906,65.9199981689453,64.1399993896484,65.5199966430664,7876600,51.021671295166
2014-11-11,65.4400024414062,65.8600006103516,65.2600021362305,65.7200012207031,3418200,51.1774101257324
2014-11-12,65.4899978637695,66.9000015258789,65.370002746582,66.7200012207031,6236600,51.9561347961426
2014-11-13,66.9599990844727,67.7799987792969,66.9400024414062,67.5,7880200,52.563533782959
2014-11-14,67.3300018310547,68.2799987792969,67.1500015258789,68.129997253418,5487900,53.0541305541992
2014-11-17,67.5800018310547,67.6999969482422,66.9000015258789,67.129997253418,7260900,52.6774597167969
2014-11-18,66.9599990844727,67.7600021362305,66.5,67.5100021362305,5575400,52.9756622314453
2014-11-19,69.9499969482422,73.0800018310547,69.8600006103516,72.5,25615400,56.8913459777832
2014-11-20,71.3399963378906,71.8300018310547,70.3000030517578,71.1900024414062,11065700,55.8633766174316
2014-11-21,71.8000030517578,72.2600021362305,71.0500030517578,71.5100021362305,6835200,56.1144790649414
2014-11-24,71.3600006103516,72.1600036621094,71,71.5699996948242,4095500,56.1615791320801
2014-11-25,71.6800003051758,72.1999969482422,71.3600006103516,72.0999984741211,6635000,56.5774726867676
2014-11-26,71.9599990844727,72.3000030517578,71.7300033569336,72.1600036621094,4123300,56.6245460510254
2014-11-28,72.5599975585938,74.7600021362305,72.5599975585938,74,4466500,58.0684013366699
2014-12-01,73.3399963378906,73.4700012207031,72.0599975585938,72.75,7798400,57.0875205993652
2014-12-02,72.5299987792969,73.4000015258789,72.379997253418,73.0699996948242,4142600,57.3386497497559
2014-12-03,73,73.8300018310547,72.5899963378906,73.3300018310547,6699600,57.5426597595215
2014-12-04,73.3300018310547,73.4000015258789,72.5299987792969,73.2799987792969,4238000,57.5034217834473
2014-12-05,73.5199966430664,73.7099990844727,72.879997253418,73.6600036621094,3760000,57.8016014099121
2014-12-08,73.5,74.0999984741211,73.2399978637695,73.7799987792969,3851500,57.8957824707031
2014-12-09,72.6500015258789,73.629997253418,72.4000015258789,73.5999984741211,3367600,57.7545394897461
2014-12-10,73.3000030517578,74.1900024414062,72.8399963378906,72.9100036621094,4556000,57.2130851745605
2014-12-11,73.6600036621094,74.5800018310547,73.3199996948242,73.5299987792969,5648200,57.699592590332
2014-12-12,73.5400009155273,74,72.3899993896484,72.4000015258789,4592000,56.8128852844238
