"Fecha","BA.Open","BA.High","BA.Low","BA.Close","BA.Volume","BA.Adjusted"
2016-05-05,131.729995727539,132.639999389648,131.119995117188,132.080001831055,4199200,119.549942016602
2016-05-06,132.110000610352,133.630004882812,131.759994506836,133.259994506836,2466000,120.617958068848
2016-05-09,132.800003051758,133.809997558594,131.820007324219,132.100006103516,3431100,119.568016052246
2016-05-10,133.179992675781,135.240005493164,132.789993286133,134.720001220703,3382700,121.939453125
2016-05-11,133.809997558594,134.990005493164,132.940002441406,133,3284100,121.364570617676
2016-05-12,133.490005493164,135.039993286133,133.490005493164,134.419998168945,4591300,122.660354614258
2016-05-13,133.740005493164,134.940002441406,131.910003662109,132.119995117188,3965900,120.561576843262
2016-05-16,131.630004882812,134.410003662109,131.550003051758,134.139999389648,3165400,122.404853820801
2016-05-17,133.619995117188,134.490005493164,131.960006713867,132.559997558594,4032000,120.963073730469
2016-05-18,132.449996948242,133.179992675781,130.339996337891,130.990005493164,4060400,119.530433654785
2016-05-19,130.240005493164,130.429992675781,127.089996337891,128.080001831055,5061600,116.875
2016-05-20,129.130004882812,129.25,127.209999084473,127.389999389648,3297700,116.245361328125
2016-05-23,127.400001525879,128.410003662109,125.879997253418,127.580001831055,3977700,116.418731689453
2016-05-24,127.76000213623,128.809997558594,126.319999694824,127.5,5102400,116.345726013184
2016-05-25,128,129.779998779297,127.370002746582,128.860000610352,4656700,117.586761474609
2016-05-26,128.479995727539,129.899993896484,128.320007324219,129.309997558594,2586300,117.997398376465
2016-05-27,128.960006713867,129.699996948242,128.830001831055,129.220001220703,3043700,117.915267944336
2016-05-31,129.880004882812,129.979995727539,126.040000915527,126.150001525879,6894400,115.113845825195
2016-06-01,126,126.5,124.779998779297,126.410003662109,4679600,115.351104736328
2016-06-02,126.650001525879,127.029998779297,125.319999694824,126.849998474121,4802100,115.752593994141
2016-06-03,126.419998168945,127.580001831055,125.949996948242,127.379997253418,5485600,116.236251831055
2016-06-06,127.599998474121,132.080001831055,127.449996948242,131.899993896484,6996200,120.360794067383
2016-06-07,132.410003662109,133.389999389648,131.820007324219,131.929992675781,4424000,120.388198852539
2016-06-08,132.520004272461,133.529998779297,132.039993286133,133,3883700,121.364570617676
2016-06-09,132.100006103516,133.820007324219,131.919998168945,133.100006103516,3811200,121.455841064453
2016-06-10,131.759994506836,132.119995117188,130.369995117188,131.139999389648,3828600,119.667289733887
2016-06-13,130.789993286133,131.509994506836,129.880004882812,129.919998168945,3645000,118.554023742676
2016-06-14,129.630004882812,130.600006103516,128.5,130.5,3717000,119.083282470703
2016-06-15,130.880004882812,131.759994506836,129.970001220703,130.160003662109,3324800,118.773040771484
2016-06-16,129.320007324219,129.889999389648,126.900001525879,129.369995117188,4066100,118.052131652832
2016-06-17,129.830001831055,129.990005493164,128.809997558594,129.820007324219,6739600,118.46280670166
2016-06-20,131.360000610352,133.899993896484,131.210006713867,132.75,4331900,121.136451721191
2016-06-21,133.190002441406,133.279998779297,131.490005493164,131.520004272461,2841100,120.014045715332
2016-06-22,132.100006103516,133.160003662109,131.580001831055,131.770004272461,2640800,120.242202758789
2016-06-23,133.910003662109,134.550003051758,132.729995727539,133.550003051758,4113900,121.86644744873
2016-06-24,128.139999389648,129.389999389648,126.209999084473,126.519996643066,9707300,115.451477050781
2016-06-27,125.680000305176,125.75,122.349998474121,122.699996948242,6169000,111.96565246582
2016-06-28,124.5,124.76000213623,122.699996948242,123.889999389648,4438100,113.051559448242
2016-06-29,125.48999786377,127.319999694824,124.160003662109,126.98999786377,4916700,115.880355834961
2016-06-30,127.080001831055,129.869995117188,127.080001831055,129.869995117188,4110800,118.508415222168
2016-07-01,129.539993286133,130.339996337891,129.160003662109,129.690002441406,3247900,118.344161987305
2016-07-05,128.429992675781,129,126.629997253418,126.970001220703,4829400,115.862113952637
2016-07-06,127.25,127.309997558594,123.959999084473,126.959999084473,3981700,115.853004455566
2016-07-07,126.919998168945,128.169998168945,126.26000213623,127.169998168945,3049400,116.044609069824
2016-07-08,128.600006103516,130.460006713867,127.660003662109,130.089996337891,3597800,118.70915222168
2016-07-11,130.839996337891,133.25,130.800003051758,132.039993286133,3929900,120.488578796387
2016-07-12,132.800003051758,133,130.330001831055,130.809997558594,4318400,119.366165161133
2016-07-13,131.279998779297,131.389999389648,129.369995117188,130.110000610352,3061400,118.727401733398
2016-07-14,131.630004882812,131.919998168945,130.199996948242,131.550003051758,3984100,120.041404724121
2016-07-15,131.800003051758,132.75,131.449996948242,132.389999389648,2944900,120.807968139648
2016-07-18,132.380004882812,133.889999389648,131.949996948242,133.429992675781,3338400,121.756942749023
2016-07-19,132.910003662109,135.669998168945,132.830001831055,134.660003662109,3390000,122.879386901855
2016-07-20,134.550003051758,135.179992675781,134.039993286133,134.720001220703,2669400,122.934097290039
2016-07-21,134.759994506836,134.979995727539,133.029998779297,133.529998779297,2814100,121.848213195801
2016-07-22,131.75,133.490005493164,130.570007324219,133.470001220703,4844900,121.793449401855
2016-07-25,133.179992675781,133.300003051758,132.380004882812,132.940002441406,3078600,121.309844970703
2016-07-26,132.899993896484,134.970001220703,132.509994506836,134.850006103516,4667300,123.052726745605
2016-07-27,136.139999389648,139.449996948242,135.710006713867,135.960006713867,5661700,124.065628051758
2016-07-28,135.399993896484,135.860000610352,132.550003051758,133.009994506836,5142400,121.373687744141
2016-07-29,133.050003051758,133.800003051758,132.300003051758,133.660003662109,3559100,121.966850280762
2016-08-01,133.210006713867,134.229995727539,132.699996948242,133.210006713867,3067300,121.556228637695
2016-08-02,132.949996948242,133.399993896484,131.350006103516,131.600006103516,3156800,120.087043762207
2016-08-03,131.770004272461,132.449996948242,131.619995117188,131.869995117188,2359300,120.333442687988
2016-08-04,132,132.550003051758,130.960006713867,131.210006713867,3008500,119.731155395508
2016-08-05,132.210006713867,132.440002441406,131.009994506836,131.729995727539,3119500,120.205696105957
2016-08-08,132.139999389648,132.949996948242,131.75,132.190002441406,2443800,120.625442504883
2016-08-09,132.729995727539,132.990005493164,132.229995727539,132.619995117188,3013900,121.017807006836
2016-08-10,132.100006103516,133.529998779297,131.710006713867,132.279998779297,2642200,121.707893371582
2016-08-11,132.850006103516,133.559997558594,132.300003051758,133,2275700,122.370330810547
2016-08-12,132.899993896484,133.779998779297,132.630004882812,133.100006103516,2522600,122.462348937988
2016-08-15,133.699996948242,135,133.550003051758,134.660003662109,2812600,123.897666931152
2016-08-16,134.149993896484,135.210006713867,133.399993896484,135,2759200,124.210487365723
2016-08-17,134.850006103516,134.990005493164,134.110000610352,134.720001220703,2854600,123.952857971191
2016-08-18,134.720001220703,135.960006713867,134.529998779297,135,2030800,124.210487365723
2016-08-19,134.5,135,133.839996337891,134.440002441406,1922600,123.695243835449
2016-08-22,134.300003051758,135.669998168945,133.839996337891,134.990005493164,2520500,124.201301574707
2016-08-23,135.320007324219,136.369995117188,133.639999389648,134.139999389648,3481900,123.419219970703
2016-08-24,134.009994506836,134.649993896484,133.070007324219,133.289993286133,2135900,122.637145996094
2016-08-25,133.300003051758,133.300003051758,132.419998168945,132.979995727539,1921400,122.351943969727
2016-08-26,133.5,134.080001831055,131.820007324219,132.229995727539,1973700,121.661880493164
2016-08-29,132.720001220703,133.580001831055,132.320007324219,132.899993896484,2380000,122.2783203125
2016-08-30,133.190002441406,133.440002441406,130.679992675781,130.809997558594,3437300,120.355361938477
2016-08-31,130.830001831055,130.830001831055,129.139999389648,129.449996948242,3639200,119.104049682617
2016-09-01,130.029998779297,130.029998779297,128.360000610352,129.899993896484,2807200,119.518096923828
2016-09-02,130.889999389648,131.960006713867,130.580001831055,131.160003662109,2631000,120.677391052246
2016-09-06,131.630004882812,132.990005493164,131.270004272461,132.990005493164,4151800,122.361137390137
2016-09-07,132.479995727539,133.080001831055,132,132.639999389648,2198700,122.039100646973
2016-09-08,132.320007324219,132.910003662109,131.509994506836,132.899993896484,2618300,122.2783203125
2016-09-09,131.940002441406,131.940002441406,128.520004272461,128.529998779297,4892900,118.257568359375
2016-09-12,126.879997253418,130.679992675781,126.309997558594,130.119995117188,6381100,119.720512390137
2016-09-13,129.220001220703,130.020004272461,128.259994506836,128.759994506836,4552400,118.469177246094
2016-09-14,128.910003662109,129.309997558594,127.339996337891,127.669998168945,3955400,117.46630859375
2016-09-15,127.569999694824,128.460006713867,126.940002441406,127.769996643066,3462400,117.558319091797
2016-09-16,127.709999084473,127.709999084473,126.339996337891,126.699996948242,8035600,116.573844909668
2016-09-19,127.5,128.300003051758,127.269996643066,127.480003356934,3168100,117.29150390625
2016-09-20,127.949996948242,128.5,127.569999694824,127.790000915527,2639300,117.576713562012
2016-09-21,128.179992675781,130.630004882812,128.179992675781,130.559997558594,3227800,120.125350952148
2016-09-22,131.449996948242,132.479995727539,131.169998168945,131.869995117188,3253100,121.33065032959
2016-09-23,131.25,132.289993286133,131.009994506836,131.779998779297,2330700,121.247840881348
2016-09-26,131.070007324219,131.580001831055,130.429992675781,130.570007324219,2219900,120.134559631348
2016-09-27,130.289993286133,131.740005493164,129.860000610352,131.320007324219,1939000,120.824607849121
2016-09-28,131.589996337891,132.360000610352,130.589996337891,132.229995727539,1773000,121.661880493164
2016-09-29,131.800003051758,132.779998779297,130.679992675781,131.029998779297,2199400,120.557777404785
2016-09-30,132.089996337891,132.630004882812,131.270004272461,131.740005493164,3118900,121.211051940918
2016-10-03,131.279998779297,132.720001220703,130.740005493164,132.380004882812,2439400,121.799903869629
2016-10-04,132.770004272461,133.229995727539,131.690002441406,132.25,2829200,121.680282592773
2016-10-05,132.929992675781,134.899993896484,132.550003051758,134.660003662109,3137500,123.897666931152
2016-10-06,134.830001831055,135,133.679992675781,134.419998168945,3614900,123.676856994629
2016-10-07,133.929992675781,134.660003662109,132.539993286133,133.850006103516,4302000,123.152412414551
2016-10-10,134.589996337891,136.869995117188,134.589996337891,135.839996337891,3343300,124.983345031738
2016-10-11,134.940002441406,135.690002441406,133.270004272461,133.740005493164,3607300,123.051223754883
2016-10-12,133.759994506836,134.279998779297,133,133.160003662109,2264200,122.517539978027
2016-10-13,132.419998168945,133.929992675781,131.389999389648,133.380004882812,3544200,122.71996307373
2016-10-14,134.559997558594,135.25,133.479995727539,133.5,2317400,122.830368041992
2016-10-17,133.5,135.380004882812,133.330001831055,134,2435100,123.290420532227
2016-10-18,135.029998779297,135.740005493164,134.919998168945,135.100006103516,2271000,124.30248260498
2016-10-19,135.419998168945,136.949996948242,135.330001831055,136.179992675781,2265900,125.296188354492
2016-10-20,135.919998168945,136.75,135.369995117188,135.839996337891,2539700,124.983345031738
2016-10-21,134.720001220703,136.190002441406,134.25,135.630004882812,2205000,124.790130615234
2016-10-24,136.410003662109,138.880004882812,136.410003662109,137.449996948242,3814200,126.46467590332
2016-10-25,137.529998779297,139.419998168945,137.350006103516,139.020004272461,5209100,127.909210205078
2016-10-26,138.429992675781,146.190002441406,136.720001220703,145.539993286133,13272000,133.908111572266
2016-10-27,145.830001831055,146.229995727539,141.779998779297,143.309997558594,7857100,131.856338500977
2016-10-28,143.720001220703,144,142.169998168945,143.009994506836,4636100,131.580307006836
2016-10-31,143.050003051758,143.350006103516,142.149993896484,142.429992675781,3075900,131.046691894531
2016-11-01,142.949996948242,143.899993896484,141.809997558594,142.410003662109,3245000,131.028274536133
2016-11-02,142,142.869995117188,140.589996337891,140.75,2782100,129.500946044922
2016-11-03,140.759994506836,140.899993896484,139.350006103516,140.020004272461,2280800,128.829299926758
2016-11-04,139.110000610352,140.850006103516,138.800003051758,139.539993286133,2951500,128.387619018555
2016-11-07,141.5,143.100006103516,141.490005493164,143.029998779297,3228200,131.598709106445
2016-11-08,141.919998168945,143.309997558594,141.289993286133,142.199996948242,2823800,131.839767456055
2016-11-09,141.600006103516,145.850006103516,141.539993286133,145.089996337891,5494400,134.519195556641
2016-11-10,146.509994506836,149.339996337891,146.389999389648,147.690002441406,6508300,136.929779052734
2016-11-11,147.119995117188,148.600006103516,146.559997558594,148.520004272461,3585200,137.699325561523
2016-11-14,148.210006713867,150.089996337891,148.210006713867,149.990005493164,4490900,139.062194824219
2016-11-15,148.440002441406,149.449996948242,147.190002441406,148.110000610352,3856600,137.319198608398
2016-11-16,147.300003051758,148.410003662109,146.139999389648,146.440002441406,3559700,135.770858764648
2016-11-17,146.830001831055,147.119995117188,145,145.330001831055,3656100,134.741714477539
2016-11-18,145.179992675781,146.600006103516,144.460006713867,146.350006103516,2214400,135.687423706055
2016-11-21,147.210006713867,148.490005493164,146.520004272461,147.020004272461,2825900,136.30859375
2016-11-22,147.899993896484,149.759994506836,147.880004882812,149.520004272461,3770000,138.626449584961
2016-11-23,149.610000610352,150.809997558594,149.029998779297,149.740005493164,2857500,138.830429077148
2016-11-25,150,150.149993896484,149.029998779297,150.039993286133,962300,139.108551025391
2016-11-28,149,150.089996337891,148.320007324219,149.770004272461,4728800,138.85823059082
2016-11-29,149.830001831055,152.110000610352,149.110000610352,151.639999389648,3945600,140.592010498047
2016-11-30,151.589996337891,153.080001831055,150.559997558594,150.559997558594,3991000,139.59065246582
2016-12-01,150.740005493164,152.690002441406,150.389999389648,152.389999389648,2843900,141.287368774414
2016-12-02,152.449996948242,152.490005493164,151.119995117188,152.25,2105600,141.15754699707
2016-12-05,153.240005493164,153.75,151.850006103516,152.160003662109,2855900,141.074111938477
2016-12-06,150.839996337891,152.639999389648,150.020004272461,152.240005493164,3476300,141.148300170898
2016-12-07,151.669998168945,154.309997558594,151.070007324219,154.139999389648,2955800,142.909866333008
2016-12-08,154.600006103516,155.970001220703,154.139999389648,155.389999389648,2928400,144.068801879883
2016-12-09,155.649993896484,156.880004882812,155.419998168945,156.490005493164,2707900,145.088623046875
2016-12-12,156,158,154.300003051758,157.160003662109,4250600,145.709838867188
2016-12-13,159.100006103516,160.070007324219,154.880004882812,156.660003662109,5650400,145.246276855469
2016-12-14,156.229995727539,156.369995117188,154.179992675781,154.470001220703,3640200,143.215835571289
2016-12-15,153.929992675781,155.240005493164,153.059997558594,153.770004272461,2889300,142.566848754883
2016-12-16,153.880004882812,156,153.139999389648,154.5,5888300,143.243621826172
2016-12-19,155.160003662109,157.100006103516,155.070007324219,156.179992675781,3002800,144.801208496094
2016-12-20,156.960006713867,157.889999389648,155.949996948242,156.389999389648,2270100,144.995910644531
2016-12-21,156.690002441406,158.5,156.649993896484,157.479995727539,2326000,146.00651550293
2016-12-22,158.5,158.990005493164,156.25,157.460006713867,3958500,145.98796081543
2016-12-23,158.270004272461,158.270004272461,156.509994506836,157.809997558594,2135800,146.312454223633
2016-12-27,158.410003662109,158.479995727539,156.910003662109,157.479995727539,1858700,146.00651550293
2016-12-28,157.119995117188,157.350006103516,156.009994506836,156.100006103516,1810400,144.72705078125
2016-12-29,156,156.75,155.160003662109,155.690002441406,1804000,144.346908569336
2016-12-30,156.490005493164,156.789993286133,154.960006713867,155.679992675781,2027700,144.337661743164
2017-01-03,156.300003051758,157.139999389648,155.210006713867,156.970001220703,3426100,145.533676147461
2017-01-04,157.809997558594,159.229995727539,157.809997558594,158.619995117188,3189800,147.0634765625
2017-01-05,158.410003662109,159.699996948242,157.399993896484,158.710006713867,2796000,147.146911621094
2017-01-06,158.979995727539,159.660003662109,157.889999389648,159.100006103516,2426000,147.50846862793
2017-01-09,159,159.240005493164,158.169998168945,158.320007324219,2839400,146.785308837891
2017-01-10,158.960006713867,159.940002441406,158.570007324219,159.070007324219,2988300,147.480697631836
2017-01-11,159.539993286133,159.699996948242,158.279998779297,159.399993896484,2416500,147.786605834961
2017-01-12,159.149993896484,159.160003662109,156.669998168945,158.289993286133,3020500,146.757507324219
2017-01-13,158.740005493164,159.580001831055,158.339996337891,158.830001831055,2435400,147.258148193359
2017-01-17,158.199996948242,159.039993286133,157.229995727539,157.669998168945,2758800,146.182662963867
2017-01-18,157.550003051758,159.050003051758,156.75,158.320007324219,2087000,146.785308837891
2017-01-19,158.869995117188,159.869995117188,157.910003662109,159,3144000,147.415786743164
2017-01-20,159.809997558594,160.300003051758,158.229995727539,159.529998779297,3384500,147.907119750977
2017-01-23,158.940002441406,159.5,157.289993286133,157.839996337891,3931200,146.340255737305
2017-01-24,158.580001831055,160.929992675781,157.839996337891,160.550003051758,3927500,148.852844238281
2017-01-25,163.589996337891,168.649993896484,163.240005493164,167.360000610352,7480000,155.166702270508
2017-01-26,167.25,170,167.25,169.119995117188,5436800,156.798461914062
2017-01-27,169.210006713867,169.800003051758,167.009994506836,167.699996948242,4883200,155.481918334961
2017-01-30,165.919998168945,165.990005493164,163.820007324219,165.570007324219,5456300,153.507125854492
2017-01-31,164.960006713867,165.100006103516,163.220001220703,163.419998168945,5350700,151.513748168945
2017-02-01,164.25,165.809997558594,163.119995117188,163.970001220703,3138000,152.023666381836
2017-02-02,163.220001220703,163.970001220703,160.820007324219,162.259994506836,3791700,150.438278198242
2017-02-03,162.990005493164,163.559997558594,162.309997558594,162.399993896484,2981700,150.568054199219
2017-02-06,162.419998168945,164.080001831055,162.380004882812,163.979995727539,3110500,152.032958984375
2017-02-07,165,167.419998168945,164.869995117188,166.5,4243200,154.369338989258
2017-02-08,165,165.240005493164,163.690002441406,163.809997558594,3041600,153.181747436523
2017-02-09,164.669998168945,165.089996337891,164.059997558594,164.279998779297,3451100,153.621246337891
2017-02-10,165.25,166.449996948242,164.470001220703,166.229995727539,2689700,155.444732666016
2017-02-13,166.449996948242,169.070007324219,166.350006103516,168.029998779297,3765000,157.127944946289
2017-02-14,167.699996948242,168.800003051758,167.220001220703,168.5,2580300,157.567428588867
2017-02-15,168.419998168945,169.949996948242,168.350006103516,169.300003051758,4033200,158.315567016602
2017-02-16,169.740005493164,170.809997558594,168.75,170.809997558594,3070100,159.727569580078
2017-02-17,170.410003662109,173.25,170.399993896484,172.710006713867,4982900,161.504302978516
2017-02-21,173.919998168945,176.169998168945,173.679992675781,175.559997558594,4231700,164.169387817383
2017-02-22,174.979995727539,175.75,174.009994506836,175.360000610352,2832100,163.982360839844
2017-02-23,175.970001220703,177,175.699996948242,176.860000610352,3502600,165.385070800781
2017-02-24,176.75,178.800003051758,176.100006103516,177.440002441406,4197200,165.927429199219
2017-02-27,178,179.880004882812,177.550003051758,179.429992675781,2892600,167.788269042969
2017-02-28,180.339996337891,181.929992675781,179.669998168945,180.229995727539,4785100,168.536376953125
2017-03-01,181.850006103516,184.800003051758,181.820007324219,183.910003662109,5461800,171.977630615234
2017-03-02,184,185.710006713867,182.970001220703,182.990005493164,4909000,171.117324829102
2017-03-03,182.990005493164,183.580001831055,181.449996948242,182.179992675781,3917500,170.35986328125
2017-03-06,181.399993896484,182.300003051758,180.429992675781,180.929992675781,4244000,169.190963745117
2017-03-07,180.639999389648,182.839996337891,180.619995117188,182.020004272461,2452000,170.210266113281
2017-03-08,182.399993896484,182.690002441406,181.490005493164,181.740005493164,2321700,169.94841003418
2017-03-09,181.429992675781,182.589996337891,179.580001831055,180.570007324219,3100500,168.85432434082
2017-03-10,181.899993896484,181.970001220703,177.919998168945,178.699996948242,4595600,167.105651855469
2017-03-13,177.160003662109,179.190002441406,177.070007324219,179.050003051758,3499000,167.43293762207
2017-03-14,178.539993286133,179.690002441406,177.710006713867,178.729995727539,2346700,167.133728027344
2017-03-15,179,179.240005493164,177.970001220703,178.710006713867,3569000,167.114990234375
2017-03-16,179.820007324219,180,177.639999389648,178.190002441406,3100700,166.628753662109
2017-03-17,178.309997558594,180.380004882812,178.169998168945,180.100006103516,5037400,168.414825439453
2017-03-20,180.100006103516,180.149993896484,179.139999389648,179.389999389648,2062200,167.750869750977
2017-03-21,179.990005493164,180.25,175.5,175.960006713867,3239600,164.543441772461
2017-03-22,175.960006713867,177.100006103516,175.5,176.979995727539,2505700,165.49723815918
2017-03-23,177.339996337891,177.850006103516,176.589996337891,177.259994506836,2006400,165.75910949707
2017-03-24,176.850006103516,177.529998779297,174.770004272461,175.820007324219,2386800,164.412521362305
2017-03-27,174.369995117188,176.440002441406,173.75,176.100006103516,2750700,164.674331665039
2017-03-28,176.289993286133,177.679992675781,175,177.360000610352,2412600,165.852600097656
2017-03-29,177.399993896484,177.990005493164,176.970001220703,177.630004882812,1640600,166.105087280273
2017-03-30,177.25,178.490005493164,177.220001220703,177.979995727539,1737200,166.432357788086
2017-03-31,178.020004272461,178.179992675781,176.809997558594,176.860000610352,2032700,165.385070800781
2017-04-03,177.080001831055,177.729995727539,175.5,176.649993896484,2934800,165.188659667969
2017-04-04,176.880004882812,178.789993286133,176.759994506836,178.699996948242,2326500,167.105651855469
2017-04-05,179,180.179992675781,176.889999389648,177.080001831055,2567200,165.590728759766
2017-04-06,177.559997558594,178.220001220703,177.119995117188,177.369995117188,2343600,165.861938476562
2017-04-07,178.389999389648,179.089996337891,177.259994506836,178.850006103516,2806900,167.245895385742
2017-04-10,179,179.970001220703,177.479995727539,177.559997558594,2309300,166.039642333984
2017-04-11,177.5,178.600006103516,176.960006713867,178.570007324219,2266300,166.984085083008
2017-04-12,178.25,178.25,175.940002441406,176.050003051758,2922700,164.627578735352
2017-04-13,175.740005493164,176.880004882812,175.559997558594,175.619995117188,2024100,164.225463867188
2017-04-17,175.839996337891,179.080001831055,175.649993896484,179.020004272461,2450200,167.404891967773
2017-04-18,178.589996337891,179.970001220703,177.119995117188,177.850006103516,2960200,166.310836791992
2017-04-19,178.470001220703,179.899993896484,178.160003662109,178.399993896484,2124500,166.825103759766
2017-04-20,178.740005493164,179.820007324219,178.350006103516,179.300003051758,2335200,167.666717529297
2017-04-21,179.419998168945,180.929992675781,179.419998168945,180.380004882812,3146600,168.676666259766
2017-04-24,181.75,182.460006713867,181.610000610352,182.059997558594,3141900,170.247665405273
2017-04-25,182.529998779297,183.850006103516,182.529998779297,183.509994506836,3735400,171.603546142578
2017-04-26,182.309997558594,183,180.110000610352,181.710006713867,4471600,169.920364379883
2017-04-27,182.589996337891,183.759994506836,182.589996337891,183.220001220703,3129100,171.332397460938
2017-04-28,183.419998168945,184.929992675781,183.020004272461,184.830001831055,2181600,172.837936401367
2017-05-01,184.229995727539,184.490005493164,181.800003051758,182.389999389648,3516700,170.556259155273
2017-05-02,182.539993286133,183.910003662109,182.529998779297,183.440002441406,1979800,171.538131713867
2017-05-03,183.449996948242,183.75,182.25,183.389999389648,2983200,171.491348266602
2017-05-04,183.330001831055,184.25,182.179992675781,183.070007324219,2289300,171.192138671875
2017-05-05,183.160003662109,185.070007324219,183.160003662109,185.009994506836,2636900,173.006256103516
2017-05-08,185.380004882812,186.389999389648,185,186.020004272461,1963400,173.950729370117
2017-05-09,186.110000610352,187.210006713867,186.050003051758,186.910003662109,3004000,174.782958984375
2017-05-10,185.139999389648,185.649993896484,178.179992675781,183.179992675781,7060100,172.606323242188
2017-05-11,182.899993896484,184.330001831055,182.169998168945,183.940002441406,2883800,173.322479248047
2017-05-12,183.710006713867,183.979995727539,182.630004882812,183.25,3479200,172.672302246094
2017-05-15,183.300003051758,184.110000610352,182.279998779297,182.389999389648,3365000,171.861923217773
2017-05-16,182.729995727539,183.149993896484,182.039993286133,182.699996948242,2156100,172.154022216797
2017-05-17,182.699996948242,182.699996948242,178.679992675781,178.779998779297,2535700,168.46028137207
2017-05-18,178.479995727539,178.5,175.470001220703,177.399993896484,3118100,167.159973144531
2017-05-19,177.729995727539,181.419998168945,176.770004272461,180.759994506836,4038900,170.325988769531
2017-05-22,183.779998779297,185.320007324219,182.520004272461,183.669998168945,2946800,173.06803894043
2017-05-23,184,184.460006713867,182.860000610352,183.490005493164,2123800,172.898452758789
2017-05-24,183.460006713867,185.399993896484,183.460006713867,185.25,2424700,174.556838989258
2017-05-25,185.630004882812,187.419998168945,185.589996337891,187.070007324219,2363300,176.271774291992
2017-05-26,186.729995727539,187.610000610352,186.270004272461,186.589996337891,1735800,175.819488525391
2017-05-30,186.759994506836,187.419998168945,186.190002441406,186.880004882812,2231600,176.0927734375
2017-05-31,187.369995117188,188.259994506836,186.720001220703,187.630004882812,5186700,176.79948425293
2017-06-01,187.410003662109,187.910003662109,184.529998779297,187.320007324219,2870200,176.507354736328
2017-06-02,187.820007324219,191.699996948242,187.649993896484,190.229995727539,3034300,179.249359130859
2017-06-05,190.070007324219,190.740005493164,188.809997558594,188.949996948242,2522100,178.043258666992
2017-06-06,188.410003662109,188.860000610352,186.690002441406,186.75,2725000,175.970245361328
2017-06-07,186.850006103516,188.539993286133,186.389999389648,188.100006103516,2383500,177.24235534668
2017-06-08,188.100006103516,191.070007324219,187.699996948242,189.929992675781,2340300,178.966674804688
2017-06-09,190,190.990005493164,189.25,190.029998779297,3344900,179.060913085938
2017-06-12,190.300003051758,190.529998779297,188.050003051758,190,2730100,179.032669067383
2017-06-13,190.050003051758,191.559997558594,189.350006103516,191.089996337891,1882700,180.05973815918
2017-06-14,191.050003051758,193.380004882812,190.820007324219,192.380004882812,2210000,181.275283813477
2017-06-15,191.429992675781,195.550003051758,191.369995117188,195.449996948242,2894100,184.168075561523
2017-06-16,196.009994506836,197.949996948242,195.809997558594,196.440002441406,6939100,185.100921630859
2017-06-19,197.880004882812,199.470001220703,197,199.080001831055,2726400,187.588531494141
2017-06-20,198.75,201.240005493164,198.309997558594,198.330001831055,3077400,186.881820678711
2017-06-21,199.580001831055,199.710006713867,197.559997558594,199.169998168945,3151100,187.67333984375
2017-06-22,199.25,200.410003662109,199.179992675781,199.440002441406,3339300,187.927749633789
2017-06-23,199.259994506836,202.350006103516,198.679992675781,202.229995727539,4310100,190.556716918945
2017-06-26,202.770004272461,204.389999389648,199.940002441406,199.979995727539,3077600,188.436569213867
2017-06-27,199.800003051758,200.919998168945,198.889999389648,198.889999389648,2296900,187.40950012207
2017-06-28,199.5,200.949996948242,199.300003051758,199.619995117188,2096800,188.097320556641
2017-06-29,199.619995117188,199.759994506836,196.449996948242,197.460006713867,2428900,186.062057495117
2017-06-30,198.5,199.440002441406,197.389999389648,197.75,2225600,186.335296630859
2017-07-03,198.070007324219,199.440002441406,197.75,198.589996337891,1511200,187.126815795898
2017-07-05,199.300003051758,202.139999389648,198.860000610352,201.809997558594,2716700,190.160949707031
2017-07-06,201.639999389648,202.490005493164,200.779998779297,201.479995727539,2737400,189.850006103516
2017-07-07,202.240005493164,203.279998779297,201.259994506836,202.369995117188,3090400,190.688613891602
2017-07-10,202.320007324219,204.580001831055,202.190002441406,203.960006713867,2701900,192.186828613281
2017-07-11,204,206.660003662109,204,206.270004272461,2815800,194.363525390625
2017-07-12,206.949996948242,208.610000610352,206.320007324219,206.440002441406,2817400,194.523696899414
2017-07-13,206.800003051758,207,205.350006103516,206.229995727539,1943600,194.325836181641
2017-07-14,206.800003051758,208.729995727539,206.740005493164,208.509994506836,3229000,196.474197387695
2017-07-17,208.729995727539,209.720001220703,208.559997558594,209,2416000,196.935913085938
2017-07-18,209.110000610352,209.190002441406,207.529998779297,208.240005493164,1942300,196.219772338867
2017-07-19,209.429992675781,210.929992675781,208.990005493164,210.880004882812,2258400,198.707427978516
2017-07-20,211.100006103516,211.25,209.919998168945,210.279998779297,2235100,198.142044067383
2017-07-21,209.990005493164,212.199996948242,209.410003662109,212.139999389648,2098400,199.894668579102
2017-07-24,212,212.639999389648,211.399993896484,212.179992675781,2392700,199.932357788086
2017-07-25,213.220001220703,214,211.949996948242,212.460006713867,2889000,200.196228027344
2017-07-26,223.479995727539,233.979995727539,223.020004272461,233.449996948242,14140000,219.974594116211
2017-07-27,237.130004882812,242.679992675781,236.699996948242,241,10860600,227.088775634766
2017-07-28,240.820007324219,242,238.550003051758,241.270004272461,4602400,227.343185424805
2017-07-31,241.850006103516,246.490005493164,241.820007324219,242.460006713867,5777300,228.464538574219
2017-08-01,243.380004882812,243.990005493164,239.160003662109,239.440002441406,5018400,225.618850708008
