"Fecha","PH.Open","PH.High","PH.Low","PH.Close","PH.Volume","PH.Adjusted"
2015-09-03,106.370002746582,107.410003662109,105.019996643066,105.279998779297,1829900,91.3688201904297
2015-09-04,103.709999084473,104.449996948242,103.120002746582,103.800003051758,1053800,90.0844192504883
2015-09-08,105.879997253418,107.129997253418,105.269996643066,107.01000213623,973600,92.8702392578125
2015-09-09,108.050003051758,108.139999389648,105.25,105.470001220703,1082600,91.5337600708008
2015-09-10,105.279998779297,106.019996643066,104.48999786377,105.150001525879,898600,91.2560348510742
2015-09-11,104.870002746582,106.349998474121,104.559997558594,106.25,1146600,92.2106628417969
2015-09-14,105.980003356934,105.980003356934,104.389999389648,104.940002441406,1116900,91.0737838745117
2015-09-15,105.319999694824,108.430000305176,105.089996337891,108.169998168945,1452900,93.8769760131836
2015-09-16,108.01000213623,109.089996337891,107.589996337891,108.849998474121,1303600,94.4671249389648
2015-09-17,108.669998168945,109.01000213623,106.319999694824,106.680000305176,1442900,92.5838394165039
2015-09-18,105.139999389648,105.139999389648,101.699996948242,101.940002441406,2646200,88.4701690673828
2015-09-21,102.440002441406,103.389999389648,101.839996337891,102.480003356934,1331400,88.9388122558594
2015-09-22,101.089996337891,102.220001220703,100.430000305176,101.720001220703,1716500,88.2792587280273
2015-09-23,101.980003356934,102.309997558594,100.48999786377,100.589996337891,1806000,87.2985534667969
2015-09-24,98.6900024414062,98.7099990844727,94.9300003051758,97.9100036621094,2514300,84.9726943969727
2015-09-25,98.75,98.7699966430664,96.4100036621094,96.7200012207031,1696100,83.9399108886719
2015-09-28,95.870002746582,96.4000015258789,94.7799987792969,94.870002746582,1363300,82.3343658447266
2015-09-29,95.3300018310547,97.2399978637695,94.6399993896484,96.5,1499200,83.7489776611328
2015-09-30,97.8499984741211,98.2099990844727,95.0999984741211,97.3000030517578,1525700,84.4432830810547
2015-10-01,96.9499969482422,98.5599975585938,95.2300033569336,96.0500030517578,1508000,83.3584518432617
2015-10-02,94.6500015258789,98.1500015258789,93.4700012207031,98.1399993896484,1612000,85.1722869873047
2015-10-05,98.1999969482422,102.459999084473,98.1999969482422,102.129997253418,1587100,88.6350631713867
2015-10-06,101.940002441406,103.610000610352,101.480003356934,102.480003356934,1063500,88.9388122558594
2015-10-07,103.290000915527,106.360000610352,102.5,104.040000915527,1423400,90.2927017211914
2015-10-08,103.559997558594,107.860000610352,103.400001525879,106.809997558594,1500300,92.6966705322266
2015-10-09,107.699996948242,107.790000915527,105.790000915527,105.860000610352,1449000,91.8722152709961
2015-10-12,106.099998474121,106.529998779297,105.580001831055,106.330001831055,1044500,92.2801284790039
2015-10-13,105.599998474121,105.860000610352,103.290000915527,103.559997558594,1683800,89.8761215209961
2015-10-14,103.220001220703,103.919998168945,101.209999084473,102.300003051758,1450800,88.7826080322266
2015-10-15,102.639999389648,102.639999389648,99.9000015258789,102.370002746582,1675600,88.8433380126953
2015-10-16,102.040000915527,102.099998474121,99.6100006103516,100.620002746582,1635300,87.3246078491211
2015-10-19,100.190002441406,100.370002746582,99.3199996948242,100.050003051758,1087700,86.8299102783203
2015-10-20,99.3899993896484,102.849998474121,98.370002746582,102.139999389648,2356200,88.6437377929688
2015-10-21,102.5,104.629997253418,101.449996948242,101.75,1989100,88.3052520751953
2015-10-22,97.4199981689453,102.519996643066,97.4199981689453,100.769996643066,5011200,87.4547805786133
2015-10-23,101.51000213623,103.139999389648,101.110000610352,103.069999694824,2891400,89.4508438110352
2015-10-26,102.809997558594,103.339996337891,101.129997253418,101.790000915527,1546400,88.3400039672852
2015-10-27,100.529998779297,101.580001831055,99.0999984741211,101.48999786377,1441000,88.0796585083008
2015-10-28,101.930000305176,104,99.379997253418,102.980003356934,1332100,89.3727493286133
2015-10-29,102.639999389648,104.610000610352,102.330001831055,104.51000213623,1397300,90.7005844116211
2015-10-30,104.73999786377,105.620002746582,104.160003662109,104.699996948242,1220300,90.8654708862305
2015-11-02,104.589996337891,107.180000305176,104.110000610352,106.800003051758,1198400,92.6880111694336
2015-11-03,106.440002441406,107.830001831055,105.809997558594,107.129997253418,1118300,92.9744033813477
2015-11-04,107.300003051758,108,105.629997253418,105.800003051758,1443000,91.8201446533203
2015-11-05,105.680000305176,106.5,104.080001831055,106.190002441406,1068000,92.1585998535156
2015-11-06,105.040000915527,105.629997253418,103.410003662109,104.870002746582,1171100,91.5562133789062
2015-11-09,104.620002746582,105.160003662109,102.25,102.599998474121,1273700,89.5743942260742
2015-11-10,102.330001831055,103.01000213623,101.26000213623,102.199996948242,1003100,89.2251739501953
2015-11-11,102.699996948242,102.839996337891,101.709999084473,102.569999694824,1097100,89.548210144043
2015-11-12,101.349998474121,101.910003662109,99.1500015258789,99.3099975585938,1776400,86.7020950317383
2015-11-13,99.3099975585938,100.980003356934,98.6399993896484,99.8499984741211,1406700,87.1735000610352
2015-11-16,99.8300018310547,101.980003356934,99.5100021362305,101.900001525879,710500,88.9632568359375
2015-11-17,101.949996948242,102.589996337891,100.800003051758,100.870002746582,916100,88.0640335083008
2015-11-18,101.5,102.680000305176,101.26000213623,102.550003051758,888400,89.5307312011719
2015-11-19,102.51000213623,104.029998779297,101.98999786377,103.709999084473,940500,90.54345703125
2015-11-20,104.26000213623,105.23999786377,103.48999786377,103.730003356934,988200,90.5609130859375
2015-11-23,103.540000915527,104.629997253418,102.949996948242,103.279998779297,1005700,90.1680526733398
2015-11-24,102.76000213623,104.029998779297,102.569999694824,103.589996337891,946900,90.4387054443359
2015-11-25,103.779998779297,104.180000305176,103.410003662109,103.75,685000,90.5783996582031
2015-11-27,103.569999694824,104.410003662109,103.290000915527,103.699996948242,313900,90.5347213745117
2015-11-30,104.279998779297,105.800003051758,104,104.660003662109,1025100,91.3728637695312
2015-12-01,104.779998779297,105.230003356934,102.680000305176,103.5,1373400,90.3601379394531
2015-12-02,103.5,103.669998168945,101.709999084473,101.949996948242,1057500,89.0069122314453
2015-12-03,102.360000610352,102.819999694824,100.26000213623,101.309997558594,1636700,88.4481582641602
2015-12-04,101.379997253418,102.809997558594,100.959999084473,102.440002441406,1670400,89.4346923828125
2015-12-07,101.720001220703,102.169998168945,99.9100036621094,100.230003356934,1125200,87.5052642822266
2015-12-08,99.0400009155273,99.3499984741211,97.5199966430664,97.75,1404400,85.3401184082031
2015-12-09,96.8899993896484,99.0599975585938,96.8899993896484,97.6800003051758,991400,85.2790069580078
2015-12-10,97.5800018310547,98.9000015258789,97.5,98,1104700,85.5584030151367
2015-12-11,96.5100021362305,96.7200012207031,95.4300003051758,95.5599975585938,1446500,83.4281463623047
2015-12-14,95.5999984741211,96.370002746582,94.3399963378906,95.4899978637695,1231400,83.3670425415039
2015-12-15,94.9199981689453,95.7900009155273,93.5500030517578,95.6900024414062,2100300,83.5416488647461
2015-12-16,96.0999984741211,98.879997253418,95.4100036621094,98.7200012207031,1714900,86.1869812011719
2015-12-17,98.629997253418,98.629997253418,95.1600036621094,95.1900024414062,1522300,83.1051330566406
2015-12-18,94.5699996948242,95.7399978637695,93.620002746582,93.620002746582,1947500,81.7344360351562
2015-12-21,94.4199981689453,94.9199981689453,93.629997253418,94.1800003051758,1056300,82.2233657836914
2015-12-22,94.629997253418,96.9800033569336,94.4300003051758,96.4899978637695,977900,84.2400817871094
2015-12-23,97.4499969482422,100.059997558594,97.370002746582,99.4800033569336,1062500,86.8504867553711
2015-12-24,99.2200012207031,100.120002746582,99.0899963378906,99.8499984741211,522800,87.1735000610352
2015-12-28,99.4800033569336,100.050003051758,98.3300018310547,98.629997253418,659900,86.1083908081055
2015-12-29,99.2799987792969,99.8399963378906,98.4800033569336,99.5199966430664,666500,86.8854141235352
2015-12-30,99.2099990844727,99.7300033569336,98.2399978637695,98.3399963378906,637700,85.8552169799805
2015-12-31,97.7600021362305,98.4000015258789,96.9800033569336,96.9800033569336,931600,84.6678848266602
2016-01-04,96.9800033569336,96.9800033569336,94.2900009155273,96.6600036621094,1441700,84.3885040283203
2016-01-05,97.2699966430664,97.2900009155273,94.6500015258789,95.0599975585938,1318700,82.9916381835938
2016-01-06,93.7099990844727,94.620002746582,92.9800033569336,93.8000030517578,1355600,81.8916091918945
2016-01-07,92.2099990844727,93.4700012207031,91.6100006103516,92.2099990844727,1191300,80.5034484863281
2016-01-08,92.9199981689453,93.4400024414062,90.3300018310547,90.5500030517578,1595200,79.0542068481445
2016-01-11,91.0299987792969,91.2699966430664,89.4300003051758,90.370002746582,1323000,78.8970642089844
2016-01-12,91.3099975585938,91.6100006103516,88.8600006103516,90.5100021362305,1230200,79.0192794799805
2016-01-13,90.9800033569336,91.5999984741211,89.5100021362305,89.7200012207031,1433700,78.32958984375
2016-01-14,89.8899993896484,92.4300003051758,88.3300018310547,90.6500015258789,2077100,79.1415100097656
2016-01-15,87.9899978637695,89.1100006103516,87.3899993896484,87.9899978637695,2451500,76.8192138671875
2016-01-19,89.4300003051758,89.5,87.1500015258789,87.870002746582,1282600,76.7144241333008
2016-01-20,86.4100036621094,87.6900024414062,83.3199996948242,86.5100021362305,2575100,75.527099609375
2016-01-21,86.6600036621094,89.6100006103516,85.9000015258789,87.9499969482422,1282000,76.7842864990234
2016-01-22,89.629997253418,91.5400009155273,88.6900024414062,89.8199996948242,1547000,78.416877746582
2016-01-25,88.8499984741211,89.9300003051758,87.8199996948242,88.120002746582,1951800,76.9327239990234
2016-01-26,93.3899993896484,94.8000030517578,88.0800018310547,91.7699966430664,5208700,80.1193008422852
2016-01-27,91.5,93.4000015258789,90.2300033569336,91.6900024414062,1656800,80.0494842529297
2016-01-28,92.6699981689453,94.5400009155273,92.6399993896484,94.0800018310547,1933500,82.1360549926758
2016-01-29,94.5699996948242,97.1600036621094,94.370002746582,97.1600036621094,2204300,84.8250274658203
2016-02-01,96.0500030517578,96.9599990844727,95.0199966430664,96.370002746582,1735100,84.1353302001953
2016-02-02,95.3899993896484,95.8499984741211,94.1600036621094,95.3300018310547,2095900,83.2273712158203
2016-02-03,96.4199981689453,97.9000015258789,93.4599990844727,97.7300033569336,2831500,85.3226699829102
2016-02-04,97.6900024414062,102.769996643066,97.5699996948242,101.129997253418,2952100,88.2910079956055
2016-02-05,100.919998168945,102.48999786377,99.9000015258789,101.51000213623,2304900,88.6227798461914
2016-02-08,100.089996337891,101.389999389648,99.1100006103516,101.089996337891,1905700,88.807258605957
2016-02-09,99.8499984741211,100.800003051758,98.8300018310547,99.7300033569336,1601600,87.6125259399414
2016-02-10,99.620002746582,99.620002746582,95.6800003051758,96.0699996948242,2360200,84.3971939086914
2016-02-11,94.5400009155273,97.2799987792969,94.4400024414062,96.8899993896484,2020600,85.1175689697266
2016-02-12,97.8899993896484,98.9400024414062,96.8499984741211,97.25,3171700,85.4338302612305
2016-02-16,98.9700012207031,99.870002746582,97.6100006103516,99.6500015258789,1135300,87.5422210693359
2016-02-17,100.389999389648,102.620002746582,100.389999389648,101.029998779297,1190700,88.7545471191406
2016-02-18,101.120002746582,102.230003356934,100.220001220703,100.76000213623,1279800,88.5173645019531
2016-02-19,100.180000305176,100.540000915527,98.4599990844727,99.8899993896484,1372900,87.753059387207
2016-02-22,101.300003051758,102.870002746582,100.709999084473,102.769996643066,1335000,90.2831344604492
2016-02-23,102.25,103.629997253418,100.709999084473,100.769996643066,1047000,88.526123046875
2016-02-24,99.3499984741211,101.300003051758,98.4700012207031,101.169998168945,981900,88.8775405883789
2016-02-25,101.690002441406,101.949996948242,100.01000213623,101.629997253418,654600,89.2816390991211
2016-02-26,102.370002746582,103.089996337891,101.25,102.209999084473,987500,89.7911529541016
2016-02-29,102.459999084473,102.720001220703,101.150001525879,101.199996948242,1271600,88.9038848876953
2016-03-01,103.180000305176,105.410003662109,102.089996337891,104.569999694824,1797800,91.8644409179688
2016-03-02,104.160003662109,105.930000305176,103.830001831055,105.76000213623,1935700,92.9098434448242
2016-03-03,105.5,107.110000610352,105.410003662109,106.680000305176,1319600,93.7180557250977
2016-03-04,106.410003662109,107.669998168945,105.349998474121,106.360000610352,1220200,93.4369430541992
2016-03-07,106,109.069999694824,106,108.360000610352,1102800,95.1939315795898
2016-03-08,107.089996337891,107.900001525879,105.769996643066,106.519996643066,1059600,93.5774917602539
2016-03-09,106.949996948242,107.73999786377,106.120002746582,107.230003356934,713900,94.2012176513672
2016-03-10,106.75,107.809997558594,105.180000305176,106.669998168945,1148900,93.7092742919922
2016-03-11,108.019996643066,108.949996948242,107.910003662109,108.400001525879,756100,95.2290725708008
2016-03-14,108.069999694824,108.879997253418,107.769996643066,108.459999084473,656400,95.2817459106445
2016-03-15,107.23999786377,108.529998779297,106.370002746582,108.230003356934,928600,95.079704284668
2016-03-16,108.069999694824,110.540000915527,107.930000305176,109.940002441406,1181800,96.5819549560547
2016-03-17,110.099998474121,112.910003662109,109.800003051758,112.519996643066,1478100,98.8484573364258
2016-03-18,112.919998168945,113.51000213623,111.809997558594,112.379997253418,1382600,98.7254791259766
2016-03-21,112.379997253418,113.160003662109,111.730003356934,112.319999694824,981100,98.6727981567383
2016-03-22,111.599998474121,112.779998779297,111.349998474121,112.080001831055,1048900,98.4619522094727
2016-03-23,111.430000305176,111.819999694824,110.48999786377,110.620002746582,996000,97.1793365478516
2016-03-24,109.580001831055,110.970001220703,109.019996643066,110.949996948242,1157700,97.4692306518555
2016-03-28,108.940002441406,110.790000915527,108.940002441406,110.300003051758,1206300,96.8982238769531
2016-03-29,109.669998168945,111.269996643066,109.389999389648,111.110000610352,709700,97.6097869873047
2016-03-30,111.819999694824,112.300003051758,110.300003051758,110.98999786377,949100,97.5043792724609
2016-03-31,111.220001220703,111.660003662109,110.430000305176,111.080001831055,1091300,97.5834350585938
2016-04-01,109.589996337891,112.050003051758,108.769996643066,111.819999694824,898300,98.233528137207
2016-04-04,111.889999389648,111.889999389648,109.610000610352,109.779998779297,1044100,96.44140625
2016-04-05,108.699996948242,109.699996948242,108.01000213623,108.849998474121,1153000,95.6244125366211
2016-04-06,108.629997253418,109.599998474121,107.389999389648,109.48999786377,806400,96.1865997314453
2016-04-07,108.970001220703,109.790000915527,108.220001220703,109.029998779297,995400,95.7825241088867
2016-04-08,109.559997558594,111.98999786377,109.379997253418,109.910003662109,903600,96.5555877685547
2016-04-11,110.279998779297,111.669998168945,109.940002441406,110.48999786377,932400,97.0651168823242
2016-04-12,110.819999694824,112.449996948242,110.569999694824,111.529998779297,1671800,97.9787521362305
2016-04-13,112.559997558594,112.949996948242,111.959999084473,112.209999084473,2791700,98.5761260986328
2016-04-14,112,112.580001831055,111.699996948242,112.269996643066,2681200,98.6288528442383
2016-04-15,112.050003051758,114.400001525879,110.360000610352,113.720001220703,1918100,99.9026870727539
2016-04-18,113.099998474121,114.080001831055,112.449996948242,113.379997253418,576200,99.6039962768555
2016-04-19,114.029998779297,114.970001220703,113.730003356934,114.050003051758,529900,100.192573547363
2016-04-20,114.080001831055,114.370002746582,112.930000305176,113.48999786377,839300,99.7006149291992
2016-04-21,113.730003356934,114.019996643066,112.73999786377,112.849998474121,876700,99.1383743286133
2016-04-22,113.300003051758,114.550003051758,113.26000213623,114.01000213623,820600,100.157432556152
2016-04-25,113.970001220703,114.73999786377,112.889999389648,113.410003662109,1506800,99.6303482055664
2016-04-26,113.620002746582,115.059997558594,112.169998168945,114.360000610352,2174000,100.46492767334
2016-04-27,115,117.23999786377,114.930000305176,116.919998168945,2265600,102.7138671875
2016-04-28,116.019996643066,117.220001220703,115.150001525879,115.440002441406,1134500,101.413711547852
2016-04-29,115.580001831055,116.599998474121,115.050003051758,116.019996643066,1041800,101.923210144043
2016-05-02,116.150001525879,116.230003356934,114.269996643066,115.5,1373800,101.466400146484
2016-05-03,114.680000305176,114.870002746582,113.150001525879,113.680000305176,824000,99.8675384521484
2016-05-04,112.73999786377,113.069999694824,110.199996948242,111.099998474121,1402000,97.6010131835938
2016-05-05,111.879997253418,112.779998779297,111.639999389648,111.949996948242,1179800,98.3477325439453
2016-05-06,111.120002746582,112.589996337891,110.98999786377,112.589996337891,735500,99.4697265625
2016-05-09,112.190002441406,112.440002441406,110.330001831055,111.050003051758,814300,98.1091995239258
2016-05-10,111.440002441406,113.639999389648,111.059997558594,113.319999694824,997900,100.114669799805
2016-05-11,113.160003662109,113.980003356934,112.5,112.860000610352,753900,99.7082824707031
2016-05-12,113.400001525879,113.830001831055,111.699996948242,112.540000915527,1012200,99.4255676269531
2016-05-13,112.360000610352,113.059997558594,109.389999389648,109.769996643066,1107400,96.9783554077148
2016-05-16,110.339996337891,112.830001831055,110.339996337891,112.25,1220100,99.1693572998047
2016-05-17,112.279998779297,113.129997253418,111.440002441406,111.910003662109,978100,98.8689727783203
2016-05-18,111.330001831055,112.150001525879,110,110.480003356934,928800,97.6056442260742
2016-05-19,109.879997253418,110.040000915527,107.720001220703,109,1149900,96.298095703125
2016-05-20,109.690002441406,110.300003051758,109.019996643066,109.470001220703,1017700,96.7133407592773
2016-05-23,109.26000213623,109.879997253418,108.279998779297,109.599998474121,1019900,96.8281478881836
2016-05-24,109.900001525879,111.230003356934,109.48999786377,110.800003051758,893000,97.8883209228516
2016-05-25,111.470001220703,113.25,110.910003662109,112.959999084473,920500,99.7966079711914
2016-05-26,113.449996948242,114.5,112.919998168945,113.639999389648,1074800,100.397384643555
2016-05-27,113.430000305176,114.360000610352,113.339996337891,113.980003356934,1047500,100.697746276855
2016-05-31,114.470001220703,115.269996643066,113.709999084473,114.839996337891,1453900,101.457557678223
2016-06-01,113.980003356934,115.529998779297,112.910003662109,115.400001525879,1075700,101.952293395996
2016-06-02,115.120002746582,115.900001525879,113.160003662109,115.879997253418,757500,102.376342773438
2016-06-03,115.980003356934,116.120002746582,115.169998168945,116,661600,102.482368469238
2016-06-06,116.370002746582,117,115.980003356934,116.26000213623,976100,102.712066650391
2016-06-07,116.599998474121,117.410003662109,116.029998779297,116.120002746582,811500,102.588394165039
2016-06-08,115.980003356934,117.779998779297,115.980003356934,116.599998474121,532700,103.012435913086
2016-06-09,115.660003662109,116.139999389648,115.180000305176,115.360000610352,916100,101.916931152344
2016-06-10,113.98999786377,114.379997253418,112.220001220703,112.699996948242,1418400,99.56689453125
2016-06-13,111.639999389648,112.940002441406,111.220001220703,111.569999694824,1035800,98.568603515625
2016-06-14,111.129997253418,112.279998779297,110.360000610352,111.889999389648,973000,98.851318359375
2016-06-15,112.379997253418,112.519996643066,111.330001831055,111.620002746582,1049300,98.6127853393555
2016-06-16,110.940002441406,111.790000915527,109.379997253418,111.51000213623,826400,98.5156326293945
2016-06-17,111.73999786377,112.650001525879,111.25,112.180000305176,924200,99.1075057983398
2016-06-20,113.839996337891,115.309997558594,113.459999084473,113.779998779297,900200,100.521064758301
2016-06-21,113.849998474121,113.849998474121,113.029998779297,113.389999389648,810100,100.176490783691
2016-06-22,113.790000915527,114.330001831055,112.959999084473,113.01000213623,773900,99.8407897949219
2016-06-23,114.389999389648,115.069999694824,113.699996948242,114.01000213623,966500,100.724250793457
2016-06-24,110.110000610352,110.889999389648,105.669998168945,105.910003662109,3493800,93.5681838989258
2016-06-27,103.809997558594,103.949996948242,99.0999984741211,100.529998779297,2398000,88.8150863647461
2016-06-28,101.629997253418,102.480003356934,101.150001525879,102.400001525879,1643600,90.4671859741211
2016-06-29,103.779998779297,104.330001831055,102.48999786377,104.059997558594,1291800,91.9337768554688
2016-06-30,104.699996948242,108.050003051758,104.23999786377,108.050003051758,2208700,95.4587936401367
2016-07-01,108.050003051758,110.569999694824,108.050003051758,109.339996337891,1592800,96.5984573364258
2016-07-05,108.550003051758,109.110000610352,106.139999389648,107.069999694824,1469400,94.5929946899414
2016-07-06,106.849998474121,108.559997558594,105,108.389999389648,1862400,95.759162902832
2016-07-07,108.449996948242,109.559997558594,107.459999084473,108.220001220703,1901000,95.6089782714844
2016-07-08,109.680000305176,111.389999389648,109.279998779297,111.330001831055,1152900,98.3565673828125
2016-07-11,111.400001525879,112.349998474121,111.01000213623,111.889999389648,617600,98.851318359375
2016-07-12,112.830001831055,113.470001220703,112,113.25,1054000,100.052841186523
2016-07-13,113.839996337891,113.889999389648,112,113.080001831055,850300,99.9026412963867
2016-07-14,114.519996643066,114.669998168945,113.569999694824,113.819999694824,770200,100.55640411377
2016-07-15,114.290000915527,114.559997558594,113.470001220703,113.680000305176,653800,100.432723999023
2016-07-18,113.330001831055,113.650001525879,112.26000213623,113.099998474121,569700,99.9203109741211
2016-07-19,112.519996643066,113.080001831055,112.160003662109,112.440002441406,649300,99.3372039794922
2016-07-20,112.550003051758,113.73999786377,112.080001831055,113.139999389648,454600,99.9556503295898
2016-07-21,112.910003662109,113.73999786377,111.809997558594,112.279998779297,452300,99.1958770751953
2016-07-22,112.029998779297,113.279998779297,111.360000610352,113.139999389648,678400,99.9556503295898
2016-07-25,112.919998168945,113.150001525879,112.089996337891,112.5,685600,99.3902282714844
2016-07-26,112.720001220703,114.779998779297,112.720001220703,114.769996643066,663700,101.395721435547
2016-07-27,114.690002441406,115.400001525879,113.76000213623,114.930000305176,762600,101.537055969238
2016-07-28,114.48999786377,114.809997558594,113.419998168945,114.470001220703,399800,101.130645751953
2016-07-29,114.089996337891,114.639999389648,113.410003662109,114.190002441406,697800,100.883316040039
2016-08-01,113.919998168945,114.25,112.599998474121,113.25,1343500,100.052841186523
2016-08-02,113.51000213623,114.209999084473,112.26000213623,113.029998779297,2001400,99.8584518432617
2016-08-03,112.650001525879,114.029998779297,112.400001525879,113.779998779297,2423900,100.521064758301
2016-08-04,118.099998474121,120.98999786377,117.720001220703,118.959999084473,2414500,105.097427368164
2016-08-05,119.75,121.169998168945,119.550003051758,121.110000610352,1964600,106.996894836426
2016-08-08,121.430000305176,122.930000305176,121.26000213623,122.669998168945,1674700,108.375114440918
2016-08-09,122.669998168945,123.150001525879,121.699996948242,121.930000305176,875100,107.721336364746
2016-08-10,122.470001220703,122.720001220703,121.830001831055,122.169998168945,560300,107.933364868164
2016-08-11,122.889999389648,123.919998168945,122.629997253418,123.610000610352,662600,109.205558776855
2016-08-12,123.470001220703,123.529998779297,122.319999694824,122.809997558594,651500,108.498779296875
2016-08-15,123.300003051758,124.48999786377,123.110000610352,124.120002746582,648200,109.656135559082
2016-08-16,123.839996337891,124.599998474121,123.440002441406,124.110000610352,802200,109.647277832031
2016-08-17,123.970001220703,124.849998474121,123.699996948242,124.360000610352,1185200,109.868171691895
2016-08-18,124.559997558594,124.849998474121,123.519996643066,124.040000915527,1468400,109.585456848145
2016-08-19,123.519996643066,124.550003051758,122.949996948242,124.370002746582,670500,109.876998901367
2016-08-22,123.819999694824,124.629997253418,123.569999694824,124.069999694824,646200,109.611961364746
2016-08-23,124.599998474121,124.860000610352,124.040000915527,124.51000213623,551100,110.000671386719
2016-08-24,124.180000305176,124.26000213623,123.110000610352,123.319999694824,863700,108.949340820312
2016-08-25,122.559997558594,123.809997558594,121.980003356934,123.559997558594,725300,109.721908569336
2016-08-26,123.959999084473,125,122.730003356934,123.23999786377,684300,109.437759399414
2016-08-29,123.339996337891,124.300003051758,122.690002441406,123.73999786377,769200,109.881759643555
2016-08-30,123.680000305176,124.059997558594,122.75,123.199996948242,1118200,109.402236938477
2016-08-31,122.75,123.080001831055,122.080001831055,122.529998779297,754400,108.807266235352
2016-09-01,122.669998168945,123.160003662109,121.370002746582,122.860000610352,731900,109.100303649902
2016-09-02,123.5,124.330001831055,123.080001831055,123.51000213623,913600,109.677520751953
2016-09-06,123.589996337891,123.809997558594,122.230003356934,123.220001220703,794800,109.420013427734
2016-09-07,123.069999694824,124.319999694824,122.949996948242,124.139999389648,912800,110.236953735352
2016-09-08,124.029998779297,124.809997558594,123.370002746582,124.349998474121,863500,110.423446655273
2016-09-09,123.059997558594,123.870002746582,120.769996643066,120.779998779297,1071000,107.253257751465
2016-09-12,119.879997253418,123.26000213623,119.25,122.860000610352,958400,109.100303649902
2016-09-13,121.279998779297,121.980003356934,120.5,120.839996337891,624500,107.306526184082
2016-09-14,120.76000213623,121.830001831055,120.440002441406,120.849998474121,507700,107.315406799316
2016-09-15,120.980003356934,123.029998779297,120.169998168945,122.559997558594,1048800,108.833915710449
2016-09-16,121.599998474121,121.889999389648,120.860000610352,121.519996643066,979800,107.910369873047
2016-09-19,122.220001220703,123.330001831055,121.949996948242,122.389999389648,603300,108.682952880859
2016-09-20,123.099998474121,123.589996337891,122.019996643066,122.029998779297,667800,108.363258361816
2016-09-21,122.830001831055,123.660003662109,122.279998779297,123.449996948242,702400,109.624237060547
2016-09-22,124,124.870002746582,123.669998168945,123.959999084473,860900,110.077117919922
2016-09-23,123.75,123.75,121.800003051758,121.930000305176,715300,108.274467468262
2016-09-26,121.169998168945,122.099998474121,120.569999694824,121.349998474121,916500,107.759429931641
2016-09-27,120.910003662109,122.930000305176,120.599998474121,122.690002441406,734900,108.949348449707
2016-09-28,123.25,124.919998168945,122.839996337891,124.779998779297,903400,110.805290222168
2016-09-29,124.199996948242,125.669998168945,123.51000213623,123.98999786377,815200,110.103744506836
2016-09-30,124.360000610352,126.589996337891,124.360000610352,125.529998779297,1438400,111.471298217773
2016-10-03,125.349998474121,126.080001831055,124.190002441406,124.699996948242,1194900,110.734237670898
2016-10-04,124.309997558594,124.769996643066,123.029998779297,123.650001525879,3124800,109.801826477051
2016-10-05,125.559997558594,128.240005493164,124.480003356934,127.410003662109,2664700,113.140762329102
2016-10-06,126.919998168945,127.099998474121,126.040000915527,126.919998168945,1918200,112.705619812012
2016-10-07,125.98999786377,126.690002441406,123.23999786377,124.660003662109,1409400,110.69873046875
2016-10-10,125.209999084473,125.910003662109,124.690002441406,125.089996337891,845400,111.080551147461
2016-10-11,125.400001525879,125.400001525879,122.290000915527,123.069999694824,1005800,109.286811828613
2016-10-12,123.269996643066,124.540000915527,123,123.930000305176,738800,110.050498962402
2016-10-13,123.099998474121,123.76000213623,122.059997558594,123.419998168945,768600,109.597595214844
2016-10-14,123.970001220703,125.209999084473,123.970001220703,124.540000915527,804000,110.592155456543
2016-10-17,124.589996337891,125.089996337891,124.080001831055,124.389999389648,739900,110.458961486816
2016-10-18,125.620002746582,125.620002746582,122.76000213623,122.819999694824,1127600,109.064788818359
2016-10-19,123.449996948242,123.959999084473,122.150001525879,123.730003356934,1294100,109.872886657715
2016-10-20,123.089996337891,123.839996337891,122.519996643066,122.800003051758,1871300,109.047027587891
2016-10-21,122.690002441406,124.800003051758,122.440002441406,123.199996948242,2081700,109.402236938477
2016-10-24,123.949996948242,123.949996948242,120.5,120.790000915527,1442900,107.262153625488
2016-10-25,120.440002441406,121.639999389648,120.099998474121,121.349998474121,1112700,107.759429931641
2016-10-26,120.849998474121,122.529998779297,120.819999694824,121.839996337891,1139000,108.194549560547
2016-10-27,122.209999084473,122.440002441406,120.410003662109,121.709999084473,1126200,108.0791015625
2016-10-28,121.900001525879,123.300003051758,121.639999389648,121.959999084473,1277700,108.301094055176
2016-10-31,122.339996337891,123.180000305176,121.839996337891,122.75,743400,109.002639770508
2016-11-01,123.430000305176,123.580001831055,120.150001525879,121.180000305176,1067900,107.608444213867
2016-11-02,121.019996643066,121.559997558594,119.430000305176,119.879997253418,1034700,106.454063415527
2016-11-03,120.339996337891,120.339996337891,118.769996643066,119.290000915527,900800,105.930152893066
2016-11-04,119.129997253418,122.01000213623,119.129997253418,120.550003051758,1023900,107.049018859863
2016-11-07,123.949996948242,126.279998779297,123.819999694824,125.650001525879,1686800,111.577850341797
2016-11-08,125.370002746582,126.720001220703,124.699996948242,126.410003662109,1134100,112.818397521973
2016-11-09,125.800003051758,132.929992675781,125.769996643066,131.960006713867,2536700,117.771675109863
2016-11-10,133.059997558594,137.320007324219,132.600006103516,136.970001220703,3409500,122.242980957031
2016-11-11,136.110000610352,138.830001831055,135.75,138.740005493164,1844400,123.822692871094
