"Fecha","RCL.Open","RCL.High","RCL.Low","RCL.Close","RCL.Volume","RCL.Adjusted"
2014-11-28,72.3499984741211,74.7600021362305,72.1999969482422,73.7399978637695,2248200,65.5054092407227
2014-12-01,73.7799987792969,73.8399963378906,71.6100006103516,72.2900009155273,1826200,64.2173461914062
2014-12-02,75.6399993896484,76.7699966430664,75.0599975585938,76.75,8625300,68.1792831420898
2014-12-03,76.5899963378906,78.2200012207031,76.4899978637695,77.8199996948242,6000100,69.1297836303711
2014-12-04,77.7699966430664,78.6500015258789,77.4199981689453,77.4599990844727,34508900,68.8100128173828
2014-12-05,77.4599990844727,78.879997253418,77.0999984741211,78.370002746582,5093200,69.6183776855469
2014-12-08,78.2600021362305,80.1900024414062,77.9400024414062,79.2300033569336,4334100,70.3823471069336
2014-12-09,77.9100036621094,79.3000030517578,77.6800003051758,79.1800003051758,2801800,70.3379287719727
2014-12-10,78.3300018310547,78.5800018310547,77.5199966430664,77.6500015258789,3778600,68.9787673950195
2014-12-11,78.0500030517578,79.4599990844727,77.8199996948242,78.0299987792969,2817600,69.3163452148438
2014-12-12,77.9300003051758,79.1600036621094,77.6500015258789,77.9700012207031,2776400,69.2630462646484
2014-12-15,79.0599975585938,79.4899978637695,77.6500015258789,78.7799987792969,3230000,69.9825744628906
