"Fecha","BLK.Open","BLK.High","BLK.Low","BLK.Close","BLK.Volume","BLK.Adjusted"
2015-09-16,309.799987792969,314.230010986328,307.809997558594,313.510009765625,959300,255.520767211914
2015-09-17,312.230010986328,316.739990234375,310.660003662109,311.630004882812,964300,253.988479614258
2015-09-18,307.739990234375,313.579986572266,307.739990234375,308.869995117188,1570800,251.739028930664
2015-09-21,310.200012207031,313.899993896484,309.570007324219,312.390014648438,728200,254.60791015625
2015-09-22,307.75,307.75,301.75,304.329986572266,814600,248.038772583008
2015-09-23,304.089996337891,305.540008544922,301.450012207031,303.260009765625,454800,247.166625976562
2015-09-24,301,301.910003662109,299.049987792969,300.510009765625,726500,244.925323486328
2015-09-25,304.140014648438,306.489990234375,300.910003662109,302.980010986328,645700,246.938400268555
2015-09-28,300.119995117188,303,293.760009765625,294.059997558594,732500,239.668411254883
2015-09-29,295.269989013672,296.489990234375,291,293.519989013672,794100,239.228225708008
2015-09-30,301,301.670013427734,294.579986572266,297.470001220703,756200,242.447601318359
2015-10-01,297.070007324219,298.760009765625,291.5,295.920013427734,814300,241.184295654297
2015-10-02,291,303.390014648438,289.149993896484,303.359985351562,854600,247.248138427734
2015-10-05,306.190002441406,314.309997558594,305.220001220703,313.609985351562,936200,255.602249145508
2015-10-06,312.700012207031,314.279998779297,310.730010986328,312.730010986328,725600,254.885101318359
2015-10-07,315.510009765625,321.320007324219,315.119995117188,320.640014648438,1103200,261.331970214844
2015-10-08,319.119995117188,319.869995117188,316.670013427734,318.570007324219,653500,259.644805908203
2015-10-09,318.570007324219,320.989990234375,315.089996337891,318.109985351562,580800,259.269836425781
2015-10-12,318.690002441406,318.690002441406,311.760009765625,315.660003662109,613200,257.273071289062
2015-10-13,312.700012207031,317.369995117188,312.339996337891,315.119995117188,890000,256.832916259766
2015-10-14,320.269989013672,326.380004882812,317,322.470001220703,1124700,262.823333740234
2015-10-15,324.450012207031,327.260009765625,320.589996337891,325.630004882812,736500,265.398986816406
2015-10-16,327.350006103516,331.279998779297,325.290008544922,330.829986572266,741900,269.637084960938
2015-10-19,329.339996337891,330.040008544922,326.399993896484,327.880004882812,584300,267.232727050781
2015-10-20,326.470001220703,328.369995117188,325.929992675781,327.149993896484,443200,266.637725830078
2015-10-21,327.640014648438,329.119995117188,321.690002441406,321.980010986328,625700,262.424011230469
2015-10-22,323.950012207031,335.869995117188,322.809997558594,335.350006103516,722000,273.320983886719
2015-10-23,338.269989013672,341.25,336.140014648438,340.790008544922,959000,277.754821777344
2015-10-26,339.910003662109,340.390014648438,335.910003662109,337.019989013672,600100,274.682189941406
2015-10-27,335.739990234375,336.140014648438,333.029998779297,335.570007324219,388400,273.500366210938
2015-10-28,336.630004882812,346.329986572266,335.989990234375,346.320007324219,950900,282.261901855469
2015-10-29,345.679992675781,350.989990234375,343.5,349.859985351562,929500,285.147186279297
2015-10-30,351.260009765625,354.589996337891,349.040008544922,351.970001220703,1601900,286.866821289062
2015-11-02,353.660003662109,356.609985351562,352,354.570007324219,812200,288.985931396484
2015-11-03,353.190002441406,360,353.190002441406,358.470001220703,850900,292.16455078125
2015-11-04,358.959991455078,360.989990234375,355.059997558594,356.489990234375,749300,290.550720214844
2015-11-05,355.989990234375,359.450012207031,355.179992675781,357.299987792969,510700,291.210876464844
2015-11-06,359.950012207031,361.5,353.739990234375,356.700012207031,560900,290.722015380859
2015-11-09,355.5,357.739990234375,347.149993896484,349.570007324219,1278900,284.910705566406
2015-11-10,347.239990234375,351.100006103516,344.730010986328,350.269989013672,713300,285.481323242188
2015-11-11,352.209991455078,352.820007324219,349.779998779297,350.5,454500,285.668731689453
2015-11-12,346.519989013672,349.769989013672,345.019989013672,345.739990234375,637000,281.789184570312
2015-11-13,345.279998779297,347.320007324219,342.470001220703,343.25,590600,279.759796142578
2015-11-16,343.260009765625,352.959991455078,342.579986572266,352.329986572266,672700,287.160308837891
2015-11-17,352.410003662109,357.920013427734,350.850006103516,353.420013427734,578100,288.048706054688
2015-11-18,354.679992675781,361.059997558594,352.450012207031,360.630004882812,535900,293.925109863281
2015-11-19,360.529998779297,361.029998779297,357.950012207031,359.089996337891,489500,292.669860839844
2015-11-20,361.070007324219,363.570007324219,360.799987792969,362.459991455078,530100,295.416473388672
2015-11-23,362.850006103516,364.559997558594,361.070007324219,363.25,423900,296.060394287109
2015-11-24,360.529998779297,361.459991455078,356.380004882812,356.809997558594,807800,290.811553955078
2015-11-25,358.010009765625,362.260009765625,356.799987792969,360.619995117188,415300,293.916778564453
2015-11-27,359.649993896484,360,355.269989013672,358.390014648438,263500,292.099334716797
2015-11-30,359.160003662109,364.869995117188,358.339996337891,363.720001220703,870200,296.443481445312
2015-12-01,362.940002441406,364.809997558594,360.239990234375,361.730010986328,739000,296.599304199219
2015-12-02,360.700012207031,363.410003662109,356.130004882812,358.920013427734,1080100,294.295288085938
2015-12-03,359.079986572266,360.619995117188,350.109985351562,352,890900,288.621185302734
2015-12-04,353.910003662109,361.660003662109,351.679992675781,360.760009765625,684100,295.803924560547
2015-12-07,359.420013427734,360.390014648438,353.220001220703,355.470001220703,583000,291.466400146484
2015-12-08,353.399993896484,354.940002441406,346.559997558594,348.940002441406,758300,286.112243652344
2015-12-09,348.040008544922,353.489990234375,343.130004882812,344.570007324219,663500,282.529022216797
2015-12-10,344.25,349.040008544922,342.820007324219,345.25,659400,283.086578369141
2015-12-11,340.640014648438,341.859985351562,321.220001220703,322.779998779297,1636100,264.662353515625
2015-12-14,322.679992675781,327.809997558594,314.619995117188,319.600006103516,1267900,262.054931640625
2015-12-15,324.950012207031,331.429992675781,322.649993896484,329.540008544922,1032500,270.205230712891
2015-12-16,331.100006103516,334,322.160003662109,331,1142500,271.40234375
2015-12-17,332.850006103516,336.350006103516,328.579986572266,330.209991455078,1127000,270.754547119141
2015-12-18,326.980010986328,328.149993896484,321.429992675781,321.470001220703,1025200,263.588256835938
2015-12-21,325.630004882812,328.119995117188,322.480010986328,325.549987792969,534100,266.933563232422
2015-12-22,326,331.420013427734,322.470001220703,330.510009765625,711700,271.000457763672
2015-12-23,333.809997558594,340.170013427734,332.589996337891,339.640014648438,678400,278.486633300781
2015-12-24,340.369995117188,340.869995117188,335.179992675781,337.399993896484,240300,276.649993896484
2015-12-28,336.940002441406,342.820007324219,334.880004882812,342.450012207031,865800,280.790679931641
2015-12-29,344.769989013672,347.149993896484,341.989990234375,343.600006103516,480200,281.733581542969
2015-12-30,342.359985351562,345.190002441406,341.220001220703,342.049987792969,356900,280.462707519531
2015-12-31,339.940002441406,345.75,337.799987792969,340.519989013672,5e+05,279.208129882812
2016-01-04,333.040008544922,333.459991455078,329.010009765625,333.100006103516,958900,273.124206542969
2016-01-05,334.190002441406,336.100006103516,329.119995117188,333.959991455078,803200,273.829376220703
2016-01-06,327.279998779297,331.899993896484,327,330.160003662109,1138500,270.713562011719
2016-01-07,320.600006103516,325.649993896484,312.609985351562,315.730010986328,1285300,258.881683349609
2016-01-08,317.559997558594,319.760009765625,307.029998779297,307.779998779297,1500200,252.363128662109
2016-01-11,309.070007324219,310,304.369995117188,308.320007324219,1258400,252.805862426758
2016-01-12,312.420013427734,314.600006103516,307.589996337891,313.589996337891,1096800,257.127075195312
2016-01-13,315.209991455078,318.429992675781,303.619995117188,304.609985351562,1200000,249.763931274414
2016-01-14,305.260009765625,315.450012207031,299.309997558594,310,1373700,254.183380126953
2016-01-15,298.959991455078,299.950012207031,290.459991455078,296.579986572266,1972600,243.179748535156
2016-01-19,300.399993896484,301.760009765625,290.480010986328,294,1070400,241.064315795898
2016-01-20,288.670013427734,294.149993896484,280.549987792969,292,1685900,239.424377441406
2016-01-21,292.790008544922,296.890014648438,289.480010986328,289.899993896484,1100300,237.702560424805
2016-01-22,295.839996337891,301.890014648438,294.989990234375,300.559997558594,780600,246.443115234375
2016-01-25,300.059997558594,300.940002441406,289.200012207031,289.720001220703,1010500,237.554946899414
2016-01-26,292.459991455078,300.429992675781,291.269989013672,299.260009765625,1066100,245.377243041992
2016-01-27,299,311,297.380004882812,302.119995117188,1147300,247.722320556641
2016-01-28,302.609985351562,307.809997558594,298.040008544922,299.170013427734,1023800,245.303329467773
2016-01-29,303.369995117188,314.339996337891,301.899993896484,314.260009765625,986500,257.676452636719
2016-02-01,311.910003662109,314.5,306.679992675781,312.25,754900,256.028350830078
2016-02-02,305.820007324219,305.820007324219,298.019989013672,301.209991455078,1061300,246.97607421875
2016-02-03,301.700012207031,306.910003662109,290.070007324219,304.059997558594,1372000,249.312911987305
2016-02-04,302.25,316,302.25,313.700012207031,1037600,257.217193603516
2016-02-05,312.029998779297,315.170013427734,306.350006103516,307.75,1057600,252.338577270508
2016-02-08,301.359985351562,301.359985351562,289.369995117188,293.459991455078,1162100,240.621459960938
2016-02-09,287,297.609985351562,286.519989013672,294.529998779297,878800,241.498886108398
2016-02-10,299.290008544922,305.730010986328,297.130004882812,298.559997558594,711700,244.803207397461
2016-02-11,289.470001220703,297.230010986328,289,294.209991455078,1266300,241.236419677734
2016-02-12,300.179992675781,307.5,297.040008544922,306.799987792969,941700,251.559555053711
2016-02-16,312.029998779297,315.649993896484,309.329986572266,314.470001220703,764600,257.848480224609
2016-02-17,318.839996337891,321.269989013672,316.989990234375,319.880004882812,888100,262.284484863281
2016-02-18,319.519989013672,320.049987792969,314.140014648438,315.970001220703,660800,259.078491210938
2016-02-19,313.070007324219,314.549987792969,307.589996337891,314.290008544922,835300,257.700988769531
2016-02-22,314.290008544922,321.720001220703,312.25,316.450012207031,817400,259.472106933594
2016-02-23,315,317.420013427734,306.410003662109,309.859985351562,758700,254.068649291992
2016-02-24,304.489990234375,311.869995117188,297.890014648438,307.980010986328,845000,252.527099609375
2016-02-25,309.589996337891,313.75,303.869995117188,313.619995117188,608600,257.151672363281
2016-02-26,316.600006103516,318.570007324219,311.920013427734,313.920013427734,678200,257.397644042969
2016-02-29,312.600006103516,315.630004882812,311.089996337891,311.959991455078,870100,255.790542602539
2016-03-01,315.269989013672,323.029998779297,314.130004882812,322.570007324219,832300,264.490203857422
2016-03-02,320.100006103516,327.230010986328,318.399993896484,326.730010986328,1051400,267.901123046875
2016-03-03,323.459991455078,324.970001220703,320.429992675781,323.140014648438,837700,266.827728271484
2016-03-04,323.279998779297,325.869995117188,320.700012207031,323.760009765625,671700,267.339569091797
2016-03-07,320.519989013672,327.859985351562,317.829986572266,326.730010986328,682400,269.792083740234
2016-03-08,323.299987792969,325,316.75,320.399993896484,674500,264.565185546875
2016-03-09,323.910003662109,328.350006103516,321,328.309997558594,1179000,271.096801757812
2016-03-10,329.769989013672,330,320,324.989990234375,688300,268.355316162109
2016-03-11,330,340.190002441406,326.649993896484,339.649993896484,905900,280.460540771484
2016-03-14,337.459991455078,338.910003662109,334.209991455078,337.820007324219,631300,278.949584960938
2016-03-15,333.130004882812,334.329986572266,330.390014648438,334.130004882812,627100,275.902465820312
2016-03-16,333.149993896484,335.5,329.589996337891,334.070007324219,674500,275.852935791016
2016-03-17,334.230010986328,344.730010986328,332.670013427734,341.940002441406,864400,282.351470947266
2016-03-18,344.209991455078,346.959991455078,339.630004882812,342.559997558594,763600,282.863464355469
2016-03-21,342.769989013672,345.820007324219,339.040008544922,341.980010986328,684600,282.384552001953
2016-03-22,337.170013427734,342.829986572266,337.170013427734,340.220001220703,490100,280.931213378906
2016-03-23,340.980010986328,341.859985351562,337.299987792969,339.230010986328,466500,280.113739013672
2016-03-24,336.470001220703,337.869995117188,331.730010986328,334.279998779297,662300,276.026306152344
2016-03-28,336,338.640014648438,334.209991455078,336.910003662109,444600,278.198089599609
2016-03-29,336.239990234375,340.429992675781,332,339.910003662109,635000,280.675262451172
2016-03-30,343.630004882812,344.910003662109,340.809997558594,341.369995117188,463100,281.880798339844
2016-03-31,340.339996337891,344.200012207031,339.929992675781,340.570007324219,511500,281.220275878906
2016-04-01,337.269989013672,344.559997558594,335.070007324219,342.529998779297,717200,282.838653564453
2016-04-04,342,343.290008544922,336.239990234375,338.519989013672,553100,279.527526855469
2016-04-05,335.920013427734,336.660003662109,331.450012207031,334.799987792969,523900,276.455749511719
2016-04-06,334.399993896484,338.730010986328,334.089996337891,337.200012207031,463500,278.4375
2016-04-07,334.369995117188,335.869995117188,326.929992675781,328.369995117188,529800,271.146331787109
2016-04-08,332.739990234375,335.239990234375,330.799987792969,331.600006103516,360500,273.8134765625
2016-04-11,334.910003662109,337.160003662109,332.779998779297,332.959991455078,434400,274.936401367188
2016-04-12,334.040008544922,339.869995117188,332.329986572266,339.309997558594,559600,280.179718017578
2016-04-13,343,348.619995117188,341.420013427734,348.290008544922,959400,287.594879150391
2016-04-14,343,356.200012207031,342,354.910003662109,833300,293.061340332031
2016-04-15,354.420013427734,358.309997558594,353.589996337891,357.739990234375,1108100,295.398071289062
2016-04-18,353,359.450012207031,351.049987792969,358,842000,295.612731933594
2016-04-19,361.540008544922,366.309997558594,361.200012207031,364.660003662109,834200,301.112152099609
2016-04-20,365.940002441406,368.910003662109,364.450012207031,366.920013427734,610100,302.978271484375
2016-04-21,364.359985351562,367.880004882812,362.239990234375,364.089996337891,607900,300.641510009766
2016-04-22,365.160003662109,369.209991455078,363.829986572266,365.470001220703,512100,301.781036376953
2016-04-25,364.010009765625,365,360.470001220703,363.660003662109,482700,300.286468505859
2016-04-26,363.739990234375,366,362.309997558594,365.959991455078,413400,302.185638427734
2016-04-27,366,369.329986572266,363.809997558594,367.470001220703,451200,303.432373046875
2016-04-28,363.200012207031,365.880004882812,357.679992675781,358.829986572266,509400,296.298065185547
2016-04-29,356.630004882812,358.040008544922,353.149993896484,356.329986572266,586700,294.233825683594
2016-05-02,358.769989013672,362.679992675781,355.119995117188,361.5,739000,298.502838134766
2016-05-03,356,356.630004882812,352.079986572266,355.690002441406,485300,293.705383300781
2016-05-04,352.589996337891,355.529998779297,350.730010986328,352.170013427734,599400,290.798706054688
2016-05-05,352.420013427734,354.5,351.170013427734,352.079986572266,521600,290.724395751953
2016-05-06,350.559997558594,357.089996337891,350.230010986328,356.010009765625,509500,293.969573974609
2016-05-09,355.950012207031,357.75,353.290008544922,355.010009765625,410700,293.143798828125
2016-05-10,358,360.299987792969,355.769989013672,360.179992675781,456600,297.412811279297
2016-05-11,358.399993896484,359.779998779297,353.420013427734,353.820007324219,482900,292.161254882812
2016-05-12,356.559997558594,357.709991455078,352.679992675781,355.600006103516,393800,293.630981445312
2016-05-13,354.720001220703,357.850006103516,346.269989013672,347.290008544922,559100,286.769134521484
2016-05-16,347.609985351562,354.149993896484,347.609985351562,351.829986572266,489000,290.517974853516
2016-05-17,350.779998779297,352.859985351562,347.619995117188,348.820007324219,647200,288.032501220703
2016-05-18,347.049987792969,356.709991455078,347.049987792969,353.489990234375,625500,291.888702392578
2016-05-19,350.380004882812,353.220001220703,345.690002441406,350.570007324219,554900,289.4775390625
2016-05-20,353.609985351562,357.329986572266,352.170013427734,354.010009765625,516000,292.318054199219
2016-05-23,354,356.529998779297,353.170013427734,353.899993896484,341100,292.227233886719
2016-05-24,358,361.709991455078,356.399993896484,361.179992675781,611400,298.238616943359
2016-05-25,363.440002441406,365.470001220703,363.130004882812,364.089996337891,485700,300.641510009766
2016-05-26,364.100006103516,364.850006103516,361.440002441406,363.100006103516,342700,299.823974609375
2016-05-27,363.339996337891,366.049987792969,363.339996337891,365.089996337891,314400,301.467254638672
2016-05-31,366.299987792969,366.299987792969,361.989990234375,363.850006103516,625700,300.443359375
2016-06-01,361.559997558594,365.920013427734,358.850006103516,364.589996337891,447500,301.054412841797
2016-06-02,360.880004882812,363.160003662109,356.709991455078,361.109985351562,518900,300.065460205078
2016-06-03,358.489990234375,359.880004882812,351.880004882812,359.369995117188,473900,298.619689941406
2016-06-06,358.880004882812,364.480010986328,358.880004882812,362.059997558594,435600,300.85498046875
2016-06-07,363.260009765625,363.640014648438,358.809997558594,359.059997558594,484500,298.362060546875
2016-06-08,358.559997558594,361.670013427734,358.399993896484,360.350006103516,335700,299.434020996094
2016-06-09,356.649993896484,359,355.390014648438,357.959991455078,331400,297.447967529297
2016-06-10,351.5,352.369995117188,345.640014648438,346.970001220703,768400,288.315856933594
2016-06-13,346.160003662109,350.570007324219,344.470001220703,344.589996337891,532800,286.338165283203
2016-06-14,343.079986572266,344.589996337891,339.489990234375,339.790008544922,748600,282.349609375
2016-06-15,342.329986572266,344.079986572266,339.010009765625,339.549987792969,747400,282.150115966797
2016-06-16,336.880004882812,339.899993896484,332.010009765625,339.459991455078,660600,282.075317382812
2016-06-17,340.329986572266,343.269989013672,339.579986572266,341.880004882812,596900,284.086273193359
2016-06-20,349.510009765625,351.970001220703,347.839996337891,348.429992675781,677600,289.528961181641
2016-06-21,349.109985351562,350.589996337891,346.510009765625,348,343200,289.171691894531
2016-06-22,348.5,351.739990234375,346.739990234375,347.670013427734,442300,288.897430419922
2016-06-23,352.809997558594,356.929992675781,351.910003662109,356.850006103516,421200,296.525604248047
2016-06-24,337.130004882812,343.880004882812,331.010009765625,332.510009765625,1480700,276.300262451172
2016-06-27,326.480010986328,326.630004882812,317.600006103516,319.540008544922,1230200,265.522857666016
2016-06-28,324.329986572266,326.970001220703,318,323.959991455078,648600,269.195617675781
2016-06-29,329,336.920013427734,327.25,336.739990234375,852800,279.815093994141
2016-06-30,337.959991455078,342.670013427734,334.230010986328,342.529998779297,753600,284.626342773438
2016-07-01,342.029998779297,346.299987792969,339.600006103516,341.279998779297,475700,283.587707519531
2016-07-05,338.660003662109,339.170013427734,332.529998779297,336.079986572266,513800,279.266723632812
2016-07-06,332.5,338.200012207031,329.579986572266,336.109985351562,708100,279.291656494141
2016-07-07,335,337.549987792969,331.209991455078,335.109985351562,776600,278.460723876953
2016-07-08,341.579986572266,345.390014648438,339.040008544922,345.200012207031,533900,286.845092773438
2016-07-11,348.040008544922,349.440002441406,345.140014648438,347.5,403800,288.756225585938
2016-07-12,350.010009765625,357.839996337891,349.549987792969,357.369995117188,874800,296.957733154297
2016-07-13,357.579986572266,358.890014648438,354.010009765625,357.5,569300,297.065795898438
2016-07-14,354.5,362,352.989990234375,355.190002441406,799400,295.146270751953
2016-07-15,355.940002441406,357.589996337891,351.130004882812,356.850006103516,654400,296.525604248047
2016-07-18,357.559997558594,359.690002441406,356.799987792969,357.779998779297,448400,297.298461914062
2016-07-19,355.459991455078,357.480010986328,355.399993896484,356.579986572266,353200,296.301239013672
2016-07-20,358.660003662109,360.730010986328,355.579986572266,359.779998779297,433400,298.960357666016
2016-07-21,359.279998779297,360.299987792969,357.660003662109,359.5,589400,298.727752685547
2016-07-22,360.399993896484,363.209991455078,359.269989013672,363.049987792969,503900,301.677612304688
2016-07-25,363,363.779998779297,360.079986572266,361.420013427734,419400,300.323150634766
2016-07-26,360.75,362.739990234375,358.670013427734,361.929992675781,358300,300.746917724609
2016-07-27,362.190002441406,365.670013427734,361.209991455078,363.309997558594,458400,301.893615722656
2016-07-28,362.640014648438,364.980010986328,360.690002441406,363.369995117188,407300,301.943481445312
2016-07-29,362.869995117188,367.220001220703,362.799987792969,366.25,648500,304.336578369141
2016-08-01,366.660003662109,368.450012207031,365.519989013672,368.320007324219,806300,306.056671142578
2016-08-02,366.100006103516,367.920013427734,364.980010986328,367.079986572266,745200,305.026275634766
2016-08-03,367.079986572266,369,366.369995117188,368.160003662109,821800,305.923767089844
2016-08-04,367.670013427734,369.160003662109,365.649993896484,366.25,452400,304.336578369141
2016-08-05,370.279998779297,375.260009765625,369.010009765625,374.75,675500,311.399749755859
2016-08-08,374.540008544922,375.950012207031,370.929992675781,371.690002441406,550600,308.857055664062
2016-08-09,372.5,372.5,368.239990234375,368.649993896484,534600,306.330932617188
2016-08-10,369.519989013672,369.519989013672,365.510009765625,366.440002441406,489000,304.494598388672
2016-08-11,366.290008544922,368.809997558594,366.290008544922,367.390014648438,495600,305.283935546875
2016-08-12,365,367.070007324219,364,366.600006103516,360400,304.627410888672
2016-08-15,368,371.769989013672,367.730010986328,370.739990234375,369000,308.067565917969
2016-08-16,369.119995117188,370.950012207031,366.989990234375,367.070007324219,312300,305.018096923828
2016-08-17,367.019989013672,370.420013427734,366.559997558594,370.100006103516,338300,307.535858154297
2016-08-18,369.019989013672,370.899993896484,369.019989013672,370.790008544922,291200,308.109161376953
2016-08-19,369.929992675781,372.980010986328,367.739990234375,372.049987792969,378900,309.156158447266
2016-08-22,371.899993896484,372.489990234375,369.75,371.549987792969,390600,308.740631103516
2016-08-23,374.480010986328,374.480010986328,372.149993896484,372.279998779297,284000,309.347198486328
2016-08-24,371.649993896484,372.760009765625,368.359985351562,369.119995117188,401400,306.721466064453
2016-08-25,368,369.359985351562,366.670013427734,368.5,485300,306.206207275391
2016-08-26,370,373.910003662109,368.519989013672,371.089996337891,362000,308.358489990234
2016-08-29,372.140014648438,375.720001220703,371.859985351562,373.799987792969,362900,310.610260009766
2016-08-30,374.100006103516,376.649993896484,373.600006103516,376,631400,312.438415527344
2016-08-31,372.519989013672,374.040008544922,370.660003662109,372.809997558594,618100,311.685913085938
2016-09-01,374.119995117188,375.829986572266,366.720001220703,372.170013427734,457500,311.150939941406
2016-09-02,374.510009765625,375.690002441406,371.910003662109,373.850006103516,293500,312.555450439453
2016-09-06,373.809997558594,374.489990234375,369.760009765625,371.589996337891,532200,310.665985107422
2016-09-07,369.859985351562,373.649993896484,368,373.540008544922,378500,312.296264648438
2016-09-08,372.019989013672,373.440002441406,371.179992675781,372.380004882812,380100,311.326416015625
2016-09-09,369.660003662109,370.170013427734,362.130004882812,362.179992675781,648200,302.798797607422
2016-09-12,360,369.320007324219,358.420013427734,368.100006103516,868700,307.748199462891
2016-09-13,365.570007324219,367.75,358.859985351562,360.910003662109,689200,301.736968994141
2016-09-14,361.779998779297,364.739990234375,359.279998779297,360.700012207031,394500,301.561431884766
2016-09-15,360.700012207031,366.859985351562,359.350006103516,365.5,588900,305.574432373047
2016-09-16,362.640014648438,366.579986572266,360.109985351562,365.970001220703,1122300,305.967437744141
2016-09-19,368.869995117188,372.410003662109,366.519989013672,367.959991455078,547500,307.631164550781
2016-09-20,371.809997558594,371.809997558594,365.709991455078,365.709991455078,461800,305.750122070312
2016-09-21,367.660003662109,371.239990234375,366.329986572266,370.369995117188,488100,309.645965576172
2016-09-22,373.679992675781,375.950012207031,372.299987792969,373.869995117188,556900,312.572143554688
2016-09-23,372.089996337891,373.260009765625,365.549987792969,365.649993896484,549700,305.699859619141
2016-09-26,363,364.559997558594,359.899993896484,360.700012207031,487000,301.561431884766
2016-09-27,359,362.609985351562,358.290008544922,361.790008544922,496200,302.472778320312
2016-09-28,363.779998779297,363.790008544922,359.140014648438,361.679992675781,503400,302.380767822266
2016-09-29,360,363.640014648438,354.019989013672,357.230010986328,665600,298.660369873047
2016-09-30,359.950012207031,363.880004882812,358,362.459991455078,580400,303.032897949219
2016-10-03,361.700012207031,364.130004882812,357.730010986328,360.070007324219,623200,301.034790039062
2016-10-04,360.5,361.519989013672,355.260009765625,356.029998779297,711500,297.657104492188
2016-10-05,357.630004882812,359.720001220703,355.670013427734,358.239990234375,705800,299.504852294922
2016-10-06,358.25,359.230010986328,356.040008544922,356.799987792969,707800,298.300842285156
2016-10-07,356.989990234375,358.600006103516,355.5,357.209991455078,789300,298.643646240234
2016-10-10,360.010009765625,362,357.980010986328,358.799987792969,461400,299.972991943359
2016-10-11,357.260009765625,357.260009765625,350.390014648438,351.869995117188,557300,294.179168701172
2016-10-12,352.470001220703,353.970001220703,350.390014648438,351.100006103516,500400,293.535461425781
2016-10-13,348.519989013672,350.940002441406,344.420013427734,349.339996337891,576400,292.063995361328
2016-10-14,354.799987792969,357.269989013672,350.779998779297,354.910003662109,790300,296.720794677734
2016-10-17,355.420013427734,356.970001220703,352.950012207031,354.600006103516,624200,296.461639404297
2016-10-18,355.5,359.670013427734,355.440002441406,356.589996337891,704700,298.125366210938
2016-10-19,356.739990234375,357.179992675781,352.720001220703,352.720001220703,813700,294.889709472656
2016-10-20,352.609985351562,354.709991455078,348.779998779297,349.170013427734,1139100,291.921875
2016-10-21,345.429992675781,347.630004882812,344.410003662109,345.549987792969,906900,288.895355224609
2016-10-24,349.320007324219,349.399993896484,342.380004882812,343.140014648438,987200,286.880584716797
2016-10-25,342.089996337891,344.429992675781,341.339996337891,341.540008544922,790300,285.542785644531
2016-10-26,340.179992675781,341,336.839996337891,340.149993896484,1149800,284.380737304688
2016-10-27,341.630004882812,342.570007324219,337.149993896484,340.279998779297,703500,284.489440917969
2016-10-28,341.75,342.450012207031,337.769989013672,339.690002441406,614000,283.99609375
2016-10-31,341.489990234375,343.140014648438,339.019989013672,341.239990234375,809100,285.291961669922
2016-11-01,343.359985351562,343.420013427734,338.529998779297,340.959991455078,796000,285.057891845703
2016-11-02,340.859985351562,341.720001220703,337.429992675781,338.609985351562,668000,283.093200683594
2016-11-03,339.470001220703,343.109985351562,338.709991455078,341.140014648438,714000,285.208435058594
2016-11-04,341.359985351562,348.720001220703,339.899993896484,345.799987792969,1034800,289.104370117188
2016-11-07,352.040008544922,358.929992675781,351.970001220703,357.640014648438,1080300,299.003143310547
2016-11-08,356.040008544922,356.839996337891,351.950012207031,353.489990234375,776600,295.533538818359
2016-11-09,352.920013427734,365.940002441406,349.040008544922,364.420013427734,1107400,304.671569824219
2016-11-10,368.839996337891,380.299987792969,367.109985351562,375.010009765625,1442300,313.525146484375
2016-11-11,371.850006103516,373.950012207031,367.790008544922,371.190002441406,660000,310.331573486328
2016-11-14,373.779998779297,375.440002441406,369.790008544922,373.809997558594,772900,312.522064208984
2016-11-15,373.820007324219,374.220001220703,367.510009765625,372.149993896484,1096500,311.134185791016
2016-11-16,369.480010986328,372.299987792969,367.390014648438,367.450012207031,659000,307.204803466797
2016-11-17,368.450012207031,372.149993896484,367.070007324219,371.369995117188,569100,310.482055664062
2016-11-18,371.220001220703,375.200012207031,370.549987792969,372.779998779297,468900,311.660919189453
2016-11-21,374.440002441406,375.079986572266,372.100006103516,374.570007324219,375600,313.157409667969
2016-11-22,375.119995117188,376.049987792969,371.399993896484,373.059997558594,529100,311.895050048828
2016-11-23,372.380004882812,373.769989013672,370.5,372.989990234375,517800,311.836334228516
2016-11-25,373.029998779297,374.119995117188,371.109985351562,373.670013427734,227100,312.405029296875
2016-11-28,370.980010986328,372.799987792969,368.209991455078,368.649993896484,501800,308.2080078125
2016-11-29,369.130004882812,370.970001220703,366.220001220703,368.549987792969,694500,308.124298095703
2016-11-30,372.570007324219,372.929992675781,368.609985351562,370.790008544922,621900,309.997192382812
2016-12-01,373.809997558594,381.239990234375,371.649993896484,377.200012207031,930200,315.356170654297
2016-12-02,377.209991455078,377.459991455078,369.399993896484,371.359985351562,569000,310.473663330078
2016-12-05,374.329986572266,376.730010986328,371.540008544922,374.350006103516,589200,312.973388671875
2016-12-06,375.339996337891,375.380004882812,371.399993896484,373.970001220703,644200,312.65576171875
2016-12-07,374.420013427734,380.440002441406,373.769989013672,379.809997558594,503800,317.538269042969
2016-12-08,380.019989013672,392.049987792969,377.640014648438,390.329986572266,1115200,328.312866210938
2016-12-09,391.899993896484,391.950012207031,386.200012207031,388.540008544922,934600,326.807403564453
2016-12-12,394.279998779297,396.640014648438,385.260009765625,390.279998779297,1460900,328.270935058594
2016-12-13,391.279998779297,395.040008544922,389.130004882812,392.640014648438,907000,330.255950927734
2016-12-14,391.220001220703,396.910003662109,388.809997558594,390,942700,328.035400390625
2016-12-15,391.519989013672,394.700012207031,388.809997558594,393.75,630200,331.189575195312
2016-12-16,395.230010986328,396.399993896484,391,392.619995117188,1023400,330.239105224609
2016-12-19,392.25,393.549987792969,389,389.769989013672,812200,327.841979980469
2016-12-20,392.410003662109,399.459991455078,392.220001220703,398.450012207031,716400,335.142883300781
