"Fecha","BRK.B.Open","BRK.B.High","BRK.B.Low","BRK.B.Close","BRK.B.Volume","BRK.B.Adjusted"
2016-07-14,146.25,146.660003662109,145.460006713867,145.729995727539,3322200,145.729995727539
2016-07-15,146.25,146.440002441406,145.119995117188,145.970001220703,3860800,145.970001220703
2016-07-18,146,146.710006713867,146,146.570007324219,3128000,146.570007324219
2016-07-19,146.059997558594,146.990005493164,145.850006103516,146.919998168945,3543300,146.919998168945
2016-07-20,146.809997558594,146.940002441406,145.699996948242,146.169998168945,2855300,146.169998168945
2016-07-21,146.009994506836,146.220001220703,144.190002441406,144.350006103516,3212200,144.350006103516
2016-07-22,144.720001220703,144.850006103516,143.889999389648,144.600006103516,3142000,144.600006103516
2016-07-25,144.869995117188,145,143.600006103516,144.139999389648,2483900,144.139999389648
2016-07-26,144.339996337891,144.850006103516,143.830001831055,144.339996337891,2466400,144.339996337891
2016-07-27,144.270004272461,144.75,143.699996948242,144.190002441406,2611700,144.190002441406
2016-07-28,143.919998168945,144.690002441406,143.479995727539,144.419998168945,1944600,144.419998168945
2016-07-29,144.089996337891,144.600006103516,143.779998779297,144.270004272461,2589300,144.270004272461
2016-08-01,144.619995117188,144.770004272461,143.580001831055,143.929992675781,2051300,143.929992675781
2016-08-02,143.949996948242,143.990005493164,142.960006713867,143.309997558594,2457000,143.309997558594
2016-08-03,143.350006103516,143.880004882812,142.979995727539,143.630004882812,2217100,143.630004882812
2016-08-04,143.800003051758,143.910003662109,142.919998168945,143.119995117188,1848600,143.119995117188
2016-08-05,144,145.649993896484,143.919998168945,145.649993896484,3926000,145.649993896484
2016-08-08,145.289993286133,145.649993896484,144.229995727539,145.559997558594,3516300,145.559997558594
2016-08-09,145.960006713867,147.449996948242,145.449996948242,147.220001220703,3680500,147.220001220703
2016-08-10,147,147.270004272461,146.130004882812,146.690002441406,2465200,146.690002441406
2016-08-11,146.460006713867,147.979995727539,146.440002441406,147.740005493164,3272200,147.740005493164
2016-08-12,147.119995117188,147.75,146.690002441406,147.720001220703,2586700,147.720001220703
2016-08-15,147.720001220703,147.919998168945,147.119995117188,147.779998779297,2195800,147.779998779297
2016-08-16,147.619995117188,147.949996948242,147.220001220703,147.240005493164,2121300,147.240005493164
2016-08-17,147.419998168945,149.330001831055,147,149.080001831055,3044200,149.080001831055
2016-08-18,149.190002441406,149.360000610352,148.529998779297,148.809997558594,2185400,148.809997558594
2016-08-19,148.399993896484,148.839996337891,147.789993286133,148.75,2641200,148.75
2016-08-22,148.509994506836,148.800003051758,147.850006103516,148.449996948242,1765000,148.449996948242
2016-08-23,148.580001831055,149.240005493164,148.580001831055,148.770004272461,2019100,148.770004272461
2016-08-24,148.5,148.839996337891,148.130004882812,148.410003662109,2269400,148.410003662109
2016-08-25,148.240005493164,148.710006713867,148.110000610352,148.639999389648,2449700,148.639999389648
2016-08-26,148.649993896484,149.229995727539,147.220001220703,147.910003662109,2872800,147.910003662109
2016-08-29,148.229995727539,149.679992675781,148,149.300003051758,2726600,149.300003051758
2016-08-30,149.25,150.240005493164,149.229995727539,150.229995727539,2832200,150.229995727539
2016-08-31,150,150.899993896484,148.660003662109,150.490005493164,5338700,150.490005493164
2016-09-01,150.699996948242,151,148.820007324219,150.350006103516,3020800,150.350006103516
2016-09-02,150.690002441406,151.050003051758,149.970001220703,150.720001220703,2258200,150.720001220703
2016-09-06,150.539993286133,150.979995727539,149.309997558594,150.429992675781,4460800,150.429992675781
2016-09-07,150,150.490005493164,149.339996337891,149.580001831055,2437100,149.580001831055
2016-09-08,149.600006103516,150.100006103516,149.300003051758,149.779998779297,2963400,149.779998779297
2016-09-09,149.100006103516,149.589996337891,146.559997558594,146.619995117188,4342700,146.619995117188
2016-09-12,146.369995117188,149.389999389648,145.940002441406,148.970001220703,4323800,148.970001220703
2016-09-13,147.949996948242,148.130004882812,145.550003051758,146.229995727539,5505900,146.229995727539
2016-09-14,146.020004272461,146.910003662109,145.330001831055,145.779998779297,3097300,145.779998779297
2016-09-15,146,147.080001831055,145.470001220703,146.660003662109,3255500,146.660003662109
2016-09-16,146.110000610352,146.229995727539,144.679992675781,145.009994506836,11133700,145.009994506836
2016-09-19,145.339996337891,146.190002441406,144.929992675781,145.240005493164,3031800,145.240005493164
2016-09-20,145.979995727539,145.979995727539,144.759994506836,144.919998168945,2367000,144.919998168945
2016-09-21,145.649993896484,146.490005493164,144.979995727539,146.460006713867,3768900,146.460006713867
2016-09-22,146.75,147.089996337891,146.130004882812,146.529998779297,2770900,146.529998779297
2016-09-23,146.300003051758,146.490005493164,145,145,3697800,145
2016-09-26,144.520004272461,144.960006713867,144,144.179992675781,2863700,144.179992675781
2016-09-27,144.279998779297,145.380004882812,144.009994506836,145.339996337891,2934600,145.339996337891
2016-09-28,145.279998779297,145.419998168945,144.029998779297,145.279998779297,3246500,145.279998779297
2016-09-29,145.179992675781,145.520004272461,143.360000610352,143.589996337891,3313800,143.589996337891
2016-09-30,144.270004272461,145.380004882812,144.270004272461,144.470001220703,4416500,144.470001220703
2016-10-03,144.270004272461,144.309997558594,143.210006713867,143.759994506836,3493800,143.759994506836
2016-10-04,143.740005493164,144.199996948242,142.800003051758,143.169998168945,3058900,143.169998168945
2016-10-05,143.649993896484,144.289993286133,143.210006713867,144.149993896484,2998800,144.149993896484
2016-10-06,144,144.100006103516,143.300003051758,143.869995117188,2279500,143.869995117188
2016-10-07,143.929992675781,144.940002441406,143.779998779297,144.520004272461,3093800,144.520004272461
2016-10-10,145.050003051758,145.679992675781,144.979995727539,145.199996948242,1884100,145.199996948242
2016-10-11,145.130004882812,145.139999389648,143.529998779297,143.949996948242,2723000,143.949996948242
2016-10-12,143.860000610352,145.289993286133,143.860000610352,144.910003662109,2558100,144.910003662109
2016-10-13,143.789993286133,144.050003051758,141.919998168945,143.220001220703,4657600,143.220001220703
2016-10-14,143.910003662109,144.889999389648,143.580001831055,144.179992675781,2932800,144.179992675781
2016-10-17,144.5,144.759994506836,143.369995117188,143.800003051758,2552800,143.800003051758
2016-10-18,144.649993896484,145.089996337891,144.130004882812,144.300003051758,2378500,144.300003051758
2016-10-19,144.869995117188,145.710006713867,144.479995727539,144.860000610352,2309300,144.860000610352
2016-10-20,144.619995117188,145.429992675781,144.190002441406,144.490005493164,2505000,144.490005493164
2016-10-21,143.539993286133,143.949996948242,142.800003051758,143.600006103516,3075400,143.600006103516
2016-10-24,144.089996337891,144.889999389648,143.679992675781,143.830001831055,2223800,143.830001831055
2016-10-25,143.699996948242,144.160003662109,143.210006713867,143.419998168945,2349500,143.419998168945
2016-10-26,143.380004882812,144.460006713867,143.119995117188,143.940002441406,2769700,143.940002441406
2016-10-27,144.190002441406,144.779998779297,143.869995117188,144.449996948242,2914800,144.449996948242
2016-10-28,144.839996337891,145.289993286133,142.899993896484,144,2789900,144
2016-10-31,144.300003051758,144.690002441406,144,144.300003051758,3229500,144.300003051758
2016-11-01,144.679992675781,144.860000610352,143.110000610352,143.630004882812,3339400,143.630004882812
2016-11-02,143.179992675781,143.860000610352,142.910003662109,143.190002441406,3178500,143.190002441406
2016-11-03,143.25,144.449996948242,143.199996948242,143.639999389648,2691800,143.639999389648
2016-11-04,143.449996948242,143.800003051758,142.350006103516,142.949996948242,3493300,142.949996948242
2016-11-07,144.710006713867,147.169998168945,144.300003051758,146.910003662109,5236000,146.910003662109
2016-11-08,146.889999389648,148.139999389648,146.399993896484,147.789993286133,3636000,147.789993286133
2016-11-09,146.100006103516,151.639999389648,145.100006103516,151.279998779297,8687800,151.279998779297
2016-11-10,152,156.610000610352,151.679992675781,156.059997558594,8142500,156.059997558594
2016-11-11,155.300003051758,157.279998779297,155.149993896484,156.919998168945,4514400,156.919998168945
2016-11-14,157.479995727539,158.160003662109,156.529998779297,157.929992675781,5520400,157.929992675781
2016-11-15,157.610000610352,157.820007324219,156.089996337891,157.460006713867,4780100,157.460006713867
2016-11-16,157.020004272461,157.589996337891,156.020004272461,157.080001831055,4468900,157.080001831055
2016-11-17,156.809997558594,158.639999389648,156.300003051758,158.389999389648,4169100,158.389999389648
2016-11-18,158.350006103516,158.479995727539,157.169998168945,157.75,3383300,157.75
2016-11-21,158.100006103516,158.710006713867,157.419998168945,158.710006713867,2847400,158.710006713867
2016-11-22,159.009994506836,159.089996337891,157.830001831055,158.660003662109,3143300,158.660003662109
2016-11-23,158.660003662109,159,157.279998779297,158.110000610352,3050700,158.110000610352
2016-11-25,158.630004882812,158.630004882812,157.600006103516,158.179992675781,1777200,158.179992675781
2016-11-28,157.899993896484,158.490005493164,156.889999389648,156.970001220703,4204300,156.970001220703
2016-11-29,157.509994506836,157.979995727539,156.820007324219,157.679992675781,2973300,157.679992675781
2016-11-30,158.419998168945,158.889999389648,157.419998168945,157.440002441406,5145600,157.440002441406
2016-12-01,157.580001831055,160.240005493164,157.509994506836,160.119995117188,4578600,160.119995117188
2016-12-02,160.050003051758,160.119995117188,158.699996948242,159.389999389648,3854400,159.389999389648
2016-12-05,160.25,160.679992675781,159.270004272461,160.210006713867,4870400,160.210006713867
2016-12-06,160.570007324219,161.550003051758,159.929992675781,161.339996337891,3543600,161.339996337891
2016-12-07,161.940002441406,164.690002441406,161.399993896484,164.690002441406,6043200,164.690002441406
2016-12-08,164.979995727539,165.949996948242,163.520004272461,164.110000610352,4902500,164.110000610352
2016-12-09,164.279998779297,165.160003662109,163.070007324219,164.860000610352,3887900,164.860000610352
2016-12-12,164.649993896484,166.639999389648,164.350006103516,166.119995117188,6759700,166.119995117188
2016-12-13,166.490005493164,166.990005493164,165.399993896484,166.619995117188,4359100,166.619995117188
2016-12-14,166.589996337891,167.25,164.539993286133,165.059997558594,4537400,165.059997558594
2016-12-15,165.5,167.020004272461,164.800003051758,165.729995727539,3985500,165.729995727539
2016-12-16,166.139999389648,166.149993896484,164.330001831055,164.759994506836,7046200,164.759994506836
2016-12-19,165.190002441406,165.649993896484,164.479995727539,165.350006103516,2972500,165.350006103516
2016-12-20,166.149993896484,166.419998168945,165.399993896484,166.360000610352,3103100,166.360000610352
2016-12-21,166.399993896484,166.669998168945,165.550003051758,165.949996948242,2480500,165.949996948242
2016-12-22,165.770004272461,166.119995117188,164.889999389648,166.029998779297,2511600,166.029998779297
2016-12-23,166.259994506836,166.440002441406,164.770004272461,165.320007324219,2043100,165.320007324219
2016-12-27,165.509994506836,165.820007324219,164.779998779297,164.949996948242,2133800,164.949996948242
2016-12-28,165.449996948242,165.639999389648,163.559997558594,163.75,2626800,163.75
2016-12-29,163.929992675781,164.470001220703,163.009994506836,163.050003051758,2545300,163.050003051758
2016-12-30,163.160003662109,164.029998779297,162.619995117188,162.979995727539,4041400,162.979995727539
2017-01-03,164.339996337891,164.710006713867,162.440002441406,163.830001831055,4091000,163.830001831055
2017-01-04,164.449996948242,164.570007324219,163,164.080001831055,3568900,164.080001831055
2017-01-05,164.059997558594,164.139999389648,162.179992675781,163.300003051758,2982500,163.300003051758
2017-01-06,163.440002441406,163.800003051758,162.639999389648,163.410003662109,2697000,163.410003662109
2017-01-09,163.039993286133,163.25,162.020004272461,162.020004272461,3564700,162.020004272461
2017-01-10,162,162.740005493164,161.410003662109,161.470001220703,2671300,161.470001220703
2017-01-11,161.470001220703,162.449996948242,161.029998779297,162.229995727539,3305900,162.229995727539
2017-01-12,162,162.149993896484,160.330001831055,161.410003662109,3229400,161.410003662109
2017-01-13,161.809997558594,163.130004882812,161.509994506836,161.899993896484,3081600,161.899993896484
2017-01-17,161.960006713867,162,159.300003051758,159.639999389648,4712800,159.639999389648
2017-01-18,160.039993286133,160.860000610352,159.429992675781,160.490005493164,3074700,160.490005493164
2017-01-19,160.820007324219,161.119995117188,159.110000610352,159.410003662109,3172800,159.410003662109
2017-01-20,160.210006713867,160.779998779297,159.580001831055,160.210006713867,4176100,160.210006713867
2017-01-23,160.190002441406,160.279998779297,158.610000610352,158.809997558594,3434300,158.809997558594
2017-01-24,159.259994506836,161.089996337891,158.770004272461,160.720001220703,4012500,160.720001220703
2017-01-25,162,164.630004882812,161.389999389648,164.25,4500000,164.25
2017-01-26,164.880004882812,165.029998779297,164.080001831055,164.919998168945,3132400,164.919998168945
2017-01-27,164.929992675781,165.300003051758,163.460006713867,164.399993896484,2520300,164.399993896484
2017-01-30,164.199996948242,164.910003662109,163.220001220703,164.800003051758,3194400,164.800003051758
2017-01-31,164.639999389648,165.059997558594,163.080001831055,164.139999389648,3099600,164.139999389648
2017-02-01,164.75,165.199996948242,163.300003051758,163.610000610352,2906900,163.610000610352
2017-02-02,163.309997558594,163.309997558594,162.270004272461,163,3041200,163
2017-02-03,164,164.190002441406,162.520004272461,163.940002441406,3352700,163.940002441406
2017-02-06,163.880004882812,163.929992675781,163.039993286133,163.419998168945,2798300,163.419998168945
2017-02-07,163.619995117188,163.850006103516,162.580001831055,162.929992675781,2446800,162.929992675781
2017-02-08,162.899993896484,163.130004882812,162.149993896484,162.869995117188,2247100,162.869995117188
2017-02-09,162.869995117188,164.419998168945,162.820007324219,164.039993286133,2878300,164.039993286133
2017-02-10,164.589996337891,164.679992675781,163.600006103516,164.009994506836,3066200,164.009994506836
2017-02-13,164.710006713867,166.240005493164,164.440002441406,165.850006103516,2958400,165.850006103516
2017-02-14,165.850006103516,167,165.169998168945,166.949996948242,3057900,166.949996948242
2017-02-15,167.210006713867,167.339996337891,166.119995117188,167.279998779297,4349600,167.279998779297
2017-02-16,167.279998779297,167.800003051758,166.100006103516,167.740005493164,3152200,167.740005493164
2017-02-17,167.559997558594,168.699996948242,166.710006713867,168.570007324219,3716900,168.570007324219
2017-02-21,168.919998168945,169.649993896484,168.470001220703,168.919998168945,4416900,168.919998168945
2017-02-22,168.919998168945,169.699996948242,168.330001831055,169.610000610352,3299400,169.610000610352
2017-02-23,169.960006713867,170.160003662109,169.110000610352,170.149993896484,3377100,170.149993896484
2017-02-24,169.399993896484,170.279998779297,169.220001220703,170.220001220703,4023400,170.220001220703
2017-02-27,170.899993896484,171.199996948242,170.320007324219,170.630004882812,3738600,170.630004882812
2017-02-28,170.899993896484,172.199996948242,170.509994506836,171.419998168945,6464500,171.419998168945
2017-03-01,173.699996948242,177.410003662109,173.699996948242,177.279998779297,7137600,177.279998779297
2017-03-02,177.860000610352,177.860000610352,175.479995727539,175.889999389648,4154800,175.889999389648
2017-03-03,175.970001220703,176.460006713867,175.039993286133,175.679992675781,3552000,175.679992675781
2017-03-06,175.440002441406,175.880004882812,174.509994506836,175.399993896484,3379100,175.399993896484
2017-03-07,175.580001831055,175.759994506836,174.899993896484,175.300003051758,2645400,175.300003051758
2017-03-08,175.889999389648,176,174.800003051758,174.970001220703,3334400,174.970001220703
2017-03-09,175.699996948242,175.850006103516,174.820007324219,175.369995117188,2955800,175.369995117188
2017-03-10,176,176.139999389648,174.449996948242,174.979995727539,3789700,174.979995727539
2017-03-13,175.289993286133,175.600006103516,174.690002441406,175.389999389648,3333500,175.389999389648
2017-03-14,175.220001220703,175.429992675781,174.229995727539,174.729995727539,2972300,174.729995727539
2017-03-15,174.979995727539,175.080001831055,173.770004272461,174.669998168945,3928500,174.669998168945
2017-03-16,175.149993896484,175.429992675781,173.699996948242,174.080001831055,3119600,174.080001831055
2017-03-17,173.889999389648,173.889999389648,172.320007324219,172.820007324219,6710700,172.820007324219
2017-03-20,172.300003051758,172.869995117188,171.600006103516,172.070007324219,3340700,172.070007324219
2017-03-21,172.160003662109,172.440002441406,169.029998779297,169.470001220703,4973900,169.470001220703
2017-03-22,169.270004272461,170.039993286133,168.020004272461,169.300003051758,3257000,169.300003051758
2017-03-23,169.660003662109,171.360000610352,169.210006713867,169.889999389648,3142900,169.889999389648
2017-03-24,170.449996948242,170.449996948242,168.020004272461,168.660003662109,4131900,168.660003662109
2017-03-27,166.889999389648,167.509994506836,165.800003051758,167.440002441406,4884700,167.440002441406
2017-03-28,167.279998779297,168.610000610352,166.360000610352,168.309997558594,4598000,168.309997558594
2017-03-29,168,168.300003051758,166.440002441406,166.589996337891,4776400,166.589996337891
2017-03-30,166.300003051758,167.690002441406,166,167.360000610352,3393700,167.360000610352
2017-03-31,167.410003662109,167.600006103516,166.339996337891,166.679992675781,3564700,166.679992675781
2017-04-03,166.720001220703,167,165.320007324219,166.869995117188,3986900,166.869995117188
2017-04-04,166.610000610352,167,166.139999389648,166.860000610352,2853000,166.860000610352
2017-04-05,167.449996948242,168.229995727539,165.669998168945,165.830001831055,5231100,165.830001831055
2017-04-06,165.639999389648,167,165.020004272461,166.470001220703,3892300,166.470001220703
2017-04-07,165.619995117188,166.889999389648,165.479995727539,166.169998168945,2593400,166.169998168945
2017-04-10,166.199996948242,167,165.979995727539,166.350006103516,3015900,166.350006103516
2017-04-11,165.800003051758,166.220001220703,164.850006103516,165.699996948242,3488200,165.699996948242
2017-04-12,165.070007324219,165.479995727539,164.660003662109,165.110000610352,3419700,165.110000610352
2017-04-13,164.979995727539,165.279998779297,162.869995117188,162.899993896484,3655100,162.899993896484
2017-04-17,163.610000610352,164.630004882812,162.669998168945,164.350006103516,3414100,164.350006103516
2017-04-18,163.869995117188,164.229995727539,163.089996337891,163.690002441406,2985800,163.690002441406
2017-04-19,164.100006103516,164.490005493164,162.279998779297,162.759994506836,3932900,162.759994506836
2017-04-20,163.289993286133,165.240005493164,163.039993286133,164.979995727539,3729200,164.979995727539
2017-04-21,164.399993896484,164.949996948242,163.339996337891,163.410003662109,5122400,163.410003662109
2017-04-24,165.699996948242,165.990005493164,164.399993896484,165.779998779297,4135500,165.779998779297
2017-04-25,166.919998168945,167.960006713867,166.600006103516,167.529998779297,4268500,167.529998779297
2017-04-26,167.5,168.949996948242,167.25,167.630004882812,4084300,167.630004882812
2017-04-27,167.649993896484,167.809997558594,165.5,166.550003051758,4290200,166.550003051758
2017-04-28,166.279998779297,166.550003051758,164.679992675781,165.210006713867,3045000,165.210006713867
2017-05-01,165.800003051758,166.320007324219,165.350006103516,165.440002441406,3135400,165.440002441406
2017-05-02,165.899993896484,166.330001831055,165.160003662109,166.050003051758,2781200,166.050003051758
2017-05-03,165.699996948242,167.080001831055,165.5,166.729995727539,2982200,166.729995727539
2017-05-04,167.639999389648,168.039993286133,166.220001220703,166.339996337891,3643500,166.339996337891
2017-05-05,167.119995117188,167.139999389648,165.880004882812,166.550003051758,3578500,166.550003051758
2017-05-08,166.5,166.600006103516,164.100006103516,165.020004272461,5163900,165.020004272461
2017-05-09,165.169998168945,165.240005493164,163,163.460006713867,3840700,163.460006713867
2017-05-10,163.360000610352,163.880004882812,163.029998779297,163.720001220703,3237400,163.720001220703
2017-05-11,163.580001831055,163.770004272461,162.389999389648,163.270004272461,3285900,163.270004272461
2017-05-12,163.059997558594,163.490005493164,162.470001220703,163.320007324219,3592300,163.320007324219
2017-05-15,163.809997558594,164.080001831055,163.259994506836,163.800003051758,2959000,163.800003051758
2017-05-16,164.100006103516,164.289993286133,163.25,163.610000610352,2434900,163.610000610352
2017-05-17,163.610000610352,163.610000610352,161.179992675781,161.259994506836,4797400,161.259994506836
2017-05-18,161.5,162.619995117188,160.929992675781,161.619995117188,3645600,161.619995117188
2017-05-19,161.860000610352,164.080001831055,161.580001831055,163.240005493164,4164900,163.240005493164
2017-05-22,164.800003051758,165.479995727539,163.940002441406,165.130004882812,4350800,165.130004882812
2017-05-23,165.399993896484,165.770004272461,164.869995117188,165.479995727539,3352200,165.479995727539
2017-05-24,165.899993896484,165.899993896484,164.550003051758,164.929992675781,2597300,164.929992675781
2017-05-25,165.229995727539,165.5,164.710006713867,165.300003051758,2605300,165.300003051758
2017-05-26,165.25,165.880004882812,165.020004272461,165.690002441406,2156300,165.690002441406
2017-05-30,165.789993286133,165.869995117188,164.470001220703,165.110000610352,3048300,165.110000610352
2017-05-31,165.270004272461,165.449996948242,164.100006103516,165.279998779297,5674900,165.279998779297
2017-06-01,165.800003051758,166.690002441406,164.75,166.660003662109,3330900,166.660003662109
2017-06-02,166.130004882812,166.919998168945,165.850006103516,166.289993286133,3919900,166.289993286133
2017-06-05,166.429992675781,167.070007324219,166.330001831055,166.520004272461,2303200,166.520004272461
2017-06-06,166.119995117188,166.720001220703,165.880004882812,166.130004882812,2752300,166.130004882812
2017-06-07,166.139999389648,166.75,165.869995117188,166.5,2987300,166.5
2017-06-08,166.5,167.940002441406,166.229995727539,166.940002441406,4387400,166.940002441406
2017-06-09,167.669998168945,170.139999389648,167.419998168945,170,3781300,170
2017-06-12,169.429992675781,170.649993896484,169.410003662109,170.5,4662700,170.5
2017-06-13,171.5,171.820007324219,170.899993896484,171.470001220703,3145400,171.470001220703
2017-06-14,170.919998168945,171.5,169.550003051758,171.449996948242,3344500,171.449996948242
2017-06-15,170.600006103516,170.919998168945,169.570007324219,170.550003051758,3275200,170.550003051758
2017-06-16,170.600006103516,171.039993286133,169.75,170.479995727539,6505900,170.479995727539
2017-06-19,171.389999389648,171.949996948242,170.779998779297,171.550003051758,2869000,171.550003051758
2017-06-20,171.679992675781,171.679992675781,170.449996948242,170.550003051758,2470100,170.550003051758
2017-06-21,170.610000610352,170.779998779297,169.339996337891,169.619995117188,2365100,169.619995117188
2017-06-22,169.330001831055,169.669998168945,168.309997558594,168.320007324219,2673900,168.320007324219
2017-06-23,169.270004272461,169.270004272461,166.639999389648,167.220001220703,4046800,167.220001220703
2017-06-26,167.800003051758,168.279998779297,166.970001220703,167.490005493164,2543000,167.490005493164
2017-06-27,167.720001220703,168.059997558594,166.779998779297,167.350006103516,2995600,167.350006103516
2017-06-28,167.929992675781,170.149993896484,167.899993896484,169.889999389648,3210900,169.889999389648
2017-06-29,170.679992675781,171.369995117188,168.600006103516,169.300003051758,3545500,169.300003051758
2017-06-30,170.009994506836,170.149993896484,169.270004272461,169.369995117188,3627800,169.369995117188
2017-07-03,170.399993896484,172.699996948242,169.949996948242,171.800003051758,2493400,171.800003051758
2017-07-05,172.059997558594,172.509994506836,171.279998779297,171.850006103516,2558600,171.850006103516
2017-07-06,171.559997558594,171.970001220703,170.089996337891,170.199996948242,3182000,170.199996948242
2017-07-07,170.839996337891,171.320007324219,169.899993896484,171.139999389648,2967200,171.139999389648
2017-07-10,170.610000610352,171.309997558594,169.899993896484,170.25,2504500,170.25
2017-07-11,169.940002441406,170.199996948242,168,169.240005493164,3525600,169.240005493164
2017-07-12,169.789993286133,170.089996337891,169.059997558594,169.919998168945,3018200,169.919998168945
2017-07-13,170.059997558594,170.070007324219,169.25,169.690002441406,3170500,169.690002441406
2017-07-14,168.899993896484,169.919998168945,168.520004272461,169.470001220703,2941500,169.470001220703
2017-07-17,169.440002441406,170.729995727539,168.949996948242,170.160003662109,3044400,170.160003662109
2017-07-18,170.039993286133,170.690002441406,169.559997558594,170.309997558594,2599700,170.309997558594
2017-07-19,170.309997558594,171.330001831055,170.309997558594,171.199996948242,1923200,171.199996948242
2017-07-20,171.330001831055,171.869995117188,171.070007324219,171.330001831055,2137900,171.330001831055
2017-07-21,171.570007324219,171.690002441406,170.660003662109,171.339996337891,2419800,171.339996337891
2017-07-24,171.5,171.880004882812,171.070007324219,171.369995117188,2649600,171.369995117188
2017-07-25,172.149993896484,173.369995117188,172.149993896484,172.940002441406,2921100,172.940002441406
2017-07-26,173,173.789993286133,172.5,173.020004272461,2849500,173.020004272461
2017-07-27,173.169998168945,173.179992675781,172.220001220703,173.050003051758,3522600,173.050003051758
2017-07-28,173.059997558594,174.339996337891,172.130004882812,174,2401800,174
2017-07-31,174.699996948242,175.600006103516,174.199996948242,174.970001220703,3477000,174.970001220703
2017-08-01,175.929992675781,176.380004882812,174.809997558594,176.289993286133,2666000,176.289993286133
2017-08-02,176.289993286133,177.919998168945,175.910003662109,177.850006103516,3174500,177.850006103516
2017-08-03,177.5,179,177.440002441406,178.990005493164,2856200,178.990005493164
2017-08-04,179.800003051758,179.990005493164,178.690002441406,179.919998168945,2636600,179.919998168945
2017-08-07,177.039993286133,178.410003662109,177.039993286133,178.039993286133,3279200,178.039993286133
2017-08-08,177.710006713867,178.289993286133,176.199996948242,176.429992675781,2925000,176.429992675781
2017-08-09,175.5,178.160003662109,175.050003051758,178.059997558594,2804100,178.059997558594
2017-08-10,177.130004882812,177.600006103516,176.259994506836,176.360000610352,3084300,176.360000610352
2017-08-11,176.320007324219,177.169998168945,175.270004272461,175.339996337891,2580000,175.339996337891
2017-08-14,176.75,177.729995727539,176.449996948242,177.289993286133,2710100,177.289993286133
2017-08-15,177.740005493164,178.149993896484,177.240005493164,177.470001220703,2670000,177.470001220703
2017-08-16,178.199996948242,178.970001220703,177.600006103516,178.539993286133,2299200,178.539993286133
2017-08-17,178.25,178.699996948242,177.160003662109,177.160003662109,4189500,177.160003662109
2017-08-18,176.570007324219,178.820007324219,176.270004272461,177.559997558594,3586100,177.559997558594
2017-08-21,177.619995117188,178.5,177.070007324219,178.339996337891,2878400,178.339996337891
2017-08-22,178.5,180.610000610352,178.460006713867,180.449996948242,2928600,180.449996948242
2017-08-23,179.25,180.520004272461,179,179.979995727539,2444600,179.979995727539
2017-08-24,179.979995727539,180,178.130004882812,178.429992675781,3250100,178.429992675781
2017-08-25,179,180.160003662109,178.860000610352,179.600006103516,2284600,179.600006103516
2017-08-28,179.770004272461,179.899993896484,178.020004272461,178.699996948242,2986500,178.699996948242
2017-08-29,177.720001220703,178.699996948242,177.199996948242,178.619995117188,2499300,178.619995117188
2017-08-30,178.710006713867,181.029998779297,178.509994506836,180.350006103516,3303500,180.350006103516
2017-08-31,180.350006103516,181.869995117188,180.25,181.160003662109,4376300,181.160003662109
2017-09-01,181.600006103516,181.970001220703,180.570007324219,180.729995727539,2536800,180.729995727539
2017-09-05,180.289993286133,180.289993286133,176.289993286133,176.979995727539,4880700,176.979995727539
2017-09-06,177.350006103516,177.869995117188,176.729995727539,176.789993286133,4270300,176.789993286133
2017-09-07,177.050003051758,177.479995727539,172.610000610352,173.990005493164,4620600,173.990005493164
2017-09-08,173.899993896484,175.820007324219,173.570007324219,175.5,3736400,175.5
2017-09-11,177.75,179.240005493164,177.330001831055,177.869995117188,4107600,177.869995117188
2017-09-12,178,178.720001220703,177.800003051758,178.630004882812,2348500,178.630004882812
2017-09-13,177.759994506836,179.149993896484,177.610000610352,178.919998168945,2679400,178.919998168945
2017-09-14,178.800003051758,179.160003662109,178.380004882812,178.570007324219,3304100,178.570007324219
2017-09-15,179.240005493164,180.360000610352,178.809997558594,179.889999389648,9234800,179.889999389648
2017-09-18,180.5,181.740005493164,180.270004272461,181.470001220703,3698600,181.470001220703
2017-09-19,181.5,183.009994506836,181.5,183.009994506836,3159000,183.009994506836
2017-09-20,183.300003051758,183.929992675781,182.460006713867,183.820007324219,3742100,183.820007324219
2017-09-21,183.320007324219,183.929992675781,183.029998779297,183.160003662109,2369000,183.160003662109
2017-09-22,182.630004882812,182.839996337891,181.300003051758,181.860000610352,2688100,181.860000610352
2017-09-25,181.990005493164,182.639999389648,180.800003051758,182.520004272461,2424600,182.520004272461
2017-09-26,182.550003051758,182.869995117188,181.740005493164,181.860000610352,2382000,181.860000610352
2017-09-27,182.869995117188,184,182.509994506836,183.270004272461,2593900,183.270004272461
2017-09-28,183.399993896484,183.949996948242,182.440002441406,183.210006713867,1930800,183.210006713867
2017-09-29,183.589996337891,183.679992675781,182.419998168945,183.320007324219,2761600,183.320007324219
2017-10-02,183.449996948242,185.470001220703,182.929992675781,185.410003662109,2577500,185.410003662109
2017-10-03,185.600006103516,186.509994506836,184.600006103516,185.669998168945,3173900,185.669998168945
2017-10-04,186.199996948242,186.669998168945,185.509994506836,185.830001831055,2071300,185.830001831055
2017-10-05,186.169998168945,188.039993286133,185.800003051758,187.119995117188,2786100,187.119995117188
2017-10-06,187.199996948242,187.619995117188,186.050003051758,187.429992675781,2600600,187.429992675781
