"Fecha","ADP.Open","ADP.High","ADP.Low","ADP.Close","ADP.Volume","ADP.Adjusted"
2016-03-01,85.620002746582,86.7699966430664,85.2600021362305,86.7699966430664,1579900,73.5338973999023
2016-03-02,86.3600006103516,86.370002746582,85.0100021362305,85.6500015258789,2059300,72.5847549438477
2016-03-03,84.8499984741211,85.7200012207031,84.8499984741211,85.6500015258789,1700500,72.5847549438477
2016-03-04,85.9100036621094,86.3600006103516,85.3300018310547,86.1900024414062,1582700,73.042366027832
2016-03-07,85.4800033569336,86.4599990844727,85.4800033569336,86.0899963378906,1400000,72.9576110839844
2016-03-08,85.5999984741211,86.1399993896484,85.0500030517578,85.4899978637695,1758100,72.4491577148438
2016-03-09,85.3300018310547,85.7699966430664,85.0299987792969,85.7200012207031,1636300,73.0972213745117
2016-03-10,86.2099990844727,86.75,84.3600006103516,85.1999969482422,1528400,72.6538009643555
2016-03-11,86.3099975585938,87.4899978637695,85.6699981689453,87.2699966430664,1863300,74.4189910888672
2016-03-14,86.8099975585938,87.4400024414062,86.5699996948242,87.2699966430664,1312000,74.4189910888672
2016-03-15,86.5500030517578,87.3399963378906,86.4100036621094,87.3199996948242,1194500,74.4616088867188
2016-03-16,86.9899978637695,87.879997253418,86.7099990844727,87.6600036621094,1088000,74.7515716552734
2016-03-17,87.7600021362305,89.0899963378906,87.620002746582,88.8399963378906,1481800,75.7578048706055
2016-03-18,89.2399978637695,89.2399978637695,88.0199966430664,88.6399993896484,3207900,75.5872268676758
2016-03-21,88.2099990844727,89.3300018310547,88.1399993896484,89.0100021362305,1575200,75.9027557373047
2016-03-22,88.7900009155273,89.0100021362305,88.4100036621094,88.6399993896484,1215600,75.5872268676758
2016-03-23,88.5599975585938,88.7900009155273,88.2099990844727,88.5299987792969,1189100,75.4934387207031
2016-03-24,88.2300033569336,88.7699966430664,87.7699966430664,88.75,1035400,75.6810607910156
2016-03-28,88.8000030517578,88.9599990844727,88.2300033569336,88.3000030517578,1325100,75.2973327636719
2016-03-29,88.4199981689453,89.4599990844727,88.25,89.4300003051758,1711500,76.2609100341797
2016-03-30,89.7099990844727,89.7799987792969,89.0599975585938,89.1500015258789,1506800,76.0221633911133
2016-03-31,89.0699996948242,90,89.0699996948242,89.7099990844727,1482400,76.4997024536133
2016-04-01,88.7399978637695,90.370002746582,88.7399978637695,90.2600021362305,1626500,76.9686889648438
2016-04-04,90.0800018310547,90.4000015258789,89.4700012207031,89.7099990844727,1179100,76.4997024536133
2016-04-05,90.6900024414062,90.6900024414062,89.4000015258789,89.75,1783700,76.5337905883789
2016-04-06,89.6900024414062,90.9400024414062,89.3399963378906,90.8399963378906,1886300,77.4632797241211
2016-04-07,90.0699996948242,90.4499969482422,89.4100036621094,89.8000030517578,1655300,76.5764389038086
2016-04-08,90.3199996948242,90.6800003051758,89.9400024414062,90.3300018310547,1086700,77.0283966064453
2016-04-11,90.9499969482422,90.9899978637695,89.6900024414062,89.7099990844727,1561600,76.4997024536133
2016-04-12,89.9300003051758,90.1600036621094,89.4100036621094,90.1100006103516,1503800,76.8408050537109
2016-04-13,90.5400009155273,90.5400009155273,89.6999969482422,90.2399978637695,1663500,76.9516296386719
2016-04-14,90.5299987792969,90.6500015258789,89.9599990844727,90.2600021362305,1802500,76.9686889648438
2016-04-15,90.8300018310547,90.8300018310547,89.75,90.1500015258789,1750800,76.8748931884766
2016-04-18,89.9599990844727,90.7600021362305,89.7099990844727,90.6999969482422,1301000,77.3438873291016
2016-04-19,91,91,90.2699966430664,90.7399978637695,1910600,77.3780059814453
2016-04-20,90.6800003051758,90.7900009155273,90.0999984741211,90.120002746582,1898900,76.8493118286133
2016-04-21,90.620002746582,90.7099990844727,89.2300033569336,89.3499984741211,1538900,76.1926803588867
2016-04-22,89.1100006103516,89.8099975585938,88.8899993896484,89.6500015258789,1413800,76.4485244750977
2016-04-25,89.5400009155273,89.629997253418,89,89.5800018310547,1143200,76.3888473510742
2016-04-26,89.8199996948242,90.3300018310547,89.3199996948242,89.7900009155273,1631900,76.5679168701172
2016-04-27,89.7300033569336,90.4499969482422,89.6100006103516,90.120002746582,2406500,76.8493118286133
2016-04-28,87.8399963378906,90.8899993896484,87.4000015258789,89.0999984741211,2953700,75.9794921875
2016-04-29,88.4000015258789,88.8899993896484,87.7699966430664,88.4400024414062,2293000,75.4167022705078
2016-05-02,88.2399978637695,89.5999984741211,88.2099990844727,89.4300003051758,2228300,76.2609100341797
2016-05-03,89.1900024414062,89.4899978637695,87.8499984741211,88.8099975585938,3258700,75.7322082519531
2016-05-04,88.3199996948242,88.7399978637695,87.870002746582,88.3899993896484,1192800,75.3740539550781
2016-05-05,86.6699981689453,87.9100036621094,86.2799987792969,86.4499969482422,5092700,73.7197647094727
2016-05-06,86.1399993896484,87.120002746582,86.0899963378906,86.8499984741211,4489300,74.0608291625977
2016-05-09,87.1500015258789,87.6900024414062,86.7699966430664,87.1600036621094,3340900,74.3251953125
2016-05-10,87.4300003051758,88.5299987792969,87.1600036621094,88.5,4131800,75.4678497314453
2016-05-11,88.1900024414062,88.4899978637695,86.6600036621094,86.6699981689453,1954800,73.9073181152344
2016-05-12,87.3099975585938,87.3099975585938,86.1100006103516,86.5400009155273,1692600,73.7964782714844
2016-05-13,86.4199981689453,86.870002746582,85.7399978637695,85.7600021362305,1862000,73.1313400268555
2016-05-16,86.0299987792969,87,85.9000015258789,86.6999969482422,1731600,73.9329223632812
2016-05-17,86.3300018310547,86.8499984741211,85.0899963378906,85.3499984741211,1508500,72.7817306518555
2016-05-18,85.2799987792969,86.0100021362305,84.9100036621094,85.5999984741211,1269300,72.9949035644531
2016-05-19,84.7600021362305,85.2600021362305,84.3600006103516,85.1399993896484,1493900,72.6026382446289
2016-05-20,85.4599990844727,86.0800018310547,85.2900009155273,85.4700012207031,1382000,72.8840179443359
2016-05-23,85.4899978637695,85.6999969482422,85.1999969482422,85.25,1076000,72.6964569091797
2016-05-24,85.9899978637695,87.4899978637695,85.8600006103516,87.4599990844727,2163300,74.5810089111328
2016-05-25,87.6699981689453,88.0100021362305,87.4300003051758,87.5199966430664,1405100,74.6321563720703
2016-05-26,87.3899993896484,87.9300003051758,87.0899963378906,87.6999969482422,1042500,74.7856674194336
2016-05-27,87.7399978637695,88.0800018310547,87.5299987792969,88.0400009155273,1078000,75.0755996704102
2016-05-31,88.370002746582,88.370002746582,87.3300018310547,87.8399963378906,2035500,74.9050445556641
2016-06-01,87.5999984741211,88.1800003051758,87.4499969482422,88.120002746582,1685800,75.1438140869141
2016-06-02,88.0400009155273,88.120002746582,87.5100021362305,88.0899963378906,1092300,75.1182403564453
2016-06-03,87.6500015258789,87.6500015258789,86.7200012207031,87.3300018310547,1399900,74.4701538085938
2016-06-06,87.5199966430664,88,87.3600006103516,87.6900024414062,1392200,74.7771453857422
2016-06-07,87.6999969482422,87.9700012207031,86.7900009155273,86.870002746582,2481000,74.0778884887695
2016-06-08,86.5999984741211,87.2300033569336,86.3099975585938,87.2200012207031,1797300,74.8329086303711
2016-06-09,87.0299987792969,87.6600036621094,86.879997253418,87.629997253418,1517700,75.184684753418
2016-06-10,86.5500030517578,87.3099975585938,86.5199966430664,87.0899963378906,1635700,74.7213668823242
2016-06-13,87.0199966430664,87.6699981689453,86.9100036621094,87.1600036621094,3189400,74.7814483642578
2016-06-14,86.9700012207031,87.5800018310547,86.9700012207031,87.4899978637695,2348500,75.0645751953125
2016-06-15,87.5299987792969,88.0100021362305,87.2300033569336,87.6100006103516,2080500,75.1675491333008
2016-06-16,87.2099990844727,88.1900024414062,86.9199981689453,88.0299987792969,1469400,75.5278625488281
2016-06-17,88.0899963378906,88.1500015258789,86.9300003051758,87.6100006103516,2708700,75.1675491333008
2016-06-20,88.6699981689453,89.4599990844727,88.5599975585938,89.0400009155273,2061700,76.3944320678711
2016-06-21,89.3000030517578,89.5199966430664,88.9199981689453,89.3399963378906,1725600,76.6518096923828
2016-06-22,89.6600036621094,89.7600021362305,88.7399978637695,88.8199996948242,1504400,76.205680847168
2016-06-23,89.7399978637695,89.9400024414062,89.120002746582,89.9400024414062,1363900,77.1666107177734
2016-06-24,86.2300033569336,88.4800033569336,86.0400009155273,86.7200012207031,4044500,74.4039001464844
2016-06-27,85.9400024414062,86.4000015258789,85.2300033569336,85.6600036621094,2606400,73.4944534301758
2016-06-28,86.3099975585938,87.9400024414062,85.9499969482422,87.9199981689453,2531100,75.4335021972656
2016-06-29,88.4700012207031,89.3399963378906,88.2799987792969,89.129997253418,2274300,76.4716491699219
2016-06-30,89.370002746582,91.870002746582,88.7300033569336,91.870002746582,2944800,78.8225021362305
2016-07-01,92,92.9700012207031,91.7900009155273,92.75,2456800,79.5775299072266
2016-07-05,92.5299987792969,93.6500015258789,92.3300018310547,93.3099975585938,2940500,80.0579986572266
2016-07-06,93.4300003051758,93.629997253418,92.6800003051758,93.4199981689453,2298900,80.1523742675781
2016-07-07,93.1699981689453,93.6800003051758,92.870002746582,93.5,1734900,80.2210235595703
2016-07-08,94.120002746582,94.5899963378906,93.6399993896484,94.4700012207031,2148200,81.0532302856445
2016-07-11,95,95.6399993896484,94.8399963378906,95.1399993896484,1822500,81.6281204223633
2016-07-12,95.5800018310547,95.7300033569336,94.75,94.8099975585938,2262800,81.344970703125
2016-07-13,95.2900009155273,95.3899993896484,94.6699981689453,95.1399993896484,1365500,81.6281204223633
2016-07-14,95.75,95.7799987792969,95.0100021362305,95.2099990844727,1330500,81.6881484985352
2016-07-15,95.6999969482422,95.7699966430664,94.9300003051758,95.0599975585938,1355900,81.5594711303711
2016-07-18,95.2900009155273,95.379997253418,94.8099975585938,94.9300003051758,879700,81.4479293823242
2016-07-19,94.8499984741211,95.0500030517578,94.6600036621094,95.0199966430664,925500,81.525146484375
2016-07-20,95.5599975585938,95.6399993896484,95.0400009155273,95.3899993896484,1090100,81.8426055908203
2016-07-21,95.0999984741211,95.4199981689453,94.3899993896484,94.879997253418,1262400,81.405029296875
2016-07-22,95.5100021362305,95.6900024414062,94.75,95.4400024414062,1221100,81.885498046875
2016-07-25,95.1600036621094,95.3600006103516,94.870002746582,95.2900009155273,1247900,81.7568054199219
2016-07-26,95.5599975585938,96,95.0800018310547,95.7200012207031,1412400,82.1257247924805
2016-07-27,95.6600036621094,95.7300033569336,94.75,94.9300003051758,2050400,81.4479293823242
2016-07-28,93,93,91.370002746582,91.7300033569336,3609200,78.702392578125
2016-07-29,91.379997253418,91.379997253418,88.9300003051758,88.9499969482422,3899700,76.3172149658203
2016-08-01,88.0599975585938,89.7099990844727,87.8499984741211,88.6699981689453,3353700,76.0769729614258
2016-08-02,88.6999969482422,88.9400024414062,87.8600006103516,87.9700012207031,2384300,75.4763946533203
2016-08-03,88.2399978637695,88.3000030517578,87.5500030517578,88.1900024414062,2249100,75.6651306152344
2016-08-04,88.1100006103516,88.6600036621094,88.0299987792969,88.4100036621094,1483500,75.8538970947266
2016-08-05,89,89.7200012207031,88.5400009155273,89.6699981689453,1959300,76.9349517822266
2016-08-08,89.5899963378906,89.879997253418,89.1900024414062,89.4400024414062,1831000,76.7376403808594
2016-08-09,89.4400024414062,90.3399963378906,89.4400024414062,89.9700012207031,1332600,77.1923370361328
2016-08-10,89.9300003051758,90.120002746582,89.5100021362305,90.0400009155273,1102000,77.2524108886719
2016-08-11,90.0899963378906,90.6500015258789,90.0100021362305,90.4000015258789,1375600,77.561279296875
2016-08-12,90.0299987792969,90.4000015258789,90.0100021362305,90.129997253418,929700,77.3296279907227
2016-08-15,90.4800033569336,90.6600036621094,90.1600036621094,90.3499984741211,919300,77.5184020996094
2016-08-16,90.0400009155273,90.25,89.5500030517578,89.5599975585938,939800,76.8405838012695
2016-08-17,89.8000030517578,89.8600006103516,88.7900009155273,89.3300018310547,1773400,76.6432418823242
2016-08-18,89.5699996948242,89.9000015258789,89.3899993896484,89.8300018310547,1025400,77.0722045898438
2016-08-19,89.5199966430664,89.9700012207031,89.0999984741211,89.8499984741211,1436600,77.0894012451172
2016-08-22,89.8199996948242,90.0199966430664,89.5400009155273,89.9100036621094,1110300,77.140869140625
2016-08-23,90.0800018310547,90.1900024414062,89.7799987792969,89.9800033569336,1181900,77.2009124755859
2016-08-24,89.8099975585938,89.9100036621094,89.5400009155273,89.6800003051758,1121700,76.9435424804688
2016-08-25,89.7200012207031,89.9800033569336,89.3000030517578,89.7699966430664,1049000,77.0207595825195
2016-08-26,89.9599990844727,90.5999984741211,89.3199996948242,89.7900009155273,1365800,77.0379104614258
2016-08-29,89.8399963378906,90.3000030517578,89.4899978637695,89.5899963378906,1108800,76.866325378418
2016-08-30,89.8099975585938,90.0599975585938,89.5,89.7900009155273,1322400,77.0379104614258
2016-08-31,89.6800003051758,90.0299987792969,89.4100036621094,89.8099975585938,1300700,77.0550842285156
2016-09-01,90.0199966430664,90.629997253418,89.6600036621094,90.629997253418,1775600,77.7586135864258
2016-09-02,90.879997253418,90.9899978637695,90.0599975585938,90.3899993896484,1737100,77.5526962280273
2016-09-06,89.7200012207031,90.1399993896484,89.4400024414062,89.8600006103516,1728800,77.0979766845703
2016-09-07,89.1999969482422,89.9899978637695,89.1500015258789,89.9599990844727,1228500,77.6417236328125
2016-09-08,89.7099990844727,90.0699996948242,89.3300018310547,89.4700012207031,1241800,77.2188110351562
2016-09-09,88.5699996948242,88.9899978637695,86.5500030517578,86.5699996948242,2013800,74.7158889770508
2016-09-12,86.4599990844727,88.2399978637695,86.3300018310547,88.1399993896484,1893700,76.0708999633789
2016-09-13,87.3199996948242,87.7900009155273,86.3600006103516,86.6900024414062,1939900,74.8194885253906
2016-09-14,86.8600006103516,87.2399978637695,86.4499969482422,86.6900024414062,1169800,74.8194885253906
2016-09-15,86.4800033569336,87.7900009155273,86.2300033569336,87.4800033569336,1452100,75.5013046264648
2016-09-16,87.1500015258789,87.1800003051758,86.2099990844727,86.75,2632000,74.8712463378906
2016-09-19,87.0899963378906,87.4000015258789,86.4499969482422,86.5599975585938,1690900,74.7072525024414
2016-09-20,87.120002746582,88.0899963378906,86.9300003051758,87.7900009155273,1738700,75.7688598632812
2016-09-21,87.8199996948242,88.9700012207031,87.7099990844727,88.879997253418,1797000,76.709602355957
2016-09-22,89.5299987792969,89.8099975585938,89.1699981689453,89.4599990844727,1622500,77.2101821899414
2016-09-23,88.6500015258789,89.2399978637695,88.4499969482422,88.4700012207031,1432000,76.3557434082031
2016-09-26,87.9100036621094,88.4499969482422,87.8600006103516,88.1900024414062,1102300,76.1140670776367
2016-09-27,88.2799987792969,89.0699996948242,88.0999984741211,88.9499969482422,1269400,76.77001953125
2016-09-28,89.0899963378906,89.0899963378906,87.1100006103516,87.4499969482422,2094500,75.4753799438477
2016-09-29,87.4100036621094,88.1699981689453,87.1999969482422,87.2099990844727,1629000,75.2682723999023
2016-09-30,87.3899993896484,88.4899978637695,87.1699981689453,88.1999969482422,2689800,76.1227035522461
2016-10-03,88.1600036621094,88.1600036621094,87.5500030517578,87.629997253418,1364000,75.6307601928711
2016-10-04,87.8199996948242,87.9899978637695,86.9499969482422,87.1699981689453,1529800,75.2337493896484
2016-10-05,87.6399993896484,87.7799987792969,87.0800018310547,87.5800018310547,1315500,75.5875854492188
2016-10-06,87.25,87.6999969482422,86.7799987792969,87.5599975585938,1341100,75.5703430175781
2016-10-07,87.7900009155273,87.7900009155273,86.8600006103516,87.370002746582,1580100,75.4063491821289
2016-10-10,87.7399978637695,88.2300033569336,87.629997253418,87.7699966430664,1021300,75.7515869140625
2016-10-11,87.6699981689453,87.6699981689453,85.7200012207031,86.0899963378906,1963500,74.3016128540039
2016-10-12,86.2799987792969,87.129997253418,86.0699996948242,86.870002746582,1139000,74.9748382568359
2016-10-13,86.4300003051758,87.1900024414062,85.9499969482422,86.8899993896484,1367100,74.9920806884766
2016-10-14,87.3199996948242,88.0500030517578,86.9100036621094,87.5599975585938,1381300,75.5703430175781
2016-10-17,87.5800018310547,87.6999969482422,86.9800033569336,87.2399978637695,1235300,75.2941589355469
2016-10-18,88.120002746582,88.370002746582,87.3199996948242,87.379997253418,1109600,75.4149627685547
2016-10-19,87.5800018310547,87.7300033569336,87.3399963378906,87.4300003051758,906400,75.4581451416016
2016-10-20,87.1999969482422,87.5599975585938,86.4899978637695,86.8399963378906,1419900,74.9489135742188
2016-10-21,86.4899978637695,86.8199996948242,85.4800033569336,86.7200012207031,1277700,74.845344543457
2016-10-24,87.3399963378906,87.8099975585938,87.1900024414062,87.6699981689453,1025500,75.6652755737305
2016-10-25,87.5500030517578,87.75,87.1999969482422,87.5,1299200,75.5185546875
2016-10-26,87.2600021362305,87.7399978637695,87.0199966430664,87.1900024414062,1331500,75.2509918212891
2016-10-27,87.3600006103516,87.4300003051758,86.629997253418,86.6600036621094,1773700,74.7935791015625
2016-10-28,86.7399978637695,87.6500015258789,86.5999984741211,87.1600036621094,2129300,75.2251281738281
2016-10-31,87.5699996948242,87.7099990844727,86.9800033569336,87.0599975585938,2488100,75.1387939453125
2016-11-01,87.3000030517578,87.5,86.5299987792969,86.9199981689453,3065600,75.0179901123047
2016-11-02,88.0999984741211,90.8899993896484,88.0999984741211,89.9800033569336,5356600,77.6589508056641
2016-11-03,89.9700012207031,90,88.9100036621094,89.3300018310547,2514200,77.0979614257812
2016-11-04,88.0299987792969,89.75,88.0299987792969,89.0800018310547,2093200,76.882209777832
2016-11-07,90.3499984741211,90.8600006103516,89.9400024414062,90.5999984741211,2244800,78.1940612792969
2016-11-08,90.75,91.5999984741211,90.5500030517578,91.1500015258789,1668300,78.6687850952148
2016-11-09,87.8899993896484,91.1999969482422,87.5800018310547,90.9000015258789,2861300,78.4529876708984
2016-11-10,91.4400024414062,91.8899993896484,90.129997253418,91.3899993896484,2555400,78.8758850097656
2016-11-11,90.9400024414062,91.9499969482422,90.4499969482422,91.0800018310547,2097600,78.6083450317383
2016-11-14,91.4000015258789,92.3600006103516,90.9000015258789,91.8899993896484,2961400,79.3074340820312
2016-11-15,92.129997253418,92.620002746582,91.879997253418,92.3399963378906,2034100,79.69580078125
2016-11-16,92.3399963378906,93.3499984741211,91.5999984741211,93.2699966430664,1962000,80.4984664916992
2016-11-17,93.1500015258789,94.4300003051758,93.0899963378906,94.379997253418,2031800,81.4564590454102
2016-11-18,94.3099975585938,94.5999984741211,93.9499969482422,94.3899993896484,1636600,81.4650955200195
2016-11-21,94.4700012207031,95.620002746582,94.379997253418,95.5899963378906,2252000,82.5007705688477
2016-11-22,95.6500015258789,96.5899963378906,95.3399963378906,96.3899993896484,2433500,83.1912460327148
2016-11-23,96.5899963378906,97.4300003051758,96.4700012207031,96.6500015258789,2968000,83.415641784668
2016-11-25,96.6800003051758,97.1500015258789,96.5,96.9199981689453,724400,83.648681640625
2016-11-28,96.629997253418,96.9400024414062,96,96.5699996948242,1968300,83.3465957641602
2016-11-29,96.7099990844727,97.370002746582,96.4300003051758,97.0400009155273,1590600,83.7522277832031
2016-11-30,97.1399993896484,97.5400009155273,96.0100021362305,96.0199966430664,2812500,82.8719100952148
2016-12-01,95.9899978637695,96.1999969482422,95.1999969482422,95.7699966430664,2056600,82.6561279296875
2016-12-02,95.4599990844727,96.0999984741211,94.9899978637695,95.2399978637695,1711200,82.1987228393555
2016-12-05,95.8600006103516,96.2200012207031,95.4499969482422,96.0500030517578,2485700,82.8978042602539
2016-12-06,96.1500015258789,96.4499969482422,95.1500015258789,96,1817800,82.8546676635742
2016-12-07,95.3300018310547,97.7200012207031,95.3300018310547,97.5699996948242,2245300,84.712646484375
2016-12-08,97.5299987792969,98.3600006103516,97.3600006103516,98.1900024414062,2075600,85.2509536743164
2016-12-09,98.0699996948242,98.3000030517578,97.5699996948242,98.2200012207031,3350600,85.2770004272461
2016-12-12,98.129997253418,98.5500030517578,97.8399963378906,98.0599975585938,1769800,85.138069152832
2016-12-13,98.6399993896484,99.25,98.0400009155273,98.4000015258789,2093800,85.4332656860352
2016-12-14,98.4000015258789,98.8499984741211,97.5199966430664,97.6900024414062,1896900,84.8168182373047
2016-12-15,97.8199996948242,99.129997253418,97.5100021362305,98.7600021362305,1718000,85.7458419799805
2016-12-16,100.319999694824,101.580001831055,99.3399963378906,100.849998474121,5682600,87.560432434082
2016-12-19,100.720001220703,101.599998474121,100.580001831055,101.089996337891,1993200,87.768798828125
2016-12-20,101.73999786377,102.660003662109,101.400001525879,102.330001831055,2396900,88.8453979492188
2016-12-21,102.26000213623,102.819999694824,101.690002441406,102.470001220703,2042900,88.9669570922852
2016-12-22,102.639999389648,102.809997558594,101.889999389648,102.599998474121,1567900,89.0798034667969
2016-12-23,102.519996643066,102.959999084473,102.51000213623,102.930000305176,778000,89.3663330078125
2016-12-27,102.860000610352,103.779998779297,102.779998779297,103.309997558594,930000,89.6962509155273
2016-12-28,103.529998779297,103.879997253418,103.019996643066,103.050003051758,1559100,89.4705429077148
2016-12-29,103.269996643066,103.849998474121,103,103.449996948242,1264500,89.8178176879883
2016-12-30,103.379997253418,103.440002441406,102,102.779998779297,2008400,89.2360916137695
2017-01-03,102.379997253418,103.580001831055,102.309997558594,103.5,2227400,89.8611831665039
2017-01-04,103.410003662109,103.980003356934,103.25,103.660003662109,2498500,90.0001373291016
2017-01-05,103.459999084473,103.889999389648,102.400001525879,103.040000915527,2215300,89.4618225097656
2017-01-06,103.230003356934,103.269996643066,102.269996643066,103.110000610352,2016500,89.5226058959961
2017-01-09,102.949996948242,103.23999786377,102.470001220703,102.470001220703,1379200,88.9669570922852
2017-01-10,102.25,103.040000915527,102.040000915527,102.199996948242,1638700,88.7325286865234
2017-01-11,102.269996643066,103.580001831055,102.269996643066,103.199996948242,1783800,89.6007614135742
2017-01-12,102.980003356934,103.919998168945,102.23999786377,103.800003051758,1546400,90.1216659545898
2017-01-13,103.769996643066,104.089996337891,103.169998168945,103.769996643066,1627600,90.0956344604492
2017-01-17,103.319999694824,103.540000915527,102.889999389648,103.069999694824,1277000,89.4878692626953
2017-01-18,103.48999786377,103.48999786377,102.730003356934,102.910003662109,1485300,89.3489608764648
2017-01-19,102.790000915527,103.269996643066,102.699996948242,102.970001220703,1531000,89.4010620117188
2017-01-20,103,103.73999786377,102.800003051758,103.23999786377,1653200,89.6354675292969
2017-01-23,102.809997558594,103.099998474121,101.860000610352,102.199996948242,1486700,88.7325286865234
2017-01-24,102.25,103.349998474121,102.139999389648,103.23999786377,1687900,89.6354675292969
2017-01-25,103.459999084473,103.650001525879,102.379997253418,102.699996948242,1979300,89.1666488647461
2017-01-26,102.410003662109,102.660003662109,102,102.040000915527,2119600,88.5936126708984
2017-01-27,101.440002441406,102.150001525879,101.180000305176,101.709999084473,1804500,88.3070983886719
2017-01-30,101.559997558594,102.01000213623,100.900001525879,101.970001220703,1648300,88.532829284668
2017-01-31,101.790000915527,102.129997253418,100.769996643066,100.98999786377,2609800,87.6819610595703
2017-02-01,96.0299987792969,97.3199996948242,94.1100006103516,95.25,8013700,82.698371887207
2017-02-02,95.2300033569336,97.1900024414062,95.0299987792969,96.3199996948242,3975500,83.6273574829102
2017-02-03,97.2099990844727,97.4000015258789,96.5100021362305,96.870002746582,2936000,84.1049041748047
2017-02-06,96.6800003051758,97.0699996948242,96.0699996948242,96.4700012207031,1770600,83.7575988769531
2017-02-07,96.5,96.8600006103516,95.9100036621094,96.2900009155273,1521400,83.6013412475586
2017-02-08,96.1900024414062,97.0599975585938,96.0500030517578,96.5800018310547,1297300,83.8531341552734
2017-02-09,96.7699966430664,97.9899978637695,96.3099975585938,97.6500015258789,3380800,84.782096862793
2017-02-10,97.6999969482422,98.3000030517578,97.4599990844727,97.8199996948242,1214700,84.9296875
2017-02-13,98.0599975585938,98.5999984741211,98.0599975585938,98.5800018310547,1500800,85.5895462036133
2017-02-14,98.4199981689453,99.5999984741211,98.3199996948242,99.4400024414062,1614900,86.3362426757812
2017-02-15,98.8899993896484,99.6600036621094,98.5400009155273,99.6500015258789,1579800,86.5185470581055
2017-02-16,99.5899963378906,99.879997253418,99.1900024414062,99.879997253418,1314700,86.7182464599609
2017-02-17,99.5999984741211,99.6999969482422,98.8199996948242,99.6800003051758,1577500,86.5445938110352
2017-02-21,99.3899993896484,99.5899963378906,98.75,99.2200012207031,2099400,86.1452331542969
2017-02-22,99.0899963378906,100.680000305176,99.0899963378906,100.419998168945,1677400,87.1870803833008
2017-02-23,100.790000915527,101.779998779297,100.48999786377,101.639999389648,1459300,88.2463226318359
2017-02-24,101.629997253418,103.01000213623,101.300003051758,103,1774500,89.4271011352539
2017-02-27,102.930000305176,103.139999389648,102.470001220703,102.699996948242,1188300,89.1666488647461
2017-02-28,102.680000305176,102.809997558594,102.23999786377,102.620002746582,2060700,89.0971832275391
2017-03-01,103.660003662109,104.709999084473,103.230003356934,104.529998779297,1828200,90.755485534668
2017-03-02,104.139999389648,104.370002746582,103.860000610352,104.069999694824,1697200,90.3561172485352
2017-03-03,103.949996948242,104.610000610352,103.629997253418,104.5,1216400,90.7294540405273
2017-03-06,103.879997253418,105,103.879997253418,104.949996948242,1678300,91.1201400756836
2017-03-07,104.540000915527,104.849998474121,103.900001525879,104.269996643066,1881500,90.5297470092773
2017-03-08,103.620002746582,104.129997253418,103.339996337891,103.709999084473,1577200,90.5384674072266
2017-03-09,103.569999694824,104.080001831055,102.919998168945,103.400001525879,1393800,90.2678298950195
2017-03-10,103.870002746582,104.629997253418,103.540000915527,104.550003051758,1556800,91.2717971801758
2017-03-13,104.48999786377,104.900001525879,104.139999389648,104.839996337891,1802700,91.5249557495117
2017-03-14,104.660003662109,104.76000213623,103.690002441406,103.970001220703,1848300,90.7654647827148
2017-03-15,104.269996643066,104.790000915527,103.660003662109,104.669998168945,1500200,91.3765716552734
2017-03-16,104.650001525879,104.889999389648,103.900001525879,104.25,1231100,91.0099105834961
2017-03-17,104.309997558594,105.199996948242,104.029998779297,105.110000610352,2890300,91.7606658935547
2017-03-20,105.169998168945,105.180000305176,104.220001220703,104.449996948242,1323400,91.1845169067383
2017-03-21,104.900001525879,104.959999084473,102.98999786377,103.120002746582,1612700,90.0234222412109
2017-03-22,103.349998474121,103.73999786377,102.889999389648,103.680000305176,2010300,90.5123062133789
2017-03-23,103.48999786377,104.25,103.099998474121,103.519996643066,1010200,90.3726119995117
2017-03-24,103.75,104.169998168945,103.059997558594,103.379997253418,1359900,90.2504119873047
2017-03-27,102.730003356934,103.26000213623,102.370002746582,102.910003662109,1504500,89.8400955200195
2017-03-28,102.529998779297,103.620002746582,102.209999084473,103.279998779297,1485900,90.1630935668945
2017-03-29,102.910003662109,103.029998779297,101.879997253418,102.129997253418,2245100,89.1591491699219
2017-03-30,102.069999694824,102.449996948242,101.769996643066,102.169998168945,1225400,89.1940612792969
2017-03-31,102.139999389648,102.620002746582,101.980003356934,102.389999389648,1374500,89.3861541748047
2017-04-03,102.230003356934,102.569999694824,101.019996643066,101.269996643066,1637600,88.4083709716797
2017-04-04,101.330001831055,101.529998779297,100.860000610352,101.449996948242,1143300,88.5655136108398
2017-04-05,101.809997558594,103.01000213623,101.23999786377,101.930000305176,1693500,88.9845428466797
2017-04-06,101.889999389648,101.910003662109,101.449996948242,101.75,1087100,88.8274154663086
2017-04-07,101.870002746582,102.419998168945,101.459999084473,102.190002441406,1600900,89.2115325927734
2017-04-10,102.160003662109,102.680000305176,101.790000915527,102.139999389648,980000,89.1679000854492
2017-04-11,101.879997253418,102.430000305176,101.330001831055,102.089996337891,908700,89.1242141723633
2017-04-12,101.730003356934,102.099998474121,101.48999786377,101.949996948242,1811800,89.0020065307617
2017-04-13,102.26000213623,102.26000213623,101.23999786377,101.26000213623,1218700,88.3996429443359
2017-04-17,101.949996948242,102,101.360000610352,101.860000610352,1215400,88.9234313964844
2017-04-18,101.569999694824,102.470001220703,100.080001831055,101.930000305176,1570800,88.9845428466797
