"Fecha","WHR.Open","WHR.High","WHR.Low","WHR.Close","WHR.Volume","WHR.Adjusted"
2016-02-02,134.5,134.850006103516,131.770004272461,132.190002441406,1433100,102.488288879395
2016-02-03,133.839996337891,135.119995117188,131.559997558594,135.080001831055,1310800,104.728950500488
2016-02-04,136.860000610352,141.080001831055,136.720001220703,139.800003051758,1416800,108.388427734375
2016-02-05,139.710006713867,141.509994506836,137.100006103516,137.820007324219,898900,106.853294372559
2016-02-08,136.729995727539,137.080001831055,132.800003051758,135.240005493164,1119600,104.852973937988
2016-02-09,133.339996337891,138.080001831055,133.339996337891,137.039993286133,1185800,106.248558044434
2016-02-10,138.220001220703,138.479995727539,134.289993286133,134.360000610352,796800,104.17073059082
2016-02-11,131.449996948242,133.070007324219,128.240005493164,129.740005493164,1182900,100.588798522949
2016-02-12,131.800003051758,132.779998779297,130.279998779297,132.190002441406,1128500,102.488288879395
2016-02-16,134,135.960006713867,131.339996337891,135.449996948242,1382500,105.015808105469
2016-02-17,136.600006103516,139.75,136.270004272461,138.850006103516,906000,107.651863098145
2016-02-18,138.899993896484,140.679992675781,137.470001220703,140.479995727539,841900,108.915618896484
2016-02-19,139.289993286133,143.5,139.289993286133,142.910003662109,1254700,110.799621582031
2016-02-22,145.110000610352,148.839996337891,144.800003051758,148.210006713867,1247600,114.908767700195
2016-02-23,148,150.940002441406,147.360000610352,150.139999389648,1217800,116.405143737793
2016-02-24,148.220001220703,151.619995117188,146.199996948242,151.279998779297,1129200,117.996307373047
2016-02-25,151.919998168945,152.619995117188,148.919998168945,151.869995117188,1123800,118.45645904541
2016-02-26,152.119995117188,155.75,151.880004882812,154.550003051758,924400,120.546829223633
2016-02-29,154.509994506836,157.789993286133,153.880004882812,155.320007324219,1148200,121.147453308105
2016-03-01,156.490005493164,158.070007324219,155.320007324219,157.520004272461,684900,122.863380432129
2016-03-02,157.300003051758,159,157.029998779297,158.820007324219,748900,123.877418518066
2016-03-03,158.970001220703,159.039993286133,155.800003051758,158.050003051758,1012800,123.276756286621
2016-03-04,158.679992675781,162.179992675781,157.220001220703,161.160003662109,1106500,125.70255279541
2016-03-07,160.5,161.440002441406,158.509994506836,159.149993896484,1048200,124.134780883789
2016-03-08,158.490005493164,159.779998779297,155.899993896484,158.550003051758,946100,123.666801452637
2016-03-09,158.649993896484,159.779998779297,156.929992675781,158.580001831055,718000,123.690170288086
2016-03-10,159.570007324219,160.800003051758,156.619995117188,158.330001831055,879400,123.495208740234
2016-03-11,160.380004882812,165.839996337891,160.240005493164,164.699996948242,1373700,128.463668823242
2016-03-14,163.649993896484,167.699996948242,163,166.039993286133,963900,129.508895874023
2016-03-15,166.449996948242,170.550003051758,165.309997558594,168.839996337891,1545100,131.69287109375
2016-03-16,167.050003051758,175,166.039993286133,174.220001220703,1388000,135.889144897461
2016-03-17,173.839996337891,177.990005493164,173.059997558594,176.649993896484,1053000,137.784561157227
2016-03-18,177.179992675781,179.649993896484,176.699996948242,177.929992675781,1640800,138.782913208008
2016-03-21,178.220001220703,179.539993286133,176.300003051758,177.460006713867,739900,138.416320800781
2016-03-22,177.190002441406,178.160003662109,175.300003051758,177.169998168945,734100,138.190139770508
2016-03-23,176.699996948242,177.050003051758,174.830001831055,175.009994506836,673800,136.50537109375
2016-03-24,174,175.220001220703,172.220001220703,175.089996337891,809500,136.567749023438
2016-03-28,175.630004882812,178.070007324219,175.509994506836,176.990005493164,577800,138.049743652344
2016-03-29,176.509994506836,177.800003051758,173.759994506836,177.289993286133,874600,138.283737182617
2016-03-30,178.600006103516,178.880004882812,176.699996948242,177.350006103516,961400,138.330505371094
2016-03-31,177,180.589996337891,176.570007324219,180.339996337891,1198200,140.662673950195
2016-04-01,180.119995117188,183.740005493164,179.199996948242,183.309997558594,1567900,142.979202270508
2016-04-04,183.940002441406,184.690002441406,182.070007324219,182.979995727539,1010700,142.721862792969
2016-04-05,181.800003051758,184.160003662109,180.029998779297,181.160003662109,858400,141.302261352539
2016-04-06,181.660003662109,183.410003662109,180.830001831055,182.350006103516,682700,142.230484008789
2016-04-07,181.509994506836,182.509994506836,178.5,180.440002441406,912500,140.740692138672
2016-04-08,182.240005493164,183.570007324219,181.270004272461,182.589996337891,6e+05,142.41764831543
2016-04-11,182.240005493164,185.559997558594,181.820007324219,183.520004272461,700200,143.143020629883
2016-04-12,183.710006713867,185.990005493164,182.589996337891,185.169998168945,503700,144.430023193359
2016-04-13,185.949996948242,187.699996948242,185.309997558594,187.330001831055,677300,146.114807128906
2016-04-14,187.460006713867,187.580001831055,183.610000610352,186.130004882812,858200,145.178802490234
2016-04-15,186.360000610352,187.460006713867,184.970001220703,186.399993896484,793900,145.389419555664
2016-04-18,186.600006103516,190.679992675781,186.509994506836,190,896400,148.197372436523
2016-04-19,192.270004272461,193.589996337891,187.050003051758,190.149993896484,1137100,148.314315795898
2016-04-20,190.460006713867,192.039993286133,188.059997558594,188.460006713867,1031000,146.996185302734
2016-04-21,188.869995117188,189.669998168945,187.210006713867,187.449996948242,612900,146.208404541016
2016-04-22,187.449996948242,188.009994506836,186.279998779297,187.309997558594,878700,146.099197387695
2016-04-25,187.320007324219,188.5,185.119995117188,186.039993286133,1002500,145.108612060547
2016-04-26,174.800003051758,179.639999389648,171.199996948242,179.429992675781,3337200,139.952865600586
2016-04-27,180.169998168945,182,175.860000610352,178.25,1311600,139.032485961914
2016-04-28,176.809997558594,178.639999389648,174.089996337891,174.779998779297,852800,136.325958251953
2016-04-29,174.779998779297,175.289993286133,173.080001831055,174.139999389648,883100,135.826797485352
2016-05-02,175,178.029998779297,174.410003662109,176.809997558594,920200,137.90934753418
2016-05-03,175.130004882812,178.210006713867,174.089996337891,176.889999389648,991400,137.971740722656
2016-05-04,175.440002441406,178.059997558594,174.009994506836,175.179992675781,960000,136.637969970703
2016-05-05,175.309997558594,177.630004882812,175.070007324219,176.289993286133,729500,137.503707885742
2016-05-06,175.070007324219,177.470001220703,174.820007324219,176.699996948242,564500,137.823532104492
2016-05-09,176.5,177.419998168945,174.009994506836,175.089996337891,732800,136.567749023438
2016-05-10,176.360000610352,178.320007324219,175.25,177.279998779297,726800,138.275939941406
2016-05-11,176.229995727539,176.839996337891,172.009994506836,172.369995117188,745900,134.446197509766
2016-05-12,172.559997558594,174.169998168945,169.330001831055,171.539993286133,796700,133.798797607422
2016-05-13,171.690002441406,172.889999389648,168.320007324219,168.720001220703,789100,131.599243164062
2016-05-16,168.559997558594,168.860000610352,165.059997558594,167.580001831055,1760100,130.710037231445
2016-05-17,167.139999389648,171.279998779297,166.660003662109,169.75,1172300,132.40266418457
2016-05-18,168.229995727539,170.050003051758,166.029998779297,166.979995727539,785600,131.013885498047
2016-05-19,165.979995727539,167.880004882812,164.589996337891,167.669998168945,819800,131.555267333984
2016-05-20,168.539993286133,169.270004272461,166.539993286133,168.100006103516,888700,131.892623901367
2016-05-23,167.979995727539,169.029998779297,166.610000610352,166.869995117188,538400,130.927551269531
2016-05-24,167.979995727539,175.169998168945,167.979995727539,174.25,1545800,136.717987060547
2016-05-25,174.559997558594,176.460006713867,173.589996337891,174.389999389648,691900,136.827835083008
2016-05-26,173.860000610352,175.210006713867,171.559997558594,172.25,628200,135.148773193359
2016-05-27,172.279998779297,175.389999389648,172.279998779297,174.610000610352,503800,137.000442504883
2016-05-31,174.809997558594,174.940002441406,173.179992675781,174.619995117188,772600,137.008285522461
2016-06-01,173.360000610352,175.389999389648,172.289993286133,175.229995727539,500200,137.486892700195
2016-06-02,175.220001220703,175.800003051758,173.25,175.029998779297,526300,137.329986572266
2016-06-03,173.759994506836,174.740005493164,172.199996948242,173.809997558594,608300,136.372756958008
2016-06-06,173.899993896484,175.949996948242,172.75,174.830001831055,498700,137.173049926758
2016-06-07,174.610000610352,179.350006103516,174.309997558594,177.929992675781,857000,139.60530090332
2016-06-08,178.320007324219,181.190002441406,177.820007324219,181.110000610352,838000,142.100387573242
2016-06-09,180.270004272461,180.559997558594,177.899993896484,179.690002441406,559000,140.986297607422
2016-06-10,178.529998779297,178.699996948242,176.539993286133,177.520004272461,565900,139.283660888672
2016-06-13,177.160003662109,178.020004272461,174.830001831055,175.009994506836,838400,137.314270019531
2016-06-14,174.380004882812,175.240005493164,172.440002441406,174.860000610352,711600,137.19660949707
2016-06-15,175.660003662109,178.520004272461,174.25,176.300003051758,1047600,138.326446533203
2016-06-16,175.740005493164,175.740005493164,172.520004272461,174.429992675781,923700,136.85920715332
2016-06-17,174.550003051758,176.429992675781,173.910003662109,175.639999389648,956900,137.808563232422
2016-06-20,177.360000610352,180.419998168945,177.360000610352,177.729995727539,720300,139.448364257812
2016-06-21,178.509994506836,179.179992675781,176.350006103516,177.179992675781,642700,139.016876220703
2016-06-22,177.929992675781,179.729995727539,177.339996337891,178.199996948242,480200,139.817199707031
2016-06-23,180.380004882812,181.009994506836,177.460006713867,178.800003051758,695900,140.287948608398
2016-06-24,170.800003051758,170.889999389648,160.970001220703,162.570007324219,2818500,127.553749084473
2016-06-27,160.5,160.5,152.190002441406,154.460006713867,1821800,121.190589904785
2016-06-28,159.130004882812,161.610000610352,158.429992675781,161.039993286133,1718500,126.35327911377
2016-06-29,163.050003051758,165.740005493164,162.199996948242,163.889999389648,926800,128.589447021484
2016-06-30,163.869995117188,166.639999389648,161.809997558594,166.639999389648,876200,130.747146606445
2016-07-01,167,169.419998168945,166.369995117188,167.270004272461,717400,131.241394042969
2016-07-05,166.259994506836,166.929992675781,161.970001220703,163.960006713867,629900,128.64436340332
2016-07-06,163.419998168945,166.600006103516,162.699996948242,166.419998168945,846200,130.574493408203
2016-07-07,166.880004882812,168.75,165.610000610352,167.880004882812,488000,131.720062255859
2016-07-08,169.880004882812,172.660003662109,168.539993286133,171.380004882812,721300,134.466171264648
2016-07-11,171.830001831055,173.289993286133,170.300003051758,172.720001220703,673100,135.517547607422
2016-07-12,174.75,174.830001831055,172.470001220703,173.720001220703,554400,136.302169799805
2016-07-13,174.399993896484,174.669998168945,171.639999389648,173.789993286133,470000,136.357025146484
2016-07-14,175.100006103516,176.899993896484,174.029998779297,174.190002441406,596400,136.6708984375
2016-07-15,174.990005493164,176.75,174.240005493164,175.509994506836,688000,137.706604003906
2016-07-18,175.970001220703,181.669998168945,174.970001220703,178.020004272461,1309800,139.675979614258
2016-07-19,177.729995727539,180.940002441406,177.729995727539,179.350006103516,531800,140.719482421875
2016-07-20,178.830001831055,186,178.380004882812,183.669998168945,1557700,144.108993530273
2016-07-21,183.740005493164,184.630004882812,181.850006103516,182.720001220703,1258500,143.36360168457
2016-07-22,187,188.270004272461,181.770004272461,187.610000610352,1331800,147.200317382812
2016-07-25,185.919998168945,190.369995117188,185.059997558594,190.259994506836,1120100,149.279525756836
2016-07-26,190.199996948242,190.580001831055,188.080001831055,189.979995727539,1105700,149.059844970703
2016-07-27,189.229995727539,191.690002441406,189.139999389648,190.619995117188,1044800,149.561996459961
2016-07-28,190.619995117188,193.029998779297,189.440002441406,192.380004882812,936500,150.942916870117
2016-07-29,192.899993896484,193.589996337891,191.289993286133,192.360000610352,961900,150.927200317383
2016-08-01,192.360000610352,194.100006103516,191.729995727539,192.130004882812,826800,150.746765136719
2016-08-02,191.669998168945,192.429992675781,188.979995727539,189.380004882812,647200,148.589141845703
2016-08-03,188.990005493164,189.199996948242,187.110000610352,187.830001831055,754800,147.372940063477
2016-08-04,188.339996337891,189.839996337891,187.360000610352,189.210006713867,630900,148.45573425293
2016-08-05,190,191.520004272461,187.990005493164,189.559997558594,633700,148.730346679688
2016-08-08,190.649993896484,190.649993896484,188.669998168945,189.559997558594,391300,148.730346679688
2016-08-09,189.919998168945,189.919998168945,188.330001831055,189.240005493164,449700,148.479232788086
2016-08-10,189.820007324219,189.820007324219,186.009994506836,186.779998779297,752100,146.549102783203
2016-08-11,187.610000610352,189.179992675781,186.699996948242,187.119995117188,637400,146.815872192383
2016-08-12,186.059997558594,187.160003662109,185.009994506836,185.970001220703,619300,145.91357421875
2016-08-15,186.369995117188,186.619995117188,184.199996948242,184.860000610352,1169500,145.042663574219
2016-08-16,183.710006713867,184.809997558594,182.649993896484,183.020004272461,902500,143.599014282227
2016-08-17,183.089996337891,183.940002441406,180.919998168945,182.130004882812,901500,142.900665283203
2016-08-18,182.429992675781,185.119995117188,181.110000610352,184.580001831055,650900,144.822998046875
2016-08-19,184.009994506836,185.050003051758,182.059997558594,182.869995117188,773800,143.481323242188
2016-08-22,182.889999389648,184.220001220703,181.710006713867,183.759994506836,425900,144.179595947266
2016-08-23,185.149993896484,187.130004882812,184.820007324219,186.240005493164,666200,146.125427246094
2016-08-24,184.899993896484,185.240005493164,180.649993896484,181.570007324219,754600,143.230392456055
2016-08-25,181.289993286133,181.850006103516,179.539993286133,180.580001831055,711000,142.449432373047
2016-08-26,181.089996337891,182.149993896484,179.600006103516,181.020004272461,892000,142.796493530273
2016-08-29,181,182.630004882812,181,181.339996337891,491000,143.048950195312
2016-08-30,181.339996337891,181.869995117188,178.649993896484,179.25,471500,141.400238037109
2016-08-31,179.029998779297,180.009994506836,177.5,178.639999389648,685300,140.919097900391
2016-09-01,178.589996337891,178.899993896484,176.339996337891,177.649993896484,630100,140.138092041016
2016-09-02,178.929992675781,179.490005493164,177.149993896484,177.979995727539,430400,140.398406982422
2016-09-06,178.759994506836,178.990005493164,177.110000610352,178.610000610352,463800,140.895401000977
2016-09-07,178.610000610352,182.440002441406,178.100006103516,182.25,1105900,143.76676940918
2016-09-08,181.460006713867,181.929992675781,174.630004882812,174.800003051758,1249700,137.889938354492
2016-09-09,172,172.529998779297,165.899993896484,166.720001220703,2026400,131.516036987305
2016-09-12,164.75,170.5,164.669998168945,169.919998168945,1021800,134.040313720703
2016-09-13,168.25,169.350006103516,165.880004882812,166.720001220703,759100,131.516036987305
2016-09-14,166.520004272461,167.600006103516,163.869995117188,164.330001831055,1058600,129.630706787109
2016-09-15,164.119995117188,165.270004272461,163.009994506836,165.100006103516,724700,130.23811340332
2016-09-16,164.419998168945,164.610000610352,160.839996337891,162.75,1343000,128.384292602539
2016-09-19,163.059997558594,165.130004882812,161.440002441406,161.830001831055,949000,127.658576965332
2016-09-20,162.509994506836,162.850006103516,159.550003051758,160.440002441406,751900,126.562103271484
2016-09-21,160.479995727539,163.160003662109,160.309997558594,162.690002441406,993900,128.337020874023
2016-09-22,164.449996948242,165.139999389648,163.460006713867,164.350006103516,661200,129.646484375
2016-09-23,163.639999389648,163.979995727539,161.820007324219,162.169998168945,635100,127.926788330078
2016-09-26,161.630004882812,161.830001831055,159.759994506836,160.610000610352,569400,126.69620513916
2016-09-27,160.919998168945,163.479995727539,160.850006103516,162.809997558594,612500,128.431686401367
2016-09-28,162.619995117188,163.110000610352,159.729995727539,162.289993286133,865500,128.021469116211
2016-09-29,161.600006103516,163.360000610352,159.869995117188,160.350006103516,588100,126.491149902344
2016-09-30,160.669998168945,163.059997558594,160.470001220703,162.160003662109,628200,127.918937683105
2016-10-03,161.839996337891,163.610000610352,161.059997558594,162.070007324219,494300,127.847946166992
2016-10-04,162.199996948242,163.559997558594,161.309997558594,162.270004272461,574500,128.00569152832
2016-10-05,162.839996337891,165.050003051758,162.839996337891,164.100006103516,575000,129.449279785156
2016-10-06,163.809997558594,166.990005493164,163.5,166.259994506836,753900,131.153137207031
2016-10-07,166.550003051758,166.970001220703,162.619995117188,163.490005493164,588300,128.968109130859
2016-10-10,164.520004272461,165.229995727539,161.339996337891,161.559997558594,596800,127.445610046387
2016-10-11,161.690002441406,161.779998779297,159.130004882812,161.029998779297,961700,127.027526855469
2016-10-12,161.580001831055,161.580001831055,160.149993896484,160.830001831055,564700,126.869728088379
2016-10-13,159.360000610352,161.399993896484,158.630004882812,160.779998779297,623600,126.830307006836
2016-10-14,162.360000610352,163.669998168945,160.5,160.75,542400,126.806663513184
2016-10-17,158.860000610352,166.080001831055,158.729995727539,163.009994506836,1447300,128.589431762695
2016-10-18,164.25,164.25,160.669998168945,162.289993286133,1106100,128.021469116211
2016-10-19,162.759994506836,167.240005493164,162.190002441406,166.470001220703,1039400,131.318817138672
2016-10-20,165.779998779297,167.259994506836,164.289993286133,166.070007324219,700300,131.003280639648
2016-10-21,164.880004882812,167.350006103516,163.429992675781,167.179992675781,892600,131.878890991211
2016-10-24,167.830001831055,172.050003051758,167.830001831055,170.460006713867,1416500,134.466339111328
2016-10-25,156.490005493164,159.789993286133,148.539993286133,152.089996337891,5778900,119.975273132324
2016-10-26,151.979995727539,153.380004882812,148.979995727539,149.520004272461,1826700,117.947959899902
2016-10-27,149.770004272461,150,145.910003662109,147.690002441406,1518000,116.504325866699
2016-10-28,148.759994506836,152.800003051758,148.320007324219,150.820007324219,1365900,118.973457336426
2016-10-31,151.690002441406,151.690002441406,149.410003662109,149.820007324219,1263500,118.184562683105
2016-11-01,150.240005493164,151.899993896484,149.529998779297,150.570007324219,1210900,118.776245117188
2016-11-02,150.419998168945,153.710006713867,149.539993286133,150.759994506836,1145500,118.926116943359
2016-11-03,151.779998779297,151.779998779297,150.289993286133,150.990005493164,722700,119.107528686523
2016-11-04,152.979995727539,154.470001220703,151.229995727539,152.789993286133,978300,120.527435302734
2016-11-07,155,156.059997558594,154.139999389648,154.929992675781,726600,122.21558380127
2016-11-08,154.800003051758,158.899993896484,154.169998168945,157.929992675781,1030100,124.582099914551
2016-11-09,156.929992675781,161.789993286133,154.300003051758,160.740005493164,1453100,126.798751831055
2016-11-10,161.419998168945,165.839996337891,160.389999389648,165,1410500,130.159240722656
2016-11-11,164.720001220703,165.770004272461,161.550003051758,162.949996948242,803000,128.542083740234
2016-11-14,162.899993896484,165.559997558594,162.050003051758,162.929992675781,823200,128.526336669922
2016-11-15,163.929992675781,165.539993286133,162.570007324219,165.270004272461,1130600,130.372222900391
2016-11-16,163.929992675781,164.5,160.740005493164,162.119995117188,830200,128.665924072266
2016-11-17,162.610000610352,164.490005493164,161.550003051758,163.270004272461,876100,129.578552246094
2016-11-18,163.710006713867,164.149993896484,160.339996337891,161.050003051758,683000,127.816665649414
2016-11-21,161.279998779297,163.039993286133,160.919998168945,162.809997558594,573600,129.213516235352
2016-11-22,162.850006103516,164.360000610352,162.009994506836,163.979995727539,766100,130.142074584961
2016-11-23,163.940002441406,165.369995117188,162.100006103516,165.320007324219,630200,131.20556640625
2016-11-25,165.559997558594,166.449996948242,165.309997558594,165.610000610352,173100,131.435699462891
2016-11-28,165,166.110000610352,162.360000610352,162.630004882812,568200,129.07063293457
2016-11-29,163.5,164.449996948242,161.259994506836,163.580001831055,537600,129.824600219727
2016-11-30,163.919998168945,164.850006103516,161.059997558594,162.440002441406,577700,128.919845581055
2016-12-01,161.899993896484,164.210006713867,161.300003051758,162.610000610352,556700,129.054748535156
2016-12-02,163.350006103516,169.630004882812,162.919998168945,166.839996337891,1550200,132.411911010742
2016-12-05,168.539993286133,170.610000610352,168.070007324219,170,1029000,134.919784545898
2016-12-06,170.490005493164,171.190002441406,167.619995117188,169.399993896484,883200,134.443634033203
2016-12-07,169.110000610352,174.770004272461,168.940002441406,173.800003051758,1005600,137.935668945312
2016-12-08,174,174.309997558594,170.330001831055,172.309997558594,746000,136.753112792969
2016-12-09,172.910003662109,174.199996948242,170.119995117188,173.729995727539,922600,137.880096435547
2016-12-12,174.110000610352,180.880004882812,173.630004882812,176.199996948242,944800,139.840423583984
2016-12-13,177.75,180.169998168945,177.710006713867,178.139999389648,805800,141.380111694336
2016-12-14,177.380004882812,180.339996337891,175.820007324219,175.990005493164,1437400,139.673736572266
2016-12-15,175.580001831055,176.839996337891,173.190002441406,173.809997558594,690600,137.943634033203
2016-12-16,174.089996337891,175.779998779297,173.199996948242,174.080001831055,865100,138.15788269043
2016-12-19,174.669998168945,176.289993286133,173.929992675781,174.570007324219,650900,138.546798706055
2016-12-20,175.179992675781,178.110000610352,174.539993286133,177.929992675781,732000,141.213409423828
2016-12-21,178.419998168945,182.789993286133,177.720001220703,181.039993286133,1074100,143.681671142578
2016-12-22,181,181.259994506836,179.240005493164,181.009994506836,886000,143.65788269043
2016-12-23,180.970001220703,182.940002441406,179.699996948242,181.949996948242,561400,144.403884887695
2016-12-27,182.100006103516,185.240005493164,181.809997558594,183.649993896484,725000,145.753082275391
2016-12-28,184.5,184.5,182.100006103516,182.820007324219,850100,145.094390869141
2016-12-29,182.270004272461,184.220001220703,182,183.190002441406,599700,145.388046264648
2016-12-30,183.800003051758,184.289993286133,180.869995117188,181.770004272461,467700,144.261001586914
2017-01-03,183.460006713867,184.559997558594,181.630004882812,182.929992675781,655000,145.181640625
2017-01-04,183.839996337891,186.880004882812,182.970001220703,185.419998168945,632700,147.157821655273
2017-01-05,185.419998168945,187.929992675781,184.029998779297,185.979995727539,882700,147.602310180664
2017-01-06,186.449996948242,186.899993896484,184.679992675781,186.100006103516,632900,147.697525024414
2017-01-09,186.309997558594,186.449996948242,181.479995727539,181.610000610352,756400,144.134033203125
2017-01-10,182.110000610352,184.380004882812,181.279998779297,183.820007324219,654200,145.888031005859
2017-01-11,184.479995727539,185,181.479995727539,183.050003051758,729900,145.276870727539
2017-01-12,182.119995117188,184.419998168945,179.740005493164,183.860000610352,695200,145.919738769531
2017-01-13,184.580001831055,185.979995727539,183.800003051758,184.770004272461,690700,146.642013549805
2017-01-17,184.809997558594,186.869995117188,184.119995117188,185.440002441406,658800,147.173706054688
2017-01-18,186.089996337891,186.320007324219,183.490005493164,186.009994506836,524700,147.626083374023
2017-01-19,186,186.660003662109,184.440002441406,185.229995727539,573600,147.006988525391
2017-01-20,185.020004272461,187.050003051758,184.130004882812,185.619995117188,600100,147.316543579102
2017-01-23,185.800003051758,187.380004882812,185,186.990005493164,692900,148.403854370117
2017-01-24,187.820007324219,190.850006103516,186.610000610352,188.919998168945,1128900,149.935592651367
2017-01-25,190.380004882812,192,189.009994506836,190.199996948242,1327400,150.951461791992
2017-01-26,180,181.869995117188,171.740005493164,173.940002441406,4500300,138.046783447266
2017-01-27,172.990005493164,173.809997558594,168.179992675781,170.850006103516,2152600,135.594436645508
2017-01-30,169.960006713867,174.990005493164,169.199996948242,174.910003662109,1222300,138.816589355469
2017-01-31,174.630004882812,175.119995117188,173.130004882812,174.889999389648,775200,138.800704956055
2017-02-01,175.649993896484,176.039993286133,173.75,173.940002441406,695300,138.046783447266
2017-02-02,173.589996337891,174,170.169998168945,171.5,921700,136.110260009766
2017-02-03,172.350006103516,174.550003051758,171.740005493164,173.610000610352,551100,137.784851074219
2017-02-06,173.009994506836,173.759994506836,171.410003662109,172.570007324219,585500,136.95947265625
2017-02-07,173.830001831055,175.649993896484,172.940002441406,173.399993896484,739800,137.618209838867
2017-02-08,172.850006103516,174.220001220703,171.169998168945,173.940002441406,802800,138.046783447266
2017-02-09,173.279998779297,175.25,172.300003051758,174.070007324219,528600,138.149978637695
2017-02-10,174.369995117188,175.429992675781,173.320007324219,174.479995727539,645000,138.475326538086
2017-02-13,174.570007324219,176.190002441406,174.570007324219,175.419998168945,590500,139.22135925293
2017-02-14,174.759994506836,175.979995727539,173.830001831055,174.869995117188,499400,138.78483581543
2017-02-15,174.839996337891,177.690002441406,174.690002441406,177.050003051758,716000,140.515045166016
2017-02-16,177.229995727539,178.190002441406,175.839996337891,176.690002441406,604300,140.229309082031
2017-02-17,176.440002441406,177.509994506836,175.679992675781,177.190002441406,408000,140.626098632812
2017-02-21,175.139999389648,180.990005493164,175.139999389648,179.619995117188,735200,142.554702758789
2017-02-22,179.669998168945,181.059997558594,178.940002441406,180.869995117188,677400,143.546737670898
2017-02-23,181.990005493164,182.490005493164,179.289993286133,180.720001220703,773200,143.427673339844
2017-02-24,179.690002441406,180.669998168945,178.029998779297,180.160003662109,712200,142.983245849609
2017-02-27,180.309997558594,181,178.729995727539,179,859900,142.062622070312
2017-02-28,179,179.169998168945,176.860000610352,178.589996337891,600300,141.737228393555
2017-03-01,178.139999389648,178.960006713867,177.559997558594,178.029998779297,969000,142.088409423828
2017-03-02,178.240005493164,178.669998168945,177.259994506836,177.800003051758,430800,141.904830932617
2017-03-03,178.020004272461,178.990005493164,176.710006713867,177.889999389648,424600,141.976638793945
2017-03-06,176.470001220703,177.770004272461,175.330001831055,175.75,448800,140.268676757812
2017-03-07,175.589996337891,176.880004882812,174.220001220703,175.380004882812,484200,139.973449707031
2017-03-08,175.889999389648,176.770004272461,174.960006713867,176.039993286133,722800,140.500183105469
2017-03-09,175.75,177.119995117188,175.130004882812,176.399993896484,559900,140.787445068359
2017-03-10,177.309997558594,179.690002441406,176.809997558594,177.75,788600,141.864944458008
2017-03-13,178,179.550003051758,176.630004882812,178.220001220703,868000,142.240051269531
2017-03-14,177.660003662109,179.259994506836,177.220001220703,178.789993286133,426400,142.694961547852
2017-03-15,179.179992675781,180.110000610352,176.729995727539,177.470001220703,937600,141.641479492188
2017-03-16,176.970001220703,177.970001220703,172.070007324219,172.690002441406,1156300,137.826431274414
2017-03-17,172.830001831055,173.009994506836,171.289993286133,172.710006713867,1191000,137.842437744141
2017-03-20,172.550003051758,173.100006103516,171.839996337891,172.800003051758,605800,137.914276123047
2017-03-21,173.910003662109,174,171.410003662109,172.009994506836,841400,137.283721923828
2017-03-22,171.869995117188,172.320007324219,169.789993286133,170.320007324219,826700,135.934951782227
2017-03-23,170.139999389648,172.149993896484,169.100006103516,170.220001220703,998000,135.855102539062
2017-03-24,170.649993896484,171.600006103516,169.399993896484,170,527800,135.679534912109
2017-03-27,169,170.259994506836,168.139999389648,169.860000610352,596700,135.567794799805
2017-03-28,169.800003051758,170.479995727539,168.369995117188,169.850006103516,558900,135.559844970703
2017-03-29,170.009994506836,171.529998779297,169.550003051758,171.080001831055,378500,136.541519165039
2017-03-30,170.759994506836,171.789993286133,169.509994506836,170.149993896484,467500,135.799209594727
2017-03-31,170.289993286133,171.710006713867,169.75,171.330001831055,526900,136.741027832031
2017-04-03,171.830001831055,172.119995117188,169.149993896484,170.720001220703,552300,136.254196166992
2017-04-04,170.089996337891,170.899993896484,164.809997558594,165.610000610352,1188400,132.175796508789
2017-04-05,165.600006103516,167.449996948242,164.970001220703,165.600006103516,1255400,132.167877197266
2017-04-06,165.059997558594,169.139999389648,165.059997558594,167.169998168945,710500,133.420883178711
2017-04-07,166.679992675781,167.580001831055,166.25,167.029998779297,399700,133.309143066406
2017-04-10,167.759994506836,169.240005493164,167.529998779297,167.600006103516,629800,133.764068603516
2017-04-11,167.279998779297,168.410003662109,166.75,168.300003051758,385500,134.322769165039
2017-04-12,168.660003662109,169.830001831055,167.270004272461,168.270004272461,683300,134.298782348633
2017-04-13,167.979995727539,170.179992675781,167.440002441406,169.440002441406,712800,135.232574462891
2017-04-17,169.630004882812,171.440002441406,167.5,168.949996948242,1273900,134.841522216797
2017-04-18,168.630004882812,169.050003051758,166.690002441406,168.139999389648,1023200,134.195083618164
2017-04-19,168.75,171.080001831055,168.710006713867,170.139999389648,911100,135.791305541992
2017-04-20,170.339996337891,172.520004272461,169.889999389648,171.639999389648,901500,136.98844909668
2017-04-21,171.490005493164,171.839996337891,169.389999389648,171.509994506836,991100,136.884674072266
2017-04-24,173.960006713867,176.820007324219,172.899993896484,174.800003051758,1550900,139.510513305664
2017-04-25,177.729995727539,182.940002441406,177.479995727539,180.940002441406,3659900,144.410888671875
2017-04-26,181.520004272461,186.289993286133,180.880004882812,185.119995117188,1597400,147.747009277344
2017-04-27,185,186.619995117188,183.949996948242,185.860000610352,783700,148.337646484375
2017-04-28,185.869995117188,185.940002441406,183.860000610352,185.679992675781,970500,148.193954467773
2017-05-01,185.669998168945,187.199996948242,185.600006103516,185.910003662109,700400,148.377563476562
2017-05-02,185.899993896484,188.309997558594,185.509994506836,187.660003662109,862000,149.774261474609
