"Fecha","LHX.Open","LHX.High","LHX.Low","LHX.Close","LHX.Volume","LHX.Adjusted"
2014-07-31,68.8399963378906,69.4000015258789,68.0100021362305,68.2699966430664,874800,56.6889305114746
2014-08-01,68.0500030517578,68.879997253418,67.9300003051758,68.4400024414062,659600,56.8301162719727
2014-08-04,68.4700012207031,69.2699966430664,68.370002746582,69.0800018310547,675200,57.3615303039551
2014-08-05,68.6600036621094,69.6399993896484,68.4499969482422,69.0899963378906,688300,57.369815826416
2014-08-06,68.879997253418,69.3399963378906,68.620002746582,68.9800033569336,544100,57.2784881591797
2014-08-07,69.2300033569336,69.7699966430664,68.0999984741211,68.2200012207031,502700,56.647403717041
2014-08-08,68.5800018310547,69.2399978637695,68.2300033569336,69.1399993896484,437500,57.4113578796387
2014-08-11,69.1399993896484,69.5100021362305,68.6500015258789,68.7099990844727,363300,57.0542869567871
2014-08-12,68.6900024414062,68.9199981689453,68.3300018310547,68.7300033569336,643400,57.0708961486816
2014-08-13,69,69.5599975585938,68.7600021362305,69.4700012207031,500100,57.6853790283203
2014-08-14,69.370002746582,69.4700012207031,68.7699966430664,68.9899978637695,685300,57.2868003845215
2014-08-15,69.0800018310547,69.2300033569336,68.2399978637695,69.0199966430664,522100,57.3117065429688
2014-08-18,69.4599990844727,69.6600036621094,69.0599975585938,69.629997253418,371500,57.8182258605957
2014-08-19,70.0100021362305,70.2799987792969,69.6600036621094,70.120002746582,435600,58.2251052856445
2014-08-20,69.8399963378906,70.5999984741211,69.7200012207031,70.4499969482422,483100,58.4991149902344
2014-08-21,70.3000030517578,71.0999984741211,70.1100006103516,71.0500030517578,344900,58.9973449707031
2014-08-22,70.9899978637695,71.370002746582,70.6699981689453,71.0199966430664,426300,58.9724388122559
2014-08-25,71.1699981689453,71.6800003051758,70.8099975585938,70.8300018310547,311000,58.8146629333496
2014-08-26,70.8300018310547,71.370002746582,70.7600021362305,71.129997253418,358700,59.0637626647949
2014-08-27,71.129997253418,71.9000015258789,70.6399993896484,70.7300033569336,456400,58.7316131591797
2014-08-28,70.629997253418,71.1100006103516,70.3499984741211,70.9199981689453,432900,58.8894004821777
2014-08-29,70.9700012207031,71.4800033569336,70.8000030517578,71.3899993896484,377300,59.2796592712402
2014-09-02,71.2600021362305,71.4000015258789,70.629997253418,71,440100,58.9558410644531
2014-09-03,71,71.3099975585938,70.7900009155273,71.0299987792969,685000,58.9807319641113
2014-09-04,71.1699981689453,71.5800018310547,70.1500015258789,70.2200012207031,674500,58.3081436157227
2014-09-05,69.6999969482422,70.7300033569336,69.4700012207031,70.6900024414062,505400,59.0939598083496
2014-09-08,70.6600036621094,71.0899963378906,70.1399993896484,70.5500030517578,331100,58.9769172668457
2014-09-09,70.5599975585938,70.7399978637695,69.620002746582,69.7399978637695,405900,58.2997703552246
2014-09-10,69.8600006103516,70.379997253418,69.6500015258789,69.8399963378906,540200,58.3833770751953
2014-09-11,69.6699981689453,70.6100006103516,69.3399963378906,70.4400024414062,394400,58.8849754333496
2014-09-12,70.4000015258789,70.4499969482422,69.3099975585938,69.7699966430664,620700,58.3248519897461
2014-09-15,69.9300003051758,70.0299987792969,68.879997253418,68.9499969482422,441300,57.6393775939941
2014-09-16,69.3899993896484,69.8099975585938,69.1399993896484,69.6800003051758,304300,58.249626159668
2014-09-17,69.6500015258789,70.0500030517578,69.4700012207031,69.7399978637695,351400,58.2997703552246
2014-09-18,69.8399963378906,70.5,69.8399963378906,70.25,246700,58.726131439209
2014-09-19,70.75,70.8399963378906,69.5400009155273,69.870002746582,927500,58.4084663391113
2014-09-22,69.6600036621094,69.6600036621094,68.25,68.3000030517578,534200,57.0959968566895
2014-09-23,68.0299987792969,68.5,67.7900009155273,67.879997253418,459800,56.7448921203613
2014-09-24,67.9000015258789,68.379997253418,67.7300033569336,68.2399978637695,314700,57.0458488464355
2014-09-25,68.0199966430664,68.1100006103516,67.2699966430664,67.2799987792969,428600,56.2433090209961
2014-09-26,67.379997253418,67.7600021362305,67.0899963378906,67.7200012207031,373000,56.6111488342285
2014-09-29,67.0599975585938,67.4499969482422,66.9199981689453,67.1600036621094,450900,56.1430206298828
2014-09-30,67.3300018310547,67.3600006103516,66.4000015258789,66.4000015258789,548400,55.5076942443848
2014-10-01,66.3399963378906,66.7099990844727,66.0400009155273,66.4000015258789,834300,55.5076942443848
2014-10-02,66.5199966430664,66.8899993896484,64.9300003051758,66.0599975585938,561100,55.2234687805176
2014-10-03,66.2799987792969,66.4300003051758,65.4100036621094,65.5599975585938,692000,54.8054656982422
2014-10-06,65.9899978637695,66.2099990844727,65.5100021362305,65.8099975585938,603900,55.0144538879395
2014-10-07,65.5599975585938,66.1500015258789,64.5999984741211,64.6999969482422,942800,54.0865516662598
2014-10-08,64.5999984741211,65.5199966430664,63.4700012207031,65.4400024414062,636100,54.7051620483398
2014-10-09,65.2300033569336,65.4899978637695,63.5800018310547,63.6100006103516,423900,53.1753463745117
2014-10-10,63.310001373291,63.4199981689453,61.8699989318848,61.9000015258789,787800,51.7458801269531
2014-10-13,62.0299987792969,62.8300018310547,61.5,61.5200004577637,588000,51.4281959533691
2014-10-14,61.7299995422363,62.5699996948242,61.5299987792969,61.8199996948242,476800,51.6789855957031
2014-10-15,61.0499992370605,62.9500007629395,60.7799987792969,62.7799987792969,858200,52.4815216064453
2014-10-16,61.7000007629395,63.3600006103516,61.7000007629395,62.9900016784668,551800,52.657054901123
2014-10-17,63.6199989318848,64.5199966430664,63.3800010681152,64.2300033569336,698500,53.6936454772949
2014-10-20,64.0999984741211,64.9400024414062,63.9799995422363,64.7399978637695,624200,54.1199913024902
2014-10-21,65.2699966430664,66.6800003051758,65.2699966430664,66.6100006103516,503300,55.6832275390625
2014-10-22,66.8099975585938,67.25,65.9899978637695,66.0100021362305,760600,55.1816635131836
2014-10-23,66.879997253418,67.2200012207031,66.3899993896484,66.7699966430664,320700,55.8169898986816
2014-10-24,66.6800003051758,67.370002746582,66.2799987792969,67.3300018310547,318900,56.2851219177246
2014-10-27,67.4199981689453,68.0500030517578,66.5199966430664,67.9899978637695,807700,56.8368606567383
2014-10-28,68.4000015258789,68.9899978637695,67.6399993896484,68.3499984741211,762400,57.1377944946289
2014-10-29,68.5800018310547,68.9499969482422,67.8600006103516,68.5599975585938,698900,57.3133583068848
2014-10-30,68.0699996948242,69.25,67.6500015258789,68.9800033569336,645100,57.6644668579102
2014-10-31,69.9000015258789,70.0500030517578,69.4000015258789,69.5999984741211,660800,58.1827201843262
2014-11-03,69.6999969482422,70.1500015258789,69.5500030517578,70.1100006103516,550700,58.6090965270996
2014-11-04,70.0299987792969,70.7699966430664,69.9300003051758,70.4700012207031,547000,58.9100341796875
2014-11-05,70.7600021362305,70.9000015258789,70.1500015258789,70.7200012207031,466900,59.1190376281738
2014-11-06,70.9000015258789,71.0400009155273,70.5199966430664,70.6600036621094,528200,59.0688705444336
2014-11-07,70.5100021362305,71.0800018310547,70.3199996948242,70.8000030517578,505000,59.1858978271484
2014-11-10,70.5999984741211,71.4300003051758,70.3199996948242,71.1600036621094,551500,59.4868392944336
2014-11-11,71.0500030517578,71.9199981689453,71.0500030517578,71.3300018310547,488000,59.6289482116699
2014-11-12,70.9300003051758,71.370002746582,70.6900024414062,71.0400009155273,448600,59.3865203857422
2014-11-13,71.2900009155273,71.5299987792969,70.3199996948242,70.5100021362305,442400,58.9434814453125
2014-11-14,70.6100006103516,70.7300033569336,70.2200012207031,70.620002746582,356300,59.0354270935059
2014-11-17,70.2699966430664,70.5100021362305,69.7600021362305,70.379997253418,512000,58.8348045349121
2014-11-18,69.9100036621094,71.3399963378906,69.8899993896484,70.8199996948242,660600,59.6006317138672
2014-11-19,70.8199996948242,71.0100021362305,70.2399978637695,70.879997253418,393600,59.651123046875
2014-11-20,70.6500015258789,71.7799987792969,70.5800018310547,71.4899978637695,484000,60.1644973754883
2014-11-21,71.9700012207031,72.0599975585938,71.7099990844727,71.9499969482422,550000,60.5516204833984
2014-11-24,71.7900009155273,72,70.4499969482422,71.0500030517578,887100,59.7941818237305
2014-11-25,70.9800033569336,72.129997253418,70.9400024414062,71.8499984741211,583700,60.4674530029297
2014-11-26,71.7300033569336,71.9700012207031,71.4300003051758,71.5699996948242,368900,60.2318267822266
2014-11-28,71.8199996948242,72,71.4700012207031,71.6699981689453,306400,60.3159828186035
2014-12-01,71.5999984741211,72.1100006103516,71,71.7200012207031,492700,60.3580627441406
2014-12-02,71.4899978637695,71.6100006103516,70.2099990844727,70.5699996948242,791900,59.390251159668
2014-12-03,70.4300003051758,71.0899963378906,68.4400024414062,70.3600006103516,3529000,59.2135353088379
2014-12-04,70.5899963378906,70.9499969482422,70.0800018310547,70.7300033569336,1488300,59.5248832702637
2014-12-05,70.9300003051758,71.4199981689453,70.7799987792969,71.3000030517578,804000,60.0045852661133
2014-12-08,71.379997253418,72.1900024414062,70.9899978637695,71.2600021362305,953000,59.9709358215332
2014-12-09,70.3600006103516,70.9100036621094,70.1600036621094,70.870002746582,897700,59.6427345275879
2014-12-10,70.8499984741211,71.2399978637695,69.6399993896484,69.6699981689453,814700,58.6328163146973
2014-12-11,69.8300018310547,71.4100036621094,69.8300018310547,70.6100006103516,561800,59.4238815307617
2014-12-12,70.2200012207031,70.379997253418,69.1100006103516,69.120002746582,454700,58.1699447631836
2014-12-15,69.6900024414062,69.7900009155273,68.4100036621094,68.7600021362305,513000,57.8669929504395
2014-12-16,68.6399993896484,70.0500030517578,68.3099975585938,68.3300018310547,653900,57.5051078796387
2014-12-17,68.7099990844727,70.0100021362305,68.379997253418,69.9499969482422,562600,58.8684692382812
2014-12-18,70.7200012207031,71.5299987792969,70.6500015258789,71.4899978637695,748100,60.1644973754883
