"Fecha","FDX.Open","FDX.High","FDX.Low","FDX.Close","FDX.Volume","FDX.Adjusted"
2015-10-29,155,156.789993286133,154.75,156.389999389648,1145300,140.365661621094
2015-10-30,156.429992675781,156.559997558594,154.539993286133,156.050003051758,2580700,140.060485839844
2015-11-02,156.289993286133,159.149993896484,156.289993286133,158.949996948242,1617200,142.663314819336
2015-11-03,158.339996337891,159.929992675781,158.199996948242,159.119995117188,1352800,142.815887451172
2015-11-04,159.910003662109,160,158.580001831055,159,1291000,142.70817565918
2015-11-05,159.720001220703,160.910003662109,158.679992675781,160.270004272461,1659700,143.848098754883
2015-11-06,159.089996337891,162.5,159.089996337891,162.380004882812,1835400,145.741897583008
2015-11-09,161.5,162.300003051758,159.330001831055,160.550003051758,2059700,144.099365234375
2015-11-10,160.699996948242,162.460006713867,159.729995727539,161.5,1627900,144.952011108398
2015-11-11,160.009994506836,162.210006713867,159,161.029998779297,1881100,144.530166625977
2015-11-12,160.229995727539,160.600006103516,158.5,158.789993286133,1543800,142.51969909668
2015-11-13,158.190002441406,160,157.389999389648,158.110000610352,1758100,141.909362792969
2015-11-16,157.990005493164,161.669998168945,157.990005493164,161.270004272461,1835400,144.745590209961
2015-11-17,157.990005493164,163.210006713867,157.990005493164,161.410003662109,1129700,144.871276855469
2015-11-18,160.600006103516,163.110000610352,160.600006103516,162.809997558594,1416700,146.127792358398
2015-11-19,163,164.320007324219,162.179992675781,163.350006103516,1066700,146.61247253418
2015-11-20,164.080001831055,164.940002441406,163.440002441406,164.139999389648,1252800,147.321533203125
2015-11-23,164.139999389648,164.759994506836,162.899993896484,163.440002441406,878000,146.693237304688
2015-11-24,162.029998779297,163.820007324219,161.660003662109,163.190002441406,1085200,146.468856811523
2015-11-25,163.190002441406,163.490005493164,161.770004272461,162.399993896484,1053300,145.759826660156
2015-11-27,163.399993896484,164.279998779297,162.679992675781,164.089996337891,561700,147.276641845703
2015-11-30,163.600006103516,164.479995727539,158.429992675781,158.539993286133,2925800,142.295349121094
2015-12-01,159.410003662109,160.669998168945,157.539993286133,160.449996948242,2406900,144.009628295898
2015-12-02,159.470001220703,160.039993286133,157.550003051758,157.869995117188,1611800,141.693969726562
2015-12-03,158,158.369995117188,153.289993286133,153.630004882812,2588300,137.888397216797
2015-12-04,154.570007324219,155.729995727539,153.330001831055,155.470001220703,2250800,139.539901733398
2015-12-07,153.860000610352,154.339996337891,151.5,152.570007324219,1845700,136.937026977539
2015-12-08,151.580001831055,152.110000610352,147.970001220703,148.389999389648,2155000,133.185363769531
2015-12-09,147.460006713867,149.869995117188,146.419998168945,147.050003051758,2049900,131.982635498047
2015-12-10,146.800003051758,149.699996948242,146.779998779297,148.490005493164,1638900,133.502059936523
2015-12-11,146.389999389648,147.479995727539,144.179992675781,144.259994506836,2696000,129.699035644531
2015-12-14,143,143.789993286133,140.889999389648,143.690002441406,3089800,129.186584472656
2015-12-15,144.190002441406,147.490005493164,144.059997558594,144.690002441406,2933100,130.085632324219
2015-12-16,145.889999389648,149.630004882812,145.75,148.830001831055,3032800,133.807769775391
2015-12-17,156.850006103516,157.509994506836,151.529998779297,151.839996337891,5865000,136.513961791992
2015-12-18,150.339996337891,150.589996337891,146.710006713867,147.149993896484,5141500,132.297317504883
2015-12-21,147.550003051758,148.539993286133,144.729995727539,145.75,2065000,131.038589477539
2015-12-22,146.449996948242,148.789993286133,146.020004272461,148.410003662109,2202500,133.430130004883
2015-12-23,148.830001831055,151.240005493164,148.550003051758,150.720001220703,1794900,135.50700378418
2015-12-24,150.220001220703,150.899993896484,148.710006713867,149.649993896484,1148600,134.544982910156
2015-12-28,149,149.589996337891,147.020004272461,148.410003662109,1805200,133.430130004883
2015-12-29,149.300003051758,149.740005493164,148.149993896484,149.240005493164,1055600,134.176376342773
2015-12-30,148.850006103516,150.139999389648,148.009994506836,149.179992675781,1217700,134.122406005859
2015-12-31,148.270004272461,150.350006103516,148.110000610352,148.990005493164,1461500,133.951599121094
2016-01-04,146.410003662109,147,142.800003051758,143.429992675781,3331500,128.952789306641
2016-01-05,143.559997558594,144.729995727539,142.389999389648,144.649993896484,1698500,130.049682617188
2016-01-06,142.570007324219,143.199996948242,140.279998779297,140.770004272461,1931500,126.561279296875
2016-01-07,138,138.75,134.289993286133,134.589996337891,3371200,121.005058288574
2016-01-08,135.600006103516,137.229995727539,134.399993896484,134.710006713867,2386700,121.112968444824
2016-01-11,134.860000610352,135.050003051758,131.229995727539,132.970001220703,2490100,119.548614501953
2016-01-12,133.940002441406,135.259994506836,132.529998779297,134.710006713867,1484100,121.112968444824
2016-01-13,135.309997558594,136.330001831055,129.610000610352,130.289993286133,2268900,117.13907623291
2016-01-14,130.740005493164,132.839996337891,128.399993896484,131.699996948242,2144400,118.406768798828
2016-01-15,128.059997558594,128.929992675781,124.839996337891,126.919998168945,4239300,114.109252929688
2016-01-19,129.210006713867,129.75,125.279998779297,127.199996948242,2956200,114.360992431641
2016-01-20,124.5,125.470001220703,119.709999084473,123.180000305176,3764500,110.74674987793
2016-01-21,123.26000213623,125.089996337891,122,123.569999694824,2639000,111.097389221191
2016-01-22,126.199996948242,128.089996337891,125.660003662109,127.559997558594,2393200,114.684638977051
2016-01-25,127,128.050003051758,125.709999084473,126.040000915527,2737600,113.318061828613
2016-01-26,126.370002746582,127.75,125.800003051758,127.279998779297,1854400,114.432922363281
2016-01-27,130.149993896484,131.699996948242,127.709999084473,128.25,2323400,115.305000305176
2016-01-28,128.729995727539,129.800003051758,127.449996948242,128.220001220703,1576800,115.278038024902
2016-01-29,128.800003051758,133.039993286133,128.800003051758,132.880004882812,2958100,119.467681884766
2016-02-01,131.610000610352,132.770004272461,130.009994506836,132.309997558594,1857100,118.955200195312
2016-02-02,131.570007324219,132.25,129.919998168945,130.149993896484,2173000,117.013214111328
2016-02-03,130.889999389648,131.539993286133,127.430000305176,130.979995727539,1953600,117.75944519043
2016-02-04,130.690002441406,136.089996337891,130.690002441406,134.210006713867,2542000,120.663452148438
2016-02-05,133.25,134.539993286133,131.630004882812,131.910003662109,1606200,118.595596313477
2016-02-08,130.279998779297,130.990005493164,128.050003051758,130.330001831055,1752400,117.175048828125
2016-02-09,129.25,131.160003662109,128.059997558594,129.770004272461,1936200,116.671600341797
2016-02-10,130.649993896484,131.770004272461,127.360000610352,127.639999389648,2128700,114.756576538086
2016-02-11,125.540000915527,126.98999786377,122.779998779297,124.419998168945,2664100,111.861587524414
2016-02-12,125.550003051758,128.720001220703,125.389999389648,128.600006103516,1726500,115.619697570801
2016-02-16,130.440002441406,132.740005493164,129.130004882812,132.110000610352,1746900,118.775405883789
2016-02-17,133.559997558594,134.669998168945,132.529998779297,133.089996337891,2068200,119.65648651123
2016-02-18,132.860000610352,133.600006103516,129.970001220703,131.330001831055,2125800,118.074127197266
2016-02-19,130.300003051758,130.729995727539,128.070007324219,129.759994506836,2689200,116.662590026855
2016-02-22,129.759994506836,136.470001220703,129.759994506836,135.389999389648,2664700,121.724342346191
2016-02-23,134.419998168945,134.860000610352,132.389999389648,133.809997558594,2357800,120.303779602051
2016-02-24,132.520004272461,134.029998779297,131.429992675781,133.490005493164,1311800,120.016151428223
2016-02-25,134.410003662109,136.059997558594,133.139999389648,135.979995727539,1361400,122.25479888916
2016-02-26,136.660003662109,139.419998168945,136.600006103516,137.380004882812,2005500,123.513450622559
2016-02-29,137.279998779297,139.529998779297,136.669998168945,136.880004882812,2032100,123.063934326172
2016-03-01,138.160003662109,141.910003662109,137.300003051758,141.380004882812,2014700,127.109748840332
2016-03-02,140.910003662109,143.059997558594,140.850006103516,142.270004272461,1798500,127.90990447998
2016-03-03,141.789993286133,144.190002441406,141.550003051758,143.860000610352,1821300,129.33935546875
2016-03-04,143.490005493164,146.279998779297,143.490005493164,143.910003662109,1821000,129.384323120117
2016-03-07,143.25,145.330001831055,142.259994506836,145.080001831055,1548600,130.436279296875
2016-03-08,144,144.830001831055,142.389999389648,142.529998779297,1281000,128.143646240234
2016-03-09,141.899993896484,142.529998779297,139.889999389648,141.979995727539,1483800,127.649154663086
2016-03-10,142.039993286133,143.25,139.580001831055,141.610000610352,1168000,127.541076660156
2016-03-11,143.350006103516,144.580001831055,142.580001831055,144.419998168945,1145800,130.071914672852
2016-03-14,144.100006103516,144.990005493164,143.25,143.839996337891,1657300,129.549514770508
2016-03-15,142.990005493164,143.320007324219,141.699996948242,143.070007324219,1769600,128.856018066406
2016-03-16,142.5,144.75,141.190002441406,144.270004272461,2573200,129.936828613281
2016-03-17,155.229995727539,161.699996948242,154.080001831055,161.339996337891,8891700,145.310897827148
2016-03-18,160.649993896484,163.880004882812,160.360000610352,163.710006713867,4538100,147.445449829102
2016-03-21,163.570007324219,164.839996337891,162.899993896484,164.539993286133,2154800,148.192977905273
2016-03-22,163.550003051758,163.899993896484,162.320007324219,163.419998168945,1647700,147.184280395508
2016-03-23,163.419998168945,163.729995727539,162.369995117188,162.630004882812,1247500,146.472747802734
2016-03-24,161.300003051758,162.800003051758,160.539993286133,162.649993896484,1100000,146.490737915039
2016-03-28,162.570007324219,162.889999389648,160.389999389648,162.190002441406,1527300,146.076461791992
2016-03-29,162.029998779297,163.089996337891,160.669998168945,162.990005493164,1508800,146.797012329102
2016-03-30,163,163.470001220703,161.470001220703,161.570007324219,1399600,145.51806640625
2016-03-31,161.550003051758,162.940002441406,160.649993896484,162.720001220703,1984300,146.553817749023
2016-04-01,162.309997558594,163.990005493164,161.100006103516,163.669998168945,1504900,147.409439086914
2016-04-04,163.880004882812,165.509994506836,163.179992675781,163.800003051758,1643600,147.52653503418
2016-04-05,162.160003662109,163.009994506836,161.649993896484,161.940002441406,1147500,145.851303100586
2016-04-06,162,163.139999389648,160.729995727539,162.770004272461,1123800,146.598907470703
2016-04-07,161.169998168945,162.550003051758,160.800003051758,161.279998779297,1362500,145.256851196289
2016-04-08,162.089996337891,165.490005493164,161.919998168945,163.419998168945,1597500,147.184280395508
2016-04-11,163.460006713867,165.100006103516,163.029998779297,163.050003051758,1452800,146.851028442383
2016-04-12,163.559997558594,165.779998779297,163.039993286133,165.110000610352,1667700,148.706390380859
2016-04-13,165.720001220703,167.449996948242,165.699996948242,167.220001220703,1603000,150.606719970703
2016-04-14,167.149993896484,167.550003051758,165.639999389648,165.699996948242,1039500,149.237747192383
2016-04-15,165.699996948242,166.419998168945,164.820007324219,165.899993896484,863700,149.417861938477
2016-04-18,165.330001831055,167.380004882812,164.809997558594,167.130004882812,833800,150.525680541992
2016-04-19,167.800003051758,169.300003051758,166.649993896484,168.270004272461,1056000,151.55241394043
2016-04-20,168.380004882812,168.949996948242,167.350006103516,167.399993896484,815100,150.768814086914
2016-04-21,166.720001220703,167.610000610352,165.160003662109,165.570007324219,1178400,149.120651245117
2016-04-22,166.279998779297,166.929992675781,165.059997558594,166.320007324219,1359100,149.796188354492
2016-04-25,165.660003662109,167.229995727539,164.029998779297,165.559997558594,1033100,149.111694335938
2016-04-26,165.820007324219,167.600006103516,165.410003662109,167.110000610352,1034200,150.507675170898
2016-04-27,167.070007324219,168.199996948242,166.220001220703,167.559997558594,847600,150.91291809082
2016-04-28,166.889999389648,168.160003662109,165.460006713867,165.660003662109,1118900,149.201690673828
2016-04-29,164.850006103516,165.589996337891,163.740005493164,165.110000610352,1228900,148.706390380859
2016-05-02,165.600006103516,168.179992675781,165.5,167.589996337891,1393100,150.940002441406
2016-05-03,165.759994506836,166.220001220703,163.169998168945,164.789993286133,1284200,148.418151855469
2016-05-04,165.610000610352,167.100006103516,164.529998779297,165.25,1416500,148.832489013672
2016-05-05,165.419998168945,166,160.070007324219,160.369995117188,2584600,144.437240600586
2016-05-06,160.449996948242,161.539993286133,157.690002441406,161.029998779297,1758400,145.031723022461
2016-05-09,161.399993896484,162.899993896484,161.139999389648,162.289993286133,1056800,146.166534423828
2016-05-10,162.419998168945,163.940002441406,161.899993896484,163.25,1451800,147.031143188477
2016-05-11,163,163.949996948242,160.860000610352,161.289993286133,1287100,145.265823364258
2016-05-12,162.399993896484,162.460006713867,158.220001220703,159.369995117188,1634300,143.53662109375
2016-05-13,158.580001831055,159.389999389648,156.919998168945,157.759994506836,1322200,142.086578369141
2016-05-16,157.559997558594,159.210006713867,156.910003662109,158.589996337891,1080900,142.834121704102
2016-05-17,158.570007324219,160.679992675781,157.850006103516,158.690002441406,1433500,142.924209594727
2016-05-18,158,160.630004882812,158,159.490005493164,1292300,143.644714355469
2016-05-19,158.460006713867,160.220001220703,157.839996337891,159.110000610352,1101600,143.302474975586
2016-05-20,160.339996337891,162.460006713867,159.529998779297,161.630004882812,1369900,145.572143554688
2016-05-23,161.649993896484,162.779998779297,161.100006103516,162.039993286133,1190100,145.941375732422
2016-05-24,162.970001220703,164.979995727539,161.990005493164,164.380004882812,1205900,148.048889160156
2016-05-25,165,165.970001220703,164.029998779297,164.220001220703,1013900,147.904800415039
2016-05-26,164.210006713867,164.479995727539,162.820007324219,163.399993896484,1045100,147.166198730469
2016-05-27,163.639999389648,164.539993286133,163.179992675781,164.470001220703,919600,148.129974365234
2016-05-31,165.429992675781,167,164.479995727539,164.970001220703,1338700,148.580261230469
2016-06-01,163.899993896484,164.809997558594,162.369995117188,164.699996948242,928900,148.33708190918
2016-06-02,164.639999389648,165.100006103516,163.699996948242,164.800003051758,684200,148.427169799805
2016-06-03,162.360000610352,164.059997558594,161,163.820007324219,1429700,147.544540405273
2016-06-06,163.179992675781,163.979995727539,161.660003662109,163.270004272461,1473800,147.04914855957
2016-06-07,164.580001831055,165.320007324219,163.809997558594,164.830001831055,1502800,148.454208374023
2016-06-08,164.75,165.899993896484,164.490005493164,164.75,934100,148.382141113281
2016-06-09,163.639999389648,164.429992675781,162.880004882812,164.110000610352,1043900,147.805725097656
2016-06-10,162.759994506836,163.289993286133,160.320007324219,160.869995117188,1599400,144.887634277344
2016-06-13,160.320007324219,161.970001220703,160.300003051758,160.429992675781,1447600,144.491287231445
2016-06-14,160.199996948242,161.449996948242,158.470001220703,159.75,1299600,144.238540649414
2016-06-15,160.029998779297,161.330001831055,159.509994506836,159.660003662109,1202500,144.157287597656
2016-06-16,158.949996948242,162.289993286133,157.509994506836,161.869995117188,1896300,146.152648925781
2016-06-17,161.910003662109,162.740005493164,161.270004272461,162.25,2247000,146.49577331543
2016-06-20,164.279998779297,166.5,163.240005493164,164.470001220703,2018200,148.500259399414
2016-06-21,164.550003051758,164.779998779297,163.210006713867,163.949996948242,1933300,148.030700683594
2016-06-22,162.070007324219,162.470001220703,156.399993896484,156.509994506836,4839100,141.313125610352
2016-06-23,157.5,158.660003662109,156.75,157.889999389648,2269700,142.55908203125
2016-06-24,151.949996948242,154.070007324219,149.5,150.570007324219,5853500,135.949844360352
2016-06-27,149.100006103516,149.410003662109,145,146.130004882812,2933400,131.941024780273
2016-06-28,148.520004272461,149.240005493164,146.190002441406,148.100006103516,1936800,133.719696044922
2016-06-29,149.729995727539,150.570007324219,148.850006103516,150.259994506836,2192100,135.669998168945
2016-06-30,150.259994506836,151.800003051758,149.009994506836,151.779998779297,1716200,137.042404174805
2016-07-01,154.470001220703,155.940002441406,153.070007324219,153.839996337891,2048800,138.902389526367
2016-07-05,152.470001220703,153.059997558594,150.350006103516,152.169998168945,1917300,137.394515991211
2016-07-06,151.589996337891,152.100006103516,150,151.449996948242,1876500,136.744415283203
2016-07-07,151.940002441406,153.490005493164,151.320007324219,152.600006103516,1511000,137.782791137695
2016-07-08,154,156.880004882812,153.949996948242,156.220001220703,1743800,141.051315307617
2016-07-11,157.110000610352,158.619995117188,156.419998168945,157.110000610352,1895700,141.854888916016
2016-07-12,157.800003051758,160.149993896484,157.410003662109,159.949996948242,1718300,144.419097900391
2016-07-13,160.130004882812,161.25,159.360000610352,160.419998168945,1448300,144.843475341797
2016-07-14,161.789993286133,163.639999389648,161.440002441406,161.5,1556300,145.818634033203
2016-07-15,162.169998168945,162.229995727539,160.399993896484,160.589996337891,1257100,144.996978759766
2016-07-18,160.759994506836,161.169998168945,159.630004882812,160.759994506836,870300,145.150451660156
2016-07-19,159.949996948242,160.740005493164,159.259994506836,159.679992675781,773200,144.175308227539
2016-07-20,160.089996337891,161.009994506836,159.070007324219,160.070007324219,683400,144.527450561523
2016-07-21,159.509994506836,160.520004272461,158.029998779297,158.410003662109,870700,143.028625488281
2016-07-22,158.050003051758,160.820007324219,158.050003051758,160.770004272461,1233200,145.159469604492
2016-07-25,160.289993286133,160.809997558594,159.410003662109,160.229995727539,1344200,144.671859741211
2016-07-26,160.479995727539,161.820007324219,160.160003662109,161.5,1146600,145.818634033203
2016-07-27,161.350006103516,161.990005493164,160,160.910003662109,1020300,145.285903930664
2016-07-28,160.199996948242,161.770004272461,159.410003662109,161.449996948242,872200,145.7734375
2016-07-29,160.619995117188,162.210006713867,159.350006103516,161.899993896484,1016400,146.179733276367
2016-08-01,162,162.880004882812,161.070007324219,161.660003662109,820700,145.96305847168
2016-08-02,161,161.830001831055,158.619995117188,159.179992675781,854600,143.723831176758
2016-08-03,159.399993896484,160.800003051758,159.350006103516,160.610000610352,589800,145.015014648438
2016-08-04,160.740005493164,160.839996337891,158.850006103516,159.820007324219,876800,144.301727294922
2016-08-05,160.619995117188,162.960006713867,160.220001220703,162.910003662109,1044900,147.091674804688
2016-08-08,163.339996337891,165.440002441406,163.119995117188,163.699996948242,972500,147.804977416992
2016-08-09,163.509994506836,165.330001831055,163.149993896484,164.330001831055,730800,148.373794555664
2016-08-10,163.880004882812,164.850006103516,163.759994506836,164.649993896484,823100,148.662704467773
2016-08-11,164.940002441406,166.169998168945,164.410003662109,165.789993286133,1046100,149.692016601562
2016-08-12,165.119995117188,166,164.649993896484,165.5,1048300,149.430160522461
2016-08-15,165.699996948242,167,165.699996948242,166.399993896484,1118400,150.242813110352
2016-08-16,165.899993896484,167.130004882812,165.589996337891,166.729995727539,913400,150.540771484375
2016-08-17,166.990005493164,167.179992675781,165.830001831055,166.449996948242,1101200,150.287979125977
2016-08-18,166.610000610352,167.660003662109,166.199996948242,167.190002441406,1104000,150.956085205078
2016-08-19,166.789993286133,169.440002441406,166.639999389648,168.630004882812,1365900,152.256271362305
2016-08-22,168.990005493164,169.570007324219,167.229995727539,167.889999389648,946500,151.588150024414
2016-08-23,169,169.440002441406,168.220001220703,168.589996337891,850600,152.220153808594
2016-08-24,168.539993286133,169.270004272461,167.770004272461,168.229995727539,859700,151.895126342773
2016-08-25,167.259994506836,167.570007324219,165.149993896484,165.529998779297,1319300,149.457321166992
2016-08-26,166.050003051758,167.080001831055,164.369995117188,164.949996948242,1102000,148.933578491211
2016-08-29,165.429992675781,165.889999389648,164.639999389648,165.169998168945,1185200,149.132232666016
2016-08-30,165.520004272461,165.929992675781,164.380004882812,164.929992675781,1004100,148.91552734375
2016-08-31,164.470001220703,165.050003051758,163.490005493164,164.929992675781,1228800,148.91552734375
2016-09-01,165.5,166.25,163.850006103516,165.639999389648,1181900,149.556625366211
2016-09-02,166.220001220703,167.080001831055,165.470001220703,165.490005493164,1599500,149.421157836914
2016-09-06,167.100006103516,167.100006103516,163.729995727539,164.830001831055,1169000,148.825271606445
2016-09-07,164.479995727539,165.419998168945,163.949996948242,165.199996948242,897300,149.159332275391
2016-09-08,163.910003662109,165.860000610352,163.839996337891,165.399993896484,831400,149.702377319336
2016-09-09,164.100006103516,165.190002441406,160.820007324219,160.850006103516,1487500,145.584197998047
2016-09-12,160.199996948242,164.070007324219,160.059997558594,163.259994506836,1325400,147.765502929688
2016-09-13,161.630004882812,161.979995727539,159.289993286133,160.350006103516,1317400,145.13166809082
2016-09-14,160.059997558594,160.660003662109,159.050003051758,159.449996948242,1030300,144.317108154297
2016-09-15,159,160.710006713867,158.520004272461,160.070007324219,1397600,144.878234863281
2016-09-16,159.330001831055,160.070007324219,158.199996948242,158.889999389648,2534400,143.810211181641
2016-09-19,160.070007324219,162.229995727539,159.550003051758,161.259994506836,1814400,145.955291748047
2016-09-20,161.75,164.130004882812,161.649993896484,162.649993896484,2689200,147.213363647461
2016-09-21,170.610000610352,174.320007324219,170.610000610352,173.860000610352,5308100,157.359466552734
2016-09-22,174.389999389648,175.380004882812,172.800003051758,173.660003662109,3176300,157.178466796875
2016-09-23,172.690002441406,175.089996337891,172.630004882812,174.389999389648,2472500,157.839141845703
2016-09-26,174,176.160003662109,173.110000610352,175.339996337891,2420800,158.69905090332
2016-09-27,174.979995727539,177.360000610352,174.470001220703,177.300003051758,2133200,160.473022460938
2016-09-28,176.869995117188,177.25,174.520004272461,175.449996948242,2280200,158.798553466797
2016-09-29,175.449996948242,175.970001220703,173.929992675781,175.119995117188,1947400,158.499893188477
2016-09-30,175.529998779297,176.100006103516,174.369995117188,174.679992675781,1939300,158.101608276367
2016-10-03,173.860000610352,174.710006713867,173.279998779297,174.300003051758,1453600,157.757675170898
2016-10-04,174.720001220703,175.119995117188,172.860000610352,173.600006103516,1492700,157.124145507812
2016-10-05,174.889999389648,175.259994506836,173.839996337891,174.259994506836,1202600,157.721527099609
2016-10-06,174.330001831055,174.330001831055,172.410003662109,173.089996337891,1260400,156.662551879883
2016-10-07,172.619995117188,173.240005493164,171.720001220703,173.009994506836,1418200,156.590148925781
2016-10-10,173.339996337891,174.589996337891,173.139999389648,174.210006713867,1221600,157.67626953125
2016-10-11,173.800003051758,174.089996337891,173.050003051758,174.080001831055,1462100,157.558547973633
2016-10-12,174.119995117188,174.490005493164,173.070007324219,173.539993286133,1253300,157.069839477539
2016-10-13,172.119995117188,172.199996948242,169.660003662109,170.949996948242,1432800,154.725631713867
2016-10-14,172.289993286133,172.889999389648,170.869995117188,170.979995727539,803600,154.752838134766
2016-10-17,170.940002441406,171.369995117188,170.220001220703,170.839996337891,1051500,154.626129150391
2016-10-18,172.089996337891,172.490005493164,170.509994506836,170.740005493164,900300,154.535598754883
2016-10-19,171.020004272461,171.179992675781,169.580001831055,170.460006713867,1086800,154.282211303711
2016-10-20,170.410003662109,170.619995117188,169.479995727539,169.699996948242,836000,153.594314575195
2016-10-21,168.190002441406,170.25,168,170.199996948242,924700,154.046829223633
2016-10-24,171.309997558594,172.490005493164,170.300003051758,172.080001831055,1848300,155.748397827148
2016-10-25,171.339996337891,172.449996948242,171.259994506836,171.929992675781,1132700,155.612655639648
2016-10-26,170.960006713867,174.240005493164,170.509994506836,173.589996337891,1772700,157.115081787109
2016-10-27,174.690002441406,175.220001220703,172.740005493164,174.399993896484,1499700,157.848190307617
2016-10-28,174.570007324219,176.350006103516,173.399993896484,174.25,1502700,157.712463378906
2016-10-31,175.139999389648,176.119995117188,174.240005493164,174.320007324219,992900,157.775772094727
2016-11-01,174.25,174.330001831055,170.160003662109,171.529998779297,1955600,155.250595092773
2016-11-02,172,173.470001220703,171.600006103516,172.380004882812,1457300,156.019927978516
2016-11-03,172.710006713867,173.710006713867,172.110000610352,173.649993896484,1265000,157.169418334961
2016-11-04,173.399993896484,175.729995727539,172.860000610352,174.800003051758,1558800,158.210311889648
2016-11-07,176.850006103516,180.690002441406,176.850006103516,180.020004272461,2451900,162.934860229492
2016-11-08,179.279998779297,182.779998779297,178.839996337891,181.309997558594,2012400,164.102401733398
2016-11-09,178.550003051758,182.399993896484,176.440002441406,181.169998168945,2874200,163.975692749023
2016-11-10,182,185,181.229995727539,183.570007324219,2298000,166.14794921875
2016-11-11,183,184.889999389648,182.110000610352,183.690002441406,1560400,166.256530761719
2016-11-14,184.5,186.529998779297,183.460006713867,186.160003662109,2168100,168.492095947266
2016-11-15,185.770004272461,185.830001831055,182.979995727539,185.389999389648,1447000,167.795181274414
2016-11-16,184.889999389648,186,182.75,183.820007324219,1262200,166.374176025391
2016-11-17,184.130004882812,185.339996337891,183.460006713867,185.080001831055,931800,167.5146484375
2016-11-18,184.710006713867,187.330001831055,183.979995727539,187.289993286133,1334400,169.514877319336
2016-11-21,187.330001831055,188.25,186.740005493164,188.149993896484,1295300,170.293243408203
2016-11-22,188.5,188.5,187.550003051758,188.080001831055,1162000,170.229904174805
2016-11-23,188.75,190.289993286133,188.050003051758,190.119995117188,880800,172.076278686523
2016-11-25,190.619995117188,191.839996337891,190.600006103516,191.529998779297,653200,173.352462768555
2016-11-28,190.580001831055,191.149993896484,189.490005493164,190.029998779297,1746600,171.994781494141
2016-11-29,190,191.350006103516,190,190.320007324219,1077700,172.257293701172
2016-11-30,191.5,192.580001831055,190.779998779297,191.669998168945,1533600,173.479156494141
2016-12-01,192,193.880004882812,192,192.190002441406,1767600,173.949813842773
2016-12-02,192.100006103516,193.649993896484,192.100006103516,192.800003051758,1542900,174.501998901367
2016-12-05,193.699996948242,194.949996948242,193,194.5,1409800,176.040603637695
2016-12-06,194.360000610352,194.460006713867,191.600006103516,193.330001831055,1238300,174.981674194336
2016-12-07,193.320007324219,196.720001220703,192.279998779297,196.520004272461,1886100,177.868881225586
2016-12-08,196.75,197.300003051758,193.600006103516,197.070007324219,2951600,178.730499267578
2016-12-09,196.289993286133,196.990005493164,195.130004882812,196.600006103516,1957400,178.304229736328
2016-12-12,195.869995117188,198.240005493164,195.699996948242,197.639999389648,1442700,179.247406005859
2016-12-13,198.660003662109,201.570007324219,197.5,201.020004272461,2237900,182.312911987305
2016-12-14,200.779998779297,201,197.610000610352,197.919998168945,2533200,179.501358032227
2016-12-15,197.729995727539,199.770004272461,197.270004272461,197.919998168945,1216300,179.501358032227
2016-12-16,198.820007324219,199.360000610352,195.449996948242,196.479995727539,3589600,178.195373535156
2016-12-19,196.669998168945,198.070007324219,195.75,197.619995117188,1498100,179.229293823242
2016-12-20,198.919998168945,199.490005493164,196.550003051758,198.740005493164,3068000,180.245086669922
2016-12-21,194.5,195.970001220703,192.039993286133,192.119995117188,6406000,174.241119384766
2016-12-22,192.240005493164,192.460006713867,190.779998779297,190.889999389648,2030100,173.125564575195
2016-12-23,191.479995727539,193.020004272461,190.809997558594,191.860000610352,1677400,174.005294799805
2016-12-27,191.970001220703,192.529998779297,190.509994506836,190.550003051758,966500,172.817230224609
2016-12-28,190.830001831055,191.570007324219,188.020004272461,188.449996948242,1555400,170.912673950195
2016-12-29,188.850006103516,189.639999389648,186.419998168945,186.949996948242,1293100,169.552230834961
2016-12-30,187.800003051758,187.960006713867,185.679992675781,186.199996948242,1323200,168.872039794922
2017-01-03,186.570007324219,189.669998168945,186.570007324219,187.699996948242,1708400,170.232498168945
2017-01-04,188.5,189.399993896484,187.360000610352,188.710006713867,1290300,171.148452758789
2017-01-05,188.710006713867,190.369995117188,187.949996948242,188.410003662109,1207800,170.876373291016
2017-01-06,188.110000610352,191.740005493164,187.899993896484,190.25,1658400,172.545120239258
2017-01-09,189.580001831055,190.529998779297,189.009994506836,189.690002441406,1279200,172.037246704102
2017-01-10,189.059997558594,189.899993896484,188.350006103516,188.419998168945,1358100,170.88542175293
2017-01-11,188.25,189.440002441406,188,189.240005493164,1045300,171.629180908203
2017-01-12,188.660003662109,188.869995117188,186.339996337891,187.380004882812,1177900,169.942245483398
2017-01-13,187.789993286133,188.699996948242,186.679992675781,187.009994506836,1140600,169.606658935547
2017-01-17,186.119995117188,186.740005493164,184.440002441406,186.050003051758,1343800,168.736053466797
2017-01-18,186.440002441406,187.979995727539,185.75,187.229995727539,903000,169.806182861328
2017-01-19,187.270004272461,188.100006103516,185.679992675781,186.169998168945,1061300,168.844833374023
2017-01-20,186.020004272461,187,184.369995117188,185.729995727539,2192900,168.44580078125
2017-01-23,185.809997558594,186.710006713867,184.300003051758,185.460006713867,1070500,168.200897216797
2017-01-24,185.509994506836,191.990005493164,185.509994506836,191.610000610352,2138500,173.778579711914
2017-01-25,191.600006103516,194.020004272461,190.610000610352,192.949996948242,1807000,174.993865966797
2017-01-26,192.309997558594,192.940002441406,191.139999389648,192.580001831055,1067600,174.658340454102
