"Fecha","PKG.Open","PKG.High","PKG.Low","PKG.Close","PKG.Volume","PKG.Adjusted"
2014-05-29,68.3600006103516,68.8600006103516,68.1399993896484,68.8199996948242,598800,51.6020584106445
2014-05-30,68.879997253418,69.6699981689453,68.7900009155273,69.1600036621094,1417600,51.8569869995117
2014-06-02,69.370002746582,70.370002746582,69.0999984741211,70.2799987792969,953200,52.6967658996582
2014-06-03,70.1399993896484,70.4100036621094,69.7099990844727,70.3000030517578,742300,52.7117767333984
2014-06-04,70.0400009155273,71.0500030517578,69.5500030517578,69.7699966430664,855000,52.3143730163574
2014-06-05,70.0500030517578,70.7300033569336,69.6100006103516,70.7099990844727,447600,53.0191955566406
2014-06-06,70.8199996948242,71.25,70.7300033569336,70.9599990844727,526900,53.2066535949707
2014-06-09,71.3899993896484,71.8600006103516,71.0299987792969,71.379997253418,533300,53.5215682983398
2014-06-10,71.2799987792969,71.6600036621094,70.6900024414062,71.0299987792969,549200,53.2591323852539
2014-06-11,70.0699996948242,70.7399978637695,69.9800033569336,70.5800018310547,662400,53.221435546875
2014-06-12,70.5800018310547,70.8499984741211,69.6100006103516,69.9300003051758,531200,52.7313079833984
2014-06-13,69.879997253418,70.2399978637695,69.5,69.8600006103516,385300,52.6785011291504
2014-06-16,69.8300018310547,70.3099975585938,69.5,69.6999969482422,457600,52.5578689575195
2014-06-17,69.6699981689453,70.6800003051758,68.7900009155273,70.3399963378906,668100,53.0404624938965
2014-06-18,70.5400009155273,70.7099990844727,69.5500030517578,70.2799987792969,578000,52.9952163696289
2014-06-19,70.6600036621094,71.2200012207031,70.6100006103516,70.9499969482422,439500,53.500431060791
2014-06-20,71.1699981689453,71.7300033569336,70.6100006103516,71.620002746582,1038600,54.0056571960449
2014-06-23,71.6100006103516,71.6100006103516,70.8499984741211,71.1900024414062,447800,53.6814117431641
2014-06-24,70.9000015258789,71.8399963378906,70.2200012207031,70.2399978637695,538100,52.9650497436523
2014-06-25,70.2399978637695,70.9100036621094,70.0699996948242,70.8499984741211,442600,53.4250335693359
2014-06-26,71.0699996948242,71.0699996948242,70.120002746582,70.9400024414062,464300,53.4928970336914
2014-06-27,70.9800033569336,71.5800018310547,70.5999984741211,71.1900024414062,714900,53.6814117431641
2014-06-30,71.5100021362305,71.6900024414062,71.0500030517578,71.4899978637695,603700,53.9076271057129
2014-07-01,71.75,72.8199996948242,71.6600036621094,72.2399978637695,1140000,54.4731712341309
2014-07-02,72,72.3300018310547,70.6999969482422,70.9400024414062,811500,53.4928970336914
2014-07-03,70.879997253418,71.4000015258789,70.75,70.9300003051758,504300,53.4853591918945
2014-07-07,70.9199981689453,71,69.3099975585938,69.620002746582,736800,52.4975280761719
2014-07-08,69.3899993896484,69.4000015258789,68.8199996948242,69,697100,52.0300216674805
2014-07-09,69.2200012207031,69.3399963378906,68.629997253418,69.0599975585938,482000,52.0752601623535
2014-07-10,68.3199996948242,68.3600006103516,67.8099975585938,68.1699981689453,920400,51.4041595458984
2014-07-11,68.120002746582,68.7799987792969,68.0299987792969,68.5500030517578,464300,51.6907005310059
2014-07-14,68.9000015258789,68.9800033569336,68.1999969482422,68.8300018310547,544900,51.9018363952637
2014-07-15,68.5100021362305,69.3600006103516,67.9700012207031,67.9899978637695,793700,51.268424987793
2014-07-16,68.2799987792969,68.2799987792969,66.8399963378906,67.2099990844727,1180700,50.6802597045898
2014-07-17,66.9499969482422,68.1100006103516,66.3000030517578,66.4100036621094,1316400,50.0770225524902
2014-07-18,66.7799987792969,68.2399978637695,66.7200012207031,67.6699981689453,1454400,51.0271263122559
2014-07-21,67.0599975585938,67.1600036621094,65.9899978637695,66.1999969482422,2219500,49.9186630249023
2014-07-22,68,69.2399978637695,65,65.6399993896484,2873400,49.496395111084
2014-07-23,66.2600021362305,66.6500015258789,65.7699966430664,66.5400009155273,2235200,50.1750411987305
2014-07-24,66.9199981689453,70.4599990844727,66.9000015258789,69.1100006103516,2749700,52.1129760742188
2014-07-25,68.8399963378906,69,67.7300033569336,67.7799987792969,895400,51.1100730895996
2014-07-28,67.8499984741211,67.8499984741211,66.5599975585938,67.3000030517578,804600,50.748119354248
2014-07-29,67.3199996948242,67.3899993896484,66.75,66.9300003051758,1040300,50.4691276550293
2014-07-30,67.370002746582,68.4700012207031,67.1800003051758,67.3000030517578,1036000,50.748119354248
2014-07-31,66.5899963378906,66.7799987792969,65.6900024414062,66.1600036621094,977100,49.8885040283203
2014-08-01,66.1800003051758,66.9300003051758,65.7099990844727,66.4899978637695,1142500,50.1373329162598
2014-08-04,66.8199996948242,67.5500030517578,66.3199996948242,67.3899993896484,1003100,50.8159866333008
2014-08-05,66.75,67.1600036621094,66.1100006103516,66.4100036621094,623600,50.0770225524902
2014-08-06,66.1100006103516,67.0800018310547,65.75,66.6100006103516,491200,50.2278289794922
2014-08-07,66.870002746582,66.9899978637695,65.870002746582,66.2600021362305,477000,49.9639053344727
2014-08-08,66.4100036621094,66.6600036621094,65.7900009155273,66.6500015258789,463200,50.2579879760742
2014-08-11,66.9100036621094,66.9599990844727,66.0899963378906,66.4800033569336,615200,50.1297950744629
2014-08-12,66.2399978637695,66.4300003051758,65.3300018310547,65.8399963378906,752400,49.6471977233887
2014-08-13,65.6500015258789,65.8399963378906,63.4199981689453,64.129997253418,1760700,48.3577575683594
2014-08-14,64.2799987792969,65.75,64.2799987792969,65.5899963378906,1100600,49.4586715698242
2014-08-15,66.0800018310547,66.0800018310547,64.9000015258789,65.870002746582,994400,49.6698226928711
2014-08-18,66.1699981689453,66.4800033569336,65.9800033569336,66.2900009155273,658200,49.9865264892578
2014-08-19,66.0400009155273,66.8600006103516,65.8399963378906,66.120002746582,909000,49.8583297729492
2014-08-20,66.1500015258789,66.3199996948242,65.5199966430664,65.6999969482422,1035900,49.5416374206543
2014-08-21,65.8000030517578,66.5500030517578,65.5899963378906,66.4899978637695,738600,50.1373329162598
2014-08-22,66.4599990844727,66.8399963378906,66.1500015258789,66.4599990844727,1291800,50.1147155761719
2014-08-25,66.7699966430664,66.8399963378906,66.3499984741211,66.7600021362305,761700,50.3409385681152
2014-08-26,66.7399978637695,67.25,66.6100006103516,67.0699996948242,555600,50.5746879577637
2014-08-27,67.2799987792969,67.5100021362305,67.0699996948242,67.2399978637695,503000,50.702880859375
2014-08-28,66.9199981689453,67.379997253418,66.7799987792969,67.1999969482422,329100,50.6727142333984
2014-08-29,67.4000015258789,68.0699996948242,67.0299987792969,67.9899978637695,491600,51.268424987793
2014-09-02,68.25,69.370002746582,68.0999984741211,68.7300033569336,997700,51.8264350891113
2014-09-03,68.9100036621094,69.7099990844727,68.75,69.6900024414062,1144400,52.5503158569336
2014-09-04,70,70.620002746582,69.7200012207031,70.2900009155273,1779000,53.002758026123
2014-09-05,70.2699966430664,70.4499969482422,69.5,70.4499969482422,535000,53.1233940124512
2014-09-08,70.4700012207031,70.9400024414062,69.870002746582,70.0999984741211,591400,52.8594856262207
2014-09-09,69.8600006103516,70.4000015258789,69.1699981689453,69.2200012207031,1228300,52.1959190368652
2014-09-10,69.4300003051758,69.6399993896484,68.0800018310547,68.7099990844727,633600,51.8113479614258
2014-09-11,68.1800003051758,69.8899993896484,67.8499984741211,69.3199996948242,1095800,52.5774002075195
2014-09-12,69.4599990844727,69.4599990844727,67.5899963378906,67.7300033569336,763100,51.3714294433594
2014-09-15,67.879997253418,67.9400024414062,66.8600006103516,67.3399963378906,812300,51.0756225585938
2014-09-16,67.2099990844727,67.3199996948242,66.5800018310547,66.7399978637695,1093100,50.6205406188965
2014-09-17,66.6900024414062,66.7300033569336,64.9199981689453,65.5299987792969,1502300,49.7027931213379
2014-09-18,66.0699996948242,66.0699996948242,65.1500015258789,65.370002746582,668200,49.5814437866211
2014-09-19,65.379997253418,65.7600021362305,65.0100021362305,65.4000015258789,1216800,49.604175567627
2014-09-22,65.4700012207031,66.129997253418,65.0199966430664,65.0699996948242,873600,49.3538932800293
2014-09-23,65.1999969482422,65.3099975585938,64.2900009155273,64.3399963378906,883400,48.8002014160156
2014-09-24,64.5899963378906,64.6399993896484,63.6300010681152,64.2399978637695,1870700,48.7243461608887
2014-09-25,63.7999992370605,64.1999969482422,63.1100006103516,63.25,773500,47.9734687805176
2014-09-26,63.810001373291,64.8600006103516,63.6800003051758,64.8000030517578,1379100,49.1491050720215
2014-09-29,64.4300003051758,65.2699966430664,64.0299987792969,64.8600006103516,867800,49.1946067810059
2014-09-30,64.6999969482422,64.8099975585938,63.7900009155273,63.8199996948242,674500,48.4058113098145
2014-10-01,63.7000007629395,63.7000007629395,62.7099990844727,62.9199981689453,1376800,47.7231674194336
2014-10-02,62.8300018310547,62.9099998474121,61.9799995422363,62.2999992370605,1312000,47.2529258728027
2014-10-03,62.8400001525879,63.9799995422363,62.689998626709,63.7700004577637,1499300,48.3678741455078
2014-10-06,64.0999984741211,64.25,62.6800003051758,63.060001373291,1407200,47.8293571472168
2014-10-07,63.0099983215332,63.7400016784668,62.6300010681152,62.6300010681152,1111800,47.5032196044922
2014-10-08,62.7900009155273,63.7999992370605,61.9199981689453,63.7200012207031,1112600,48.3299560546875
2014-10-09,63.8199996948242,63.8199996948242,61.8600006103516,61.9799995422363,1580000,47.010196685791
2014-10-10,62.0900001525879,62.6300010681152,60.7299995422363,60.7599983215332,1545200,46.0848731994629
2014-10-13,60.6699981689453,60.8800010681152,58.7900009155273,58.8199996948242,1364200,44.6134300231934
2014-10-14,59.0800018310547,59.439998626709,58.25,58.6100006103516,1676100,44.4541511535645
2014-10-15,57.9599990844727,59.7700004577637,57.060001373291,59.6699981689453,3143800,45.2581367492676
2014-10-16,59.7900009155273,62.4300003051758,59.5499992370605,62.2299995422363,2302500,47.199821472168
2014-10-17,62.2900009155273,63.6300010681152,62,62.3499984741211,1918500,47.290843963623
2014-10-20,62.3699989318848,63.2099990844727,62.0299987792969,63.0900001525879,1790400,47.8521156311035
2014-10-21,63.4700012207031,69.4000015258789,62.5099983215332,69.129997253418,4585700,52.4332809448242
2014-10-22,69.5400009155273,69.879997253418,67.2099990844727,67.379997253418,2201400,51.1059761047363
2014-10-23,68.1699981689453,70.2600021362305,68.1500015258789,69.4700012207031,1554800,52.6911811828613
2014-10-24,69.3499984741211,69.7300033569336,68.1900024414062,69.6800003051758,973600,52.8504486083984
2014-10-27,69.1699981689453,69.1699981689453,67.9100036621094,68.9000015258789,928900,52.2588539123535
2014-10-28,69.1600036621094,70.5199966430664,68.9400024414062,70.4700012207031,758500,53.4496536254883
2014-10-29,70.3899993896484,70.8199996948242,68.9700012207031,69.870002746582,741700,52.994571685791
2014-10-30,69.6500015258789,72.2300033569336,69.25,71.0699996948242,1946500,53.9047431945801
2014-10-31,72.0599975585938,72.25,71.2799987792969,72.0800018310547,838600,54.6708030700684
2014-11-03,72.1699981689453,72.4000015258789,71.4400024414062,71.7699966430664,798600,54.4356651306152
2014-11-04,71.6399993896484,72.8000030517578,71.1699981689453,72.3600006103516,1387500,54.8831596374512
2014-11-05,73.0800018310547,73.0899963378906,71.9400024414062,72.3499984741211,869500,54.8755760192871
2014-11-06,72.5400009155273,73,71.7200012207031,72.25,732800,54.7997283935547
2014-11-07,72.5999984741211,73.1900024414062,72.2099990844727,72.9000015258789,674600,55.2927627563477
2014-11-10,73.0699996948242,73.75,72.7099990844727,73.7200012207031,638400,55.9146881103516
2014-11-11,73.6699981689453,73.7399978637695,72.5800018310547,72.7600021362305,577300,55.1865615844727
2014-11-12,72.5299987792969,73.3000030517578,72.25,73.129997253418,469100,55.4671783447266
2014-11-13,72.9899978637695,73.1800003051758,72.5100021362305,72.8499984741211,535500,55.2548179626465
2014-11-14,72.6999969482422,73.0400009155273,72.0599975585938,72.2900009155273,550400,54.8300743103027
2014-11-17,71.9000015258789,72.9899978637695,71.9000015258789,72.8099975585938,493100,55.224479675293
2014-11-18,72.7399978637695,73.8000030517578,72.5599975585938,73.5999984741211,692700,55.823673248291
2014-11-19,73.120002746582,73.7099990844727,72.1800003051758,73.0500030517578,989800,55.4065093994141
2014-11-20,72.4599990844727,73.0999984741211,72.2600021362305,72.9000015258789,669200,55.2927627563477
2014-11-21,74.0199966430664,74.0400009155273,72.4800033569336,72.9800033569336,623200,55.3534088134766
2014-11-24,72.9800033569336,73.8600006103516,72.9499969482422,73.8600006103516,707000,56.0208892822266
2014-11-25,74,74.6699981689453,73.5199966430664,74.3099975585938,530000,56.3621940612793
2014-11-26,74.4700012207031,74.4700012207031,73.1100006103516,73.7300033569336,476600,55.9222679138184
2014-11-28,73.7799987792969,74.3499984741211,73.3300018310547,74.2799987792969,301500,56.3394317626953
2014-12-01,74.25,74.25,73.2300033569336,73.2300033569336,509600,55.543041229248
2014-12-02,73.2099990844727,74.8899993896484,73,74.870002746582,585500,56.7869262695312
2014-12-03,74.7799987792969,76.8000030517578,74.6600036621094,76.5899963378906,1003000,58.0915145874023
2014-12-04,76.7600021362305,78.5,76.6800003051758,77.7799987792969,1786400,58.9940910339355
2014-12-05,77.7900009155273,78.2699966430664,77.5699996948242,78.0100021362305,961900,59.1685600280762
2014-12-08,78.0100021362305,78.3000030517578,77.0999984741211,77.4599990844727,998800,58.7513961791992
2014-12-09,76.1600036621094,76.5999984741211,75.7900009155273,76.5199966430664,1103700,58.0384330749512
2014-12-10,76.5199966430664,77.3600006103516,76.0100021362305,76.2099990844727,671000,57.8032913208008
2014-12-11,76.5899963378906,77.5999984741211,76.4100036621094,76.9199981689453,468400,58.3418197631836
2014-12-12,76.2699966430664,76.9000015258789,75.9300003051758,75.9899978637695,905800,57.6364288330078
2014-12-15,76.5100021362305,77.1999969482422,75.5999984741211,76.1500015258789,651300,57.7577857971191
2014-12-16,76.129997253418,77.7399978637695,75.5,76.5500030517578,969400,58.0611572265625
2014-12-17,76.3399963378906,78.1100006103516,75.8899993896484,77.9499969482422,743000,59.4335975646973
2014-12-18,78.9400024414062,79.3399963378906,78.4300003051758,79.3199996948242,891700,60.4781761169434
