"Fecha","COST.Open","COST.High","COST.Low","COST.Close","COST.Volume","COST.Adjusted"
2015-11-18,158.889999389648,161.399993896484,157.820007324219,161.25,2152000,140.564559936523
2015-11-19,161.690002441406,163.199996948242,161.440002441406,162.830001831055,2959300,141.941940307617
2015-11-20,164.160003662109,164.470001220703,162.75,163.100006103516,2051100,142.177261352539
2015-11-23,163.529998779297,163.899993896484,162.729995727539,163.449996948242,1174300,142.482391357422
2015-11-24,162.259994506836,163.919998168945,161,162.190002441406,2799500,141.384033203125
2015-11-25,162.039993286133,163,161.139999389648,162.389999389648,1828000,141.558380126953
2015-11-27,163.110000610352,164.410003662109,162.490005493164,163.580001831055,866300,142.595703125
2015-11-30,164.169998168945,164.440002441406,160.789993286133,161.419998168945,3063800,140.712799072266
2015-12-01,162.020004272461,163.039993286133,160.740005493164,161.289993286133,1939700,140.599456787109
2015-12-02,161.710006713867,162.440002441406,160.630004882812,161.089996337891,1585700,140.42512512207
2015-12-03,164.509994506836,166.100006103516,163.309997558594,163.669998168945,3440000,142.674163818359
2015-12-04,164.119995117188,167.240005493164,164.009994506836,166.800003051758,2578600,145.402648925781
2015-12-07,167.330001831055,167.5,165.550003051758,167.119995117188,2791900,145.681579589844
2015-12-08,166.740005493164,169.729995727539,165.869995117188,168.869995117188,3158500,147.207138061523
2015-12-09,162.720001220703,163.889999389648,158.220001220703,159.720001220703,9527000,139.230941772461
2015-12-10,160.929992675781,163.410003662109,160.610000610352,161.860000610352,3653300,141.096343994141
2015-12-11,159.729995727539,161.199996948242,159.360000610352,160.020004272461,2511200,139.49235534668
2015-12-14,160.089996337891,161.880004882812,159.410003662109,161.839996337891,2427300,141.078903198242
2015-12-15,163.320007324219,163.740005493164,160.720001220703,161.289993286133,2378700,140.599456787109
2015-12-16,161.949996948242,163.25,160,162.759994506836,2196300,141.880859375
2015-12-17,162.440002441406,163.580001831055,160.600006103516,160.679992675781,1703900,140.067687988281
2015-12-18,159.789993286133,160.679992675781,157.600006103516,157.699996948242,4295800,137.470001220703
2015-12-21,158.809997558594,159.429992675781,157.330001831055,159.389999389648,1453500,138.943176269531
2015-12-22,159.899993896484,161.389999389648,159.029998779297,161.229995727539,1742100,140.547149658203
2015-12-23,162.429992675781,162.429992675781,160.779998779297,161.710006713867,1581000,140.965591430664
2015-12-24,161.850006103516,162.330001831055,161.440002441406,161.75,491000,141.000473022461
2015-12-28,161.050003051758,162.259994506836,160.399993896484,161.160003662109,1124700,140.486206054688
2015-12-29,161.899993896484,163.229995727539,161.520004272461,162.660003662109,1169600,141.793716430664
2015-12-30,162.960006713867,163.449996948242,162.509994506836,162.710006713867,889900,141.837310791016
2015-12-31,162.080001831055,164,161.5,161.5,1873400,140.78254699707
2016-01-04,159.809997558594,160.100006103516,157.869995117188,159.539993286133,2640800,139.073928833008
2016-01-05,160.169998168945,161.229995727539,159.449996948242,159.929992675781,2127700,139.413940429688
2016-01-06,158.360000610352,159.800003051758,157.630004882812,158.449996948242,2033400,138.123764038086
2016-01-07,154.850006103516,157.059997558594,153.550003051758,154.820007324219,3826000,134.959442138672
2016-01-08,155.279998779297,155.300003051758,151.809997558594,152.110000610352,3156200,132.597106933594
2016-01-11,152.300003051758,155.960006713867,152.119995117188,154.720001220703,2164500,134.872314453125
2016-01-12,155.710006713867,156.429992675781,154.940002441406,156.059997558594,2215600,136.040344238281
2016-01-13,155.970001220703,156.020004272461,151.880004882812,152.119995117188,2157500,132.60578918457
2016-01-14,151.960006713867,154.160003662109,151.330001831055,153.179992675781,2281500,133.529815673828
2016-01-15,149.289993286133,151.520004272461,148.25,150.389999389648,2975400,131.097732543945
2016-01-19,151.789993286133,152,149.580001831055,150.470001220703,2242600,131.16748046875
2016-01-20,148.460006713867,150,144.910003662109,148.820007324219,3796800,129.72917175293
2016-01-21,148.970001220703,151.240005493164,148.110000610352,150.380004882812,2211800,131.089004516602
2016-01-22,152.179992675781,153.710006713867,151.649993896484,153.690002441406,2544100,133.974456787109
2016-01-25,154.070007324219,154.479995727539,150.550003051758,150.779998779297,1820600,131.437713623047
2016-01-26,150.779998779297,151.720001220703,148.300003051758,148.5,2828600,129.450180053711
2016-01-27,149.289993286133,149.589996337891,146.720001220703,147.729995727539,2189500,128.778991699219
2016-01-28,148.550003051758,149.970001220703,147.809997558594,149.589996337891,2076100,130.400375366211
2016-01-29,149.5,151.619995117188,146.910003662109,151.119995117188,3221300,131.734069824219
2016-02-01,150.839996337891,152.190002441406,150.190002441406,151.25,2142000,131.847457885742
2016-02-02,149.990005493164,150.789993286133,148.110000610352,148.5,1931400,129.450180053711
2016-02-03,149.279998779297,149.979995727539,145.449996948242,146.699996948242,2546900,127.881126403809
2016-02-04,145,145.139999389648,141.789993286133,143.279998779297,5340500,124.899833679199
2016-02-05,143.270004272461,145.199996948242,142.399993896484,143.990005493164,4079300,125.518753051758
2016-02-08,142.740005493164,147.550003051758,141.619995117188,147.020004272461,3782000,128.160079956055
2016-02-09,146.240005493164,149.720001220703,146.229995727539,147.940002441406,3228300,128.962005615234
2016-02-10,149.369995117188,150.169998168945,147.580001831055,148.050003051758,2189600,129.407852172852
2016-02-11,147.130004882812,148.389999389648,144.759994506836,146.649993896484,2198100,128.184066772461
2016-02-12,147.979995727539,149.270004272461,147,148.649993896484,1951800,129.932235717773
2016-02-16,149.350006103516,150.639999389648,147.699996948242,149.110000610352,2186400,130.334335327148
2016-02-17,149.75,151.979995727539,148.910003662109,150.910003662109,2174600,131.907669067383
2016-02-18,149.130004882812,149.839996337891,146.820007324219,148.649993896484,2894300,129.932235717773
2016-02-19,149,149.139999389648,146.850006103516,148.699996948242,2471700,129.975967407227
2016-02-22,149.630004882812,150.179992675781,148.490005493164,150.059997558594,2161300,131.164688110352
2016-02-23,149.889999389648,151.759994506836,149.119995117188,150.360000610352,1850600,131.426940917969
2016-02-24,150.029998779297,154.410003662109,149.660003662109,153.869995117188,2590100,134.49494934082
2016-02-25,154.690002441406,154.880004882812,152.860000610352,154.720001220703,1746900,135.237930297852
2016-02-26,153.089996337891,153.410003662109,148.759994506836,149.679992675781,3800800,130.832550048828
2016-02-29,149.990005493164,152.300003051758,149.690002441406,150.029998779297,3115800,131.138488769531
2016-03-01,150.399993896484,151.199996948242,149.380004882812,150.520004272461,2681400,131.566772460938
2016-03-02,151.130004882812,152.949996948242,150.389999389648,152.789993286133,2947600,133.550933837891
2016-03-03,148.559997558594,151.960006713867,147.380004882812,151.600006103516,5552600,132.510803222656
2016-03-04,151.740005493164,151.770004272461,150.029998779297,150.899993896484,2155600,131.898956298828
2016-03-07,149.960006713867,150.889999389648,147.600006103516,148.169998168945,3159600,129.512680053711
2016-03-08,147.660003662109,151.919998168945,147.100006103516,150.949996948242,3156300,131.942596435547
2016-03-09,151.350006103516,153.5,151.309997558594,153.050003051758,2395300,133.778213500977
2016-03-10,153.210006713867,154.690002441406,151.050003051758,152.869995117188,1413000,133.620849609375
2016-03-11,153.850006103516,154,151.399993896484,152.710006713867,1829900,133.481002807617
2016-03-14,152.259994506836,153.300003051758,151.649993896484,152.669998168945,1218400,133.446090698242
2016-03-15,151.800003051758,154.419998168945,151.800003051758,154.179992675781,1398500,134.765899658203
2016-03-16,153.699996948242,155,152.630004882812,154.059997558594,1485500,134.661010742188
2016-03-17,153.820007324219,154.740005493164,153.589996337891,153.839996337891,1583200,134.46875
2016-03-18,154.580001831055,154.699996948242,152.770004272461,153.149993896484,3611700,133.865631103516
2016-03-21,152.820007324219,154.350006103516,152.470001220703,153.940002441406,1367400,134.556121826172
2016-03-22,153.210006713867,153.809997558594,152,152.229995727539,1943100,133.061477661133
2016-03-23,152.179992675781,153.929992675781,151.639999389648,153.509994506836,2127300,134.180282592773
2016-03-24,153.240005493164,154.080001831055,150.850006103516,151.429992675781,2506500,132.362213134766
2016-03-28,151.800003051758,153.940002441406,151.779998779297,152.669998168945,1767400,133.446090698242
2016-03-29,152.770004272461,155.460006713867,152.520004272461,155.259994506836,1655400,135.709945678711
2016-03-30,155.910003662109,158.240005493164,155.649993896484,157.600006103516,2642700,137.755294799805
2016-03-31,157.960006713867,159.800003051758,157.520004272461,157.580001831055,2692400,137.737854003906
2016-04-01,157.869995117188,159.089996337891,157,158.25,1531500,138.323440551758
2016-04-04,158.679992675781,158.990005493164,156.460006713867,157.729995727539,1458400,137.868911743164
2016-04-05,157.889999389648,158,155.720001220703,155.990005493164,1855600,136.348037719727
2016-04-06,155.809997558594,157.410003662109,155.220001220703,156.770004272461,1572600,137.029800415039
2016-04-07,154.419998168945,154.580001831055,151.479995727539,152.029998779297,4050100,132.886688232422
2016-04-08,152.979995727539,152.979995727539,150.919998168945,151.649993896484,2008500,132.554458618164
2016-04-11,151.339996337891,151.940002441406,148.970001220703,149.050003051758,2279000,130.281951904297
2016-04-12,149.600006103516,150.679992675781,148.509994506836,150.520004272461,2268300,131.566772460938
2016-04-13,151.570007324219,152.080001831055,150.589996337891,151.880004882812,2078800,132.755554199219
2016-04-14,152.589996337891,152.910003662109,151.139999389648,151.399993896484,2420000,132.335983276367
2016-04-15,151.960006713867,153.809997558594,151.839996337891,153.169998168945,2675900,133.883117675781
2016-04-18,152.779998779297,153.710006713867,152.270004272461,153.300003051758,1335800,133.996719360352
2016-04-19,153.779998779297,153.899993896484,152.490005493164,153.679992675781,1579000,134.328887939453
2016-04-20,153.720001220703,153.889999389648,152.600006103516,152.740005493164,1308700,133.507278442383
2016-04-21,152.490005493164,152.740005493164,150.690002441406,151.419998168945,2097600,132.353454589844
2016-04-22,151.050003051758,151.809997558594,149.360000610352,149.919998168945,2233900,131.042327880859
2016-04-25,149.979995727539,151.679992675781,149.470001220703,151.509994506836,1249000,132.432067871094
2016-04-26,152.080001831055,153.449996948242,151.669998168945,152.600006103516,1552900,133.38493347168
2016-04-27,152.240005493164,152.509994506836,150.600006103516,151.770004272461,1492800,133.051712036133
2016-04-28,152.009994506836,153.649993896484,151.139999389648,151.440002441406,2198100,132.762496948242
2016-04-29,150.009994506836,150.979995727539,147.460006713867,148.130004882812,3588800,129.86067199707
2016-05-02,148.759994506836,151.419998168945,147.75,150.929992675781,3361500,132.315353393555
2016-05-03,150.080001831055,152.529998779297,149.600006103516,151.410003662109,2201300,132.736145019531
2016-05-04,150.119995117188,152,149.440002441406,151.509994506836,2111600,132.823760986328
2016-05-05,148.979995727539,150.380004882812,146.369995117188,147.839996337891,4869300,129.6064453125
2016-05-06,147.059997558594,147.5,144.740005493164,146.440002441406,3692200,128.379119873047
2016-05-09,146.830001831055,148.970001220703,146.509994506836,148.589996337891,2843800,130.263931274414
2016-05-10,149.380004882812,149.979995727539,148.75,149.559997558594,1943900,131.114318847656
2016-05-11,148.389999389648,148.690002441406,146.580001831055,147.119995117188,2812700,128.975234985352
2016-05-12,147.320007324219,147.770004272461,146.320007324219,146.720001220703,2860400,128.624572753906
2016-05-13,146.330001831055,146.720001220703,144.300003051758,144.5,2993600,126.678352355957
2016-05-16,144.5,146.580001831055,143.399993896484,145.789993286133,2615000,127.809257507324
2016-05-17,145.5,146.240005493164,143.220001220703,143.600006103516,2928900,125.889350891113
2016-05-18,140.179992675781,141.660003662109,138.570007324219,141.289993286133,5717000,123.864288330078
2016-05-19,142.449996948242,143.080001831055,141.419998168945,142.699996948242,2830500,125.100387573242
2016-05-20,142.729995727539,143.5,142.020004272461,142.690002441406,2088400,125.091613769531
2016-05-23,142.839996337891,144,141.910003662109,142.009994506836,1828400,124.495498657227
2016-05-24,142.570007324219,143.479995727539,142.380004882812,142.570007324219,2813100,124.986427307129
2016-05-25,142.619995117188,145.679992675781,142.509994506836,144.539993286133,4156700,126.713417053223
2016-05-26,149.009994506836,153.880004882812,147.699996948242,149.710006713867,7679400,131.245803833008
2016-05-27,150.240005493164,150.770004272461,148.110000610352,149.080001831055,3349800,130.693511962891
2016-05-31,149.570007324219,149.880004882812,147.630004882812,148.770004272461,3738900,130.421722412109
2016-06-01,150.5,153,150.320007324219,152.520004272461,3487300,133.709274291992
2016-06-02,150.050003051758,151.509994506836,148.550003051758,151.509994506836,3957600,132.823760986328
2016-06-03,150.300003051758,151.779998779297,150.270004272461,151.710006713867,1964200,132.999160766602
2016-06-06,151.830001831055,152.490005493164,151.710006713867,152.240005493164,1961600,133.463760375977
2016-06-07,152.080001831055,153.850006103516,151.899993896484,152.619995117188,2113000,133.796905517578
2016-06-08,152.679992675781,153.470001220703,152.050003051758,153.369995117188,1528300,134.454406738281
2016-06-09,153,154.139999389648,152.919998168945,154.050003051758,1812100,135.050537109375
2016-06-10,153,155.149993896484,152.940002441406,154.869995117188,3266500,135.769378662109
2016-06-13,154.759994506836,155.960006713867,154.570007324219,154.949996948242,2576600,135.83952331543
2016-06-14,154.550003051758,156.360000610352,153.570007324219,155.869995117188,3274700,136.646057128906
2016-06-15,155.699996948242,156.779998779297,154.660003662109,154.860000610352,2228500,135.760650634766
2016-06-16,154.860000610352,156.5,154.110000610352,156.419998168945,1937400,137.128265380859
2016-06-17,157.029998779297,157.25,155.759994506836,155.889999389648,2858200,136.663589477539
2016-06-20,157.380004882812,158.380004882812,156.449996948242,156.479995727539,2090800,137.180801391602
2016-06-21,157.070007324219,157.899993896484,156.660003662109,157.199996948242,1909700,137.812072753906
2016-06-22,157.610000610352,158.419998168945,157.160003662109,158.119995117188,2094800,138.618560791016
2016-06-23,158.600006103516,158.789993286133,156.339996337891,157.029998779297,2912400,137.663009643555
2016-06-24,153.160003662109,157.690002441406,153.100006103516,155.559997558594,3996100,136.37434387207
2016-06-27,154.240005493164,154.929992675781,152.550003051758,154.259994506836,2790800,135.234634399414
2016-06-28,154.660003662109,155.929992675781,153.710006713867,155.600006103516,2156300,136.409362792969
2016-06-29,156.440002441406,157.279998779297,155.889999389648,157.080001831055,1942500,137.706878662109
2016-06-30,156.960006713867,157.820007324219,155.5,157.039993286133,3091100,137.671737670898
2016-07-01,157.190002441406,157.190002441406,155.399993896484,156.110000610352,2317200,136.856506347656
2016-07-05,156.080001831055,156.149993896484,154.699996948242,155.25,2807400,136.102569580078
2016-07-06,155.199996948242,156.550003051758,154.669998168945,156.009994506836,2133200,136.768829345703
2016-07-07,158.330001831055,164.160003662109,158,163.699996948242,6497900,143.510375976562
2016-07-08,164.839996337891,166.100006103516,164.490005493164,165.440002441406,3932000,145.035797119141
2016-07-11,165.059997558594,167.490005493164,165.059997558594,166.720001220703,2634300,146.157943725586
2016-07-12,166.490005493164,166.919998168945,165.820007324219,166.279998779297,1642100,145.772186279297
2016-07-13,167,167.190002441406,166.020004272461,166.779998779297,1479800,146.210510253906
2016-07-14,167.149993896484,168,166.279998779297,166.940002441406,2150100,146.350799560547
2016-07-15,167.440002441406,167.440002441406,165.600006103516,166.410003662109,1962300,145.886184692383
2016-07-18,166.559997558594,167.860000610352,165.919998168945,167.509994506836,1993800,146.850479125977
2016-07-19,167.5,168.559997558594,167.389999389648,168.119995117188,1487800,147.385269165039
2016-07-20,168.25,168.259994506836,166.949996948242,168.039993286133,1336900,147.315093994141
2016-07-21,167.429992675781,167.75,166.300003051758,167.050003051758,1384600,146.447219848633
2016-07-22,167.679992675781,167.699996948242,166.960006713867,167.470001220703,1335100,146.815399169922
2016-07-25,167.169998168945,168.199996948242,166.399993896484,167.970001220703,1732200,147.25373840332
2016-07-26,167.600006103516,168.820007324219,166.699996948242,167.570007324219,1593900,146.903045654297
2016-07-27,167.160003662109,167.5,165.75,166.149993896484,1440000,145.658233642578
2016-07-28,166.259994506836,166.860000610352,165.800003051758,166.350006103516,1866500,145.833572387695
2016-07-29,166.639999389648,167.679992675781,166.380004882812,167.220001220703,1359700,146.596282958984
2016-08-01,167.149993896484,168,166.899993896484,167.559997558594,986800,146.894302368164
2016-08-02,167.070007324219,167.539993286133,164.589996337891,166.5,2107300,145.965042114258
2016-08-03,165.919998168945,166.330001831055,165.100006103516,166.119995117188,1837100,145.631896972656
2016-08-04,166.039993286133,167.740005493164,165.889999389648,166.550003051758,1638300,146.008911132812
2016-08-05,166.860000610352,168.330001831055,166.080001831055,167.699996948242,1526500,147.017044067383
2016-08-08,167.25,167.550003051758,166.470001220703,167.399993896484,1294400,146.754058837891
2016-08-09,167.740005493164,168.600006103516,166.880004882812,167.860000610352,1286700,147.157348632812
2016-08-10,167.440002441406,168.5,167.050003051758,168.289993286133,1104300,147.930862426758
2016-08-11,169.110000610352,169.589996337891,167.330001831055,167.880004882812,1497800,147.570465087891
2016-08-12,167.160003662109,169.410003662109,167.160003662109,169.039993286133,1399100,148.590103149414
2016-08-15,169.039993286133,169.270004272461,168.589996337891,168.729995727539,918600,148.317657470703
2016-08-16,167.880004882812,168.800003051758,167.880004882812,168.410003662109,1023000,148.036331176758
2016-08-17,167.449996948242,168.360000610352,166.919998168945,167.960006713867,1382500,147.640762329102
2016-08-18,168.419998168945,168.710006713867,167.199996948242,167.75,1353400,147.456192016602
2016-08-19,167.210006713867,168.330001831055,167.100006103516,168.020004272461,1764800,147.693496704102
2016-08-22,168.339996337891,168.690002441406,167.619995117188,167.940002441406,955000,147.623184204102
2016-08-23,168.089996337891,168.449996948242,167.309997558594,167.360000610352,1003700,147.113372802734
2016-08-24,167.139999389648,167.880004882812,166.759994506836,167.570007324219,1363800,147.297943115234
2016-08-25,167.199996948242,167.410003662109,164.639999389648,164.860000610352,1817700,144.915802001953
2016-08-26,165.389999389648,165.649993896484,163.470001220703,163.929992675781,2009900,144.098297119141
2016-08-29,164.470001220703,164.839996337891,163.399993896484,163.979995727539,1819200,144.142288208008
2016-08-30,164.070007324219,164.279998779297,161.740005493164,161.960006713867,2010700,142.366638183594
2016-08-31,161.869995117188,162.570007324219,161.149993896484,162.089996337891,1933200,142.480926513672
2016-09-01,159,159,155.539993286133,156.210006713867,6038500,137.312255859375
2016-09-02,156.809997558594,159.279998779297,156.800003051758,157.979995727539,2679000,138.868133544922
2016-09-06,158.130004882812,158.149993896484,156.020004272461,158.059997558594,2716900,138.938446044922
2016-09-07,157.639999389648,157.869995117188,155.399993896484,155.639999389648,2984100,136.811187744141
2016-09-08,155.190002441406,155.490005493164,152.940002441406,153.470001220703,2993100,134.903701782227
2016-09-09,152.589996337891,152.789993286133,150.699996948242,150.699996948242,2993900,132.468826293945
2016-09-12,150.5,151.990005493164,150.259994506836,151.690002441406,2982400,133.339080810547
2016-09-13,151.179992675781,151.580001831055,150.070007324219,150.740005493164,2148600,132.504028320312
2016-09-14,150.710006713867,152.25,150.199996948242,150.690002441406,2188900,132.460021972656
2016-09-15,150.720001220703,152.970001220703,150.110000610352,152.669998168945,2284300,134.200500488281
2016-09-16,151.960006713867,152.660003662109,151.139999389648,152.350006103516,2842000,133.919204711914
2016-09-19,152.130004882812,153.029998779297,151.600006103516,151.789993286133,1321300,133.426910400391
2016-09-20,152.429992675781,152.710006713867,151.669998168945,152.169998168945,1396700,133.761001586914
2016-09-21,152.589996337891,152.899993896484,151.25,152.699996948242,1535100,134.226852416992
2016-09-22,153.029998779297,154.279998779297,152.679992675781,153.149993896484,2502200,134.622436523438
2016-09-23,153.149993896484,153.770004272461,152.169998168945,152.529998779297,2282100,134.07746887207
2016-09-26,152.080001831055,152.279998779297,151.009994506836,151.190002441406,1862200,132.899551391602
2016-09-27,151.419998168945,151.770004272461,150,150.449996948242,2569000,132.249084472656
2016-09-28,150.600006103516,150.669998168945,148.940002441406,149.410003662109,2626300,131.334899902344
2016-09-29,149.190002441406,149.690002441406,147.199996948242,147.490005493164,4501300,129.647171020508
2016-09-30,151.789993286133,154.850006103516,151.600006103516,152.509994506836,7318100,134.05989074707
2016-10-03,152.220001220703,152.25,150.320007324219,151.009994506836,3197100,132.741333007812
2016-10-04,151.470001220703,151.619995117188,149.490005493164,150.479995727539,2840500,132.275421142578
2016-10-05,150.630004882812,150.919998168945,149.830001831055,149.979995727539,2377700,131.835968017578
2016-10-06,150.229995727539,150.639999389648,149,149.470001220703,2465500,131.387664794922
2016-10-07,149.770004272461,150.190002441406,148.789993286133,149.990005493164,2282100,131.8447265625
2016-10-10,150.350006103516,150.850006103516,149.75,150.279998779297,1587700,132.099655151367
2016-10-11,149.669998168945,151.139999389648,149.509994506836,151.009994506836,2596800,132.741333007812
2016-10-12,150.970001220703,151.490005493164,150.389999389648,150.460006713867,1664500,132.257858276367
2016-10-13,149.929992675781,151.339996337891,149.720001220703,150.220001220703,1795300,132.046905517578
2016-10-14,150.179992675781,151,149.279998779297,150.149993896484,1745000,131.9853515625
2016-10-17,150.080001831055,150.199996948242,148.630004882812,148.699996948242,1988400,130.71076965332
2016-10-18,149.509994506836,149.619995117188,148.410003662109,149.110000610352,1847800,131.071197509766
2016-10-19,150.699996948242,151.320007324219,149.309997558594,149.449996948242,1812000,131.370056152344
2016-10-20,149.850006103516,150.779998779297,149.600006103516,150.039993286133,2251200,131.888656616211
2016-10-21,149.509994506836,150.289993286133,148.5,148.970001220703,2188000,130.948165893555
2016-10-24,149.350006103516,152.320007324219,149.289993286133,152.119995117188,2432800,133.716995239258
2016-10-25,149.899993896484,151.970001220703,149.899993896484,150.990005493164,2060600,132.723770141602
2016-10-26,150.350006103516,151.410003662109,150.279998779297,150.979995727539,2246100,132.714950561523
2016-10-27,150.830001831055,151.460006713867,149.820007324219,150.860000610352,1993500,132.609481811523
2016-10-28,150.440002441406,150.860000610352,149.380004882812,149.759994506836,1843900,131.642532348633
2016-10-31,148.889999389648,149.350006103516,147.100006103516,147.869995117188,3239400,129.981185913086
2016-11-01,148.479995727539,148.630004882812,146.380004882812,146.660003662109,2112000,128.917633056641
2016-11-02,146.429992675781,147.339996337891,146.119995117188,146.270004272461,2260500,128.970474243164
2016-11-03,146.699996948242,146.699996948242,144.139999389648,144.449996948242,2168200,127.365715026855
2016-11-04,143,145,142.110000610352,142.240005493164,2702100,125.417129516602
2016-11-07,143.380004882812,143.660003662109,142.75,143.539993286133,3010100,126.563354492188
2016-11-08,143.889999389648,146.630004882812,143.800003051758,146.089996337891,3505200,128.811752319336
2016-11-09,143.539993286133,147.389999389648,143.539993286133,146.789993286133,3170200,129.428985595703
2016-11-10,147.059997558594,150,146.610000610352,146.699996948242,3944200,129.349655151367
2016-11-11,146.610000610352,149.619995117188,145.380004882812,149.360000610352,3218000,131.695037841797
2016-11-14,150.919998168945,152.139999389648,149.5,152,3890800,134.022796630859
2016-11-15,151.979995727539,152,150.289993286133,151.149993896484,2799900,133.273345947266
2016-11-16,152.190002441406,152.550003051758,151.800003051758,152.139999389648,2152300,134.146240234375
2016-11-17,151.229995727539,151.399993896484,149.550003051758,151.199996948242,2098700,133.317413330078
2016-11-18,150.839996337891,151.199996948242,149.520004272461,150.360000610352,2020500,132.576705932617
2016-11-21,150.550003051758,151.289993286133,150.119995117188,151.169998168945,1181200,133.290969848633
2016-11-22,151.929992675781,153.050003051758,151.210006713867,152.669998168945,1954200,134.613510131836
2016-11-23,152.75,153.339996337891,151.179992675781,151.600006103516,2166900,133.670120239258
2016-11-25,151.889999389648,153.419998168945,151.710006713867,151.880004882812,886800,133.917022705078
2016-11-28,151.050003051758,152.429992675781,151.009994506836,151.25,1733500,133.361526489258
2016-11-29,151.619995117188,152.220001220703,151.330001831055,151.479995727539,1496800,133.564270019531
2016-11-30,151.130004882812,151.539993286133,150.070007324219,150.110000610352,2750500,132.356307983398
2016-12-01,150.110000610352,152.880004882812,150.110000610352,151.740005493164,2305200,133.793548583984
2016-12-02,151.990005493164,152.869995117188,151.429992675781,152.089996337891,1829200,134.102127075195
2016-12-05,152.089996337891,152.229995727539,150.779998779297,151.770004272461,2432100,133.819961547852
2016-12-06,151.850006103516,152.080001831055,150.419998168945,151.009994506836,2245400,133.149856567383
2016-12-07,150.600006103516,153.910003662109,150.479995727539,153.850006103516,2811300,135.653991699219
2016-12-08,156.639999389648,160.899993896484,156.600006103516,157.589996337891,5504300,138.951675415039
2016-12-09,157.279998779297,159.830001831055,157.259994506836,159.699996948242,2614700,140.812088012695
2016-12-12,158.600006103516,161.279998779297,158.559997558594,160.330001831055,2299200,141.367584228516
2016-12-13,160.850006103516,162.039993286133,159.139999389648,159.770004272461,3583300,140.873809814453
2016-12-14,160.050003051758,160.449996948242,158.25,158.990005493164,2119100,140.186065673828
2016-12-15,159.350006103516,161.5,159.070007324219,160.110000610352,1811100,141.173629760742
2016-12-16,160.490005493164,161.25,159.850006103516,160.410003662109,3767100,141.438140869141
2016-12-19,162.009994506836,164.529998779297,161.649993896484,163.460006713867,3231900,144.127395629883
2016-12-20,164.320007324219,164.949996948242,163.5,163.860000610352,2204600,144.480087280273
2016-12-21,163.600006103516,164.029998779297,163.020004272461,163.039993286133,1313400,143.757080078125
2016-12-22,163.660003662109,163.669998168945,161.919998168945,162.070007324219,1965900,142.901809692383
2016-12-23,162.169998168945,162.669998168945,161.529998779297,162.080001831055,1254100,142.910614013672
2016-12-27,162.059997558594,162.759994506836,161.800003051758,162.050003051758,1301100,142.884155273438
2016-12-28,162.020004272461,162.850006103516,160.550003051758,161.009994506836,1281000,141.967147827148
2016-12-29,160.649993896484,161.440002441406,160.649993896484,161.130004882812,858200,142.072967529297
2016-12-30,160.889999389648,160.990005493164,159.669998168945,160.110000610352,1472300,141.173629760742
2017-01-03,160.649993896484,160.990005493164,158.509994506836,159.729995727539,2099000,140.838516235352
2017-01-04,159.800003051758,160.490005493164,158.940002441406,159.759994506836,2163600,140.864990234375
2017-01-05,160.949996948242,163.350006103516,160.630004882812,162.910003662109,2880900,143.642440795898
2017-01-06,162.669998168945,162.949996948242,161.130004882812,162.830001831055,2167000,143.571899414062
2017-01-09,162.330001831055,162.479995727539,160.720001220703,160.970001220703,2318300,141.931915283203
2017-01-10,160.580001831055,162.410003662109,160.509994506836,161.660003662109,1477900,142.540267944336
2017-01-11,161.470001220703,162.380004882812,160.350006103516,161.539993286133,1378300,142.434417724609
2017-01-12,161.350006103516,161.960006713867,160.669998168945,161.869995117188,1296900,142.725463867188
2017-01-13,161.990005493164,162.130004882812,161.350006103516,161.860000610352,1250100,142.716613769531
2017-01-17,161.850006103516,164.25,161.669998168945,163.809997558594,2430500,144.435989379883
2017-01-18,163.649993896484,164.380004882812,162.589996337891,164.270004272461,1834700,144.841613769531
2017-01-19,164.179992675781,164.800003051758,163.559997558594,163.699996948242,1980400,144.338989257812
2017-01-20,164.389999389648,164.770004272461,163.229995727539,164.240005493164,1897100,144.815124511719
2017-01-23,164.050003051758,164.350006103516,162.169998168945,163.009994506836,1421600,143.73063659668
2017-01-24,163.229995727539,163.820007324219,162.960006713867,163.669998168945,1347400,144.312561035156
2017-01-25,164.199996948242,164.75,163.899993896484,164.139999389648,1299200,144.726989746094
2017-01-26,164.339996337891,164.440002441406,163.399993896484,164.070007324219,1180000,144.665283203125
2017-01-27,164.559997558594,164.580001831055,160.710006713867,162.059997558594,2341100,142.893020629883
2017-01-30,162.029998779297,163.289993286133,160.600006103516,163.25,2149800,143.942260742188
2017-01-31,162.490005493164,164,162.350006103516,163.949996948242,1796600,144.559448242188
2017-02-01,163.839996337891,163.949996948242,161.809997558594,161.860000610352,2219700,142.716613769531
2017-02-02,166.839996337891,168.880004882812,166.160003662109,168.149993896484,5816300,148.262725830078
2017-02-03,167.720001220703,168.839996337891,167.149993896484,168.320007324219,3227700,148.412612915039
2017-02-06,168.179992675781,168.179992675781,166.710006713867,167.029998779297,2172800,147.275192260742
2017-02-07,167.529998779297,168.080001831055,166.529998779297,167.520004272461,2732600,147.707229614258
2017-02-08,167.5,168.570007324219,167.5,168.419998168945,2089900,148.900772094727
2017-02-09,168.449996948242,171.419998168945,168.169998168945,170.960006713867,2606900,151.146438598633
2017-02-10,171.649993896484,172.270004272461,170.270004272461,172,2070000,152.065872192383
2017-02-13,172.490005493164,172.490005493164,170.779998779297,171.960006713867,2272200,152.030502319336
