"Fecha","TSCO.Open","TSCO.High","TSCO.Low","TSCO.Close","TSCO.Volume","TSCO.Adjusted"
2014-03-13,72.2399978637695,72.6399993896484,70.5999984741211,70.870002746582,696400,62.2800369262695
2014-03-14,70.8499984741211,71.870002746582,70.7900009155273,71.0599975585938,772900,62.4469680786133
2014-03-17,71.5100021362305,72.6900024414062,71.2200012207031,72.3199996948242,988900,63.554256439209
2014-03-18,72.629997253418,74.1100006103516,72.4499969482422,74.0100021362305,1177000,65.0394058227539
2014-03-19,73.9899978637695,74.2600021362305,72.9400024414062,73.5599975585938,968700,64.6439361572266
2014-03-20,73.0800018310547,74.1100006103516,73.0800018310547,74.0699996948242,635600,65.0921478271484
2014-03-21,74.25,74.6900024414062,73.6100006103516,74.370002746582,2212100,65.3557815551758
2014-03-24,74.5299987792969,74.8899993896484,72.1399993896484,73.1999969482422,1179500,64.3276062011719
2014-03-25,73.7300033569336,73.7300033569336,71.6999969482422,71.8399963378906,1334800,63.1324348449707
2014-03-26,71.9800033569336,72.2699966430664,70.379997253418,70.4300003051758,1036700,61.8933410644531
2014-03-27,70.3899993896484,70.879997253418,69.7399978637695,70.2399978637695,1074000,61.7263832092285
2014-03-28,70.4400024414062,71.4899978637695,70.2600021362305,70.7699966430664,660400,62.1921195983887
2014-03-31,70.0699996948242,70.9400024414062,69.9400024414062,70.629997253418,893700,62.0691223144531
2014-04-01,70.7799987792969,71.7699966430664,70.6699981689453,71.7200012207031,830800,63.0269737243652
2014-04-02,71.8199996948242,72.3199996948242,71.129997253418,72.2600021362305,607700,63.5015182495117
2014-04-03,72.9899978637695,72.9899978637695,70.7399978637695,71.0400009155273,741200,62.4294090270996
2014-04-04,71.2600021362305,71.2600021362305,68.8399963378906,69.1500015258789,1128500,60.7684783935547
2014-04-07,69.129997253418,69.1500015258789,66.2300033569336,66.9800033569336,1403000,58.8615112304688
2014-04-08,66.870002746582,68.8600006103516,66.6800003051758,67.8899993896484,1288800,59.6611976623535
2014-04-09,68,69.1600036621094,67.9800033569336,69.1500015258789,857400,60.7684783935547
2014-04-10,69,69.1800003051758,67.3000030517578,67.5999984741211,1231200,59.4063568115234
2014-04-11,66.9599990844727,68.3199996948242,66.5,67.0899963378906,1087100,58.9581642150879
2014-04-14,67.5899963378906,67.8600006103516,66.2799987792969,66.8499984741211,640900,58.7472686767578
2014-04-15,67.0299987792969,67.7699966430664,65.5999984741211,66.7200012207031,921900,58.6330299377441
2014-04-16,67.4400024414062,67.9000015258789,66.5400009155273,66.8899993896484,988200,58.7824172973633
2014-04-17,68.1100006103516,68.1100006103516,66.9000015258789,67.25,654500,59.0987739562988
2014-04-21,67.2099990844727,67.5999984741211,66.7300033569336,67.2099990844727,1147100,59.0636215209961
2014-04-22,66.8300018310547,68.0800018310547,66.8300018310547,67.4899978637695,1021600,59.3096923828125
2014-04-23,67.7300033569336,67.9899978637695,67.1500015258789,67.3399963378906,1057500,59.1778678894043
2014-04-24,65,66.9899978637695,64.7600021362305,66.6900024414062,2949100,58.6066551208496
2014-04-25,67.4599990844727,67.4599990844727,65.5699996948242,65.6800003051758,979800,57.7190895080566
2014-04-28,66.0400009155273,67.120002746582,65.3199996948242,66.4400024414062,1205900,58.3869667053223
2014-04-29,66.9300003051758,67.4899978637695,65.9899978637695,66.75,888300,58.6594009399414
2014-04-30,66.4499969482422,67.3099975585938,66.4499969482422,67.2399978637695,934600,59.0899848937988
2014-05-01,67.3399963378906,67.7600021362305,66.5,66.6999969482422,803400,58.6154441833496
2014-05-02,67,67.9000015258789,66.4400024414062,67.0699996948242,676800,58.9405937194824
2014-05-05,66.5299987792969,67.2799987792969,66.3399963378906,66.8199996948242,483200,58.7209167480469
2014-05-06,66.7300033569336,66.8000030517578,65.3000030517578,65.3099975585938,807500,57.3939247131348
2014-05-07,65.2900009155273,65.4899978637695,63.810001373291,64.3499984741211,1143200,56.5502815246582
2014-05-08,64.3899993896484,65.2699966430664,64.2200012207031,64.4300003051758,814700,56.6205940246582
2014-05-09,64.6399993896484,65.5500030517578,64.1600036621094,65.4400024414062,700500,57.508171081543
2014-05-12,65.7699966430664,66.5899963378906,65.5699996948242,66.5,608000,58.4397048950195
2014-05-13,65.7200012207031,65.9499969482422,64.4700012207031,64.7200012207031,1075800,56.875431060791
2014-05-14,64.5199966430664,64.5899963378906,63.9500007629395,64.1500015258789,1309700,56.3745346069336
2014-05-15,64.0899963378906,64.0899963378906,62.6500015258789,63.1599998474121,1506400,55.6433029174805
2014-05-16,63.1500015258789,63.8499984741211,62.8300018310547,63.8199996948242,1165000,56.2247695922852
2014-05-19,63.1599998474121,64.0400009155273,62.9000015258789,63.6699981689453,750200,56.0926055908203
2014-05-20,63.2299995422363,63.7700004577637,62.5499992370605,63.5900001525879,1307800,56.0221366882324
2014-05-21,63.6300010681152,64.4100036621094,63.4000015258789,63.9700012207031,941000,56.3569145202637
2014-05-22,64.0199966430664,64.4599990844727,63.5200004577637,63.5900001525879,739900,56.0221366882324
2014-05-23,63.7000007629395,63.810001373291,63.2900009155273,63.7400016784668,574200,56.1542930603027
2014-05-27,64,64.870002746582,63.5299987792969,64.8000030517578,1161000,57.0881385803223
2014-05-28,64.6500015258789,64.6600036621094,63.6800003051758,63.7400016784668,707000,56.1542930603027
2014-05-29,63.7400016784668,63.939998626709,63.189998626709,63.6199989318848,929300,56.0485534667969
2014-05-30,63.8699989318848,65.1800003051758,63.7299995422363,65.0199966430664,1052600,57.2819557189941
2014-06-02,65,65.5999984741211,64.6699981689453,65.0500030517578,1184700,57.3083724975586
2014-06-03,65.2900009155273,65.4000015258789,64.620002746582,65.3300018310547,863300,57.5550498962402
2014-06-04,65.0500030517578,65.4100036621094,64.7699966430664,65.1800003051758,474700,57.4228935241699
2014-06-05,65.1800003051758,65.7099990844727,64.6800003051758,65.5400009155273,595300,57.7400588989258
2014-06-06,65.9000015258789,66.4700012207031,65.7900009155273,65.9899978637695,488200,58.1364974975586
2014-06-09,65.8499984741211,66.6699981689453,65.8399963378906,66.1900024414062,568500,58.3127059936523
2014-06-10,65.9899978637695,66.4000015258789,65.5,65.6500015258789,483900,57.8369827270508
2014-06-11,65.4499969482422,65.9599990844727,65.3199996948242,65.9000015258789,679600,58.0572166442871
2014-06-12,65.5699996948242,65.7200012207031,64.8499984741211,65.0500030517578,477600,57.3083724975586
2014-06-13,64.9599990844727,65.1800003051758,64.4100036621094,65,410400,57.264331817627
2014-06-16,64.7399978637695,64.8000030517578,63.8600006103516,64.3600006103516,913900,56.7005081176758
2014-06-17,64.1999969482422,64.7099990844727,63.9799995422363,64.4499969482422,804200,56.7797737121582
2014-06-18,64.2699966430664,64.7399978637695,64,64.5599975585938,457200,56.8766899108887
2014-06-19,64.620002746582,64.8899993896484,64.1500015258789,64.1900024414062,593500,56.5507278442383
2014-06-20,64.3300018310547,64.3300018310547,62.9199981689453,63.0499992370605,3306900,55.5464019775391
2014-06-23,62.9599990844727,63.5699996948242,62.4900016784668,63,1273300,55.5023536682129
2014-06-24,62.6699981689453,63.1399993896484,62.5200004577637,62.560001373291,883700,55.1147041320801
2014-06-25,62.5499992370605,62.8199996948242,62.2400016784668,62.2599983215332,2925600,54.850414276123
2014-06-26,62.439998626709,62.6300010681152,60.6399993896484,60.8400001525879,2428300,53.5994071960449
2014-06-27,60.5499992370605,60.6800003051758,59.75,60.2099990844727,2848700,53.0443801879883
2014-06-30,59.8899993896484,60.8400001525879,59.7799987792969,60.4000015258789,2221600,53.2117767333984
2014-07-01,60.5499992370605,61.2000007629395,60.3499984741211,61.0800018310547,1285800,53.8108596801758
2014-07-02,61.0299987792969,61.3300018310547,60.8499984741211,60.8899993896484,926800,53.6434555053711
2014-07-03,61.0999984741211,62.1199989318848,60.560001373291,61.6500015258789,699800,54.3130149841309
2014-07-07,61.6599998474121,61.7900009155273,61.4300003051758,61.5400009155273,786200,54.2160987854004
2014-07-08,61.4099998474121,61.5400009155273,60.6800003051758,60.7900009155273,1026600,53.5553665161133
2014-07-09,60.9099998474121,61.5099983215332,60.7999992370605,61.3800010681152,1080900,54.0751342773438
2014-07-10,58.2000007629395,60.3300018310547,57.2000007629395,59.9199981689453,9293200,52.788890838623
2014-07-11,60,60.3699989318848,59.0999984741211,60.3499984741211,2332500,53.1677284240723
2014-07-14,60.7799987792969,61,60.1199989318848,60.6500015258789,1913000,53.4320259094238
2014-07-15,60.4099998474121,61.189998626709,60.2000007629395,60.9799995422363,1835600,53.7227401733398
2014-07-16,60.7400016784668,61.0699996948242,60.4700012207031,60.9500007629395,3404900,53.6963272094727
2014-07-17,60.689998626709,62.0800018310547,60.5099983215332,61.0999984741211,2522800,53.8284492492676
2014-07-18,61.4000015258789,62.4199981689453,61.0900001525879,62.2200012207031,1413400,54.8151817321777
2014-07-21,61.9799995422363,62.0999984741211,61.1399993896484,61.6199989318848,1427200,54.2865791320801
2014-07-22,61.939998626709,62,61.4599990844727,61.5900001525879,1164300,54.2601470947266
2014-07-23,61.5499992370605,61.9700012207031,60.7200012207031,61.0699996948242,1763800,53.8020286560059
2014-07-24,63.9000015258789,65.8000030517578,63.3499984741211,65.1100006103516,4267100,57.3612289428711
2014-07-25,64.8300018310547,65,63.189998626709,63.4700012207031,1630400,55.9164199829102
2014-07-28,63.5,63.8899993896484,63.1199989318848,63.4300003051758,1013100,55.8811721801758
2014-07-29,63.3699989318848,64.1100006103516,63.3699989318848,63.5400009155273,1094300,55.9780769348145
2014-07-30,63.8400001525879,63.9900016784668,63.3199996948242,63.810001373291,984700,56.2159538269043
2014-07-31,63.560001373291,63.9300003051758,62.1300010681152,62.1699981689453,1314000,54.7711029052734
2014-08-01,62.0800018310547,62.439998626709,61.0800018310547,61.3199996948242,1602900,54.0222816467285
2014-08-04,61.3499984741211,62.0699996948242,61.2200012207031,61.810001373291,770000,54.4539604187012
2014-08-05,61.4700012207031,62.4900016784668,61.3800010681152,61.8199996948242,904200,54.4627799987793
2014-08-06,61.3499984741211,62.0299987792969,60.9099998474121,61.3400001525879,1047500,54.0399017333984
2014-08-07,61.4799995422363,61.810001373291,60.810001373291,60.9099998474121,639100,53.6610794067383
2014-08-08,61.0999984741211,61.7799987792969,61.0999984741211,61.75,769400,54.4011154174805
2014-08-11,61.939998626709,62.25,61.6100006103516,62.1199989318848,578000,54.7270851135254
2014-08-12,61.8800010681152,62.4900016784668,61.0200004577637,62.1300010681152,569100,54.7358779907227
2014-08-13,62.0999984741211,62.2799987792969,61.2299995422363,61.7099990844727,770100,54.3658752441406
2014-08-14,61.7299995422363,62.1199989318848,61.3600006103516,62.0299987792969,594200,54.7898406982422
2014-08-15,62.4099998474121,62.4599990844727,60.6500015258789,61.2999992370605,1041500,54.1450500488281
2014-08-18,61.7799987792969,62.0099983215332,61.2999992370605,61.8600006103516,878900,54.6396865844727
2014-08-19,61.9099998474121,62.8699989318848,61.9099998474121,62.3199996948242,907900,55.0459976196289
2014-08-20,62.1800003051758,63.4199981689453,61.9900016784668,63.25,868900,55.8674392700195
2014-08-21,63.0499992370605,63.7000007629395,62.6199989318848,63.5299987792969,1434000,56.1147651672363
2014-08-22,63.6399993896484,64.7799987792969,63.5299987792969,64.5599975585938,1270700,57.024543762207
2014-08-25,64.8899993896484,65.3099975585938,64.620002746582,65.2699966430664,1339200,57.6516571044922
2014-08-26,66,67.1100006103516,65.75,66.7799987792969,1895500,58.9854278564453
2014-08-27,66.7099990844727,66.9899978637695,66.129997253418,66.5100021362305,1223600,58.7469253540039
2014-08-28,66.2699966430664,67.4000015258789,65.7600021362305,67.1500015258789,1134900,59.3122291564941
2014-08-29,67.5199966430664,67.5500030517578,66.6500015258789,66.9499969482422,886800,59.1355819702148
2014-09-02,67.1100006103516,67.75,66.7699966430664,67.1600036621094,1036700,59.3210601806641
2014-09-03,67.3499984741211,67.8399963378906,66.6500015258789,66.7300033569336,959400,58.9412689208984
2014-09-04,66.9100036621094,67.1699981689453,65.7600021362305,65.8300018310547,1462100,58.1463050842285
2014-09-05,65.75,66.0800018310547,65.2099990844727,65.8199996948242,1250900,58.1374740600586
2014-09-08,65.620002746582,65.9899978637695,64.4499969482422,64.5500030517578,1424700,57.0157127380371
2014-09-09,64.4800033569336,64.5400009155273,63.2200012207031,63.5299987792969,1522900,56.1147651672363
2014-09-10,62.5,62.6300010681152,61.2099990844727,61.6199989318848,2836100,54.4277000427246
2014-09-11,61.4500007629395,61.8499984741211,60.8300018310547,61.8199996948242,1966400,54.6043586730957
2014-09-12,61.5200004577637,61.9300003051758,60.8600006103516,61.0499992370605,1073300,53.9242286682129
2014-09-15,60.9099998474121,61.189998626709,59.939998626709,60.189998626709,1642900,53.1646118164062
2014-09-16,59.8400001525879,60.8600006103516,59.2700004577637,60.7299995422363,1372600,53.6415863037109
2014-09-17,60.7299995422363,61.1100006103516,60.2999992370605,60.8699989318848,1469200,53.7652359008789
2014-09-18,60.9300003051758,61.6100006103516,60.8199996948242,61.4500007629395,1345500,54.2775344848633
2014-09-19,61.7400016784668,61.7400016784668,60.7099990844727,61.0200004577637,1909900,53.8977317810059
2014-09-22,60.9099998474121,60.939998626709,60.0099983215332,60.2999992370605,1337600,53.261775970459
2014-09-23,59.939998626709,60.5099983215332,59.7900009155273,60.0099983215332,1535900,53.0056076049805
2014-09-24,60.189998626709,61.689998626709,60.189998626709,61.6199989318848,1454600,54.4277000427246
2014-09-25,61.6199989318848,61.8300018310547,60.5800018310547,60.6500015258789,1196400,53.5709228515625
2014-09-26,60.7799987792969,61.9300003051758,60.6500015258789,61.8600006103516,974900,54.6396865844727
2014-09-29,61.0699996948242,61.5499992370605,60.7599983215332,61.4300003051758,967500,54.2598838806152
2014-09-30,61.3400001525879,61.7099990844727,61.1500015258789,61.5099983215332,932400,54.3305397033691
2014-10-01,61.4000015258789,61.4799995422363,60.2000007629395,60.3499984741211,1706700,53.3059387207031
2014-10-02,60.4300003051758,61.1699981689453,59.9599990844727,60.9599990844727,818700,53.8447418212891
2014-10-03,61.3699989318848,62.4599990844727,61.2400016784668,61.9799995422363,823300,54.7456855773926
2014-10-06,62.060001373291,62.4300003051758,61.3600006103516,61.4099998474121,586700,54.2422027587891
2014-10-07,60.8699989318848,61.0900001525879,59.2999992370605,59.3499984741211,1724600,52.4226570129395
2014-10-08,59.25,59.4900016784668,58.5999984741211,59.2299995422363,2026400,52.3166618347168
2014-10-09,59.2000007629395,59.5,57.9900016784668,58.310001373291,1548600,51.5040473937988
2014-10-10,58.1800003051758,58.7599983215332,57.1399993896484,57.1500015258789,1628400,50.4794425964355
2014-10-13,57.2400016784668,58.2400016784668,56.5,57.1699981689453,1469300,50.4971084594727
2014-10-14,57.6699981689453,58.6100006103516,57.1800003051758,57.7000007629395,1036600,50.9652404785156
2014-10-15,57.0200004577637,58.0099983215332,55.9500007629395,57.5699996948242,1336300,50.8504219055176
2014-10-16,56.6100006103516,58.7999992370605,56.5,58.5299987792969,984400,51.698371887207
2014-10-17,58.9500007629395,59.4700012207031,58.0999984741211,58.8300018310547,819400,51.9633560180664
2014-10-20,59.5200004577637,60.7900009155273,59.5,60.4199981689453,1302100,53.3677597045898
2014-10-21,60.25,61.560001373291,59.5699996948242,61.4599990844727,1108900,54.2863616943359
2014-10-22,61.5699996948242,62.3699989318848,61.0099983215332,61.2999992370605,1724400,54.1450500488281
2014-10-23,68,71.9300003051758,67.8499984741211,71,6512300,62.7128829956055
2014-10-24,70.9599990844727,72.5599975585938,69.9899978637695,71.6699981689453,2626100,63.3046722412109
2014-10-27,71.5699996948242,72.4700012207031,71.2300033569336,71.8600006103516,1433000,63.4725074768066
2014-10-28,72.0500030517578,73.629997253418,71.8499984741211,73.6100006103516,1345900,65.0182189941406
2014-10-29,73.4400024414062,74.0999984741211,72.0199966430664,72.4400024414062,1320900,63.9847755432129
2014-10-30,72.0999984741211,72.9199981689453,71.9199981689453,72.3000030517578,892900,63.8611259460449
2014-10-31,73.2300033569336,73.5999984741211,72.6800003051758,73.2200012207031,1011200,64.6737442016602
2014-11-03,73.2200012207031,73.8399963378906,72.9899978637695,73.4199981689453,1058700,64.8504104614258
2014-11-04,73.0899963378906,73.3499984741211,72.1999969482422,72.4800033569336,7e+05,64.0201110839844
2014-11-05,73.0599975585938,73.5500030517578,72.6100006103516,73.3600006103516,469700,64.7974243164062
2014-11-06,73.5,74.4300003051758,73.1399993896484,74.4000015258789,720800,65.7160339355469
2014-11-07,74.3300018310547,74.9000015258789,73.8499984741211,74.5599975585938,838300,65.8573532104492
2014-11-10,74.3099975585938,74.8600006103516,73.2799987792969,73.6399993896484,784100,65.0447463989258
2014-11-11,73.5999984741211,73.6399993896484,72.9300003051758,73.3499984741211,544400,64.7885513305664
2014-11-12,73.0100021362305,74.4700012207031,72.879997253418,73.8899993896484,671300,65.2655487060547
2014-11-13,73.9000015258789,74.1399993896484,73.5400009155273,73.9499969482422,610100,65.4602966308594
2014-11-14,74.0500030517578,74.9000015258789,73.6900024414062,74.8600006103516,788000,66.2657928466797
2014-11-17,74.6100006103516,74.9800033569336,73.8899993896484,74.5699996948242,813300,66.0091018676758
2014-11-18,74.4499969482422,75.2399978637695,74.3099975585938,74.370002746582,965100,65.8320541381836
2014-11-19,74.6600036621094,75.5699996948242,73.7399978637695,75.3199996948242,939200,66.6730194091797
2014-11-20,75.2399978637695,76.1999969482422,74.870002746582,75.3099975585938,855700,66.6641540527344
2014-11-21,76.25,76.4700012207031,75.3399963378906,75.6800003051758,645100,66.9916839599609
2014-11-24,75.9499969482422,76.8300018310547,75.7200012207031,76.7799987792969,606400,67.9653854370117
2014-11-25,76.7799987792969,76.7900009155273,75.6399993896484,76.0999984741211,800100,67.3634567260742
2014-11-26,76.4599990844727,76.4599990844727,75.3899993896484,75.6900024414062,483300,67.0005264282227
2014-11-28,75.9000015258789,77.6600036621094,75.8099975585938,76.9300003051758,473500,68.0981979370117
2014-12-01,76.6900024414062,76.9800033569336,75.4000015258789,76.4199981689453,585200,67.6467361450195
2014-12-02,76.6100006103516,77.3199996948242,76.0599975585938,76.5500030517578,584900,67.7618103027344
2014-12-03,76.6600036621094,79.0800018310547,76.370002746582,78.6399993896484,1783300,69.6118469238281
2014-12-04,78.1999969482422,78.9899978637695,77.5,78.1800003051758,1034000,69.2046813964844
2014-12-05,78.1999969482422,78.8000030517578,77.7099990844727,78.5699996948242,805500,69.5498733520508
2014-12-08,78.6100006103516,78.9300003051758,77.9899978637695,78.5299987792969,800200,69.5144653320312
2014-12-09,78.0599975585938,78.4700012207031,77.620002746582,78.2699966430664,672600,69.2843322753906
2014-12-10,77.9599990844727,78.4700012207031,76.6699981689453,77.129997253418,1092100,68.2752151489258
2014-12-11,76.6399993896484,79.1399993896484,76.5999984741211,77.6100006103516,995200,68.700065612793
2014-12-12,76.879997253418,78.8199996948242,76.879997253418,77.7200012207031,958300,68.7975006103516
2014-12-15,78.1399993896484,78.3300018310547,76.3499984741211,77.620002746582,853200,68.7089691162109
2014-12-16,78.0100021362305,78.129997253418,76.2900009155273,76.3199996948242,769100,67.5581970214844
