"Fecha","SBNY.Open","SBNY.High","SBNY.Low","SBNY.Close","SBNY.Volume","SBNY.Adjusted"
2015-10-28,147.289993286133,153.669998168945,146.639999389648,153.600006103516,527231,142.398910522461
2015-10-29,153.699996948242,154.399993896484,151.630004882812,151.910003662109,383067,140.832122802734
2015-10-30,152.080001831055,152.335006713867,147.751998901367,148.919998168945,394467,138.060180664062
2015-11-02,149.949996948242,151.839996337891,148.639999389648,151.279998779297,391893,140.248092651367
2015-11-03,150.679992675781,152.990005493164,149.050003051758,149.220001220703,367852,138.338317871094
2015-11-04,150.009994506836,151.77799987793,149.339996337891,150.289993286133,293495,139.330230712891
2015-11-05,150.479995727539,152.490005493164,149.860000610352,151.770004272461,313123,140.702285766602
2015-11-06,153.720001220703,161.136001586914,152.990005493164,156.690002441406,926845,145.263595581055
2015-11-09,159.589996337891,160.744995117188,156.119995117188,156.979995727539,729142,145.532409667969
2015-11-10,156.240005493164,157.610000610352,154.559997558594,156.100006103516,649787,144.716567993164
2015-11-11,157.289993286133,158.270004272461,155.830001831055,156.059997558594,450196,144.67951965332
2015-11-12,155.649993896484,156.830001831055,152.600006103516,152.770004272461,418040,141.629409790039
2015-11-13,151.699996948242,152.949996948242,150.089996337891,151.309997558594,691344,140.27587890625
2015-11-16,150.850006103516,153.330001831055,149.419998168945,153.279998779297,391828,142.10221862793
2015-11-17,154.570007324219,156.410003662109,152.800003051758,152.990005493164,707029,141.833358764648
2015-11-18,153.25,155.679992675781,151.669998168945,155.410003662109,579450,144.076934814453
2015-11-19,155.199996948242,156.960006713867,153.770004272461,155.600006103516,350948,144.253036499023
2015-11-20,155.779998779297,157.919998168945,155.619995117188,157.199996948242,356016,145.736373901367
2015-11-23,157.660003662109,160.140502929688,157.660003662109,159.059997558594,501481,147.460708618164
2015-11-24,158.5,161.479995727539,157.830001831055,160.429992675781,531653,148.730834960938
2015-11-25,161.119995117188,162.220001220703,159.419998168945,160.729995727539,581558,149.008941650391
2015-11-27,160.839996337891,162.600006103516,159,160.210006713867,245445,148.526885986328
2015-11-30,161,163.149002075195,157.399993896484,158.149993896484,2618600,146.617080688477
2015-12-01,158.399993896484,159.869995117188,156.389999389648,158.229995727539,572996,146.691253662109
2015-12-02,158.779998779297,159.229995727539,156.199996948242,156.600006103516,387220,145.180130004883
2015-12-03,157.880004882812,158.862503051758,153.449996948242,153.979995727539,543006,142.75114440918
2015-12-04,154.529998779297,158.205001831055,154.080001831055,157.589996337891,445095,146.097915649414
2015-12-07,157.470001220703,158.910003662109,154.399993896484,155.440002441406,564168,144.104721069336
2015-12-08,155.119995117188,155.559997558594,153.210006713867,154.960006713867,474458,143.659713745117
2015-12-09,154.850006103516,156.509994506836,152.270004272461,153.380004882812,492995,142.194915771484
2015-12-10,153.110000610352,155.429992675781,151.720001220703,153.570007324219,337090,142.371078491211
2015-12-11,153.820007324219,153.820007324219,150.220001220703,151.440002441406,550615,140.396423339844
2015-12-14,152.160003662109,153.820007324219,150.130004882812,151.130004882812,542843,140.109008789062
2015-12-15,152.410003662109,156.820007324219,151.710006713867,155.550003051758,609020,144.206665039062
2015-12-16,156.970001220703,158.127502441406,154.160003662109,157.350006103516,485323,145.875442504883
2015-12-17,157.119995117188,158.179992675781,154.330001831055,154.699996948242,608230,143.418670654297
2015-12-18,154.720001220703,155.869995117188,150.220001220703,151.190002441406,1686671,140.164672851562
2015-12-21,152.199996948242,154.940002441406,149.650100708008,151.649993896484,340522,140.591064453125
2015-12-22,152.070007324219,153.475006103516,149.789993286133,151.399993896484,368617,140.359329223633
2015-12-23,152.009994506836,153.139999389648,150.929992675781,152.970001220703,221248,141.814804077148
2015-12-24,153.089996337891,154.419998168945,152.839996337891,153.619995117188,136823,142.417404174805
2015-12-28,152.710006713867,155.070007324219,151.300003051758,154.839996337891,311852,143.548461914062
2015-12-29,155.449996948242,156.570007324219,154.440002441406,156.199996948242,248432,144.809310913086
2015-12-30,155.410003662109,155.800003051758,154.199996948242,154.320007324219,246301,143.066421508789
2015-12-31,153.520004272461,155.550003051758,152.552200317383,153.369995117188,406305,142.185684204102
2016-01-04,151.429992675781,151.429992675781,143.824996948242,145.289993286133,920046,134.694869995117
2016-01-05,145.190002441406,146.997497558594,144.929992675781,145.679992675781,448985,135.056442260742
2016-01-06,142.550003051758,145.279998779297,140.050003051758,143.169998168945,460685,132.7294921875
2016-01-07,140.410003662109,142.020004272461,138.759994506836,138.929992675781,509373,128.79866027832
2016-01-08,140.320007324219,141.919998168945,135.639999389648,135.899993896484,607393,125.989654541016
2016-01-11,136.240005493164,137.729995727539,135.699996948242,136.5,602503,126.5458984375
2016-01-12,137.949996948242,140,135.669998168945,137.830001831055,513174,127.778877258301
2016-01-13,138.330001831055,139,133.330001831055,134.470001220703,651301,124.663925170898
2016-01-14,135.039993286133,137.380004882812,133.035003662109,136.479995727539,582252,126.527320861816
2016-01-15,133.070007324219,135,131.210006713867,134.729995727539,446935,124.90495300293
2016-01-19,136.399993896484,137.75,134.729995727539,135.729995727539,717296,125.832038879395
2016-01-20,133.729995727539,138.184997558594,132.130004882812,136.710006713867,817126,126.740577697754
2016-01-21,137.240005493164,143.320007324219,137.240005493164,139.089996337891,953596,128.946990966797
2016-01-22,135.059997558594,136.990005493164,133,135.360000610352,2168423,125.48902130127
2016-01-25,135.050003051758,135.789993286133,128.320007324219,128.660003662109,1128607,119.277626037598
2016-01-26,129.660003662109,133.490005493164,129.380004882812,133.179992675781,943528,123.467994689941
2016-01-27,132.479995727539,136.270004272461,132.360000610352,133.229995727539,473368,123.514343261719
2016-01-28,134.580001831055,137.080001831055,134.130004882812,135.699996948242,694826,125.804191589355
2016-01-29,135.869995117188,139.429992675781,135.630004882812,139.339996337891,795177,129.178787231445
2016-02-01,139.139999389648,141.759994506836,138.154998779297,141.330001831055,873488,131.023666381836
2016-02-02,139.770004272461,139.990005493164,137.380004882812,137.839996337891,892322,127.788154602051
2016-02-03,138.839996337891,139.789993286133,135.449996948242,139.570007324219,745644,129.391998291016
2016-02-04,138.649993896484,141.220001220703,137.699996948242,139.570007324219,558719,129.391998291016
2016-02-05,139.460006713867,141.009994506836,136.229995727539,136.580001831055,588574,126.620063781738
2016-02-08,134.139999389648,135,128.679992675781,129.660003662109,966852,120.204666137695
2016-02-09,127.940002441406,129.080001831055,126.410003662109,127.819999694824,1101054,118.498847961426
2016-02-10,128.960006713867,131.380004882812,128.720001220703,128.940002441406,579802,119.537200927734
2016-02-11,126.440002441406,128.5,119.599998474121,119.889999389648,1131198,111.147155761719
2016-02-12,122.48999786377,126.76000213623,120.194999694824,126.419998168945,784570,117.200965881348
2016-02-16,128.509994506836,132.029998779297,128.330001831055,131.119995117188,648384,121.558212280273
2016-02-17,132.449996948242,133.110000610352,131.009994506836,131.570007324219,364568,121.975410461426
2016-02-18,131.880004882812,132.410003662109,129.419998168945,129.610000610352,450415,120.158348083496
2016-02-19,129.130004882812,131.960006713867,128.160003662109,131.339996337891,368446,121.762184143066
2016-02-22,132.649993896484,134.210006713867,132.119995117188,132.520004272461,231251,122.85612487793
2016-02-23,131.720001220703,132.464996337891,127.690002441406,129.149993896484,397143,119.731864929199
2016-02-24,127.639999389648,128.660003662109,124.089996337891,128.309997558594,436619,118.953132629395
2016-02-25,129.059997558594,131.330001831055,128.649993896484,130.600006103516,362650,121.076141357422
2016-02-26,131.589996337891,133.589996337891,130.449996948242,131.949996948242,381225,122.327713012695
2016-02-29,131.970001220703,132.869995117188,129.350006103516,129.550003051758,504095,120.102714538574
2016-03-01,130.449996948242,135.25,129.695007324219,134.759994506836,496951,124.932769775391
2016-03-02,135.080001831055,136.690002441406,133.649993896484,136.440002441406,417477,126.490272521973
2016-03-03,136.410003662109,142.699996948242,135.419998168945,142.449996948242,947989,132.061935424805
2016-03-04,142.710006713867,143.429992675781,140.160003662109,142.320007324219,564665,131.941467285156
2016-03-07,141.350006103516,144.089996337891,140.529998779297,142.820007324219,454694,132.405029296875
2016-03-08,141.399993896484,142.139999389648,140.039993286133,140.660003662109,686419,130.402526855469
2016-03-09,141.729995727539,141.729995727539,137.080001831055,137.5,558647,127.472961425781
2016-03-10,138.389999389648,139.589996337891,135.860992431641,138.839996337891,511234,128.715255737305
2016-03-11,140.110000610352,142.919998168945,138.929992675781,142.130004882812,542653,131.765350341797
2016-03-14,142.169998168945,143.169998168945,140.539993286133,141.880004882812,563694,131.533554077148
2016-03-15,140.600006103516,143.190002441406,140.570007324219,142.089996337891,397016,131.728240966797
2016-03-16,142.389999389648,143.579605102539,139.399993896484,140.300003051758,515478,130.068801879883
2016-03-17,139.820007324219,141.080001831055,137.836502075195,140.449996948242,747757,130.207824707031
2016-03-18,140.600006103516,143.5,139.720001220703,140.289993286133,1388641,130.059494018555
2016-03-21,140.479995727539,142.800003051758,139.070007324219,141.320007324219,320175,131.014419555664
2016-03-22,140.770004272461,141.539993286133,139.429992675781,140.699996948242,295013,130.439605712891
2016-03-23,140.110000610352,140.110000610352,135.660003662109,137.869995117188,636224,127.815979003906
2016-03-24,137.960006713867,138.889999389648,135.630004882812,138.229995727539,414955,128.149765014648
2016-03-28,138.229995727539,138.809997558594,135.449996948242,137.919998168945,340560,127.862365722656
2016-03-29,137.479995727539,137.820007324219,135.160003662109,137.460006713867,644769,127.435905456543
2016-03-30,138.699996948242,141.240005493164,137.949996948242,138.259994506836,316877,128.177536010742
2016-03-31,137.309997558594,140.160003662109,135.410003662109,136.119995117188,611060,126.193603515625
2016-04-01,134.850006103516,136.429992675781,134.134994506836,135.580001831055,741115,125.692985534668
2016-04-04,135.270004272461,136.869995117188,134.240005493164,136.699996948242,535463,126.73127746582
2016-04-05,135.320007324219,135.910003662109,134.179992675781,134.320007324219,477865,124.524856567383
2016-04-06,134.630004882812,135.330001831055,133.449996948242,135.330001831055,434407,125.461212158203
2016-04-07,134.440002441406,136.255004882812,131.804992675781,132.580001831055,588828,122.911743164062
2016-04-08,133.910003662109,135.149993896484,132.889999389648,134.059997558594,548157,124.283821105957
2016-04-11,135.039993286133,136.309997558594,132.660705566406,133.520004272461,438586,123.783203125
2016-04-12,133.899993896484,136.160003662109,133.499893188477,136.139999389648,504186,126.212127685547
2016-04-13,137.220001220703,141.080001831055,136.869995117188,140.630004882812,530556,130.374740600586
2016-04-14,140.259994506836,144.559997558594,140.199996948242,142.470001220703,433796,132.080520629883
2016-04-15,142.330001831055,143.350006103516,141.559997558594,142.740005493164,345032,132.330871582031
2016-04-18,141.309997558594,144.550003051758,140.574996948242,143.639999389648,465647,133.16520690918
2016-04-19,144.220001220703,146.899993896484,142.509994506836,146.889999389648,631362,136.178253173828
2016-04-20,146.889999389648,147.570007324219,139.119995117188,141.229995727539,1217026,130.930953979492
2016-04-21,140.774993896484,142.630004882812,137.5,138.070007324219,683527,128.001419067383
2016-04-22,139,141.929992675781,138.589996337891,141.720001220703,574158,131.385238647461
2016-04-25,142.679992675781,143.220001220703,140.5,142.470001220703,561720,132.080520629883
2016-04-26,142.479995727539,145.066497802734,142.350006103516,143.850006103516,522634,133.359893798828
2016-04-27,144,145,141.800003051758,143.179992675781,452027,132.738739013672
2016-04-28,141.75,142.679992675781,138.860000610352,139.369995117188,395546,129.206588745117
2016-04-29,139.119995117188,139.679901123047,136.690002441406,137.830001831055,405492,127.778877258301
2016-05-02,138.139999389648,139.669998168945,136.720001220703,137.580001831055,514524,127.547142028809
2016-05-03,136.039993286133,136.100006103516,133.610000610352,134.550003051758,615378,124.738090515137
2016-05-04,133.259994506836,134.080001831055,129.690002441406,131.789993286133,632571,122.179351806641
2016-05-05,132.520004272461,133.110000610352,130.410003662109,130.720001220703,388544,121.187385559082
2016-05-06,129.919998168945,134.270004272461,129.354995727539,131.589996337891,350160,121.993927001953
2016-05-09,131.229995727539,132.789993286133,129.660003662109,130.720001220703,347589,121.187385559082
2016-05-10,131.479995727539,132.460006713867,129.529998779297,132.110000610352,313268,122.476020812988
2016-05-11,131.380004882812,134.830001831055,130.779998779297,133.179992675781,449114,123.467994689941
2016-05-12,133.800003051758,135.149993896484,131.627197265625,132.690002441406,306294,123.013748168945
2016-05-13,132.860000610352,134.565002441406,130.210006713867,131.100006103516,445114,121.539695739746
2016-05-16,131.199996948242,133.240005493164,130.850006103516,132.149993896484,328911,122.513122558594
2016-05-17,131.490005493164,132.491104125977,129.179992675781,129.850006103516,515209,120.380851745605
2016-05-18,129.979995727539,134.729995727539,129.470001220703,134.139999389648,525084,124.357978820801
2016-05-19,133.25,134.649993896484,132.110000610352,133.309997558594,420749,123.588554382324
2016-05-20,133.639999389648,135.125,133.419998168945,134.229995727539,248240,124.44140625
2016-05-23,134.029998779297,134.809997558594,133.020004272461,134,227648,124.22819519043
2016-05-24,134.809997558594,137.550003051758,133.970001220703,137.059997558594,709853,127.065032958984
2016-05-25,137.289993286133,138.970001220703,137.002700805664,138.770004272461,450053,128.650360107422
2016-05-26,138.720001220703,138.720001220703,136.190002441406,136.220001220703,434320,126.286315917969
2016-05-27,136.509994506836,137.585006713867,135.369995117188,137.380004882812,381907,127.361724853516
2016-05-31,135.410003662109,136.080001831055,134.369995117188,135,981994,125.1552734375
2016-06-01,134.279998779297,135.460006713867,131.699996948242,135.190002441406,906532,125.331413269043
2016-06-02,134.490005493164,135.130004882812,132.949996948242,134.910003662109,450018,125.071838378906
2016-06-03,133.210006713867,133.785003662109,128.589996337891,133.220001220703,1135436,123.505081176758
2016-06-06,133.479995727539,135.5,133.229995727539,134.380004882812,418330,124.580505371094
2016-06-07,134.570007324219,135.25,133.009994506836,133.490005493164,369596,123.75537109375
2016-06-08,133.179992675781,134.669998168945,132.479995727539,134.389999389648,270874,124.589752197266
2016-06-09,133.339996337891,134.380004882812,130.960006713867,132.339996337891,453293,122.689231872559
2016-06-10,130.919998168945,131.860000610352,129.669998168945,131.25,352862,121.678733825684
2016-06-13,130.160003662109,131.759902954102,128.630004882812,128.990005493164,521312,119.583564758301
2016-06-14,128.759994506836,129.399993896484,124.699996948242,125.650001525879,658959,116.487106323242
2016-06-15,126.230003356934,128.580001831055,125.650001525879,126.110000610352,393393,116.913566589355
2016-06-16,125.269996643066,125.449996948242,123.75,124.629997253418,607137,115.541465759277
2016-06-17,124.75,125.610000610352,123.86499786377,124.76000213623,1145717,115.661994934082
2016-06-20,126.830001831055,129.139999389648,125.605003356934,125.949996948242,508762,116.765235900879
2016-06-21,128.429992675781,128.789993286133,126.621002197266,127.940002441406,442182,118.61011505127
2016-06-22,128.460006713867,130.25,128,128.539993286133,387157,119.166374206543
2016-06-23,130.059997558594,132.350006103516,129.679992675781,131.429992675781,481757,121.845596313477
2016-06-24,124.550003051758,126.769996643066,122.419998168945,122.48999786377,1025991,113.55753326416
2016-06-27,120.599998474121,120.800003051758,114.360000610352,114.98999786377,957397,106.604469299316
2016-06-28,119.01000213623,122.069999694824,117.819999694824,121.580001831055,768209,112.713905334473
2016-06-29,121.709999084473,123.589996337891,120.890701293945,123,625713,114.030364990234
2016-06-30,122.900001525879,124.930000305176,122,124.919998168945,571891,115.810333251953
2016-07-01,123.940002441406,124.75,122.769996643066,123.319999694824,552159,114.327011108398
2016-07-05,121.730003356934,122.580001831055,119.620002746582,120.559997558594,559133,111.768287658691
2016-07-06,119.76000213623,122.699996948242,119.290000915527,122.419998168945,531520,113.492630004883
2016-07-07,122.940002441406,125.180000305176,122.940002441406,124.040000915527,472367,114.994529724121
2016-07-08,126.080001831055,127.48999786377,125.690002441406,126.040000915527,466136,116.848663330078
2016-07-11,126.910003662109,128.270004272461,126.764999389648,127.300003051758,237561,118.016792297363
2016-07-12,128.5,130.729995727539,128.5,129.539993286133,421081,120.093437194824
2016-07-13,128.800003051758,129.884994506836,127.930000305176,128.449996948242,433057,119.08292388916
2016-07-14,130.539993286133,131.800003051758,130.130004882812,130.679992675781,360195,121.15030670166
2016-07-15,131.330001831055,132,130.240005493164,130.410003662109,339303,120.89998626709
2016-07-18,130.990005493164,130.990005493164,128.630004882812,129.110000610352,589861,119.694801330566
2016-07-19,128.320007324219,130.119995117188,127.919998168945,129.949996948242,428967,120.473541259766
2016-07-20,124.099998474121,124.839996337891,119.23999786377,124.040000915527,1989917,114.994529724121
2016-07-21,123.139999389648,124.199996948242,122.01000213623,122.970001220703,692910,114.002548217773
2016-07-22,122.730003356934,124.610000610352,122,124.069999694824,492910,115.022323608398
2016-07-25,123.48999786377,124.01000213623,122.25,122.589996337891,463742,113.650253295898
2016-07-26,122.459999084473,123.809997558594,122.379997253418,122.519996643066,343931,113.58536529541
2016-07-27,122.779998779297,123.629997253418,121.180000305176,121.349998474121,569228,112.500679016113
2016-07-28,121.360000610352,121.650001525879,120.139999389648,120.779998779297,511082,111.972244262695
2016-07-29,120.620002746582,121.48999786377,120.209999084473,120.23999786377,329225,111.471641540527
2016-08-01,120.540000915527,121.459999084473,118.809997558594,119.589996337891,415797,110.869033813477
2016-08-02,119.5,120.319999694824,117.819999694824,117.980003356934,393185,109.376441955566
2016-08-03,118.150001525879,119.910003662109,118.150001525879,119.839996337891,334040,111.100791931152
2016-08-04,119.400001525879,120.669998168945,118.904998779297,119.5,462088,110.785598754883
2016-08-05,120.699996948242,124.23999786377,119.559997558594,124.129997253418,661535,115.077941894531
2016-08-08,124.589996337891,124.930000305176,120.480003356934,120.559997558594,574518,111.768287658691
2016-08-09,120.339996337891,121.459999084473,120.080001831055,120.309997558594,330582,111.536529541016
2016-08-10,119.949996948242,119.949996948242,118.160003662109,118.209999084473,580711,109.58967590332
2016-08-11,119.029998779297,119.419998168945,117.900001525879,118.190002441406,536041,109.571128845215
2016-08-12,117.440002441406,118.150001525879,116.839996337891,117.599998474121,203033,109.02416229248
2016-08-15,118.139999389648,119.580001831055,117.910003662109,119.050003051758,294828,110.368408203125
2016-08-16,118.660003662109,118.949996948242,117.480003356934,117.540000915527,337207,108.968521118164
2016-08-17,117.019996643066,117.48999786377,116.5,117.309997558594,406073,108.755302429199
2016-08-18,117.160003662109,117.879997253418,116.86499786377,117.370002746582,223325,108.810920715332
2016-08-19,116.790000915527,117.48999786377,116.519996643066,117.300003051758,254872,108.746047973633
2016-08-22,117.339996337891,117.529998779297,116.459999084473,117.410003662109,181467,108.848022460938
2016-08-23,118.129997253418,118.370002746582,116.980003356934,117.180000305176,364774,108.634773254395
2016-08-24,117.379997253418,118.338996887207,117.030097961426,117.849998474121,288852,109.255920410156
2016-08-25,117.449996948242,118.589996337891,117.25,118.48999786377,296190,109.849243164062
2016-08-26,118.51000213623,119.900001525879,118.290000915527,119.519996643066,397107,110.804138183594
2016-08-29,119.620002746582,121.25,119.519996643066,120.699996948242,506517,111.898094177246
2016-08-30,121.129997253418,122.192001342773,120.650001525879,121.610000610352,253903,112.741722106934
2016-08-31,121.800003051758,122.819999694824,120.01000213623,122.01000213623,401663,113.112571716309
2016-09-01,122.599998474121,122.904998779297,119.730003356934,120.839996337891,278121,112.027877807617
2016-09-02,120.800003051758,123.248001098633,119.940002441406,122.089996337891,490918,113.186721801758
2016-09-06,122.290000915527,122.290000915527,118.450103759766,118.769996643066,366722,110.108818054199
2016-09-07,118.089996337891,119.779998779297,118.040000915527,119.660003662109,409920,110.933921813965
2016-09-08,119.540000915527,119.889999389648,118.51000213623,118.779998779297,260036,110.118087768555
2016-09-09,118.410003662109,119.099998474121,117.730003356934,118.400001525879,773493,109.765800476074
2016-09-12,117.809997558594,119.110000610352,116.809997558594,118.540000915527,570129,109.895584106445
2016-09-13,117.120002746582,118.605003356934,116.23999786377,117.830001831055,548039,109.237380981445
2016-09-14,117.970001220703,118.650001525879,115.860000610352,116.040000915527,372774,107.577911376953
2016-09-15,115.599998474121,117.220001220703,115.51000213623,115.720001220703,409109,107.28125
2016-09-16,115.059997558594,116.150001525879,114.330001831055,115.790000915527,904031,107.346145629883
2016-09-19,116.410003662109,117.029998779297,114.819999694824,115.849998474121,559003,107.401763916016
2016-09-20,116.269996643066,116.98999786377,114.76000213623,114.919998168945,369960,106.539573669434
2016-09-21,115.669998168945,115.910003662109,114.160003662109,115,347330,106.61376953125
2016-09-22,115.069999694824,116.180000305176,114.76000213623,115.860000610352,321092,107.411033630371
2016-09-23,114.870002746582,117.279998779297,114.870002746582,116.230003356934,434538,107.754051208496
2016-09-26,115.349998474121,116.059997558594,114.5,114.819999694824,343193,106.446884155273
2016-09-27,114.610000610352,116.480003356934,114.01000213623,115.959999084473,434720,107.50373840332
2016-09-28,117.839996337891,119.180000305176,116.972503662109,119.089996337891,769869,110.405479431152
2016-09-29,119.279998779297,119.73999786377,117.029998779297,117.269996643066,557883,108.718215942383
2016-09-30,117.660003662109,119.319999694824,117.050003051758,118.449996948242,537207,109.812156677246
2016-10-03,117.349998474121,118.5,117.01000213623,117.370002746582,499911,108.810920715332
2016-10-04,117.519996643066,120.430000305176,117.519996643066,119.650001525879,484561,110.924652099609
2016-10-05,120.26000213623,123.650001525879,119.959999084473,122.660003662109,552439,113.715179443359
2016-10-06,122.839996337891,123.599998474121,122,122.290000915527,407615,113.372123718262
2016-10-07,122.25,123.459999084473,121.449996948242,123.319999694824,414140,114.327011108398
2016-10-10,124.300003051758,124.786499023438,122.470001220703,122.76000213623,397257,113.80785369873
2016-10-11,122.75,123.400001525879,120.330001831055,120.959999084473,461827,112.139137268066
2016-10-12,121,121.599998474121,120.300003051758,120.430000305176,317504,111.64778137207
2016-10-13,119.680000305176,119.889999389648,115.709999084473,117.389999389648,511436,108.829460144043
2016-10-14,119.089996337891,119.730003356934,116.620002746582,117.349998474121,555718,108.792381286621
2016-10-17,117.25,118.680000305176,115.160003662109,115.5,421773,107.077293395996
2016-10-18,116.550003051758,116.970001220703,115,115.5,318411,107.077293395996
2016-10-19,116.080001831055,119.900001525879,115.830001831055,119.620002746582,641748,110.896850585938
2016-10-20,114,118.029998779297,113.529998779297,116.650001525879,1417335,108.143440246582
2016-10-21,115,117,114.290000915527,116.76000213623,840684,108.245407104492
2016-10-24,117.73999786377,119.040000915527,117.26000213623,118.730003356934,687989,110.071746826172
2016-10-25,118.779998779297,119.51000213623,115.949996948242,116.230003356934,536183,107.754051208496
2016-10-26,116.440002441406,117.719902038574,116.01000213623,117.120002746582,376961,108.579132080078
2016-10-27,118.029998779297,119.349998474121,117.584999084473,118.959999084473,495070,110.284980773926
2016-10-28,119.029998779297,119.059997558594,117.660003662109,118.279998779297,599886,109.654563903809
2016-10-31,118.730003356934,120.690002441406,118.099998474121,120.559997558594,554956,111.768287658691
2016-11-01,120.769996643066,121.849998474121,119.669998168945,121.290000915527,806572,112.44506072998
2016-11-02,120.480003356934,121.279998779297,119.160003662109,119.220001220703,730015,110.526008605957
2016-11-03,119.440002441406,121.269996643066,119.400001525879,120.23999786377,549089,111.471641540527
2016-11-04,120.300003051758,122.610000610352,119.910003662109,120.480003356934,578326,111.694114685059
2016-11-07,124.589996337891,124.819999694824,122.23999786377,123.779998779297,590530,114.753479003906
2016-11-08,123,124.25,120.161102294922,122.029998779297,614758,113.13109588623
2016-11-09,122.959999084473,131.240005493164,122.75,131.009994506836,1105844,121.456245422363
2016-11-10,133.009994506836,142,133.009994506836,139.389999389648,2019084,129.22509765625
2016-11-11,139.029998779297,142.949996948242,138.029998779297,142.25,1917649,131.876571655273
2016-11-14,141.149993896484,149.940002441406,141.149993896484,148.160003662109,1155589,137.355606079102
2016-11-15,147.679992675781,148.619995117188,144.330001831055,148.020004272461,1139981,137.225814819336
2016-11-16,147.199996948242,147.949996948242,145.339996337891,147.020004272461,620117,136.298736572266
2016-11-17,146.75,149.199996948242,146.75,148.75,509028,137.902542114258
2016-11-18,148.460006713867,149.910003662109,147.850006103516,149.350006103516,552106,138.458801269531
2016-11-21,149.75,150.274993896484,148.330001831055,149.690002441406,589894,138.774032592773
2016-11-22,149.779998779297,150.399993896484,148.5,149.979995727539,506296,139.042861938477
2016-11-23,150.820007324219,151.309997558594,149.240005493164,150.350006103516,423195,139.385879516602
2016-11-25,150.240005493164,150.949005126953,149.297607421875,150.210006713867,215877,139.256103515625
2016-11-28,149.210006713867,150.884994506836,147.830001831055,148.679992675781,600891,137.837661743164
2016-11-29,149.330001831055,150.304992675781,148.460006713867,149.509994506836,423627,138.607147216797
2016-11-30,151.410003662109,152.039993286133,149.759994506836,149.910003662109,730104,138.977996826172
2016-12-01,151.580001831055,154.600006103516,150.470001220703,154.470001220703,563510,143.205444335938
2016-12-02,153.800003051758,154.240005493164,149.470001220703,150.619995117188,531487,139.636184692383
2016-12-05,151.449996948242,153.410003662109,150.360000610352,151.25,395706,140.220245361328
2016-12-06,152.619995117188,153.929992675781,151.199996948242,152.679992675781,511642,141.545974731445
2016-12-07,152.110000610352,154.270004272461,151.850006103516,154.179992675781,466893,142.936599731445
2016-12-08,155.360000610352,157.460006713867,154.339996337891,156.009994506836,356289,144.633148193359
2016-12-09,156.940002441406,156.940002441406,154.369995117188,154.970001220703,330544,143.668975830078
2016-12-12,154.020004272461,155.395004272461,150.059997558594,151.380004882812,494489,140.340789794922
2016-12-13,152.339996337891,152.860000610352,149.380004882812,150.740005493164,544809,139.747467041016
2016-12-14,149.270004272461,150.160003662109,146.729995727539,147.399993896484,1053444,136.65104675293
2016-12-15,148.619995117188,149.630004882812,146.669998168945,148.970001220703,948454,138.106536865234
2016-12-16,148.830001831055,149.979995727539,145.240005493164,145.699996948242,1153701,135.074981689453
2016-12-19,144.970001220703,146.869995117188,144.100006103516,146.669998168945,405327,135.974273681641
2016-12-20,147.429992675781,150.149993896484,146.190002441406,150.089996337891,385647,139.144866943359
2016-12-21,150.289993286133,150.289993286133,148.350006103516,148.369995117188,337236,137.550277709961
2016-12-22,148.240005493164,150.300003051758,147.248092651367,150.270004272461,567622,139.311721801758
2016-12-23,150.399993896484,150.720001220703,149.309997558594,150.350006103516,520418,139.385879516602
2016-12-27,151.059997558594,151.639999389648,149.354995727539,151.330001831055,169656,140.294464111328
2016-12-28,151.339996337891,151.970001220703,148.830001831055,149.600006103516,229039,138.690582275391
2016-12-29,149.789993286133,150.464996337891,148.060806274414,149.360000610352,295008,138.46809387207
2016-12-30,149.779998779297,151.179992675781,149.660003662109,150.199996948242,361087,139.246841430664
2017-01-03,152.259994506836,154.360000610352,148.125,148.869995117188,422976,138.01383972168
2017-01-04,149.360000610352,152.710006713867,149.119995117188,152.330001831055,349548,141.221481323242
2017-01-05,152.320007324219,153.080001831055,148.610000610352,149.949996948242,424103,139.015045166016
2017-01-06,151.210006713867,152.380004882812,150.190002441406,150.5,407755,139.524948120117
2017-01-09,149.809997558594,150.729995727539,148.080001831055,150.009994506836,332556,139.070709228516
2017-01-10,150.029998779297,152.320007324219,149.820007324219,151.190002441406,375908,140.164672851562
2017-01-11,151.169998168945,154.360000610352,150.039993286133,153.639999389648,518248,142.435989379883
2017-01-12,152.919998168945,154.595001220703,149.580001831055,150.820007324219,579378,139.821624755859
2017-01-13,151.869995117188,155.839996337891,151.869995117188,152.710006713867,313637,141.573791503906
2017-01-17,150.5,151.009994506836,147.020004272461,148.539993286133,521475,137.707916259766
2017-01-18,149.039993286133,152.040893554688,147.889999389648,150.410003662109,570005,139.441482543945
2017-01-19,152.130004882812,152.524993896484,148.440002441406,150.970001220703,438736,139.960662841797
2017-01-20,151.979995727539,155.729995727539,151.979995727539,154.449996948242,527329,143.186874389648
2017-01-23,153.380004882812,154.649993896484,151.789993286133,153.899993896484,375152,142.677032470703
2017-01-24,154.789993286133,158.100006103516,154.160003662109,157.350006103516,401968,145.875442504883
2017-01-25,158.830001831055,161.639999389648,158.149993896484,161.470001220703,561112,149.694976806641
2017-01-26,160.990005493164,164.229995727539,160.990005493164,163.25,668427,151.345169067383
2017-01-27,162.809997558594,163.050003051758,160.080001831055,160.419998168945,334719,148.721557617188
