"Fecha","KMB.Open","KMB.High","KMB.Low","KMB.Close","KMB.Volume","KMB.Adjusted"
2014-06-18,106.385429382324,107.401725769043,106.021095275879,107.392135620117,1262969,79.4182815551758
2014-06-19,107.344200134277,108.542663574219,107.21955871582,108.446784973145,1468127,80.1982040405273
2014-06-20,109.232978820801,109.232978820801,107.555130004883,108.015342712402,2596966,79.8791656494141
2014-06-23,108.082450866699,108.082450866699,107.075744628906,107.296264648438,1045816,79.3473815917969
2014-06-24,106.979866027832,107.277084350586,106.625122070312,106.989456176758,1060940,79.1205215454102
2014-06-25,106.816871643066,107.056564331055,106.471717834473,106.807289123535,1080757,78.9857788085938
2014-06-26,106.673057556152,106.673057556152,105.704696655273,106.279960632324,1136140,78.595817565918
2014-06-27,106.279960632324,107.027801513672,105.848510742188,106.778526306152,1298744,78.9645233154297
2014-06-30,106.931930541992,107.488014221191,106.433364868164,106.634704589844,1254520,78.8581695556641
2014-07-01,106.260787963867,107.209968566895,105.886863708496,106.922340393066,1197364,79.0709075927734
2014-07-02,106.979866027832,107.305847167969,106.663467407227,106.845634460449,950590,79.01416015625
2014-07-03,106.548416137695,107.440078735352,106.548416137695,107.26749420166,896354,79.3261337280273
2014-07-07,107.257911682129,107.622245788574,107.046981811523,107.516777038574,837320,79.5104904174805
2014-07-08,107.353790283203,108.082450866699,107.075744628906,107.852348327637,1172749,79.7586212158203
2014-07-09,107.861938476562,108.552253723145,107.861938476562,108.398849487305,1110065,80.1627502441406
2014-07-10,107.823585510254,108.398849487305,107.785232543945,108.159156799316,955805,79.9855270385742
2014-07-11,108.044105529785,108.130393981934,107.746887207031,107.967399597168,841075,79.8436813354492
2014-07-14,108.40843963623,109.022048950195,108.30297088623,108.360496520996,1278509,80.1344223022461
2014-07-15,108.734420776367,109.271331787109,108.45637512207,109.098754882812,1684236,80.6803588867188
2014-07-16,109.395973205566,109.731544494629,108.830299377441,109.530204772949,1495141,80.9994201660156
2014-07-17,109.050811767578,109.319267272949,107.967399597168,108.024925231934,1360176,79.8862762451172
2014-07-18,108.398849487305,108.638542175293,107.718124389648,108.619369506836,1432352,80.3258438110352
2014-07-21,108.360496520996,108.494728088379,107.4208984375,107.67977142334,2419760,79.6310119628906
2014-07-22,106.33748626709,106.615531921387,104.304893493652,104.352828979492,4394055,77.1706848144531
2014-07-23,104.947265625,105.512939453125,104.573348999023,104.985618591309,2444166,77.6386337280273
2014-07-24,105.071907043457,105.426651000977,104.908920288086,104.976028442383,2126781,77.6315689086914
2014-07-25,104.928092956543,105.10066986084,104.01725769043,104.055610656738,1542076,76.9508895874023
2014-07-28,103.902206420898,104.266540527344,103.336532592773,103.844680786133,1165031,76.7949142456055
2014-07-29,103.835090637207,103.892616271973,102.665390014648,102.67497253418,1732840,75.9298629760742
2014-07-30,102.953018188477,103.116012573242,101.08341217041,101.725791931152,2641710,75.2279281616211
2014-07-31,100.527328491211,102.27229309082,99.5685501098633,99.5877304077148,2242241,73.6468200683594
2014-08-01,99.309684753418,101.198463439941,99.2329788208008,100.575263977051,2809321,74.377082824707
2014-08-04,100.968360900879,101.064239501953,100.268455505371,100.891662597656,2279789,74.6110687255859
2014-08-05,100.402687072754,100.910835266113,99.89453125,100.30680847168,1459991,74.1785736083984
2014-08-06,100.134231567383,102.387344360352,100.04793548584,102.310638427734,2733599,75.6604309082031
2014-08-07,102.444869995117,102.799613952637,101.553215026855,101.802490234375,1600588,75.28466796875
2014-08-08,101.927131652832,102.895492553711,101.409393310547,102.885902404785,1445911,76.0858612060547
2014-08-11,103.614570617676,104.036430358887,102.876319885254,103.604988098145,1431100,76.6176147460938
2014-08-12,103.432403564453,103.547462463379,102.866729736328,103.183128356934,1082530,76.3056640625
2014-08-13,103.652923583984,104.12272644043,103.25023651123,103.489929199219,1146883,76.5325393676758
2014-08-14,103.307769775391,103.777565002441,103.288589477539,103.624160766602,964462,76.6318054199219
2014-08-15,103.998085021973,104.01725769043,102.885902404785,103.278999328613,1268288,76.3765640258789
2014-08-18,103.844680786133,104.333656311035,103.66251373291,104.161071777344,1345157,77.0288696289062
2014-08-19,104.381591796875,104.439117431641,103.729629516602,103.988494873047,910643,76.9012222290039
2014-08-20,103.691276550293,104.180252075195,103.585807800293,104.093963623047,871114,76.9792404174805
2014-08-21,104.27613067627,104.985618591309,104.17066192627,104.678810119629,1086910,77.411750793457
2014-08-22,104.813041687012,104.947265625,104.237777709961,104.285713195801,880709,77.1210327148438
2014-08-25,104.726753234863,105.139022827148,104.324066162109,104.707572937012,1071265,77.4330062866211
2014-08-26,104.69799041748,105.071907043457,103.66251373291,103.672096252441,1388859,76.6672821044922
2014-08-27,103.547462463379,104.429527282715,103.547462463379,104.429527282715,1769032,77.2273788452148
2014-08-28,104.27613067627,104.27613067627,103.585807800293,103.681686401367,1124667,76.6743621826172
2014-08-29,104.01725769043,104.01725769043,103.537872314453,103.547462463379,1418584,76.5750961303711
2014-09-02,103.71044921875,104.084373474121,103.106422424316,103.547462463379,1886578,76.5750961303711
2014-09-03,103.269416809082,103.489929199219,103.039306640625,103.116012573242,1344636,76.8537902832031
2014-09-04,103.211891174316,103.921379089355,102.905082702637,103.106422424316,1447371,76.8466262817383
2014-09-05,103.202301025391,103.441993713379,102.866729736328,103.068069458008,1801887,76.8180389404297
2014-09-08,102.78044128418,103.259826660156,102.348991394043,102.569511413574,1245968,76.4464569091797
2014-09-09,102.569511413574,102.770851135254,101.888778686523,102.444869995117,2064097,76.3535766601562
2014-09-10,102.646209716797,102.684562683105,102.023010253906,102.483222961426,1548751,76.3821411132812
2014-09-11,102.492805480957,102.722915649414,102.109298706055,102.646209716797,1484815,76.5036087036133
2014-09-12,102.646209716797,102.646209716797,101.198463439941,101.649085998535,1277571,75.7604598999023
2014-09-15,101.649085998535,102.176414489746,101.476509094238,102.003837585449,1664524,76.0248641967773
2014-09-16,102.962608337402,102.962608337402,101.792907714844,102.444869995117,1705096,76.3535766601562
2014-09-17,102.5791015625,102.953018188477,102.205177307129,102.32022857666,1428180,76.2606735229492
2014-09-18,102.492805480957,102.598274230957,102.099708557129,102.32022857666,1038306,76.2606735229492
2014-09-19,102.67497253418,102.78044128418,102.301055908203,102.52156829834,1896174,76.4107284545898
2014-09-22,102.607864379883,103.624160766602,102.588684082031,103.231063842773,1899929,76.9395294189453
2014-09-23,103.106422424316,103.240653991699,102.080535888672,102.080535888672,1399185,76.0820236206055
2014-09-24,102.080535888672,104.467880249023,102.070945739746,104.372001647949,2372721,77.7898864746094
2014-09-25,103.700866699219,103.787155151367,102.703735351562,102.78044128418,1685279,76.6036834716797
2014-09-26,102.62703704834,103.585807800293,102.464042663574,103.40364074707,1255668,77.0681457519531
2014-09-29,102.837966918945,103.566635131836,102.665390014648,103.461166381836,1201223,77.1110458374023
2014-09-30,103.461166381836,103.50910949707,102.790031433105,103.135185241699,1530915,76.8680725097656
2014-10-01,102.617446899414,103.346115112305,102.233940124512,102.348991394043,1632295,76.2821044921875
2014-10-02,102.588684082031,103.384468078613,102.27229309082,102.406517028809,1472820,76.3249969482422
2014-10-03,103.000961303711,103.585807800293,102.646209716797,103.259826660156,1761001,76.9609527587891
2014-10-06,103.269416809082,103.547462463379,101.802490234375,102.42569732666,1907021,76.3392791748047
2014-10-07,102.128479003906,103.451583862305,101.955894470215,102.559921264648,1713545,76.439323425293
2014-10-08,102.82837677002,104.74592590332,102.684562683105,104.707572937012,2227327,78.0399932861328
2014-10-09,104.573348999023,105.263664245605,103.633750915527,103.978904724121,1685801,77.4968948364258
2014-10-10,104.151489257812,104.956855773926,103.959732055664,103.959732055664,1474385,77.4826278686523
2014-10-13,103.911796569824,104.065200805664,102.157241821289,102.205177307129,1735969,76.1749267578125
2014-10-14,102.444869995117,102.607864379883,101.59156036377,102.023010253906,1782904,76.0391540527344
2014-10-15,101.476509094238,102.93384552002,99.9424743652344,101.064239501953,2833205,75.3246002197266
2014-10-16,99.8849487304688,101.447746276855,99.5973129272461,100.709495544434,1955103,75.0601654052734
2014-10-17,101.553215026855,102.051773071289,100.46021270752,101.879196166992,2464192,75.9319305419922
2014-10-20,101.831253051758,103.614570617676,101.754554748535,103.585807800293,1723245,77.2039031982422
2014-10-21,104.602111816406,106.759346008301,103.221473693848,106.64429473877,2134917,79.4834671020508
2014-10-22,107.094917297363,108.81111907959,106.941513061523,108.005752563477,2379500,80.498176574707
2014-10-23,108.475547790527,108.475547790527,106.692230224609,107.392135620117,1841208,80.0408401489258
2014-10-24,108.015342712402,108.76318359375,107.72770690918,108.437202453613,1273190,80.8197402954102
2014-10-27,108.437202453613,109.127517700195,108.379676818848,108.619369506836,1132385,80.9555130004883
2014-10-28,108.983703613281,109.165870666504,108.226272583008,109.041229248047,1408363,81.2699356079102
2014-10-29,109.185043334961,109.319267272949,108.005752563477,108.76318359375,1292694,81.0626831054688
2014-10-30,107.909873962402,109.22339630127,107.909873962402,108.935760498047,1155748,81.1913299560547
2014-10-31,109.280921936035,110.086288452148,109.06999206543,109.558967590332,1923396,81.6557693481445
2014-11-03,109.440002441406,111.379997253418,109.069999694824,111.360000610352,2298700,82.9981231689453
2014-11-04,111.129997253418,113.309997558594,111.129997253418,113.160003662109,3057400,84.3397216796875
2014-11-05,114.150001525879,114.150001525879,111.379997253418,112.279998779297,2539800,83.6838150024414
2014-11-06,112.690002441406,113.389999389648,112.25,113.050003051758,1808100,84.2577056884766
2014-11-07,112.690002441406,113.269996643066,112.220001220703,113.23999786377,2038200,84.3993148803711
2014-11-10,113.029998779297,113.930000305176,112.650001525879,113.919998168945,1327400,84.9061508178711
2014-11-11,113.790000915527,113.889999389648,113.050003051758,113.370002746582,1308600,84.496208190918
2014-11-12,112.980003356934,113.690002441406,112.599998474121,113.379997253418,1401000,84.5036697387695
2014-11-13,113.699996948242,114.459999084473,113.069999694824,114.069999694824,2142400,85.017951965332
2014-11-14,114.089996337891,114.23999786377,112.540000915527,112.650001525879,1641600,83.9595718383789
2014-11-17,112.650001525879,114,112.650001525879,113.650001525879,1766200,84.7049102783203
2014-11-18,113.819999694824,113.819999694824,113.059997558594,113.599998474121,1454300,84.6676406860352
2014-11-19,113.330001831055,114,112.839996337891,113.839996337891,1227300,84.8465270996094
2014-11-20,113.180000305176,113.459999084473,112.610000610352,112.730003356934,1903700,84.0192184448242
2014-11-21,113.849998474121,114.069999694824,113.199996948242,113.610000610352,1885100,84.6750869750977
2014-11-24,113.809997558594,113.809997558594,112.709999084473,113.019996643066,1903200,84.2353591918945
2014-11-25,113.25,114.059997558594,113.029998779297,113.839996337891,1592900,84.8465270996094
2014-11-26,113.650001525879,114.190002441406,113.180000305176,114.160003662109,1299500,85.0850067138672
2014-11-28,114.660003662109,116.779998779297,114.599998474121,116.589996337891,1328800,86.896110534668
2014-12-01,115.610000610352,116.720001220703,115.569999694824,115.910003662109,1564900,86.3892974853516
2014-12-02,115.709999084473,116.589996337891,115.199996948242,116.220001220703,1720400,86.620361328125
2014-12-03,115.069999694824,115.190002441406,113.849998474121,114.699996948242,2856300,86.1098327636719
2014-12-04,115,115.330001831055,114.050003051758,114.599998474121,1726200,86.0347747802734
2014-12-05,114.480003356934,114.699996948242,113.699996948242,114.040000915527,2018800,85.614372253418
2014-12-08,114.059997558594,114.819999694824,113.809997558594,114.120002746582,1936800,85.6744384765625
2014-12-09,113.110000610352,114.120002746582,113.029998779297,113.699996948242,1691800,85.3591156005859
2014-12-10,113.870002746582,114.51000213623,113.069999694824,113.169998168945,1482900,84.9612121582031
2014-12-11,113.300003051758,114.730003356934,113.139999389648,114.040000915527,1415300,85.614372253418
2014-12-12,113.150001525879,114.51000213623,112.650001525879,112.680000305176,1679500,84.593376159668
2014-12-15,112.650001525879,113.900001525879,111.930000305176,112.349998474121,1722400,84.3456268310547
2014-12-16,112.220001220703,114.279998779297,111.860000610352,112.400001525879,1812100,84.3831558227539
2014-12-17,112.860000610352,114.230003356934,112.26000213623,113.860000610352,1863800,85.4792633056641
2014-12-18,114.860000610352,115.410003662109,113.940002441406,115.410003662109,2320800,86.6428833007812
2014-12-19,115.839996337891,116.370002746582,114.849998474121,115.839996337891,3060600,86.965690612793
2014-12-22,116.120002746582,116.699996948242,115.529998779297,116.449996948242,1509700,87.4236373901367
2014-12-23,116.970001220703,118.569999694824,116.639999389648,117.980003356934,2016700,88.5722885131836
2014-12-24,118.459999084473,118.669998168945,117.769996643066,117.769996643066,999200,88.4146575927734
2014-12-26,117.819999694824,118.830001831055,117.819999694824,118.279998779297,990300,88.7975234985352
2014-12-29,118,118.25,117.169998168945,117.440002441406,1366800,88.1668701171875
2014-12-30,117,118.089996337891,117,117.349998474121,1357100,88.0993118286133
2014-12-31,117.01000213623,117.440002441406,115.360000610352,115.540000915527,1486100,86.7404632568359
2015-01-02,115.25,115.970001220703,115,115.550003051758,1280300,86.7479934692383
2015-01-05,115.900001525879,116.580001831055,114.75,114.889999389648,1605200,86.2524871826172
2015-01-06,114.889999389648,115.480003356934,113.580001831055,113.779998779297,1755200,85.4191665649414
2015-01-07,114.699996948242,114.839996337891,113.660003662109,114.569999694824,1449400,86.0122451782227
