"Fecha","NVDA.Open","NVDA.High","NVDA.Low","NVDA.Close","NVDA.Volume","NVDA.Adjusted"
2015-09-28,5.90250015258789,5.94000005722046,5.78749990463257,5.82499980926514,39558400,5.66562271118164
2015-09-29,5.88749980926514,5.9375,5.80499982833862,5.92749977111816,38073600,5.76531982421875
2015-09-30,5.98250007629395,6.17000007629395,5.94750022888184,6.16249990463257,55638000,5.99388837814331
2015-10-01,6.16249990463257,6.17999982833862,5.86749982833862,6.04250001907349,48929600,5.87717247009277
2015-10-02,6.01000022888184,6.19999980926514,5.94750022888184,6.19999980926514,38614400,6.03036260604858
2015-10-05,6.23999977111816,6.43249988555908,6.20749998092651,6.35500001907349,48202400,6.18112182617188
2015-10-06,6.28749990463257,6.46500015258789,6.26249980926514,6.4375,45321600,6.26136445999146
2015-10-07,6.4524998664856,6.57000017166138,6.34749984741211,6.50500011444092,31015200,6.32701969146729
2015-10-08,6.47749996185303,6.55999994277954,6.36749982833862,6.54250001907349,46006800,6.36349296569824
2015-10-09,6.50750017166138,6.57000017166138,6.39499998092651,6.51749992370605,42324800,6.33917665481567
2015-10-12,6.52500009536743,6.625,6.47749996185303,6.58750009536743,22758800,6.40726089477539
2015-10-13,6.53499984741211,6.6399998664856,6.51249980926514,6.59999990463257,29844400,6.4194188117981
2015-10-14,6.60750007629395,6.94750022888184,6.59999990463257,6.84000015258789,61214800,6.65285396575928
2015-10-15,6.85249996185303,6.99749994277954,6.78249979019165,6.85750007629395,52604800,6.66987228393555
2015-10-16,6.88000011444092,7.03000020980835,6.86250019073486,6.96500015258789,44839600,6.77443265914917
2015-10-19,6.98750019073486,7.01999998092651,6.87249994277954,6.9524998664856,29471200,6.76227426528931
2015-10-20,6.9225001335144,6.97499990463257,6.86999988555908,6.94250011444092,26482400,6.75254821777344
2015-10-21,6.9850001335144,7.02750015258789,6.84000015258789,6.85249996185303,38628000,6.66500997543335
2015-10-22,6.93249988555908,7.12249994277954,6.9225001335144,7.09999990463257,30688400,6.90573740005493
2015-10-23,7.16249990463257,7.19500017166138,7.05499982833862,7.14750003814697,38177600,6.95193815231323
2015-10-26,7.15250015258789,7.17000007629395,7.05000019073486,7.11499977111816,24743600,6.92032909393311
2015-10-27,7.07999992370605,7.15500020980835,7.07499980926514,7.1100001335144,20826800,6.91546535491943
2015-10-28,7.15500020980835,7.16750001907349,7.05000019073486,7.16750001907349,21703600,6.9713921546936
2015-10-29,7.05249977111816,7.125,6.90749979019165,6.92000007629395,32716800,6.73066473007202
2015-10-30,6.99499988555908,7.14249992370605,6.94250011444092,7.09250020980835,30116000,6.8984432220459
2015-11-02,7.11499977111816,7.18249988555908,7.07250022888184,7.17500019073486,19008800,6.97868728637695
2015-11-03,7.13250017166138,7.1725001335144,7.04500007629395,7.125,37676800,6.9300537109375
2015-11-04,7.10500001907349,7.15749979019165,6.97499990463257,7.00750017166138,44226400,6.8157696723938
2015-11-05,7.04250001907349,7.0625,6.90749979019165,6.92749977111816,47880000,6.73795652389526
2015-11-06,7.61250019073486,7.9850001335144,7.45499992370605,7.88749980926514,117227200,7.67169237136841
2015-11-09,7.80999994277954,7.875,7.74249982833862,7.85249996185303,49256800,7.63765001296997
2015-11-10,7.75,7.79250001907349,7.53749990463257,7.7024998664856,55226000,7.49175453186035
2015-11-11,7.70749998092651,7.76249980926514,7.59999990463257,7.62750005722046,61989600,7.41880464553833
2015-11-12,7.6100001335144,7.67999982833862,7.56750011444092,7.59999990463257,29108000,7.39205884933472
2015-11-13,7.60750007629395,7.6399998664856,7.41249990463257,7.44999980926514,29294000,7.24616241455078
2015-11-16,7.5475001335144,7.60500001907349,7.48750019073486,7.59999990463257,34428000,7.39205884933472
2015-11-17,7.61999988555908,7.66499996185303,7.56750011444092,7.59999990463257,25704800,7.39205884933472
2015-11-18,7.60249996185303,7.76749992370605,7.51999998092651,7.75750017166138,35021600,7.57390022277832
2015-11-19,7.78499984741211,7.85750007629395,7.72249984741211,7.78000020980835,25407200,7.59586668014526
2015-11-20,7.83750009536743,7.89249992370605,7.78999996185303,7.84749984741211,23974400,7.66176843643188
2015-11-23,7.91249990463257,7.91249990463257,7.7024998664856,7.73000001907349,24255200,7.54704999923706
2015-11-24,7.73000001907349,7.8600001335144,7.69500017166138,7.79250001907349,19542800,7.60807180404663
2015-11-25,7.77750015258789,7.86999988555908,7.75500011444092,7.78249979019165,13830000,7.59830856323242
2015-11-27,7.7975001335144,7.87249994277954,7.75750017166138,7.84749984741211,8699600,7.66176843643188
2015-11-30,7.85500001907349,7.96500015258789,7.84749984741211,7.92999982833862,32724400,7.74231815338135
2015-12-01,8,8.19499969482422,7.99249982833862,8.1875,40949600,7.9937219619751
2015-12-02,8.19999980926514,8.28499984741211,8.10750007629395,8.125,29424000,7.93270111083984
2015-12-03,8.1899995803833,8.27499961853027,8.06750011444092,8.10750007629395,24665600,7.91561698913574
2015-12-04,8.10750007629395,8.45250034332275,8.10750007629395,8.4375,45875600,8.23780632019043
2015-12-07,8.4350004196167,8.4350004196167,8.2524995803833,8.27750015258789,33358800,8.08159446716309
2015-12-08,8.17500019073486,8.42500019073486,8.1225004196167,8.39000034332275,31448800,8.19143104553223
2015-12-09,8.38749980926514,8.4375,8.09249973297119,8.17749977111816,37267600,7.98396110534668
2015-12-10,8.20250034332275,8.28999996185303,8.17500019073486,8.24499988555908,23659600,8.0498628616333
2015-12-11,8.16250038146973,8.22000026702881,8.10499954223633,8.1225004196167,22732000,7.93026304244995
2015-12-14,8.13000011444092,8.1875,8.04500007629395,8.14249992370605,27589200,7.94978857040405
2015-12-15,8.23499965667725,8.30000019073486,8.1899995803833,8.24250030517578,30729600,8.04741859436035
2015-12-16,8.26000022888184,8.31999969482422,8.1875,8.29249954223633,23635600,8.09623718261719
2015-12-17,8.30500030517578,8.39000034332275,8.16250038146973,8.16749954223633,25416000,7.97419500350952
2015-12-18,8.10999965667725,8.19250011444092,8.02499961853027,8.03499984741211,39589600,7.84483194351196
2015-12-21,8.1225004196167,8.23250007629395,8.05000019073486,8.22500038146973,28421600,8.03033542633057
2015-12-22,8.25,8.3149995803833,8.18249988555908,8.23250007629395,13001200,8.03766059875488
2015-12-23,8.24499988555908,8.29749965667725,8.22999954223633,8.26500034332275,12252400,8.06939125061035
2015-12-24,8.23999977111816,8.3125,8.22749996185303,8.29249954223633,5244800,8.09623718261719
2015-12-28,8.20499992370605,8.28499984741211,8.09000015258789,8.28499984741211,14202400,8.08891582489014
2015-12-29,8.28999996185303,8.44499969482422,8.26749992370605,8.42000007629395,20366000,8.22071933746338
2015-12-30,8.41250038146973,8.48499965667725,8.34500026702881,8.34749984741211,18034400,8.14993667602539
2015-12-31,8.33500003814697,8.3725004196167,8.23999977111816,8.23999977111816,14852800,8.04498100280762
2016-01-04,8.07250022888184,8.14500045776367,8.01000022888184,8.09249973297119,35807600,7.90097141265869
2016-01-05,8.24499988555908,8.35999965667725,8.125,8.22249984741211,49027200,8.02789211273193
2016-01-06,8.08749961853027,8.125,7.78999996185303,7.88250017166138,44934400,7.69594097137451
2016-01-07,7.68499994277954,7.73750019073486,7.46999979019165,7.57000017166138,64530400,7.39083623886108
2016-01-08,7.66750001907349,7.67500019073486,7.39249992370605,7.40749979019165,39847200,7.23218250274658
2016-01-11,7.41499996185303,7.47249984741211,7.28749990463257,7.42000007629395,40937200,7.24438762664795
2016-01-12,7.55249977111816,7.65500020980835,7.49249982833862,7.54500007629395,46935600,7.36643028259277
2016-01-13,7.60249996185303,7.65250015258789,7.30749988555908,7.31500005722046,48167200,7.14187288284302
2016-01-14,7.16499996185303,7.25,6.95499992370605,7.16750001907349,60023600,6.99786376953125
2016-01-15,6.88000011444092,6.96250009536743,6.65999984741211,6.77750015258789,84145200,6.61709451675415
2016-01-19,6.91750001907349,7.11250019073486,6.80499982833862,6.83249998092651,45714000,6.67079210281372
2016-01-20,6.7024998664856,6.95749998092651,6.61250019073486,6.86999988555908,48118000,6.70740413665771
2016-01-21,6.94500017166138,7.05749988555908,6.80249977111816,6.94999980926514,48145600,6.7855110168457
2016-01-22,7.08249998092651,7.15999984741211,7.06750011444092,7.11250019073486,25799600,6.94416570663452
2016-01-25,7.1100001335144,7.19250011444092,7.09000015258789,7.10500001907349,27072800,6.93684244155884
2016-01-26,7.11999988555908,7.20499992370605,7.0475001335144,7.17500019073486,22794400,7.00518703460693
2016-01-27,7.16499996185303,7.1875,6.95499992370605,7.09000015258789,23170000,6.92219877243042
2016-01-28,7.14750003814697,7.1725001335144,6.875,7.01249980926514,27677600,6.8465313911438
2016-01-29,7.07250022888184,7.33750009536743,7.04500007629395,7.32250022888184,31050400,7.14919519424438
2016-02-01,7.31500005722046,7.36250019073486,7.25250005722046,7.32499980926514,28988400,7.15163660049438
2016-02-02,7.25,7.28749990463257,6.96500015258789,7.0149998664856,34190800,6.84897327423096
2016-02-03,7.07000017166138,7.11250019073486,6.88749980926514,7.05000019073486,32677200,6.88314437866211
2016-02-04,7.05999994277954,7.21250009536743,6.98250007629395,7.05249977111816,34814000,6.88558530807495
2016-02-05,7.00500011444092,7.08249998092651,6.58750009536743,6.60750007629395,60042800,6.45111894607544
2016-02-08,6.50750017166138,6.53999996185303,6.21250009536743,6.30499982833862,60885200,6.15577793121338
2016-02-09,6.23000001907349,6.63749980926514,6.19999980926514,6.37249994277954,42537200,6.22168064117432
2016-02-10,6.41249990463257,6.59749984741211,6.32250022888184,6.35750007629395,33580000,6.20703554153442
2016-02-11,6.19500017166138,6.3899998664856,6.19500017166138,6.32499980926514,34014400,6.17530298233032
2016-02-12,6.42500019073486,6.44500017166138,6.1875,6.43249988555908,34081600,6.28025913238525
2016-02-16,6.52500009536743,6.75750017166138,6.50500011444092,6.74749994277954,48535200,6.58780336380005
2016-02-17,6.83249998092651,6.98000001907349,6.80499982833862,6.91499996185303,77146800,6.75133991241455
2016-02-18,7.48250007629395,7.74499988555908,7.47499990463257,7.51000022888184,106866000,7.33225774765015
2016-02-19,7.46999979019165,7.67749977111816,7.41249990463257,7.6100001335144,52562800,7.42988920211792
2016-02-22,7.71999979019165,7.96750020980835,7.70499992370605,7.88000011444092,44966800,7.69350099563599
2016-02-23,7.81750011444092,7.97499990463257,7.78000020980835,7.90000009536743,36938000,7.7130274772644
2016-02-24,7.86749982833862,7.96750020980835,7.65000009536743,7.95499992370605,33685200,7.76672601699829
2016-02-25,7.9850001335144,8.01249980926514,7.82999992370605,7.97249984741211,34961600,7.78381061553955
2016-02-26,8.01000022888184,8.02999973297119,7.84000015258789,7.92000007629395,36196400,7.73255395889282
2016-02-29,7.90250015258789,8.00500011444092,7.83500003814697,7.84000015258789,32334400,7.68233394622803
2016-03-01,7.8600001335144,8.1875,7.84749984741211,8.1875,34870000,8.02284622192383
2016-03-02,8.14249992370605,8.26500034332275,8.1274995803833,8.23499965667725,23381200,8.06939315795898
2016-03-03,8.22500038146973,8.26000022888184,8.05249977111816,8.16250038146973,30200400,7.99834775924683
2016-03-04,8.22500038146973,8.23250007629395,8.07499980926514,8.13749980926514,17530400,7.97385120391846
2016-03-07,8.09249973297119,8.14750003814697,7.98000001907349,8.08500003814697,23996800,7.9224066734314
2016-03-08,8.0024995803833,8.05000019073486,7.91249990463257,7.9375,27494000,7.77787303924561
2016-03-09,8.00749969482422,8.02000045776367,7.82999992370605,7.93249988555908,22278800,7.77297496795654
2016-03-10,7.98000001907349,8.02499961853027,7.76000022888184,7.92000007629395,28608400,7.7607274055481
2016-03-11,8.03750038146973,8.05749988555908,7.94250011444092,8.05500030517578,27740000,7.89301109313965
2016-03-14,8.01749992370605,8.10750007629395,7.98000001907349,8.07499980926514,19031200,7.91260862350464
2016-03-15,8.03250026702881,8.08500003814697,7.89249992370605,8.03499984741211,22621600,7.87341260910034
2016-03-16,7.97499990463257,8.30249977111816,7.9375,8.27499961853027,36364400,8.10858345031738
2016-03-17,8.24499988555908,8.28499984741211,8.09249973297119,8.20499992370605,35368000,8.03999042510986
2016-03-18,8.30249977111816,8.5625,8.25,8.45250034332275,54551200,8.28251647949219
2016-03-21,8.3774995803833,8.47999954223633,8.28750038146973,8.47749996185303,33778000,8.30701351165771
2016-03-22,8.44999980926514,8.52250003814697,8.35750007629395,8.46249961853027,24201200,8.292311668396
2016-03-23,8.5,8.67000007629395,8.46249961853027,8.60750007629395,42900800,8.434401512146
2016-03-24,8.52999973297119,8.63500022888184,8.5024995803833,8.61999988555908,24495600,8.44664859771729
2016-03-28,8.60499954223633,8.74499988555908,8.59500026702881,8.70750045776367,26538800,8.53238773345947
2016-03-29,8.67000007629395,8.86750030517578,8.64999961853027,8.84749984741211,26181200,8.66957092285156
2016-03-30,8.88000011444092,9.0625,8.875,8.9399995803833,37670000,8.76021289825439
2016-03-31,8.97999954223633,9,8.83749961853027,8.90750026702881,37988400,8.72836971282959
2016-04-01,8.85249996185303,9.04249954223633,8.78499984741211,9.03750038146973,34829200,8.85575389862061
2016-04-04,9.11250019073486,9.15999984741211,8.91499996185303,8.94999980926514,39394000,8.77001094818115
2016-04-05,8.86999988555908,9.02000045776367,8.83500003814697,8.9375,33956800,8.7577657699585
2016-04-06,8.82499980926514,8.95499992370605,8.65750026702881,8.94999980926514,45337600,8.77001094818115
2016-04-07,8.89249992370605,8.97249984741211,8.81999969482422,8.85750007629395,37810400,8.67937183380127
2016-04-08,8.93000030517578,8.98750019073486,8.82750034332275,8.91499996185303,25593600,8.73571395874023
2016-04-11,8.96749973297119,9.11750030517578,8.9399995803833,8.97000026702881,38752400,8.78961086273193
2016-04-12,9,9.01249980926514,8.78499984741211,8.96000003814697,29276400,8.77981281280518
2016-04-13,9,9.1875,9,9.1850004196167,35071600,9.00028800964355
2016-04-14,9.15999984741211,9.25,9.1225004196167,9.21000003814697,41656400,9.02478504180908
2016-04-15,9.20750045776367,9.36499977111816,9.17749977111816,9.28250026702881,43697200,9.09582614898682
2016-04-18,9.26500034332275,9.26500034332275,9.15250015258789,9.24250030517578,30732000,9.0566291809082
2016-04-19,9.27750015258789,9.29500007629395,9.02000045776367,9.07750034332275,30915200,8.89494895935059
2016-04-20,9.0625,9.16749954223633,9.05249977111816,9.11250019073486,20017200,8.9292459487915
2016-04-21,9.11499977111816,9.15750026702881,9.0625,9.10249996185303,17828000,8.91944599151611
2016-04-22,9.13249969482422,9.19499969482422,9.03750038146973,9.06750011444092,22354000,8.88514995574951
2016-04-25,9.06999969482422,9.16250038146973,9.04500007629395,9.11250019073486,19197200,8.9292459487915
2016-04-26,9.16749954223633,9.27250003814697,9.07999992370605,9.11999988555908,21453600,8.9365930557251
2016-04-27,9.09749984741211,9.33250045776367,9.07999992370605,9.32750034332275,35239600,9.13992118835449
2016-04-28,9.27000045776367,9.32499980926514,9.02750015258789,9.05000019073486,38122400,8.86800098419189
2016-04-29,9.01249980926514,9.03250026702881,8.78499984741211,8.88249969482422,32190400,8.70386981964111
2016-05-02,8.96749973297119,9.05500030517578,8.92500019073486,9,25607600,8.81900691986084
2016-05-03,8.89750003814697,8.9350004196167,8.8149995803833,8.89249992370605,22402400,8.71366882324219
2016-05-04,8.78499984741211,8.79249954223633,8.60000038146973,8.6899995803833,52576400,8.5152416229248
2016-05-05,8.76249980926514,8.84500026702881,8.67749977111816,8.74250030517578,24688400,8.56668567657471
2016-05-06,8.72749996185303,8.85499954223633,8.71000003814697,8.83250045776367,18324000,8.65487480163574
2016-05-09,8.85499954223633,8.89249992370605,8.7475004196167,8.81999969482422,33333600,8.64262771606445
2016-05-10,8.875,9.00500011444092,8.78999996185303,8.98999977111816,26967600,8.80920600891113
2016-05-11,9.01749992370605,9.11499977111816,8.96749973297119,9.01500034332275,32817600,8.83370208740234
2016-05-12,9.07999992370605,9.11999988555908,8.73250007629395,8.89249992370605,67054000,8.71366882324219
2016-05-13,9.79749965667725,10.25,9.75,10.2449998855591,211025600,10.0389709472656
2016-05-16,10.1674995422363,10.6999998092651,10.1350002288818,10.5474996566772,97303200,10.3353862762451
2016-05-17,10.5,10.6450004577637,10.3649997711182,10.5699996948242,62839200,10.3574333190918
2016-05-18,10.5,10.9624996185303,10.5,10.8400001525879,54107200,10.6220035552979
2016-05-19,10.7974996566772,10.9650001525879,10.7825002670288,10.8874998092651,39888000,10.6685514450073
2016-05-20,10.9549999237061,11.1274995803833,10.9375,11.0825004577637,39108400,10.8596248626709
2016-05-23,11.1300001144409,11.1724996566772,11.0325002670288,11.1000003814697,41363600,10.8767757415771
2016-05-24,11.1049995422363,11.375,11.0749998092651,11.3400001525879,41578800,11.1408052444458
2016-05-25,11.375,11.4224996566772,11.2025003433228,11.2924995422363,45807600,11.0941381454468
2016-05-26,11.3125,11.4949998855591,11.2799997329712,11.4125003814697,30996400,11.2120294570923
2016-05-27,11.4250001907349,11.4925003051758,11.3874998092651,11.4750003814697,27741600,11.2734317779541
2016-05-31,11.5249996185303,11.7049999237061,11.5174999237061,11.6800003051758,41252400,11.47483253479
2016-06-01,11.625,11.8149995803833,11.5900001525879,11.7025003433228,38713200,11.4969387054443
2016-06-02,11.7650003433228,11.8850002288818,11.6499996185303,11.7849998474121,32920800,11.5779867172241
2016-06-03,11.6700000762939,11.6850004196167,11.414999961853,11.6199998855591,46107600,11.4158878326416
2016-06-06,11.6499996185303,11.7399997711182,11.5,11.5600004196167,32251200,11.3569431304932
2016-06-07,11.6300001144409,11.6949996948242,11.5775003433228,11.5825004577637,19340000,11.3790464401245
2016-06-08,11.585000038147,11.6274995803833,11.4499998092651,11.5450000762939,23461600,11.3422040939331
2016-06-09,11.5050001144409,11.8625001907349,11.4799995422363,11.8450002670288,47216800,11.6369342803955
2016-06-10,11.7049999237061,11.8100004196167,11.5349998474121,11.5500001907349,40002400,11.3471145629883
2016-06-13,11.5625,11.9250001907349,11.5625,11.6975002288818,47558800,11.4920225143433
2016-06-14,11.6700000762939,11.7749996185303,11.539999961853,11.7200002670288,29834400,11.5141286849976
2016-06-15,11.8175001144409,11.9425001144409,11.6875,11.8400001525879,30103600,11.6320180892944
2016-06-16,11.7524995803833,11.9075002670288,11.6374998092651,11.8874998092651,24645600,11.6786861419678
2016-06-17,11.9025001525879,11.9049997329712,11.6324996948242,11.6800003051758,47100000,11.47483253479
2016-06-20,11.8675003051758,12.0424995422363,11.8599996566772,11.8900003433228,29376800,11.6811428070068
2016-06-21,11.9399995803833,11.9724998474121,11.8000001907349,11.8175001144409,21250800,11.6099157333374
2016-06-22,11.8424997329712,11.9200000762939,11.7875003814697,11.8074998855591,20262000,11.6000919342041
2016-06-23,11.9200000762939,12.1350002288818,11.9125003814697,12.1225004196167,29788000,11.9095611572266
2016-06-24,11.625,11.8400001525879,11.3249998092651,11.4324998855591,101768400,11.2316780090332
2016-06-27,11.3374996185303,11.4250001907349,11.1424999237061,11.3100004196167,44908800,11.1113300323486
2016-06-28,11.5249996185303,11.5375003814697,11.3175001144409,11.4750003814697,38192000,11.2734317779541
2016-06-29,11.5749998092651,11.7524995803833,11.5450000762939,11.6625003814697,31893200,11.4576368331909
2016-06-30,11.6824998855591,11.8249998092651,11.5874996185303,11.7524995803833,43094000,11.5460557937622
2016-07-01,11.6875,11.8400001525879,11.625,11.664999961853,21848800,11.4600963592529
2016-07-05,11.6000003814697,11.8575000762939,11.5074996948242,11.8374996185303,37108400,11.6295652389526
2016-07-06,11.7550001144409,11.9825000762939,11.6949996948242,11.9125003814697,27310400,11.7032489776611
2016-07-07,11.9925003051758,12.2650003433228,11.9375,12.2224998474121,39540000,12.0078010559082
2016-07-08,12.352499961853,12.772500038147,12.3050003051758,12.7124996185303,48193200,12.4891948699951
2016-07-11,12.8950004577637,13.1000003814697,12.8800001144409,13.0050001144409,44877600,12.776556968689
2016-07-12,13.1499996185303,13.3199996948242,12.9849996566772,13.1999998092651,43676000,12.968132019043
2016-07-13,13.2250003814697,13.3000001907349,13.1750001907349,13.1949996948242,32460400,12.9632205963135
2016-07-14,13.2650003433228,13.4499998092651,13.1549997329712,13.3299999237061,31689200,13.0958471298218
2016-07-15,13.1599998474121,13.2349996566772,12.960000038147,13.1750001907349,42861600,12.9435720443726
2016-07-18,13.3374996185303,13.3575000762939,13.1925001144409,13.2425003051758,25299200,13.0098848342896
2016-07-19,13.2349996566772,13.4324998855591,13.210000038147,13.3800001144409,38265200,13.1449708938599
2016-07-20,13.4250001907349,13.6274995803833,13.3699998855591,13.5550003051758,29646000,13.3168954849243
2016-07-21,13.5249996185303,13.5675001144409,13.2600002288818,13.3050003051758,36130800,13.0712881088257
2016-07-22,13.352499961853,13.6674995422363,13.2550001144409,13.6674995422363,31576800,13.4274168014526
2016-07-25,13.75,13.9525003433228,13.6899995803833,13.9200000762939,31252800,13.6754846572876
2016-07-26,14.0424995422363,14.2299995422363,14.022500038147,14.1575002670288,51450800,13.9088125228882
2016-07-27,14.2799997329712,14.3050003051758,13.9300003051758,14.0150003433228,44667600,13.7688159942627
2016-07-28,14.0474996566772,14.1499996185303,14.0024995803833,14.0450000762939,22191600,13.7982873916626
2016-07-29,14.0974998474121,14.3125,13.8450002670288,14.2749996185303,40958800,14.0242462158203
2016-08-01,14.335000038147,14.3874998092651,14.0900001525879,14.1824998855591,30112000,13.9333724975586
2016-08-02,14.25,14.2574996948242,13.875,14.0100002288818,28274800,13.7639026641846
2016-08-03,13.9925003051758,14.0749998092651,13.914999961853,14.0474996566772,29982800,13.800745010376
2016-08-04,14.1149997711182,14.3725004196167,14.0874996185303,14.3074998855591,27271200,14.0561790466309
2016-08-05,14.4724998474121,14.5574998855591,14.4025001525879,14.5500001907349,37158800,14.2944173812866
2016-08-08,14.75,14.7849998474121,14.5299997329712,14.6850004196167,30506400,14.4270477294922
2016-08-09,14.7574996948242,14.8649997711182,14.6850004196167,14.7224998474121,37234400,14.4638872146606
2016-08-10,14.852499961853,14.875,14.5799999237061,14.6274995803833,37574000,14.3705549240112
2016-08-11,14.7049999237061,14.9875001907349,14.6750001907349,14.9250001907349,68106400,14.6628313064575
2016-08-12,15.4750003814697,15.8450002670288,15.1575002670288,15.7600002288818,142574400,15.4831628799438
2016-08-15,15.7775001525879,15.875,15.5325002670288,15.7449998855591,57330400,15.4684257507324
2016-08-16,15.7224998474121,15.7475004196167,15.602499961853,15.6499996185303,28765200,15.3750925064087
2016-08-17,15.6499996185303,15.6850004196167,15.164999961853,15.2875003814697,59521200,15.0189628601074
2016-08-18,15.2650003433228,15.5500001907349,15.2049999237061,15.5249996185303,33168400,15.2522888183594
2016-08-19,15.5174999237061,15.6824998855591,15.4499998092651,15.5649995803833,29156000,15.2915887832642
2016-08-22,15.6125001907349,15.6525001525879,15.4274997711182,15.6300001144409,24474800,15.3554458618164
2016-08-23,15.7600002288818,15.8299999237061,15.6824998855591,15.727499961853,33976400,15.4797077178955
2016-08-24,15.7825002670288,15.789999961853,15.4125003814697,15.4849996566772,29844800,15.2410249710083
2016-08-25,15.4899997711182,15.4975004196167,15.1899995803833,15.3824996948242,40603200,15.1401395797729
2016-08-26,15.4224996566772,15.5950002670288,15.3000001907349,15.5074996948242,30002400,15.2631740570068
2016-08-29,15.5699996948242,15.6324996948242,15.4724998474121,15.4975004196167,27465200,15.2533321380615
2016-08-30,15.477499961853,15.5600004196167,15.3649997711182,15.4075002670288,28554400,15.1647500991821
2016-08-31,15.4375,15.4799995422363,15.289999961853,15.335000038147,38854400,15.0933904647827
2016-09-01,15.3474998474121,15.8450002670288,15.335000038147,15.7875003814697,42849200,15.5387582778931
2016-09-02,15.8199996948242,15.8374996185303,15.4549999237061,15.6324996948242,32314800,15.3862037658691
2016-09-06,15.6875,15.7799997329712,15.6075000762939,15.7799997329712,30681200,15.531379699707
2016-09-07,15.7299995422363,15.8074998855591,15.4575004577637,15.5474996566772,39798800,15.3025407791138
2016-09-08,15.5325002670288,15.6850004196167,15.3549995422363,15.6599998474121,31580800,15.4132709503174
2016-09-09,15.4875001907349,15.5749998092651,14.75,14.8800001144409,69776000,14.6455593109131
2016-09-12,14.6824998855591,15.2174997329712,14.3299999237061,15.1875,59826000,14.9482154846191
2016-09-13,15.1499996185303,15.3249998092651,14.8824996948242,14.9674997329712,47176800,14.7316808700562
2016-09-14,15.0024995803833,15.1499996185303,14.8774995803833,15.1000003814697,31904800,14.8620929718018
2016-09-15,15.125,15.6899995803833,15.0900001525879,15.6724996566772,51521200,15.4255723953247
2016-09-16,15.727499961853,15.8125,15.5299997329712,15.710000038147,90244400,15.4624824523926
2016-09-19,15.875,16.3150005340576,15.8024997711182,15.9174995422363,41712800,15.6667127609253
2016-09-20,16.1000003814697,16.1000003814697,15.6850004196167,15.772500038147,33111200,15.523998260498
2016-09-21,15.8199996948242,16.2450008392334,15.8175001144409,16.2150001525879,33621200,15.9595212936401
2016-09-22,16.3099994659424,16.3600006103516,16.1625003814697,16.2549991607666,30873200,15.9988975524902
2016-09-23,16.2749996185303,16.3225002288818,16.1650009155273,16.2374992370605,27613200,15.9816665649414
2016-09-26,16.0524997711182,16.1499996185303,15.8824996948242,16.0849990844727,23004000,15.8315744400024
2016-09-27,16.0224990844727,16.6599998474121,16.0149993896484,16.6350002288818,40275200,16.3729038238525
2016-09-28,16.6599998474121,16.7075004577637,16.4825000762939,16.6949996948242,31978800,16.4319629669189
2016-09-29,16.6674995422363,16.9025001525879,16.5125007629395,16.8500003814697,33668400,16.5845184326172
2016-09-30,16.9424991607666,17.2975006103516,16.8425006866455,17.1299991607666,42993200,16.8601112365723
2016-10-03,17.1299991607666,17.3775005340576,17.0825004577637,17.1124992370605,24259600,16.8428840637207
2016-10-04,17.1375007629395,17.4249992370605,16.9475002288818,17.0750007629395,28162400,16.8059768676758
2016-10-05,17.2199993133545,17.3950004577637,17.0049991607666,17.0575008392334,30544000,16.7887496948242
2016-10-06,16.8525009155273,16.9575004577637,16.5650005340576,16.8349990844727,36021200,16.5697593688965
2016-10-07,16.9475002288818,16.9925003051758,16.6650009155273,16.7124996185303,28626000,16.4491882324219
2016-10-10,16.7999992370605,16.8899993896484,16.6175003051758,16.7749996185303,28787600,16.510705947876
2016-10-11,16.7199993133545,16.7450008392334,16.4050006866455,16.5324993133545,38854000,16.2720203399658
2016-10-12,16.4650001525879,16.6949996948242,16.3274993896484,16.6075000762939,41992000,16.3458404541016
2016-10-13,16.4125003814697,16.4500007629395,15.9250001907349,16.3374996185303,39011600,16.0800914764404
2016-10-14,16.5375003814697,16.6499996185303,16.3999996185303,16.4974994659424,33063600,16.2375736236572
2016-10-17,16.4950008392334,16.6499996185303,16.3799991607666,16.4025001525879,19532800,16.1440715789795
2016-10-18,16.6299991607666,16.7474994659424,16.5625,16.6525001525879,26937200,16.3901348114014
2016-10-19,16.5400009155273,16.6949996948242,16.4549999237061,16.6175003051758,19906000,16.3556823730469
2016-10-20,16.8125,16.9874992370605,16.5750007629395,16.9325008392334,31208400,16.6657257080078
2016-10-21,16.8724994659424,16.9150009155273,16.7250003814697,16.8850002288818,27950800,16.6189746856689
2016-10-24,17,17.6975002288818,16.9974994659424,17.6774997711182,33983600,17.3989791870117
2016-10-25,17.6474990844727,18.0750007629395,17.5625,17.9675006866455,39746000,17.6844158172607
2016-10-26,17.8174991607666,18.2374992370605,17.7999992370605,18.0400009155273,33379200,17.7557754516602
2016-10-27,18.1774997711182,18.2124996185303,17.5974998474121,17.6700000762939,38866400,17.3916034698486
2016-10-28,17.7549991607666,18.0249996185303,17.6075000762939,17.6399993896484,29085600,17.3620758056641
2016-10-31,17.6975002288818,17.9074993133545,17.6875,17.7900009155273,25238800,17.5097103118896
2016-11-01,17.8549995422363,17.9524993896484,17.0725002288818,17.2625007629395,47322400,16.9905185699463
2016-11-02,17.3950004577637,17.6299991607666,17.1599998474121,17.1900005340576,29584800,16.9191608428955
