"Fecha","MCK.Open","MCK.High","MCK.Low","MCK.Close","MCK.Volume","MCK.Adjusted"
2015-11-12,183,184.979995727539,179.970001220703,180.100006103516,1448000,168.077133178711
2015-11-13,179.490005493164,182.410003662109,179.490005493164,179.889999389648,1495000,167.88117980957
2015-11-16,179.889999389648,182.600006103516,179.020004272461,182.350006103516,1989800,170.176956176758
2015-11-17,182.789993286133,187,180.509994506836,185.479995727539,1761500,173.097961425781
2015-11-18,185.600006103516,189.559997558594,184.679992675781,189.270004272461,2641700,176.635009765625
2015-11-19,187.5,188.889999389648,184.649993896484,185.360000610352,1572600,172.985992431641
2015-11-20,186.470001220703,190,186.029998779297,189.679992675781,1812700,177.017623901367
2015-11-23,189.929992675781,190.110000610352,188.570007324219,189.699996948242,1326200,177.036361694336
2015-11-24,188.169998168945,190.289993286133,188.169998168945,189.800003051758,1432100,177.129623413086
2015-11-25,189.610000610352,190.619995117188,188.949996948242,189.570007324219,1111800,176.914947509766
2015-11-27,189.839996337891,191.910003662109,188.529998779297,190.360000610352,499300,177.915008544922
2015-11-30,190.350006103516,191,189.050003051758,189.350006103516,1330200,176.971069335938
2015-12-01,190.149993896484,191.429992675781,189.070007324219,191.25,1599100,178.746810913086
2015-12-02,191.460006713867,193.119995117188,189.509994506836,189.990005493164,1362100,177.569213867188
2015-12-03,190.050003051758,191.979995727539,187.080001831055,190.300003051758,2671300,177.858917236328
2015-12-04,191,192.360000610352,189.710006713867,190.539993286133,1241800,178.083251953125
2015-12-07,190.600006103516,190.880004882812,187.080001831055,188.979995727539,1676200,176.625183105469
2015-12-08,187.5,190.110000610352,185.919998168945,188.910003662109,1761400,176.559799194336
2015-12-09,187.850006103516,190.770004272461,185.990005493164,187.059997558594,1700500,174.830703735352
2015-12-10,188,191.410003662109,186.029998779297,190.479995727539,1303700,178.027160644531
2015-12-11,188.720001220703,191.009994506836,188.539993286133,190.210006713867,2090000,177.774856567383
2015-12-14,190.350006103516,191.429992675781,188.570007324219,190.580001831055,1538300,178.12060546875
2015-12-15,192.240005493164,193,186.759994506836,187.149993896484,1667000,174.914810180664
2015-12-16,188.419998168945,191.160003662109,185.940002441406,190.720001220703,1385800,178.25146484375
2015-12-17,191.039993286133,192.149993896484,189.869995117188,190.020004272461,937700,177.597213745117
2015-12-18,189.360000610352,195.639999389648,188.720001220703,193.399993896484,3010000,180.756240844727
2015-12-21,194.380004882812,195.699996948242,193.009994506836,195.300003051758,1618800,182.532073974609
2015-12-22,195.479995727539,197.550003051758,194.600006103516,197.300003051758,1622100,184.401306152344
2015-12-23,197.889999389648,200.889999389648,197.389999389648,200.5,1360500,187.392074584961
2015-12-24,199.610000610352,200.300003051758,199.009994506836,199.410003662109,495300,186.373336791992
2015-12-28,199.410003662109,200.919998168945,198.639999389648,200.270004272461,781500,187.177169799805
2015-12-29,201.860000610352,202.199996948242,199.880004882812,200.320007324219,859800,187.223861694336
2015-12-30,200.550003051758,201.490005493164,198.169998168945,198.740005493164,872400,185.747146606445
2015-12-31,198.529998779297,200.570007324219,197.220001220703,197.229995727539,1976100,184.335845947266
2016-01-04,193.589996337891,195.660003662109,192.860000610352,194.669998168945,1383000,181.943252563477
2016-01-05,195.169998168945,196.839996337891,194.600006103516,195.5,1016200,182.718948364258
2016-01-06,191.869995117188,193.710006713867,191.330001831055,193.100006103516,1469800,180.475830078125
2016-01-07,189.75,190.330001831055,187.669998168945,187.809997558594,1909200,175.531692504883
2016-01-08,188.470001220703,189.389999389648,182,182.389999389648,2217400,170.466049194336
2016-01-11,168.990005493164,170.779998779297,161.800003051758,163.550003051758,9176300,152.857757568359
2016-01-12,164.779998779297,166.639999389648,163.119995117188,164.009994506836,3459400,153.287689208984
2016-01-13,163.880004882812,165.960006713867,156.309997558594,157.839996337891,4123500,147.520980834961
2016-01-14,157.639999389648,166.199996948242,157.550003051758,164.779998779297,3069100,154.00732421875
2016-01-15,161.520004272461,165.149993896484,158.800003051758,165,3422300,154.212936401367
2016-01-19,166.490005493164,169.979995727539,165.029998779297,169.440002441406,3553500,158.362655639648
2016-01-20,166.740005493164,170.639999389648,162.339996337891,170,3493600,158.88606262207
2016-01-21,170,172.5,168.600006103516,170.449996948242,2162700,159.306655883789
2016-01-22,172.300003051758,173.639999389648,169.570007324219,170.179992675781,2408300,159.054290771484
2016-01-25,170.75,172.910003662109,169.800003051758,170.169998168945,2012900,159.044937133789
2016-01-26,171.720001220703,171.720001220703,167.039993286133,170.990005493164,1794200,159.811325073242
2016-01-27,169.960006713867,171.449996948242,166.130004882812,166.919998168945,2335300,156.007431030273
2016-01-28,154.789993286133,170.850006103516,152.220001220703,160.119995117188,4194400,149.651977539062
2016-01-29,160.490005493164,163.059997558594,157.619995117188,160.979995727539,2870700,150.455718994141
2016-02-01,159.800003051758,160.449996948242,156.320007324219,159.270004272461,2642700,148.857574462891
2016-02-02,158.139999389648,159.949996948242,155,155,3201200,144.866714477539
2016-02-03,156.490005493164,156.979995727539,149.240005493164,152.369995117188,4297900,142.408630371094
2016-02-04,151.740005493164,157.779998779297,149.550003051758,153.809997558594,2673700,143.754531860352
2016-02-05,152.039993286133,156.389999389648,150.830001831055,154.360000610352,2671900,144.268539428711
2016-02-08,153.229995727539,153.660003662109,149.279998779297,151.460006713867,2746200,141.55810546875
2016-02-09,149.940002441406,153.179992675781,148.289993286133,150.380004882812,1987000,140.548736572266
2016-02-10,150.940002441406,155.300003051758,150.520004272461,152.990005493164,2318400,142.988159179688
2016-02-11,150.710006713867,152.059997558594,148.539993286133,150.029998779297,3006100,140.221649169922
2016-02-12,151.520004272461,152.179992675781,148.75,151.029998779297,1899100,141.156265258789
2016-02-16,152,153.639999389648,150.639999389648,152.589996337891,1432800,142.6142578125
2016-02-17,154.039993286133,157.910003662109,154,155.570007324219,2141700,145.399444580078
2016-02-18,155.149993896484,156.690002441406,154.889999389648,155.960006713867,1288100,145.763961791992
2016-02-19,155.720001220703,155.720001220703,153.160003662109,154.270004272461,1403300,144.184432983398
2016-02-22,155.550003051758,156.729995727539,154.720001220703,156.429992675781,769600,146.203262329102
2016-02-23,156,156.139999389648,153.800003051758,153.990005493164,1270700,143.922714233398
2016-02-24,153.289993286133,155.220001220703,151.929992675781,154.669998168945,1064600,144.558258056641
2016-02-25,155.940002441406,156.830001831055,153.509994506836,155.369995117188,1142100,145.212493896484
2016-02-26,156,158.679992675781,154.559997558594,156.779998779297,921300,146.794876098633
2016-02-29,156.559997558594,157.979995727539,155.279998779297,155.619995117188,1868800,145.708786010742
2016-03-01,154.679992675781,156.649993896484,154.419998168945,156.649993896484,1207500,146.673126220703
2016-03-02,156.330001831055,161.740005493164,155.889999389648,158.690002441406,1687800,148.583236694336
2016-03-03,158.160003662109,163.039993286133,157.660003662109,162.699996948242,1481200,152.337844848633
2016-03-04,162.589996337891,164.919998168945,162.419998168945,162.770004272461,1113400,152.403381347656
2016-03-07,162,163.960006713867,161.660003662109,163.039993286133,959500,152.656188964844
2016-03-08,162.080001831055,162.630004882812,157.559997558594,158.800003051758,1771400,148.686233520508
2016-03-09,160,163.520004272461,159.330001831055,161.880004882812,1280900,151.570068359375
2016-03-10,162.669998168945,163.660003662109,159.679992675781,161.119995117188,1333200,150.858474731445
2016-03-11,162.130004882812,166.75,161.830001831055,166.399993896484,1121600,155.802169799805
2016-03-14,166.380004882812,167.130004882812,163.960006713867,164.990005493164,922300,154.482009887695
2016-03-15,162.809997558594,163.289993286133,156.789993286133,157.300003051758,1689700,147.281768798828
2016-03-16,156.589996337891,158.169998168945,155.229995727539,156,1651400,146.064559936523
2016-03-17,155,155.699996948242,149.600006103516,151.690002441406,3452500,142.029037475586
2016-03-18,152,160.039993286133,151.550003051758,158.309997558594,2847400,148.227478027344
2016-03-21,157.960006713867,158.690002441406,155.369995117188,156.860000610352,1494200,146.869766235352
2016-03-22,156.369995117188,157.440002441406,155,156.610000610352,1273900,146.635711669922
2016-03-23,157,158.059997558594,154.889999389648,155.029998779297,1387200,145.156341552734
2016-03-24,154.020004272461,158.399993896484,153.940002441406,157.289993286133,1507400,147.272384643555
2016-03-28,157.289993286133,157.929992675781,155.320007324219,156.529998779297,1356400,146.560791015625
2016-03-29,156.550003051758,159.009994506836,155.880004882812,158.869995117188,1440800,148.751724243164
2016-03-30,159,159.990005493164,157.539993286133,157.729995727539,1035000,147.684371948242
2016-03-31,157.960006713867,159.839996337891,157.110000610352,157.25,1199200,147.234939575195
2016-04-01,156.75,157.899993896484,155.570007324219,157.410003662109,936900,147.384765625
2016-04-04,157.240005493164,161.779998779297,157,158.210006713867,1190700,148.133834838867
2016-04-05,156.369995117188,157.559997558594,154.330001831055,154.690002441406,1176300,144.837997436523
2016-04-06,155.279998779297,163.419998168945,155.160003662109,163.210006713867,1647100,152.815383911133
2016-04-07,162.339996337891,163.059997558594,159.839996337891,161.25,1478300,150.980224609375
2016-04-08,162.240005493164,163.339996337891,160.800003051758,162.199996948242,1138900,151.869689941406
2016-04-11,162.240005493164,163.520004272461,161.139999389648,162.380004882812,1332700,152.03825378418
2016-04-12,162.940002441406,165.210006713867,162.350006103516,164.330001831055,1461400,153.864028930664
2016-04-13,164.419998168945,167.690002441406,163.350006103516,167.5,1334600,156.832168579102
2016-04-14,166.949996948242,169.470001220703,165.509994506836,168.589996337891,1801200,157.85270690918
2016-04-15,169.089996337891,172.800003051758,168.660003662109,172.770004272461,2334200,161.76643371582
2016-04-18,171.910003662109,174.429992675781,170.839996337891,174,1250700,162.918228149414
2016-04-19,174.440002441406,176.380004882812,173.720001220703,175.839996337891,1454700,164.640960693359
2016-04-20,176.399993896484,178.449996948242,175.009994506836,177.539993286133,1464000,166.232711791992
2016-04-21,177.649993896484,178.869995117188,177.110000610352,178.029998779297,1079000,166.691497802734
2016-04-22,178.649993896484,179.300003051758,176.669998168945,178.25,1508800,166.8974609375
2016-04-25,178.160003662109,178.5,175.550003051758,177.160003662109,1341100,165.876846313477
2016-04-26,177.339996337891,178.690002441406,176.960006713867,177.169998168945,965200,165.886215209961
2016-04-27,177.190002441406,178.539993286133,176.449996948242,177.929992675781,1155500,166.597839355469
2016-04-28,176.5,176.610000610352,169.130004882812,169.330001831055,3047900,158.545547485352
2016-04-29,168.440002441406,169.229995727539,166.410003662109,167.820007324219,2145500,157.131759643555
2016-05-02,167.800003051758,168.850006103516,166.850006103516,168.429992675781,1554700,157.702941894531
2016-05-03,166.75,170.070007324219,166.389999389648,168.149993896484,1130300,157.440734863281
2016-05-04,167.589996337891,168.100006103516,164.389999389648,165.009994506836,2127500,154.500701904297
2016-05-05,171.800003051758,178.5,169.479995727539,172.699996948242,3987300,161.700958251953
2016-05-06,171.509994506836,173.130004882812,166.929992675781,168.860000610352,2085400,158.105499267578
2016-05-09,169.520004272461,172.970001220703,169.389999389648,172.220001220703,1339600,161.251525878906
2016-05-10,173.470001220703,173.720001220703,169.259994506836,170.309997558594,1281000,159.463180541992
2016-05-11,169.529998779297,171.970001220703,168.699996948242,168.889999389648,1151100,158.133575439453
2016-05-12,169.270004272461,170.039993286133,166.229995727539,167.300003051758,894000,156.644882202148
2016-05-13,166.919998168945,168.259994506836,165.490005493164,165.929992675781,892700,155.362106323242
2016-05-16,169.009994506836,173.490005493164,168.580001831055,172.529998779297,2224400,161.541778564453
2016-05-17,172.130004882812,175.380004882812,170.240005493164,173.509994506836,1790300,162.459320068359
2016-05-18,172.25,181.149993896484,172.25,179.889999389648,3996800,168.433059692383
2016-05-19,179.539993286133,183.929992675781,178.399993896484,180.960006713867,3491600,169.434906005859
2016-05-20,181.789993286133,182.880004882812,180.130004882812,182.289993286133,2531000,170.680160522461
2016-05-23,179.880004882812,181.570007324219,178.279998779297,178.649993896484,1329600,167.272018432617
2016-05-24,179,183.809997558594,178.259994506836,182.770004272461,2070400,171.129623413086
2016-05-25,182.940002441406,185.580001831055,182.139999389648,182.919998168945,2116100,171.270095825195
2016-05-26,182.429992675781,183.320007324219,179.470001220703,179.570007324219,2038100,168.133453369141
2016-05-27,179.509994506836,182.210006713867,179.029998779297,181.220001220703,1068900,169.678314208984
2016-05-31,181.399993896484,183.369995117188,180.509994506836,183.139999389648,2713300,171.476058959961
2016-06-01,181.720001220703,185.509994506836,180.649993896484,184.809997558594,1787500,173.03971862793
2016-06-02,184.929992675781,187.979995727539,184.630004882812,187.789993286133,1681800,176.096694946289
2016-06-03,187.100006103516,188.429992675781,185.910003662109,186.460006713867,1497300,174.849502563477
2016-06-06,186.639999389648,187.690002441406,185.779998779297,187.169998168945,748800,175.51530456543
2016-06-07,186.960006713867,187.589996337891,184.820007324219,184.970001220703,1146500,173.452301025391
2016-06-08,185.179992675781,188.020004272461,183.699996948242,187.740005493164,1273800,176.049819946289
2016-06-09,187.410003662109,187.990005493164,185.679992675781,186.880004882812,1356100,175.243347167969
2016-06-10,185.289993286133,186.539993286133,184.639999389648,185.470001220703,1127200,173.921157836914
2016-06-13,185.669998168945,186.559997558594,183.470001220703,183.639999389648,1439400,172.205093383789
2016-06-14,183,183.589996337891,180.369995117188,181.550003051758,1299200,170.245223999023
2016-06-15,182.529998779297,183.490005493164,180.600006103516,180.929992675781,1191000,169.663879394531
2016-06-16,179,180.199996948242,176.610000610352,179.75,1184200,168.557312011719
2016-06-17,179.919998168945,180.380004882812,176.880004882812,177.779998779297,1523000,166.710037231445
2016-06-20,179.940002441406,181.429992675781,179.300003051758,179.869995117188,1470600,168.669845581055
2016-06-21,180.889999389648,181,178.919998168945,179.270004272461,733000,168.107208251953
2016-06-22,179.070007324219,182.720001220703,179.020004272461,181.529998779297,1107800,170.226516723633
2016-06-23,183.360000610352,184.809997558594,182.929992675781,184,1160600,172.542663574219
2016-06-24,177.369995117188,179.199996948242,176.270004272461,177.070007324219,1633700,166.044189453125
2016-06-27,174.75,175.5,171.160003662109,172.630004882812,1609300,161.880676269531
2016-06-28,174.369995117188,177.860000610352,174.369995117188,176.580001831055,1609600,165.584747314453
2016-06-29,179.940002441406,184.059997558594,178.350006103516,183.339996337891,1723700,171.923736572266
2016-06-30,183.490005493164,186.759994506836,182.539993286133,186.649993896484,1580800,175.027648925781
2016-07-01,187.020004272461,190.360000610352,186.830001831055,188.100006103516,1049800,176.387390136719
2016-07-05,186.759994506836,188.100006103516,186.050003051758,187.479995727539,917900,175.805999755859
2016-07-06,186.899993896484,192.110000610352,185.429992675781,191.880004882812,2095600,179.931991577148
2016-07-07,191.880004882812,193.600006103516,190.080001831055,191.199996948242,1254600,179.294311523438
2016-07-08,192.330001831055,193.369995117188,191.869995117188,192.789993286133,1491100,180.785293579102
2016-07-11,192.720001220703,193.899993896484,191.899993896484,193.449996948242,1448600,181.404235839844
2016-07-12,193.990005493164,197,193.850006103516,195.470001220703,1628600,183.298477172852
2016-07-13,196.520004272461,198.059997558594,195.679992675781,197.410003662109,1620300,185.117706298828
2016-07-14,198.880004882812,199.429992675781,197.509994506836,198.029998779297,1063400,185.699020385742
2016-07-15,198.679992675781,199.050003051758,196.220001220703,197.139999389648,933100,184.864501953125
2016-07-18,197.300003051758,197.929992675781,196.070007324219,197.699996948242,814700,185.389633178711
2016-07-19,196.589996337891,198.729995727539,196.520004272461,197.970001220703,925400,185.642822265625
2016-07-20,198.039993286133,199.270004272461,197.850006103516,198.440002441406,887000,186.083541870117
2016-07-21,198.440002441406,198.940002441406,195.919998168945,196.5,1204100,184.264358520508
2016-07-22,196.779998779297,196.960006713867,195.820007324219,196.570007324219,869500,184.329940795898
2016-07-25,195.889999389648,196.110000610352,194.050003051758,196.009994506836,807600,183.80485534668
2016-07-26,195.419998168945,196.979995727539,195,196.279998779297,879200,184.058029174805
2016-07-27,196.25,197.910003662109,195.050003051758,196.919998168945,1040500,184.658157348633
2016-07-28,191.309997558594,196.910003662109,190.880004882812,193.440002441406,2661100,181.394912719727
2016-07-29,192.789993286133,195.130004882812,191.199996948242,194.559997558594,1440100,182.445159912109
2016-08-01,195.199996948242,195.380004882812,191.729995727539,192.089996337891,1379900,180.128952026367
2016-08-02,192.169998168945,195.009994506836,191.839996337891,193.529998779297,1872500,181.479263305664
2016-08-03,193.039993286133,195.309997558594,192.940002441406,195.139999389648,1157700,182.989044189453
2016-08-04,194.639999389648,195.350006103516,193.5,194.479995727539,932400,182.370086669922
2016-08-05,195.059997558594,196.630004882812,194.520004272461,194.660003662109,1029200,182.538955688477
2016-08-08,194.949996948242,195.350006103516,193.789993286133,195.100006103516,768900,182.951522827148
2016-08-09,195.410003662109,196.919998168945,195.179992675781,196.289993286133,767200,184.0673828125
2016-08-10,196.289993286133,196.490005493164,194.949996948242,195.649993896484,947800,183.467300415039
2016-08-11,196.529998779297,196.860000610352,195.289993286133,196.619995117188,761500,184.376831054688
2016-08-12,196.279998779297,196.5,194.449996948242,195.240005493164,634300,183.082794189453
2016-08-15,195.350006103516,197.080001831055,195.100006103516,196.119995117188,696300,183.908004760742
2016-08-16,195.460006713867,196.080001831055,194.850006103516,195.009994506836,501200,182.867141723633
2016-08-17,195.080001831055,196.020004272461,193.580001831055,195.779998779297,944100,183.58918762207
2016-08-18,195.339996337891,195.949996948242,194.220001220703,194.429992675781,1085600,182.323226928711
2016-08-19,193.779998779297,194.770004272461,192.970001220703,193.850006103516,801100,181.779373168945
2016-08-22,193.75,193.940002441406,192.850006103516,193.649993896484,821900,181.591766357422
2016-08-23,194.220001220703,194.660003662109,192.679992675781,192.75,1048300,180.747848510742
2016-08-24,192.779998779297,193.580001831055,188.639999389648,189.050003051758,1535600,177.278228759766
2016-08-25,187.039993286133,187.899993896484,182.009994506836,183.300003051758,2898200,171.886276245117
2016-08-26,183.690002441406,184.110000610352,181.820007324219,182.789993286133,1661300,171.408050537109
2016-08-29,183.160003662109,184.330001831055,182.610000610352,183.899993896484,1178900,172.448883056641
2016-08-30,183.490005493164,183.860000610352,182.25,183.029998779297,1081200,171.894790649414
2016-08-31,183.029998779297,184.839996337891,182.110000610352,184.619995117188,1430600,173.388046264648
2016-09-01,184.720001220703,184.720001220703,182.130004882812,183.270004272461,796700,172.120193481445
2016-09-02,184.039993286133,184.440002441406,182.669998168945,182.979995727539,668500,171.847808837891
2016-09-06,183.5,185.020004272461,182.410003662109,184.690002441406,1431700,173.453796386719
2016-09-07,184,186.279998779297,184,184.960006713867,971300,173.707382202148
2016-09-08,184.520004272461,185.210006713867,182.880004882812,183.039993286133,1353600,171.904174804688
2016-09-09,181.429992675781,181.820007324219,176.020004272461,176.089996337891,2094900,165.377029418945
2016-09-12,175.220001220703,181.529998779297,175.110000610352,180.470001220703,1901200,169.490600585938
2016-09-13,178.490005493164,179.449996948242,174.770004272461,175.839996337891,2511400,165.142242431641
2016-09-14,175.589996337891,176.360000610352,167.350006103516,167.699996948242,5825400,157.497421264648
2016-09-15,167.839996337891,169.839996337891,163.970001220703,168.970001220703,5116600,158.690216064453
2016-09-16,168.240005493164,168.660003662109,164.020004272461,166.160003662109,5998000,156.051132202148
2016-09-19,165.970001220703,166.690002441406,164.479995727539,165,2406100,154.961700439453
2016-09-20,165.130004882812,166.199996948242,164.360000610352,164.800003051758,2161100,154.773910522461
2016-09-21,165.399993896484,166.779998779297,164.300003051758,166.399993896484,1865500,156.276550292969
2016-09-22,167.100006103516,168.889999389648,167.059997558594,168.119995117188,1949900,157.891891479492
2016-09-23,167.949996948242,169,166.130004882812,167.080001831055,1265400,156.915191650391
2016-09-26,166.009994506836,166.820007324219,165.029998779297,165.179992675781,1481400,155.130722045898
2016-09-27,165.179992675781,167.009994506836,165.179992675781,166.360000610352,1192400,156.238983154297
2016-09-28,166.229995727539,167.339996337891,165.630004882812,166.619995117188,984800,156.483139038086
2016-09-29,165.970001220703,166.210006713867,164.210006713867,164.419998168945,1444500,154.417007446289
2016-09-30,164.970001220703,167.210006713867,163.570007324219,166.75,2085200,156.605239868164
2016-10-03,166.220001220703,166.259994506836,164.850006103516,165.380004882812,1163800,155.318603515625
2016-10-04,165.949996948242,166.779998779297,165.199996948242,165.660003662109,1208100,155.581573486328
2016-10-05,166.039993286133,166.350006103516,164.639999389648,165.669998168945,1555200,155.590972900391
2016-10-06,164.839996337891,164.970001220703,163.279998779297,164.75,1677200,154.726928710938
2016-10-07,165.389999389648,166.899993896484,164.259994506836,165.820007324219,1256900,155.731826782227
2016-10-10,166.169998168945,166.729995727539,164.789993286133,165.330001831055,1284200,155.27165222168
2016-10-11,165,165.740005493164,163.509994506836,163.630004882812,1898300,153.675064086914
2016-10-12,164.309997558594,165.440002441406,162.369995117188,162.539993286133,1596100,152.651397705078
2016-10-13,161.630004882812,162.899993896484,160.880004882812,162.070007324219,1549600,152.209976196289
2016-10-14,162.690002441406,163.229995727539,160.949996948242,161,979300,151.205062866211
2016-10-17,161.210006713867,161.320007324219,159.809997558594,160.649993896484,1267300,150.876373291016
2016-10-18,162.369995117188,163.119995117188,161.820007324219,162.100006103516,743700,152.238189697266
2016-10-19,162.100006103516,162.770004272461,161.070007324219,161.119995117188,1171100,151.317733764648
2016-10-20,161.009994506836,162.559997558594,160.800003051758,161.949996948242,1051900,152.097290039062
2016-10-21,161.139999389648,162.119995117188,160.559997558594,161.029998779297,1597900,151.233245849609
2016-10-24,161.970001220703,162.759994506836,160.240005493164,160.270004272461,1386900,150.519454956055
2016-10-25,160.130004882812,160.240005493164,158.25,158.5,1550300,148.857162475586
2016-10-26,157.970001220703,158.929992675781,155.929992675781,158.570007324219,1837700,148.922912597656
2016-10-27,158.990005493164,161.649993896484,157.539993286133,160.5,1928700,150.735504150391
2016-10-28,129.800003051758,130.839996337891,114.529998779297,124.110000610352,28158100,116.55940246582
2016-10-31,123.98999786377,128.580001831055,123.75,127.169998168945,8527500,119.433235168457
2016-11-01,127.169998168945,130.149993896484,126.300003051758,129.270004272461,4632200,121.405456542969
2016-11-02,129.529998779297,136.850006103516,129.529998779297,135.830001831055,4652400,127.566345214844
2016-11-03,137.009994506836,138.860000610352,129.330001831055,129.589996337891,5052700,121.705978393555
2016-11-04,130.059997558594,133.860000610352,129.270004272461,130.759994506836,3505200,122.804794311523
2016-11-07,132.740005493164,135.259994506836,131.990005493164,134.509994506836,2447900,126.326675415039
2016-11-08,131.630004882812,133.320007324219,130.179992675781,130.509994506836,3604800,122.570022583008
2016-11-09,141.300003051758,151.770004272461,135.190002441406,141.679992675781,5653700,133.060440063477
2016-11-10,143.770004272461,148.419998168945,143.720001220703,147.490005493164,4024700,138.517013549805
2016-11-11,146.740005493164,147.949996948242,141.350006103516,143.029998779297,2951300,134.328308105469
2016-11-14,139.449996948242,145.410003662109,139.020004272461,143.690002441406,2828200,134.948165893555
2016-11-15,143.600006103516,144.440002441406,142.160003662109,142.869995117188,2500000,134.17805480957
2016-11-16,142.470001220703,143.360000610352,141.380004882812,141.479995727539,1836300,132.872589111328
2016-11-17,141.399993896484,142.399993896484,140.940002441406,141.479995727539,2458600,132.872589111328
2016-11-18,141.699996948242,142.089996337891,139.800003051758,140.050003051758,2541100,131.529602050781
2016-11-21,140.559997558594,142.199996948242,140.130004882812,141.350006103516,2030700,132.750579833984
2016-11-22,141.630004882812,142.630004882812,140.160003662109,141.330001831055,2287000,132.731750488281
2016-11-23,138.679992675781,141.619995117188,137.839996337891,141.270004272461,2117600,132.675430297852
2016-11-25,141.369995117188,143.149993896484,140.509994506836,143.070007324219,846400,134.365905761719
2016-11-28,142.389999389648,144.050003051758,142.130004882812,143.110000610352,1549500,134.403427124023
2016-11-29,142.699996948242,143.449996948242,141.160003662109,141.25,1808700,132.916641235352
2016-11-30,141.580001831055,145.089996337891,141.399993896484,143.809997558594,3253400,135.325653076172
2016-12-01,143.440002441406,144.679992675781,142.649993896484,143.080001831055,1972400,134.638702392578
2016-12-02,143.880004882812,144.919998168945,143.039993286133,143.559997558594,1903600,135.090438842773
2016-12-05,143.919998168945,146.350006103516,143.050003051758,145,2189200,136.445434570312
2016-12-06,145,145.399993896484,142.899993896484,145.399993896484,1908000,136.821838378906
2016-12-07,142.679992675781,143.449996948242,136.809997558594,141.619995117188,4363800,133.264831542969
2016-12-08,140.770004272461,144.199996948242,140.759994506836,143.339996337891,2906100,134.883377075195
2016-12-09,144.080001831055,147.759994506836,142.490005493164,146.25,2304900,137.621704101562
2016-12-12,146.309997558594,147.119995117188,145.050003051758,146.490005493164,1784800,137.847549438477
2016-12-13,146.789993286133,148.589996337891,146.360000610352,147.970001220703,1658800,139.240234375
2016-12-14,147.130004882812,147.839996337891,142.130004882812,143.369995117188,3441000,134.911590576172
2016-12-15,143.690002441406,144.100006103516,141.289993286133,142.339996337891,2325500,133.942337036133
2016-12-16,142.820007324219,143.330001831055,141.070007324219,142.289993286133,2377000,133.895355224609
2016-12-19,142.940002441406,144,140.419998168945,141.559997558594,1700900,133.208358764648
2016-12-20,141.979995727539,142.839996337891,140.520004272461,141.130004882812,1603800,132.803787231445
2016-12-21,141.130004882812,143.059997558594,140.669998168945,141.589996337891,1255000,133.236602783203
2016-12-22,141.960006713867,142.619995117188,139.759994506836,140.339996337891,990200,132.060348510742
2016-12-23,140.770004272461,142.300003051758,140.490005493164,141.179992675781,966400,132.850784301758
2016-12-27,141.240005493164,142.889999389648,140.619995117188,142.070007324219,723800,133.688278198242
2016-12-28,142.059997558594,142.789993286133,141.169998168945,141.529998779297,695700,133.180145263672
2016-12-29,140.860000610352,142.990005493164,140.860000610352,141.779998779297,814800,133.415420532227
2016-12-30,141.470001220703,142.259994506836,140.100006103516,140.449996948242,1204700,132.163864135742
2017-01-03,140.399993896484,149.100006103516,140.399993896484,147.429992675781,2947900,138.732040405273
2017-01-04,147.389999389648,149.5,146.509994506836,148.580001831055,1897900,139.814270019531
2017-01-05,147.270004272461,147.929992675781,145.179992675781,146.5,1299000,137.85693359375
2017-01-06,146.929992675781,147.419998168945,144.889999389648,146.919998168945,1334900,138.252166748047
2017-01-09,146.350006103516,148.009994506836,145.660003662109,146.839996337891,1158900,138.176879882812
2017-01-10,146.270004272461,148.589996337891,145.679992675781,146.820007324219,1185000,138.158065795898
2017-01-11,146.5,147.550003051758,141.089996337891,143.199996948242,2041600,134.75163269043
2017-01-12,142.240005493164,145.070007324219,141.669998168945,144.679992675781,1298200,136.144332885742
2017-01-13,145.509994506836,147.759994506836,145.059997558594,147.179992675781,1272800,138.496810913086
2017-01-17,146.669998168945,149.300003051758,146.029998779297,148.429992675781,2310300,139.673065185547
2017-01-18,150.240005493164,150.460006713867,148.179992675781,149.740005493164,1348900,140.905776977539
2017-01-19,149.679992675781,149.679992675781,146.539993286133,147.289993286133,1120600,138.600326538086
2017-01-20,147.5,151.820007324219,147.5,150.279998779297,3076900,141.413955688477
2017-01-23,149.619995117188,150.199996948242,148.419998168945,149.320007324219,1788500,140.510589599609
2017-01-24,148.669998168945,148.970001220703,147.660003662109,148.309997558594,1586300,139.560180664062
2017-01-25,148.729995727539,151.240005493164,148.669998168945,151.100006103516,2905000,142.185577392578
2017-01-26,141,144.309997558594,137.580001831055,138.550003051758,7175800,130.375961303711
2017-01-27,139.220001220703,139.240005493164,135.460006713867,136.740005493164,3354700,128.672775268555
2017-01-30,137.009994506836,137.399993896484,134.169998168945,137.110000610352,3119900,129.020935058594
2017-01-31,137.440002441406,139.270004272461,135.759994506836,139.149993896484,3109900,130.94059753418
2017-02-01,139.699996948242,140.5,138.710006713867,140.029998779297,2800100,131.768646240234
2017-02-02,139.809997558594,139.809997558594,137.839996337891,139,2701000,130.799453735352
2017-02-03,138.809997558594,139.710006713867,137.860000610352,138.839996337891,3957500,130.648880004883
2017-02-06,139.149993896484,140.100006103516,138.009994506836,139.820007324219,1579400,131.571044921875
2017-02-07,140.220001220703,142.130004882812,139.080001831055,139.929992675781,1797700,131.674575805664
2017-02-08,139.910003662109,141.119995117188,139.399993896484,140.940002441406,1127000,132.624984741211
