"Fecha","PAYC.Open","PAYC.High","PAYC.Low","PAYC.Close","PAYC.Volume","PAYC.Adjusted"
2016-10-31,51.6399993896484,51.8499984741211,51.2000007629395,51.7299995422363,653100,51.5924034118652
2016-11-01,51.9500007629395,52.5200004577637,51.5400009155273,52,1311200,51.8616828918457
2016-11-02,42.4799995422363,45.439998626709,40.8199996948242,43.7000007629395,8190100,43.5837593078613
2016-11-03,43.7200012207031,44.0900001525879,42.8699989318848,43.1300010681152,1763800,43.0152778625488
2016-11-04,42.939998626709,43.9599990844727,42.3699989318848,42.9799995422363,1676700,42.8656768798828
2016-11-07,44.0499992370605,44.6599998474121,43.7999992370605,44.6100006103516,1031300,44.491340637207
2016-11-08,44.5,45.9799995422363,44.2070007324219,45.6800003051758,1002600,45.5584945678711
2016-11-09,44.0200004577637,44.8300018310547,41.5299987792969,42.310001373291,4376600,42.1974601745605
2016-11-10,42.560001373291,43.0900001525879,39.1500015258789,39.3600006103516,2830000,39.2553062438965
2016-11-11,39.2400016784668,41.7700004577637,39.189998626709,41.5200004577637,1859900,41.4095573425293
2016-11-14,41.9099998474121,43,40.6699981689453,41.7700004577637,1670300,41.6588935852051
2016-11-15,41.7700004577637,42.0800018310547,41.2400016784668,41.5800018310547,657600,41.4694023132324
2016-11-16,41.810001373291,43.4000015258789,41.5499992370605,43.2200012207031,800100,43.105037689209
2016-11-17,43.25,43.9819984436035,42.8300018310547,43.3899993896484,557800,43.2745819091797
2016-11-18,43.8199996948242,44.2999992370605,43.5099983215332,43.7900009155273,476600,43.6735229492188
2016-11-21,44.2400016784668,44.5,43.3199996948242,43.7099990844727,624400,43.5937347412109
2016-11-22,43.8400001525879,43.8400001525879,42.9500007629395,43.1399993896484,875500,43.0252494812012
2016-11-23,42.8800010681152,43.2999992370605,42.064998626709,43.2799987792969,746400,43.1648750305176
2016-11-25,43.4500007629395,43.5,42.8699989318848,43.3199996948242,140700,43.2047729492188
2016-11-28,43.1800003051758,43.4700012207031,42.6199989318848,42.7700004577637,271800,42.6562347412109
2016-11-29,42.6100006103516,44.5800018310547,42.6100006103516,43.7200012207031,729000,43.6037063598633
2016-11-30,43.939998626709,45.4599990844727,43.689998626709,44.8699989318848,1308200,44.7506484985352
2016-12-01,45.0499992370605,45.4199981689453,41.9799995422363,42.6100006103516,1553200,42.4966621398926
2016-12-02,42.4900016784668,43.6699981689453,42.0699996948242,43.5400009155273,722800,43.4241905212402
2016-12-05,43.5400009155273,44.7099990844727,43.3699989318848,44.4000015258789,1134700,44.2819023132324
2016-12-06,44.5,46.1699981689453,43.8899993896484,45.939998626709,831600,45.8178024291992
2016-12-07,45.9799995422363,47.0400009155273,45.060001373291,46.7099990844727,960100,46.5857543945312
2016-12-08,46.7700004577637,47.5999984741211,46.4300003051758,46.8400001525879,777200,46.7154083251953
2016-12-09,46.9900016784668,47.5699996948242,46.75,46.9199981689453,715600,46.7951927185059
2016-12-12,46.9599990844727,47.3300018310547,45.6800003051758,46.0299987792969,557500,45.9075622558594
2016-12-13,46.2000007629395,46.7200012207031,45.2299995422363,45.5,718400,45.3789749145508
2016-12-14,45.4000015258789,46,45,45.3600006103516,496600,45.2393455505371
2016-12-15,45.3600006103516,45.5999984741211,44.310001373291,44.689998626709,926100,44.5711250305176
2016-12-16,45.2200012207031,46.2400016784668,45.0099983215332,45.9199981689453,1111900,45.7978553771973
2016-12-19,46.2099990844727,46.6100006103516,45.7700004577637,46.439998626709,555500,46.3164710998535
2016-12-20,46.5099983215332,46.5900001525879,46.1199989318848,46.2999992370605,408200,46.1768417358398
2016-12-21,46.4099998474121,46.5,45.3899993896484,45.7400016784668,502100,45.618335723877
2016-12-22,45.5699996948242,45.6100006103516,44,44.5800018310547,433400,44.4614219665527
2016-12-23,44.6399993896484,45.7000007629395,44.6399993896484,45.7000007629395,344200,45.5784454345703
2016-12-27,45.75,47.060001373291,45.5400009155273,46.9000015258789,648300,46.7752494812012
2016-12-28,47.0099983215332,47.0099983215332,45.560001373291,46.1100006103516,1032600,45.9873504638672
2016-12-29,46.3300018310547,46.5099983215332,45.5999984741211,46.1300010681152,577800,46.0072975158691
2016-12-30,46.439998626709,46.439998626709,45.2900009155273,45.4900016784668,516600,45.3689994812012
2017-01-03,46.2000007629395,46.8499984741211,45.6150016784668,46.4700012207031,697000,46.3463973999023
2017-01-04,46.689998626709,47.5900001525879,46.4799995422363,47.3400001525879,771900,47.2140808105469
2017-01-05,47.310001373291,47.4000015258789,46.5900001525879,47,460700,46.8749809265137
2017-01-06,47.1100006103516,47.5849990844727,46.8800010681152,47.4900016784668,252900,47.3636817932129
2017-01-09,47.7000007629395,48.9599990844727,47.6599998474121,48.4000015258789,580300,48.2712631225586
2017-01-10,48.1800003051758,48.689998626709,47.7400016784668,48.2099990844727,680600,48.0817604064941
2017-01-11,48.3400001525879,48.9599990844727,48.0800018310547,48.7900009155273,460200,48.6602210998535
2017-01-12,48.7700004577637,48.7700004577637,47.3499984741211,48.0900001525879,438500,47.962085723877
2017-01-13,48.2999992370605,49.2900009155273,48.2999992370605,48.7200012207031,505700,48.5904083251953
2017-01-17,48.4799995422363,48.4799995422363,47.4000015258789,47.9000015258789,492800,47.772590637207
2017-01-18,48.25,48.7799987792969,47.7999992370605,48.0699996948242,370600,47.942138671875
2017-01-19,48.3600006103516,48.4000015258789,47.4500007629395,47.8800010681152,377200,47.7526435852051
2017-01-20,47.8899993896484,49.2099990844727,47.8300018310547,49.189998626709,472100,49.0591583251953
2017-01-23,48.9500007629395,50.0639991760254,48.7999992370605,49.8899993896484,792800,49.7572937011719
2017-01-24,50.0800018310547,50.810001373291,49.8499984741211,50.3199996948242,561700,50.1861534118652
2017-01-25,50.810001373291,50.9659996032715,49.7700004577637,50.0099983215332,375000,49.8769760131836
2017-01-26,50.189998626709,50.2799987792969,48.4599990844727,48.6199989318848,576900,48.4906730651855
2017-01-27,48.8800010681152,49.2299995422363,48.0699996948242,49.2099990844727,636100,49.0791053771973
2017-01-30,48.5999984741211,48.5999984741211,46,47.060001373291,1033200,46.9348258972168
2017-01-31,47,47,45.5400009155273,46.2400016784668,1353700,46.1170082092285
2017-02-01,46.1500015258789,46.2750015258789,42.5200004577637,43.9300003051758,2551600,43.8131484985352
2017-02-02,43.6100006103516,44.5299987792969,42.8800010681152,44.3199996948242,1222600,44.2021102905273
2017-02-03,45.2200012207031,47.4500007629395,44.8699989318848,45.9900016784668,2075100,45.8676681518555
2017-02-06,47.7299995422363,47.7299995422363,44.5400009155273,44.5999984741211,1053500,44.4813652038574
2017-02-07,44.9300003051758,45.5800018310547,44.5800018310547,45.4000015258789,669100,45.279239654541
2017-02-08,45.3300018310547,45.3400001525879,44.25,45.2599983215332,1690800,45.1396064758301
2017-02-09,48.8499984741211,52.0299987792969,47.9000015258789,51.3199996948242,3786800,51.1834907531738
2017-02-10,51.4300003051758,52.4000015258789,50.6800003051758,52.3300018310547,1016200,52.1908073425293
2017-02-13,52.4599990844727,52.8899993896484,51.8400001525879,51.8400001525879,844600,51.7021102905273
2017-02-14,51.5699996948242,52.310001373291,50.7999992370605,52.2000007629395,699800,52.0611534118652
2017-02-15,51.939998626709,52.9150009155273,51.8699989318848,52.7900009155273,548500,52.6495819091797
2017-02-16,52.9099998474121,52.9199981689453,51.7999992370605,52.4199981689453,623900,52.2805633544922
2017-02-17,52.189998626709,53.4599990844727,52.0699996948242,53.3800010681152,652800,53.2380142211914
2017-02-21,53.1500015258789,53.4129981994629,52.8199996948242,53.1100006103516,577300,52.9687309265137
2017-02-22,53,53.6800003051758,52.6609992980957,53.5499992370605,420700,53.4075622558594
2017-02-23,53.8400001525879,54.0800018310547,53.310001373291,54.060001373291,650300,53.9162063598633
2017-02-24,53.3499984741211,55.310001373291,53,55.2999992370605,1150200,55.152904510498
2017-02-27,55.2900009155273,55.4099998474121,54.1300010681152,54.7099990844727,746000,54.5644721984863
2017-02-28,54.4099998474121,54.8499984741211,53.6800003051758,53.8300018310547,726300,53.6868171691895
2017-03-01,54.5,56.1100006103516,54.4039993286133,55.7099990844727,866400,55.5618171691895
2017-03-02,55.5400009155273,55.8759994506836,54.7099990844727,55.2000007629395,490300,55.0531730651855
2017-03-03,55.5800018310547,56.560001373291,55.4790000915527,56.5,1095100,56.3497161865234
2017-03-06,55.9900016784668,56.8400001525879,55.7900009155273,56.6699981689453,561200,56.5192604064941
2017-03-07,56.4000015258789,57.310001373291,56.3600006103516,56.75,670600,56.599048614502
2017-03-08,56.9700012207031,57.2200012207031,55.7900009155273,56.0299987792969,410300,55.8809623718262
2017-03-09,55.9099998474121,56.1399993896484,55.2799987792969,55.8499984741211,300800,55.7014389038086
2017-03-10,56.25,56.6100006103516,55.4799995422363,56.1800003051758,501600,56.0305633544922
2017-03-13,56.1800003051758,56.5,55.5999984741211,56.4599990844727,527300,56.3098220825195
2017-03-14,56.2900009155273,56.2900009155273,55.2599983215332,56.060001373291,372900,55.9108848571777
2017-03-15,56.3400001525879,56.3899993896484,55.7799987792969,56.310001373291,450100,56.1602172851562
2017-03-16,56.5400009155273,56.7099990844727,56.0099983215332,56.5900001525879,362500,56.4394760131836
2017-03-17,56.7799987792969,56.7999992370605,56.060001373291,56.4700012207031,733600,56.3197937011719
2017-03-20,57,57.1199989318848,56.0200004577637,56.439998626709,484600,56.2898750305176
2017-03-21,56.7400016784668,56.9500007629395,54.7799987792969,54.8699989318848,526100,54.724048614502
2017-03-22,54.8600006103516,55.3899993896484,54.1399993896484,55.2799987792969,660700,55.1329574584961
2017-03-23,55.2299995422363,55.2299995422363,53.7000007629395,54.0900001525879,679200,53.9461250305176
2017-03-24,54.5,55.2900009155273,54.2099990844727,54.939998626709,388300,54.7938613891602
2017-03-27,54.4199981689453,56.060001373291,53.7299995422363,55.8699989318848,469700,55.7213859558105
2017-03-28,56.189998626709,56.7750015258789,55.75,56.4799995422363,463700,56.3297691345215
2017-03-29,56.6500015258789,57.2700004577637,56.4799995422363,56.9700012207031,347600,56.8184623718262
2017-03-30,56.8400001525879,57.4599990844727,56.4500007629395,57.189998626709,431000,57.0378761291504
2017-03-31,57.0699996948242,57.7200012207031,56.8400001525879,57.5099983215332,517800,57.3570251464844
2017-04-03,57.7599983215332,58.3499984741211,57.3499984741211,57.7900009155273,452600,57.6362838745117
2017-04-04,57.6599998474121,58.2099990844727,57.439998626709,58.0200004577637,512800,57.8656730651855
2017-04-05,58.1199989318848,58.810001373291,57.0900001525879,57.2400016784668,680200,57.0877456665039
2017-04-06,57.3600006103516,58.0299987792969,57.1100006103516,57.9000015258789,537700,57.7459907531738
2017-04-07,57.9300003051758,58.5,57.7099990844727,57.8499984741211,524400,57.6961212158203
2017-04-10,57.9199981689453,58.1599998474121,57.2400016784668,57.4000015258789,352600,57.2473220825195
2017-04-11,57.4000015258789,58.310001373291,57.4000015258789,57.9599990844727,336900,57.8058280944824
2017-04-12,57.9599990844727,58.3499984741211,57.5900001525879,57.8699989318848,325900,57.7160720825195
2017-04-13,57.7999992370605,58.8650016784668,57.6699981689453,57.7400016784668,286900,57.5864143371582
2017-04-17,57.8499984741211,58.3800010681152,57.7099990844727,58.3300018310547,277200,58.1748504638672
2017-04-18,58.0499992370605,59.0999984741211,58.0099983215332,59.0400009155273,305600,58.8829574584961
2017-04-19,59.2700004577637,60.1080017089844,59,59.439998626709,514400,59.2818908691406
2017-04-20,59.8199996948242,59.9000015258789,58.9000015258789,59.4900016784668,682700,59.3317642211914
2017-04-21,59.4599990844727,59.5639991760254,58.9199981689453,59.2799987792969,650900,59.122314453125
2017-04-24,60.4799995422363,60.4799995422363,59.8899993896484,60.0200004577637,535000,59.8603515625
2017-04-25,60.3400001525879,61.2000007629395,60.2849998474121,60.5,566600,60.3390731811523
2017-04-26,60.7700004577637,60.939998626709,59.9199981689453,59.9700012207031,415100,59.8104858398438
2017-04-27,60.1800003051758,60.5900001525879,59.9000015258789,60.4500007629395,348200,60.2892074584961
2017-04-28,60.5,60.75,59.8499984741211,60.25,471400,60.0897369384766
2017-05-01,60.5900001525879,60.9300003051758,59.8800010681152,60.7599983215332,518200,60.5983810424805
2017-05-02,60.9500007629395,61.0499992370605,60.060001373291,60.5200004577637,806500,60.3590202331543
2017-05-03,63.1100006103516,63.5,60.8300018310547,63.2999992370605,1879600,63.1316261291504
2017-05-04,63.560001373291,64.6699981689453,63.5,63.5800018310547,1221200,63.4108810424805
2017-05-05,63.689998626709,64.9499969482422,63.689998626709,64.7200012207031,835600,64.5478515625
2017-05-08,64.7200012207031,65.3000030517578,64.4100036621094,65.120002746582,743900,64.9467926025391
2017-05-09,65.1900024414062,65.3899993896484,64.4599990844727,64.4700012207031,651600,64.2985153198242
2017-05-10,64.4000015258789,65.2799987792969,64.4000015258789,64.4499969482422,850900,64.278564453125
2017-05-11,64.2799987792969,64.4499969482422,63.7309989929199,64.0800018310547,541700,63.909553527832
2017-05-12,64.3499984741211,65.0749969482422,64.129997253418,65.0100021362305,777400,64.8370819091797
2017-05-15,65.2900009155273,65.7200012207031,64.9499969482422,65.4100036621094,671100,65.2360153198242
2017-05-16,65.7600021362305,65.7620010375977,64.7799987792969,65.5699996948242,659700,65.3955917358398
2017-05-17,64.8000030517578,64.9000015258789,62.8699989318848,63.2000007629395,853000,63.0318908691406
2017-05-18,62.7700004577637,64.5999984741211,62.2099990844727,64.2200012207031,709000,64.0491790771484
2017-05-19,64.7099990844727,65.1999969482422,64.2900009155273,64.8899993896484,673200,64.7173919677734
2017-05-22,65.0699996948242,65.3899993896484,64.6399993896484,65,524100,64.8271026611328
2017-05-23,65.3600006103516,65.6399993896484,64.3300018310547,64.5999984741211,421000,64.4281616210938
2017-05-24,64.8399963378906,65.1900024414062,64.5800018310547,65.0899963378906,390100,64.916862487793
2017-05-25,65.4800033569336,66.879997253418,65.1800003051758,65.9100036621094,521500,65.7346878051758
2017-05-26,65.7799987792969,66.370002746582,65.5699996948242,65.9599990844727,314000,65.7845458984375
2017-05-30,66,66.6470031738281,65.6900024414062,66.0800018310547,321000,65.9042358398438
2017-05-31,66.1800003051758,66.4049987792969,64.9219970703125,65.4400024414062,463400,65.2659378051758
2017-06-01,65.6600036621094,67.1100006103516,65.0400009155273,67.1100006103516,531400,66.9314956665039
2017-06-02,67.2699966430664,68.120002746582,66.4700012207031,67.870002746582,493500,67.6894760131836
2017-06-05,67.870002746582,68.4899978637695,67.620002746582,68.3199996948242,397500,68.1382751464844
2017-06-06,68.1800003051758,68.9599990844727,67.9800033569336,68.1500015258789,583600,67.9687271118164
2017-06-07,68.3000030517578,68.9369964599609,68.0100021362305,68.6399993896484,430200,68.4574279785156
2017-06-08,68.6800003051758,69.1800003051758,68.0199966430664,69.0100021362305,425400,68.8264389038086
2017-06-09,69.1800003051758,69.6500015258789,64.1399993896484,65.5599975585938,1124000,65.385612487793
2017-06-12,64.9899978637695,66.5699996948242,62.1650009155273,66.5699996948242,1049300,66.3929290771484
2017-06-13,67.4800033569336,67.7799987792969,66.0100021362305,67.5,518500,67.3204498291016
2017-06-14,67.8300018310547,68.2689971923828,65.6679992675781,66.5800018310547,427000,66.4029006958008
2017-06-15,65.5199966430664,68.0699996948242,64.8000030517578,68.0400009155273,644200,67.859016418457
2017-06-16,67.7600021362305,69.7399978637695,67.6699981689453,69.3600006103516,1214500,69.1755065917969
2017-06-19,70.0599975585938,71.0749969482422,69.379997253418,70.8399963378906,982000,70.6515731811523
2017-06-20,70.8399963378906,72.8000030517578,70.0800018310547,70.3499984741211,959500,70.1628723144531
2017-06-21,70.8099975585938,71.9400024414062,70.8000030517578,71.5800018310547,567500,71.3896026611328
2017-06-22,71.7300033569336,72.1500015258789,71.1500015258789,71.7900009155273,568300,71.5990447998047
2017-06-23,71.8499984741211,73.6100006103516,71.5930023193359,73.0299987792969,1073200,72.8357391357422
2017-06-26,73.5599975585938,73.5999984741211,71.3109970092773,71.7699966430664,602900,71.5790939331055
2017-06-27,71.5999984741211,71.9499969482422,69.370002746582,69.4100036621094,614100,69.2253799438477
2017-06-28,69.620002746582,70.1699981689453,68.5400009155273,69.7200012207031,712700,69.534553527832
2017-06-29,69.370002746582,69.5199966430664,66.6900024414062,67.5400009155273,794000,67.3603515625
2017-06-30,67.7600021362305,69.1600036621094,67.5299987792969,68.4100036621094,522200,68.2280349731445
2017-07-03,68.5899963378906,68.5899963378906,65.6800003051758,65.9899978637695,420900,65.8144683837891
2017-07-05,66.0999984741211,67.5500030517578,66.0999984741211,66.7200012207031,510400,66.5425262451172
2017-07-06,66.2799987792969,66.9499969482422,65.9000015258789,66.4199981689453,311800,66.2433242797852
2017-07-07,66.6100006103516,67.8899993896484,66.5800018310547,67.6399993896484,335500,67.460075378418
2017-07-10,67.25,67.7699966430664,66.5530014038086,67.0899963378906,478900,66.9115371704102
2017-07-11,67,68.5400009155273,67,68.2300033569336,406800,68.0485153198242
2017-07-12,68.879997253418,70.3499984741211,68.8099975585938,69.8000030517578,555500,69.6143341064453
2017-07-13,69.9800033569336,70.3000030517578,68.2600021362305,68.4800033569336,533900,68.2978515625
2017-07-14,68.6399993896484,69.2300033569336,68.3099975585938,68.7399978637695,318400,68.5571517944336
2017-07-17,68.9199981689453,69.4199981689453,68.6800003051758,69,443800,68.8164596557617
2017-07-18,68.8000030517578,69.879997253418,68.504997253418,69.370002746582,433900,69.1854782104492
2017-07-19,69.629997253418,70.2600021362305,69.5400009155273,69.5899963378906,332300,69.4048919677734
2017-07-20,69.75,70.1699981689453,69.2699966430664,70.0500030517578,270100,69.8636779785156
2017-07-21,70.1999969482422,70.2099990844727,69.4100036621094,69.6399993896484,281600,69.4547653198242
2017-07-24,69.8000030517578,71.9599990844727,69.7399978637695,71.6999969482422,354500,71.50927734375
2017-07-25,71.6999969482422,71.8280029296875,70.8300018310547,70.9800033569336,281400,70.7911987304688
2017-07-26,71.3399963378906,71.7600021362305,70.5999984741211,70.7699966430664,340000,70.5817565917969
2017-07-27,70.9499969482422,71.620002746582,68.4100036621094,69.2600021362305,616200,69.0757675170898
2017-07-28,68.9599990844727,71.1600036621094,68.8499984741211,70.4599990844727,479100,70.272575378418
2017-07-31,70.5,70.9400024414062,69.7300033569336,70.0899963378906,431500,69.9035568237305
2017-08-01,70.7399978637695,71.6999969482422,69.7330017089844,71.1900024414062,1003300,71.0006408691406
2017-08-02,72.5,72.629997253418,64.5,68.1100006103516,2787500,67.9288330078125
2017-08-03,68.25,69.7699966430664,68.1500015258789,69.3899993896484,717400,69.2054290771484
2017-08-04,69.4400024414062,70.379997253418,69.2050018310547,69.4800033569336,568600,69.2951965332031
2017-08-07,69.1999969482422,70.3499984741211,69,69.9899978637695,459300,69.803825378418
2017-08-08,69.7900009155273,70.7099990844727,69.2300033569336,69.9000015258789,338500,69.7140731811523
2017-08-09,69.1900024414062,70.5699996948242,69.1600036621094,69.5299987792969,437400,69.3450546264648
2017-08-10,69,69.5,67.870002746582,68.120002746582,581200,67.9388046264648
2017-08-11,67.6399993896484,69.1500015258789,67.3399963378906,68.9599990844727,366000,68.7765655517578
2017-08-14,69.5999984741211,71.0999984741211,69.5999984741211,71.0299987792969,355400,70.841064453125
2017-08-15,71.0899963378906,71.9700012207031,70.3369979858398,71.5299987792969,350600,71.339729309082
2017-08-16,71.5500030517578,72.0599975585938,71.1800003051758,71.4100036621094,275400,71.2200546264648
2017-08-17,71,72.0400009155273,70.379997253418,70.4499969482422,341800,70.2626037597656
2017-08-18,70.0199966430664,70.8199996948242,69.7399978637695,70.25,329100,70.0631408691406
2017-08-21,70.2200012207031,71.4499969482422,70,71.2699966430664,281800,71.0804214477539
2017-08-22,71.629997253418,74.0800018310547,71.629997253418,73.8399963378906,579500,73.6435852050781
2017-08-23,73.2200012207031,74.8199996948242,72.5500030517578,73.9800033569336,668900,73.7832183837891
2017-08-24,74.3899993896484,74.629997253418,72.8899993896484,73.4599990844727,433700,73.2646026611328
2017-08-25,73.7699966430664,74.4400024414062,72.7109985351562,72.7699966430664,261400,72.5764312744141
2017-08-28,73,73.1100006103516,71.9000015258789,72.7399978637695,399200,72.5465087890625
2017-08-29,71.9100036621094,72.5599975585938,71.3970031738281,71.9300003051758,521100,71.7386703491211
2017-08-30,72,73.5699996948242,71.7799987792969,73.3499984741211,420000,73.1548919677734
2017-08-31,73.5400009155273,74.6900024414062,73.5400009155273,74.6100006103516,398400,74.4115371704102
2017-09-01,74.6999969482422,75.5699996948242,74.5199966430664,74.7699966430664,548300,74.5711135864258
2017-09-05,74.5,75.4100036621094,73.75,74.6500015258789,325400,74.4514389038086
2017-09-06,74.8300018310547,74.9199981689453,72.9100036621094,73.2900009155273,389300,73.0950546264648
2017-09-07,73.7300033569336,74.625,73.3000030517578,73.8600006103516,320000,73.6635360717773
2017-09-08,73.870002746582,74.1800003051758,73.3099975585938,73.629997253418,255400,73.4341506958008
2017-09-11,74.1600036621094,75.5,73.9329986572266,75.2699966430664,368900,75.0697784423828
2017-09-12,75.2699966430664,75.3000030517578,74.0199966430664,74.7300033569336,336600,74.5312271118164
2017-09-13,74.9899978637695,75.2200012207031,74.5999984741211,74.9199981689453,261500,74.7207183837891
2017-09-14,74.75,75.0899963378906,74.2200012207031,74.9599990844727,275100,74.760612487793
2017-09-15,74.9899978637695,75.1999969482422,74.5199966430664,74.7900009155273,739700,74.591064453125
2017-09-18,74.9599990844727,75.4359970092773,74.8000030517578,75.0800018310547,301100,74.8802947998047
2017-09-19,75.25,75.2699966430664,74.620002746582,74.7799987792969,239200,74.5810852050781
2017-09-20,74.7799987792969,75.0599975585938,74.129997253418,74.8199996948242,185300,74.620979309082
2017-09-21,74.8000030517578,76.3099975585938,74.0999984741211,75.7900009155273,345200,75.5884094238281
2017-09-22,75.5599975585938,76.75,75.3600006103516,76.0800018310547,403200,75.8776397705078
2017-09-25,76.0500030517578,76.2190017700195,73.0400009155273,74.2200012207031,546900,74.0225830078125
2017-09-26,74.6900024414062,74.6900024414062,73.0199966430664,73.4499969482422,481400,73.2546234130859
2017-09-27,73.5400009155273,75.6600036621094,73.4800033569336,75.0100021362305,732600,74.8104782104492
2017-09-28,74.879997253418,75.1169967651367,74.2900009155273,74.75,366100,74.5511703491211
2017-09-29,74.7099990844727,75.1900024414062,74.379997253418,74.9599990844727,563900,74.760612487793
2017-10-02,75.0100021362305,75.8889999389648,73.6100006103516,74.8199996948242,471900,74.620979309082
2017-10-03,74.8199996948242,75.9800033569336,74.5999984741211,75.0500030517578,329300,74.8503723144531
2017-10-04,75.0199966430664,75.2699966430664,74.0800018310547,74.4599990844727,311600,74.2619400024414
2017-10-05,74.7300033569336,76.0699996948242,74.1100006103516,76.0299987792969,305700,75.8277587890625
2017-10-06,75.9300003051758,77.8899993896484,75.5,77.7900009155273,466600,77.5830841064453
2017-10-09,77.8000030517578,78.8600006103516,77.5749969482422,78.2099990844727,372400,78.0019683837891
2017-10-10,78.370002746582,78.9700012207031,77.6650009155273,78.4100036621094,424400,78.2014389038086
2017-10-11,78.370002746582,79.0699996948242,78.0699996948242,78.8000030517578,285300,78.5904006958008
2017-10-12,78.8899993896484,79.9789962768555,78.7799987792969,79.25,304700,79.0391998291016
2017-10-13,79.4400024414062,79.9000015258789,79.0100021362305,79.8899993896484,277700,79.677490234375
2017-10-16,79.9400024414062,80.0699996948242,78.8000030517578,78.9899978637695,464000,78.7798919677734
2017-10-17,78.9800033569336,79.5699996948242,78.6500015258789,78.879997253418,237700,78.6701812744141
2017-10-18,79.3000030517578,79.9499969482422,78.4199981689453,79.5800018310547,246300,79.3683242797852
2017-10-19,79.1399993896484,79.5,78.2099990844727,79.2399978637695,284500,79.0292282104492
2017-10-20,79.9300003051758,80.5500030517578,79.5800018310547,80.0699996948242,254700,79.8570175170898
2017-10-23,80.2200012207031,80.4000015258789,79.3600006103516,79.4800033569336,186600,79.2685928344727
2017-10-24,79.5,80.2799987792969,79.5,80.0699996948242,220600,79.8570175170898
2017-10-25,79.9899978637695,80.7720031738281,79.2699966430664,79.7699966430664,219800,79.5578155517578
2017-10-26,80.0500030517578,81.2099990844727,79.879997253418,80.9800033569336,279100,80.7646026611328
2017-10-27,81.629997253418,82.5199966430664,81,82.0100021362305,436500,81.7918548583984
2017-10-30,82,82,79.6600036621094,80.129997253418,626700,79.9168548583984
2017-10-31,81.0899963378906,82.5899963378906,80.75,82.1999969482422,1003200,81.9813537597656
2017-11-01,78.9100036621094,78.9100036621094,74.3499984741211,77.3000030517578,2694000,77.0943908691406
2017-11-02,77.3000030517578,79.9000015258789,77,79.2699966430664,789700,79.0591430664062
2017-11-03,79.25,80.7699966430664,77.870002746582,80.2900009155273,533400,80.0764312744141
2017-11-06,81.5899963378906,83.1100006103516,81.4400024414062,81.870002746582,577400,81.6522369384766
2017-11-07,82.0699996948242,82.4899978637695,79.7200012207031,79.870002746582,680300,79.6575546264648
2017-11-08,79.7399978637695,80.0950012207031,78.9100036621094,79.4100036621094,684200,79.1987762451172
2017-11-09,78.6800003051758,79.0599975585938,77.5800018310547,78.4800033569336,565900,78.2712478637695
2017-11-10,78.5800018310547,79.25,78.0699996948242,78.9000015258789,607300,78.6901321411133
2017-11-13,78.620002746582,79.8300018310547,77.629997253418,79.4800033569336,441100,79.2685928344727
2017-11-14,79.2799987792969,79.9000015258789,78.75,79.8899993896484,261300,79.677490234375
2017-11-15,79.3499984741211,79.3600006103516,77.9499969482422,78.5,329900,78.2911987304688
2017-11-16,78.7900009155273,82.0999984741211,78.7900009155273,81.4300003051758,814800,81.2134017944336
2017-11-17,81.4199981689453,82.1999969482422,80.8099975585938,81.9899978637695,550500,81.7719116210938
2017-11-20,82.5299987792969,83.6699981689453,82.2249984741211,83.4400024414062,739400,83.2180557250977
2017-11-21,84.1399993896484,85.4000015258789,84,85.1399993896484,996200,84.9135360717773
2017-11-22,85.2699966430664,85.2949981689453,83.7070007324219,84.7799987792969,388500,84.5544891357422
2017-11-24,85.0199966430664,85.870002746582,85.0199966430664,85.5899963378906,218200,85.3623352050781
2017-11-27,85.6600036621094,86.0999984741211,84.0199966430664,84.129997253418,537300,83.9062194824219
2017-11-28,84.2200012207031,84.5899963378906,83.5500030517578,84.5299987792969,530500,84.3051528930664
2017-11-29,84.7099990844727,84.7300033569336,79.6999969482422,80.8499984741211,815700,80.6349487304688
2017-11-30,81.5800018310547,82.25,80.5400009155273,82,449600,81.7818832397461
2017-12-01,81.6800003051758,82.1500015258789,76.5199966430664,80.5299987792969,691700,80.3157958984375
2017-12-04,81.5699996948242,81.7099990844727,76.5899963378906,76.6600036621094,844200,76.4560928344727
2017-12-05,76.1800003051758,77.713996887207,75.3899993896484,76.2600021362305,1098500,76.0571517944336
2017-12-06,75.7699966430664,77.6699981689453,75.5800018310547,77.0500030517578,604900,76.8450546264648
2017-12-07,77.0500030517578,78.7399978637695,77.0199966430664,78.2699966430664,493600,78.0617980957031
2017-12-08,79,79.629997253418,78.5400009155273,78.6600036621094,544700,78.4507751464844
2017-12-11,78.8600006103516,80.1100006103516,78.5400009155273,79.5400009155273,564400,79.3284301757812
2017-12-12,79.3499984741211,80.2699966430664,77.870002746582,77.9199981689453,440900,77.7127380371094
2017-12-13,78.0599975585938,79.7399978637695,78.0599975585938,79.4499969482422,471700,79.2386627197266
2017-12-14,79.8499984741211,80.4800033569336,79.4700012207031,79.5699996948242,285900,79.3583526611328
2017-12-15,79.7699966430664,81.5199966430664,78.9199981689453,81.3399963378906,597200,81.1236343383789
2017-12-18,82.4499969482422,83.8099975585938,81.620002746582,82.7699966430664,500600,82.5498352050781
2017-12-19,82.5599975585938,83.8399963378906,82.25,82.5100021362305,494000,82.2905349731445
2017-12-20,82.8600006103516,83.0599975585938,81.2850036621094,82.3300018310547,403500,82.1110076904297
