"Fecha","TDY.Open","TDY.High","TDY.Low","TDY.Close","TDY.Volume","TDY.Adjusted"
2015-12-03,92.75,93.2399978637695,90.7399978637695,90.8600006103516,121200,90.8600006103516
2015-12-04,90.9199981689453,92.5999984741211,90.9199981689453,92.1100006103516,119700,92.1100006103516
2015-12-07,92.0899963378906,92.2399978637695,91.0400009155273,91.3199996948242,177400,91.3199996948242
2015-12-08,90.370002746582,90.7600021362305,88.7300033569336,89.1800003051758,159200,89.1800003051758
2015-12-09,88.8300018310547,89.75,86.9100036621094,87.3499984741211,181900,87.3499984741211
2015-12-10,87.5500030517578,88.8000030517578,87.1100006103516,88.0400009155273,88400,88.0400009155273
2015-12-11,86.8000030517578,87.9300003051758,86.4300003051758,86.8399963378906,165600,86.8399963378906
2015-12-14,87.0100021362305,87.4100036621094,86.2900009155273,86.6800003051758,170000,86.6800003051758
2015-12-15,87.3300018310547,88.1500015258789,86.8600006103516,87.8300018310547,106000,87.8300018310547
2015-12-16,88.629997253418,89.8300018310547,87.7900009155273,89.4700012207031,129000,89.4700012207031
2015-12-17,89.5199966430664,89.5199966430664,88.0100021362305,88.1800003051758,132100,88.1800003051758
2015-12-18,87.7200012207031,88.5800018310547,86.7600021362305,87.0400009155273,499900,87.0400009155273
2015-12-21,87.5,88.9599990844727,87.1699981689453,87.9899978637695,115000,87.9899978637695
2015-12-22,88.2799987792969,89.2099990844727,87.5999984741211,89.1800003051758,98900,89.1800003051758
2015-12-23,89.6999969482422,89.9100036621094,88.9499969482422,89.5299987792969,69500,89.5299987792969
2015-12-24,88.879997253418,89.2699966430664,87.1600036621094,87.9499969482422,138600,87.9499969482422
2015-12-28,87.9499969482422,89.4800033569336,87.5699996948242,89.1399993896484,150300,89.1399993896484
2015-12-29,89.4899978637695,90.4100036621094,88.8300018310547,89.7399978637695,166000,89.7399978637695
2015-12-30,89.3199996948242,89.8199996948242,88.9000015258789,89.2300033569336,159300,89.2300033569336
2015-12-31,88.9400024414062,90.0299987792969,88.379997253418,88.6999969482422,374700,88.6999969482422
2016-01-04,87.2300033569336,88.0299987792969,86.3300018310547,87.620002746582,230500,87.620002746582
2016-01-05,87.620002746582,88.379997253418,86.6600036621094,87.5199966430664,347000,87.5199966430664
2016-01-06,86.4000015258789,87.3300018310547,85.6500015258789,86.6699981689453,178100,86.6699981689453
2016-01-07,85.0699996948242,85.9800033569336,83.7799987792969,84.4400024414062,170100,84.4400024414062
2016-01-08,84.9499969482422,85.1600036621094,82.5100021362305,82.7399978637695,160700,82.7399978637695
2016-01-11,83.0599975585938,84.129997253418,82.9499969482422,83.6999969482422,158600,83.6999969482422
2016-01-12,84.2900009155273,85.1800003051758,82.6600036621094,84.0599975585938,153900,84.0599975585938
2016-01-13,84.0599975585938,84.1699981689453,78.3499984741211,79,337400,79
2016-01-14,78.879997253418,79.6699981689453,77.7200012207031,79.120002746582,338000,79.120002746582
2016-01-15,77.5500030517578,78.4400024414062,76.5,77.629997253418,232800,77.629997253418
2016-01-19,78.3600006103516,78.7699966430664,76.4899978637695,77.0100021362305,160800,77.0100021362305
2016-01-20,76.0599975585938,77.3300018310547,73.6600036621094,76.6100006103516,174000,76.6100006103516
2016-01-21,76.7300033569336,77.8199996948242,76.1100006103516,76.8600006103516,181300,76.8600006103516
2016-01-22,77.8000030517578,78.7300033569336,76.9499969482422,78.6100006103516,145300,78.6100006103516
2016-01-25,78.1699981689453,78.6399993896484,76.7200012207031,76.9400024414062,167800,76.9400024414062
2016-01-26,77.1399993896484,78.6500015258789,77.1399993896484,78.4000015258789,127400,78.4000015258789
2016-01-27,77.9000015258789,78.6600036621094,76.8099975585938,77.2300033569336,130800,77.2300033569336
2016-01-28,77.8099975585938,78.4100036621094,77.2399978637695,77.8499984741211,154800,77.8499984741211
2016-01-29,78.0599975585938,81.25,78.0599975585938,81.25,272300,81.25
2016-02-01,80.5899963378906,81.5199966430664,79.4700012207031,80.6800003051758,242400,80.6800003051758
2016-02-02,79.7099990844727,79.9899978637695,76.7699966430664,77.0599975585938,273700,77.0599975585938
2016-02-03,77.7200012207031,78.120002746582,75.8899993896484,77.6999969482422,187000,77.6999969482422
2016-02-04,79,83.3000030517578,79,80.8000030517578,463600,80.8000030517578
2016-02-05,80.1999969482422,80.3000030517578,76.8499984741211,78.7200012207031,662300,78.7200012207031
2016-02-08,77.5899963378906,78.4499969482422,76.9899978637695,78.2200012207031,267400,78.2200012207031
2016-02-09,77.3499984741211,78.5599975585938,77.3499984741211,78,205000,78
2016-02-10,78.6100006103516,80.4300003051758,78.6100006103516,79.3099975585938,151600,79.3099975585938
2016-02-11,77.8399963378906,78.2900009155273,76.370002746582,77.5100021362305,246100,77.5100021362305
2016-02-12,78.1500015258789,79.3899993896484,77.6900024414062,78.9300003051758,216000,78.9300003051758
2016-02-16,79.7699966430664,81.75,79.2300033569336,81.6399993896484,132100,81.6399993896484
2016-02-17,82.0299987792969,83.0699996948242,81.9599990844727,82.3600006103516,204800,82.3600006103516
2016-02-18,82.4100036621094,82.9300003051758,81.5299987792969,82.1900024414062,148200,82.1900024414062
2016-02-19,81.9100036621094,83.0100021362305,81.3499984741211,82.6500015258789,138000,82.6500015258789
2016-02-22,83.3499984741211,84.5899963378906,83.0999984741211,83.5999984741211,141100,83.5999984741211
2016-02-23,83.3000030517578,84.2099990844727,83.1100006103516,83.1600036621094,99300,83.1600036621094
2016-02-24,82.1800003051758,83.2399978637695,81.2799987792969,83.0100021362305,114700,83.0100021362305
2016-02-25,83.0800018310547,83.4499969482422,82.870002746582,83.3199996948242,119700,83.3199996948242
2016-02-26,83.7399978637695,84.9000015258789,83.2099990844727,84.4599990844727,143600,84.4599990844727
2016-02-29,84.5500030517578,85.4700012207031,83.9599990844727,85.1800003051758,384600,85.1800003051758
2016-03-01,85.9300003051758,86.379997253418,84.8199996948242,86.3600006103516,129100,86.3600006103516
2016-03-02,86.1800003051758,87.4400024414062,85.5400009155273,87.4199981689453,172100,87.4199981689453
2016-03-03,87.1600036621094,87.6999969482422,86.0599975585938,86.5,199000,86.5
2016-03-04,86.7200012207031,88.0400009155273,86.3199996948242,87.4700012207031,267100,87.4700012207031
2016-03-07,87.1399993896484,90.8499984741211,87.0800018310547,90.2600021362305,494500,90.2600021362305
2016-03-08,89.629997253418,90.2600021362305,88.1699981689453,88.2699966430664,338800,88.2699966430664
2016-03-09,88.5299987792969,89.2600021362305,86.1800003051758,86.2900009155273,221500,86.2900009155273
2016-03-10,86.5299987792969,86.8300018310547,83.9700012207031,85.4700012207031,170000,85.4700012207031
2016-03-11,86.3199996948242,87.2200012207031,85.9700012207031,87.1699981689453,163300,87.1699981689453
2016-03-14,86.7099990844727,86.9300003051758,85.4700012207031,85.7399978637695,196400,85.7399978637695
2016-03-15,85.1500015258789,85.5500030517578,84.4700012207031,84.7900009155273,118500,84.7900009155273
2016-03-16,84.5500030517578,85.1699981689453,84.3199996948242,84.9800033569336,167100,84.9800033569336
2016-03-17,84.8499984741211,87.5,84.6699981689453,87.3300018310547,211400,87.3300018310547
2016-03-18,87.8199996948242,89.5100021362305,87.8199996948242,88.370002746582,397500,88.370002746582
2016-03-21,88.0400009155273,88.6600036621094,87.6999969482422,88.3199996948242,104000,88.3199996948242
2016-03-22,87.9800033569336,88.6699981689453,87.1100006103516,88.1100006103516,94900,88.1100006103516
2016-03-23,87.7399978637695,89.2399978637695,86.8899993896484,88.379997253418,291600,88.379997253418
2016-03-24,87.9000015258789,87.9000015258789,86.0299987792969,86.8600006103516,139500,86.8600006103516
2016-03-28,87.129997253418,87.1999969482422,85.9400024414062,86.4100036621094,128300,86.4100036621094
2016-03-29,86.2699966430664,88.6600036621094,85.4599990844727,88.5500030517578,200700,88.5500030517578
2016-03-30,89.0299987792969,89.6500015258789,88.4199981689453,88.5100021362305,144200,88.5100021362305
2016-03-31,88.3600006103516,88.5899963378906,87.6100006103516,88.1399993896484,256100,88.1399993896484
2016-04-01,87.0400009155273,89.0999984741211,86.5199966430664,88.9499969482422,124100,88.9499969482422
2016-04-04,89.129997253418,89.2399978637695,86.7799987792969,86.8000030517578,113900,86.8000030517578
2016-04-05,86.5199966430664,87.1800003051758,85.9800033569336,86.0800018310547,137400,86.0800018310547
2016-04-06,85.9899978637695,87.5599975585938,85.8099975585938,87.4100036621094,153200,87.4100036621094
2016-04-07,86.870002746582,88.0199966430664,85.2900009155273,87.129997253418,159700,87.129997253418
2016-04-08,88.0400009155273,88.4499969482422,86.5599975585938,87.0999984741211,151400,87.0999984741211
2016-04-11,87.4700012207031,88.2099990844727,86.7300033569336,87.4400024414062,96100,87.4400024414062
2016-04-12,87.379997253418,89.4499969482422,87.379997253418,88.7600021362305,136200,88.7600021362305
2016-04-13,89.4800033569336,91.2200012207031,89.1699981689453,91.0400009155273,125000,91.0400009155273
2016-04-14,91.1399993896484,91.4000015258789,90.2300033569336,90.5599975585938,134300,90.5599975585938
2016-04-15,90.2200012207031,91.7099990844727,89.5899963378906,89.8099975585938,141800,89.8099975585938
2016-04-18,89.620002746582,90.5800018310547,89.120002746582,90.5400009155273,127900,90.5400009155273
2016-04-19,91.0100021362305,91.3300018310547,90.1699981689453,91.1699981689453,136400,91.1699981689453
2016-04-20,91.0599975585938,91.5400009155273,90.7600021362305,90.9400024414062,183100,90.9400024414062
2016-04-21,91.0599975585938,91.5599975585938,90.75,91.1999969482422,165900,91.1999969482422
2016-04-22,91.1999969482422,92.2699966430664,90.8499984741211,92,168300,92
2016-04-25,91.9300003051758,92.6500015258789,90.6999969482422,91.5999984741211,142800,91.5999984741211
2016-04-26,92.0899963378906,94.6699981689453,91.7399978637695,94.629997253418,181400,94.629997253418
2016-04-27,94.7699966430664,96.3899993896484,94.6900024414062,96,126800,96
2016-04-28,95.0800018310547,95.4800033569336,93.3899993896484,94.2099990844727,110600,94.2099990844727
2016-04-29,94.1900024414062,94.4000015258789,92.7099990844727,92.9499969482422,106200,92.9499969482422
2016-05-02,93.3399963378906,93.9199981689453,92.5400009155273,93.5199966430664,132800,93.5199966430664
2016-05-03,92.870002746582,93.0500030517578,91.120002746582,92.4700012207031,203400,92.4700012207031
2016-05-04,92.2300033569336,93.5400009155273,91.0800018310547,91.9700012207031,134200,91.9700012207031
2016-05-05,92.3000030517578,94.5699996948242,91.4499969482422,94.1600036621094,209000,94.1600036621094
2016-05-06,94.1600036621094,94.75,93.3000030517578,93.9199981689453,137200,93.9199981689453
2016-05-09,93.8000030517578,94.370002746582,92.7399978637695,93.6699981689453,105100,93.6699981689453
2016-05-10,93.7399978637695,95.5299987792969,91.870002746582,95.2699966430664,117500,95.2699966430664
2016-05-11,95.1999969482422,95.379997253418,93.7600021362305,93.8399963378906,107400,93.8399963378906
2016-05-12,94.1900024414062,94.3099975585938,93.3199996948242,93.9000015258789,102600,93.9000015258789
2016-05-13,93.4599990844727,94,92.5299987792969,92.870002746582,159900,92.870002746582
2016-05-16,92.9400024414062,95.0299987792969,92.9400024414062,94.7900009155273,112400,94.7900009155273
2016-05-17,94.3899993896484,94.8600006103516,92.5400009155273,92.9800033569336,126600,92.9800033569336
2016-05-18,92.8499984741211,94.9899978637695,92.7200012207031,93.6999969482422,142200,93.6999969482422
2016-05-19,93.0199966430664,94.0500030517578,91.8199996948242,92.9800033569336,78000,92.9800033569336
2016-05-20,93.5400009155273,94.5999984741211,92.9499969482422,94.4000015258789,176900,94.4000015258789
2016-05-23,94.5299987792969,94.5299987792969,93.5199966430664,93.7799987792969,88300,93.7799987792969
2016-05-24,93.7900009155273,96.120002746582,93.7900009155273,96.0599975585938,176100,96.0599975585938
2016-05-25,96.1399993896484,96.4700012207031,95.1600036621094,96.3099975585938,88700,96.3099975585938
2016-05-26,96.5400009155273,98.4199981689453,96.3600006103516,97.5699996948242,143300,97.5699996948242
2016-05-27,97.4800033569336,98.5800018310547,97.4800033569336,98.5800018310547,158300,98.5800018310547
2016-05-31,98.4499969482422,98.9100036621094,97.4000015258789,98.129997253418,147000,98.129997253418
2016-06-01,97.5999984741211,99.2900009155273,96.9599990844727,99.0299987792969,168900,99.0299987792969
2016-06-02,99.0100021362305,99.2200012207031,98.4800033569336,99.0800018310547,104400,99.0800018310547
2016-06-03,99.1100006103516,99.1100006103516,97.5899963378906,98.5299987792969,92300,98.5299987792969
2016-06-06,98.3600006103516,100.639999389648,98.25,100.48999786377,107900,100.48999786377
2016-06-07,100.650001525879,101.089996337891,100.319999694824,100.669998168945,69600,100.669998168945
2016-06-08,100.709999084473,101.040000915527,100.139999389648,100.970001220703,96800,100.970001220703
2016-06-09,100.639999389648,100.879997253418,99.9199981689453,100.290000915527,122600,100.290000915527
2016-06-10,99.7399978637695,99.7399978637695,98.5199966430664,98.9800033569336,104100,98.9800033569336
2016-06-13,98.4800033569336,99.7099990844727,98.0400009155273,99.3000030517578,159800,99.3000030517578
2016-06-14,98.870002746582,99.6399993896484,98.3199996948242,99.3399963378906,138000,99.3399963378906
2016-06-15,99.7900009155273,100.169998168945,98.620002746582,99.1399993896484,62100,99.1399993896484
2016-06-16,98.5100021362305,99.5100021362305,97.1600036621094,99.2200012207031,77800,99.2200012207031
2016-06-17,99.3300018310547,99.5999984741211,98.0800018310547,98.8099975585938,248800,98.8099975585938
2016-06-20,100.360000610352,101.660003662109,99.7099990844727,100.190002441406,150300,100.190002441406
2016-06-21,100.099998474121,100.209999084473,99.0599975585938,99.4300003051758,104800,99.4300003051758
2016-06-22,99.4800033569336,100.25,98.75,98.870002746582,60000,98.870002746582
2016-06-23,100.110000610352,101,99.5100021362305,100.980003356934,125300,100.980003356934
2016-06-24,97.0299987792969,97.6399993896484,95.0500030517578,95.2600021362305,202300,95.2600021362305
2016-06-27,92.5199966430664,94.2300033569336,92.5199966430664,92.9499969482422,166500,92.9499969482422
2016-06-28,93.7200012207031,94.9899978637695,93.5999984741211,94.4300003051758,118500,94.4300003051758
2016-06-29,95.6999969482422,96.6100006103516,95.2200012207031,96.2699966430664,94900,96.2699966430664
2016-06-30,96.6699981689453,99.0999984741211,96.1800003051758,99.0500030517578,162900,99.0500030517578
2016-07-01,98.9899978637695,100.279998779297,98.6699981689453,98.9000015258789,78600,98.9000015258789
2016-07-05,98.1600036621094,98.3399963378906,96.7600021362305,97.2799987792969,82500,97.2799987792969
2016-07-06,95.8300018310547,97.5199966430664,94.6800003051758,97.2799987792969,110300,97.2799987792969
2016-07-07,97.2699966430664,97.9300003051758,96.5199966430664,97.620002746582,123800,97.620002746582
2016-07-08,98.6399993896484,101.650001525879,98.6399993896484,101.51000213623,163400,101.51000213623
2016-07-11,102.330001831055,102.900001525879,100.349998474121,102.300003051758,172100,102.300003051758
2016-07-12,103,105.300003051758,102.569999694824,104.440002441406,153400,104.440002441406
2016-07-13,104.5,104.680000305176,102.319999694824,102.51000213623,200600,102.51000213623
2016-07-14,102.51000213623,103.669998168945,102.470001220703,102.76000213623,123400,102.76000213623
2016-07-15,103.669998168945,104.98999786377,103.139999389648,104.059997558594,138200,104.059997558594
2016-07-18,104.040000915527,104.339996337891,103.720001220703,104.040000915527,55600,104.040000915527
2016-07-19,103.849998474121,104.150001525879,102.949996948242,103.559997558594,125400,103.559997558594
2016-07-20,103.639999389648,104.220001220703,103.26000213623,103.940002441406,92400,103.940002441406
2016-07-21,103.73999786377,104.519996643066,102.430000305176,102.940002441406,80800,102.940002441406
2016-07-22,102.919998168945,104.370002746582,102.309997558594,104.220001220703,82100,104.220001220703
2016-07-25,104.169998168945,105,103.970001220703,104.519996643066,111200,104.519996643066
2016-07-26,104.809997558594,106.430000305176,104.809997558594,105.580001831055,138300,105.580001831055
2016-07-27,105.650001525879,106.129997253418,104.879997253418,105.430000305176,134500,105.430000305176
2016-07-28,105.400001525879,105.459999084473,104.389999389648,104.550003051758,130000,104.550003051758
2016-07-29,104.529998779297,105.730003356934,103.620002746582,105,100200,105
2016-08-01,105.25,105.889999389648,104.379997253418,105.339996337891,99400,105.339996337891
2016-08-02,105.400001525879,105.400001525879,103.589996337891,103.919998168945,86200,103.919998168945
2016-08-03,104.110000610352,104.470001220703,103.580001831055,104.470001220703,87700,104.470001220703
2016-08-04,109.400001525879,109.400001525879,104.769996643066,105.330001831055,105800,105.330001831055
2016-08-05,105.790000915527,107.620002746582,105.75,106.419998168945,195500,106.419998168945
2016-08-08,106.080001831055,106.419998168945,104.769996643066,105.75,172000,105.75
2016-08-09,105.5,106,104.879997253418,105.970001220703,105500,105.970001220703
2016-08-10,105.48999786377,106.120002746582,105.180000305176,105.779998779297,126000,105.779998779297
2016-08-11,105.919998168945,107.440002441406,105.879997253418,106.559997558594,65500,106.559997558594
2016-08-12,106.040000915527,106.099998474121,105.069999694824,105.480003356934,74300,105.480003356934
2016-08-15,105.930000305176,107.569999694824,105.669998168945,106.540000915527,154000,106.540000915527
2016-08-16,106.089996337891,107.01000213623,105.26000213623,105.599998474121,83100,105.599998474121
2016-08-17,105.930000305176,106.120002746582,105.190002441406,105.819999694824,66000,105.819999694824
2016-08-18,105.900001525879,107.900001525879,105.720001220703,107.870002746582,161500,107.870002746582
2016-08-19,107.860000610352,108.25,106.620002746582,108.019996643066,113700,108.019996643066
2016-08-22,107.919998168945,108.400001525879,107.48999786377,108.269996643066,62100,108.269996643066
2016-08-23,108,108.669998168945,107.230003356934,107.75,119200,107.75
2016-08-24,107.449996948242,108.290000915527,107.199996948242,107.400001525879,66300,107.400001525879
2016-08-25,107.230003356934,107.690002441406,106.529998779297,107.51000213623,74100,107.51000213623
2016-08-26,107.809997558594,108.330001831055,106.980003356934,107.720001220703,61500,107.720001220703
2016-08-29,107.660003662109,108.809997558594,107.660003662109,108.190002441406,105300,108.190002441406
2016-08-30,108.220001220703,108.25,107.669998168945,108.209999084473,54400,108.209999084473
2016-08-31,108.25,108.25,106.790000915527,107.139999389648,112600,107.139999389648
2016-09-01,107.48999786377,108,106.360000610352,107.669998168945,77400,107.669998168945
2016-09-02,108.050003051758,109.339996337891,108,109.269996643066,97100,109.269996643066
2016-09-06,109.449996948242,109.449996948242,107.889999389648,108.800003051758,78800,108.800003051758
2016-09-07,108.5,109.48999786377,107.639999389648,109.410003662109,95900,109.410003662109
2016-09-08,109.059997558594,109.400001525879,107.98999786377,108.25,65600,108.25
2016-09-09,107.190002441406,107.459999084473,104.580001831055,104.610000610352,105700,104.610000610352
2016-09-12,104.23999786377,106.620002746582,104.23999786377,106.459999084473,92300,106.459999084473
2016-09-13,105.269996643066,105.269996643066,103.599998474121,103.809997558594,98000,103.809997558594
2016-09-14,103.690002441406,104.410003662109,102.980003356934,103.629997253418,84600,103.629997253418
2016-09-15,103.730003356934,105.480003356934,103.730003356934,105.449996948242,48800,105.449996948242
2016-09-16,105.290000915527,105.370002746582,103.73999786377,103.769996643066,203700,103.769996643066
2016-09-19,104.339996337891,105.910003662109,104.339996337891,105.669998168945,84600,105.669998168945
2016-09-20,106.459999084473,106.580001831055,105.220001220703,106.300003051758,138100,106.300003051758
2016-09-21,106.930000305176,108.150001525879,106.370002746582,108.120002746582,83400,108.120002746582
2016-09-22,109.080001831055,110.610000610352,108.839996337891,110.559997558594,128300,110.559997558594
2016-09-23,110.110000610352,110.300003051758,108.830001831055,108.910003662109,199000,108.910003662109
2016-09-26,108.470001220703,110.430000305176,106.5,108.129997253418,116100,108.129997253418
2016-09-27,107.860000610352,108.949996948242,107.830001831055,108.150001525879,103600,108.150001525879
2016-09-28,108.379997253418,108.949996948242,107.889999389648,108.900001525879,135400,108.900001525879
2016-09-29,108.819999694824,108.819999694824,106.599998474121,106.639999389648,88600,106.639999389648
2016-09-30,107.180000305176,108.660003662109,106.629997253418,107.930000305176,114400,107.930000305176
2016-10-03,107.650001525879,108.110000610352,107.059997558594,107.319999694824,72600,107.319999694824
2016-10-04,107.480003356934,108.529998779297,106.620002746582,106.919998168945,64800,106.919998168945
2016-10-05,107.650001525879,108.580001831055,106.769996643066,107.599998474121,119800,107.599998474121
2016-10-06,107.48999786377,107.809997558594,106.360000610352,107.5,150900,107.5
2016-10-07,107.300003051758,107.300003051758,104.400001525879,105.279998779297,242700,105.279998779297
2016-10-10,105.860000610352,106.550003051758,105.339996337891,105.699996948242,140200,105.699996948242
2016-10-11,105.169998168945,105.169998168945,102.300003051758,102.629997253418,83600,102.629997253418
2016-10-12,102.98999786377,103.790000915527,102.040000915527,103.419998168945,115700,103.419998168945
2016-10-13,102.639999389648,103.319999694824,101.900001525879,102.889999389648,73700,102.889999389648
2016-10-14,103.709999084473,104.110000610352,102.910003662109,103.26000213623,89400,103.26000213623
2016-10-17,103.150001525879,104.300003051758,103.150001525879,104.089996337891,77300,104.089996337891
2016-10-18,105.25,106.449996948242,104.410003662109,105.120002746582,84800,105.120002746582
2016-10-19,105.040000915527,106.400001525879,104.180000305176,105.669998168945,58600,105.669998168945
2016-10-20,105.459999084473,106.830001831055,104.779998779297,105.470001220703,61100,105.470001220703
2016-10-21,104.139999389648,105.290000915527,103.51000213623,105.139999389648,42300,105.139999389648
2016-10-24,106.849998474121,107.220001220703,106.019996643066,106.389999389648,64400,106.389999389648
2016-10-25,106.080001831055,107.440002441406,105.400001525879,105.699996948242,78300,105.699996948242
2016-10-26,105.269996643066,106.75,105.269996643066,106.190002441406,92100,106.190002441406
2016-10-27,106.819999694824,106.819999694824,105.089996337891,105.919998168945,91900,105.919998168945
2016-10-28,105.779998779297,106.930000305176,105.550003051758,106.330001831055,123500,106.330001831055
2016-10-31,106.550003051758,108.870002746582,106.5,107.680000305176,164900,107.680000305176
2016-11-01,108.209999084473,110.180000305176,105.339996337891,105.440002441406,158300,105.440002441406
2016-11-02,105.26000213623,105.75,102.930000305176,103.01000213623,120800,103.01000213623
2016-11-03,104.290000915527,105.569999694824,103.029998779297,103.790000915527,119900,103.790000915527
2016-11-04,103.800003051758,105.660003662109,102.779998779297,102.839996337891,143500,102.839996337891
2016-11-07,104.819999694824,106.98999786377,104.819999694824,106.529998779297,137500,106.529998779297
2016-11-08,105.769996643066,106.910003662109,103.669998168945,105.889999389648,115900,105.889999389648
2016-11-09,103.970001220703,113.230003356934,103.970001220703,113.089996337891,359300,113.089996337891
2016-11-10,114.230003356934,117.519996643066,114,117.25,327400,117.25
2016-11-11,116.860000610352,119.790000915527,116.51000213623,119,373600,119
2016-11-14,120.480003356934,122.040000915527,118.879997253418,120.269996643066,277600,120.269996643066
2016-11-15,118.360000610352,119.809997558594,117.059997558594,119.430000305176,142600,119.430000305176
2016-11-16,118.730003356934,120.849998474121,118.550003051758,120.389999389648,199100,120.389999389648
2016-11-17,120.230003356934,121.279998779297,119.180000305176,120.110000610352,156600,120.110000610352
2016-11-18,120.059997558594,121.169998168945,119.930000305176,120.529998779297,149400,120.529998779297
2016-11-21,120.550003051758,121.980003356934,120.339996337891,121.709999084473,129000,121.709999084473
2016-11-22,122.300003051758,123.910003662109,121.559997558594,123.660003662109,200800,123.660003662109
2016-11-23,123.650001525879,124.940002441406,123.379997253418,124.099998474121,159200,124.099998474121
2016-11-25,124.599998474121,125.400001525879,123.809997558594,124.970001220703,67800,124.970001220703
2016-11-28,124.790000915527,125.199996948242,123.790000915527,124.800003051758,137200,124.800003051758
2016-11-29,124.839996337891,125.98999786377,123.839996337891,124.059997558594,215600,124.059997558594
2016-11-30,125.110000610352,125.690002441406,124.23999786377,124.870002746582,187500,124.870002746582
2016-12-01,124.949996948242,126.980003356934,124.029998779297,124.940002441406,102800,124.940002441406
2016-12-02,124.940002441406,125.459999084473,123.839996337891,124.459999084473,103900,124.459999084473
2016-12-05,125.849998474121,126.959999084473,125,125.680000305176,132200,125.680000305176
2016-12-06,125.379997253418,127.730003356934,124.480003356934,127.209999084473,104600,127.209999084473
2016-12-07,126.669998168945,128.630004882812,126.069999694824,128.130004882812,138900,128.130004882812
2016-12-08,128.130004882812,129.360000610352,126.980003356934,128.889999389648,143400,128.889999389648
2016-12-09,129.179992675781,129.270004272461,127.400001525879,127.400001525879,194100,127.400001525879
2016-12-12,126.269996643066,127.400001525879,124.940002441406,126.389999389648,410100,126.389999389648
2016-12-13,127.550003051758,128,125.410003662109,125.930000305176,201500,125.930000305176
2016-12-14,125.620002746582,126.319999694824,123.319999694824,123.48999786377,176300,123.48999786377
2016-12-15,123.51000213623,126.190002441406,123.51000213623,124.949996948242,182100,124.949996948242
2016-12-16,124.5,125.839996337891,122.819999694824,123,609300,123
2016-12-19,123.529998779297,124.529998779297,122.300003051758,124.050003051758,252500,124.050003051758
2016-12-20,124.959999084473,125.349998474121,123.779998779297,124.650001525879,176100,124.650001525879
2016-12-21,124.76000213623,124.76000213623,123.470001220703,123.569999694824,116500,123.569999694824
2016-12-22,123.809997558594,124.400001525879,122.769996643066,123.779998779297,90000,123.779998779297
2016-12-23,124,124,123.430000305176,124,60100,124
2016-12-27,124.209999084473,125.110000610352,124.040000915527,124.150001525879,127800,124.150001525879
2016-12-28,123.400001525879,124.389999389648,122.519996643066,122.930000305176,109100,122.930000305176
2016-12-29,122.910003662109,123.910003662109,122.589996337891,123.730003356934,105700,123.730003356934
2016-12-30,124,124,122.620002746582,123,209600,123
2017-01-03,124,124.690002441406,123.019996643066,124,128600,124
2017-01-04,124,125.190002441406,124,124.069999694824,216800,124.069999694824
2017-01-05,123.900001525879,125.5,122.720001220703,123.360000610352,124200,123.360000610352
2017-01-06,123.610000610352,123.900001525879,122.339996337891,122.610000610352,91800,122.610000610352
2017-01-09,122.080001831055,122.080001831055,120.709999084473,121.110000610352,123000,121.110000610352
2017-01-10,121.660003662109,123.199996948242,121.139999389648,122.73999786377,99600,122.73999786377
2017-01-11,122.690002441406,123.099998474121,121.269996643066,123.01000213623,97300,123.01000213623
2017-01-12,122.610000610352,122.76000213623,120.059997558594,122.610000610352,89400,122.610000610352
2017-01-13,123.199996948242,124.599998474121,121.839996337891,124.26000213623,108900,124.26000213623
2017-01-17,123.580001831055,123.580001831055,121.209999084473,121.470001220703,84800,121.470001220703
2017-01-18,121.900001525879,122.98999786377,119.669998168945,122.809997558594,76000,122.809997558594
2017-01-19,123,124.839996337891,122.120002746582,123.120002746582,109400,123.120002746582
2017-01-20,123.419998168945,123.51000213623,122.559997558594,123.059997558594,79500,123.059997558594
2017-01-23,122.949996948242,123.5,121.330001831055,122.410003662109,54900,122.410003662109
2017-01-24,122.980003356934,124.069999694824,121.660003662109,123.379997253418,148600,123.379997253418
2017-01-25,124.190002441406,124.440002441406,122.970001220703,124.150001525879,107900,124.150001525879
2017-01-26,124.269996643066,124.980003356934,122.720001220703,122.75,293100,122.75
2017-01-27,122.419998168945,123.669998168945,122.26000213623,122.669998168945,203200,122.669998168945
2017-01-30,121.849998474121,122.459999084473,119.690002441406,122.019996643066,129300,122.019996643066
2017-01-31,121.569999694824,123.029998779297,119.73999786377,122.870002746582,128900,122.870002746582
2017-02-01,123.819999694824,124.230003356934,122.01000213623,123.050003051758,140500,123.050003051758
2017-02-02,127,129.5,125.26000213623,128.740005493164,290200,128.740005493164
2017-02-03,129.429992675781,131.139999389648,128.199996948242,130.220001220703,189700,130.220001220703
2017-02-06,129.149993896484,129.539993286133,127.779998779297,128.309997558594,152200,128.309997558594
2017-02-07,126.879997253418,129.860000610352,126.879997253418,128.429992675781,170800,128.429992675781
2017-02-08,127.669998168945,128.25,127.120002746582,127.830001831055,138800,127.830001831055
2017-02-09,128.460006713867,129.899993896484,128.100006103516,128.690002441406,139800,128.690002441406
2017-02-10,128.75,130.690002441406,128.289993286133,130.660003662109,116400,130.660003662109
2017-02-13,131.100006103516,132.350006103516,130.759994506836,131.070007324219,94900,131.070007324219
2017-02-14,130.320007324219,131.490005493164,129.600006103516,131.110000610352,88700,131.110000610352
2017-02-15,130.419998168945,132.429992675781,130.419998168945,132.339996337891,84800,132.339996337891
