"Fecha","RJF.Open","RJF.High","RJF.Low","RJF.Close","RJF.Volume","RJF.Adjusted"
2016-06-13,35.033332824707,35.526668548584,34.7866668701172,34.8400001525879,1268700,31.1394634246826
2016-06-14,34.6133346557617,34.8133316040039,34.033332824707,34.2466659545898,1171650,30.6091613769531
2016-06-15,34.533332824707,35.2666664123535,34.4466667175293,34.6666679382324,1090350,30.9845485687256
2016-06-16,34.3066673278809,34.6666679382324,33.8800010681152,34.6466674804688,813300,30.966667175293
2016-06-17,34.6933326721191,35.1666679382324,34.5666656494141,34.6933326721191,1635150,31.0083694458008
2016-06-20,35.4866676330566,35.7666664123535,35.0733337402344,35.1066665649414,692700,31.3778057098389
2016-06-21,35.2400016784668,35.3933334350586,34.7533340454102,34.9466667175293,541050,31.2347927093506
2016-06-22,35.0066680908203,35.3600006103516,35.0066680908203,35.093334197998,731550,31.3658885955811
2016-06-23,35.7466659545898,36,35.5533332824707,35.9866676330566,972750,32.1643257141113
2016-06-24,33.3266677856445,33.7866668701172,32.2066688537598,32.593334197998,2975250,29.1314258575439
2016-06-27,31.6066665649414,31.7999992370605,31.0266666412354,31.3400001525879,2236800,28.0112133026123
2016-06-28,31.7199993133545,31.9799995422363,31.1666679382324,31.5266666412354,1867650,28.1780586242676
2016-06-29,31.7199993133545,32.3400001525879,31.2800006866455,32.3199996948242,1410900,29.0098171234131
2016-06-30,32.3800010681152,32.8800010681152,32.0133323669434,32.8666687011719,2518350,29.50048828125
2016-07-01,32.533332824707,32.9933319091797,32.2066688537598,32.4199981689453,1070250,29.0995693206787
2016-07-05,31.9266662597656,31.9466667175293,31.1533336639404,31.4400005340576,1293000,28.2199459075928
2016-07-06,31.046667098999,31.9799995422363,30.8666667938232,31.9200000762939,1805400,28.6507816314697
2016-07-07,31.953332901001,32.6399993896484,31.953332901001,32.6266670227051,1748550,29.2850780487061
2016-07-08,33.2400016784668,33.6866683959961,33.2400016784668,33.3600006103516,1137900,29.9432945251465
2016-07-11,33.7799987792969,33.966667175293,33.3866653442383,33.473331451416,842550,30.0450248718262
2016-07-12,34,34.8800010681152,33.9533348083496,34.7000007629395,1073550,31.146053314209
2016-07-13,34.4866676330566,34.7466659545898,34.0866661071777,34.2733345031738,914100,30.7630920410156
2016-07-14,34.9199981689453,35.0800018310547,34.7066688537598,34.7866668701172,1066500,31.2238426208496
2016-07-15,35.1733322143555,35.4199981689453,34.8066673278809,35.2066688537598,962100,31.6008319854736
2016-07-18,35.2066688537598,35.5,34.966667175293,35.4599990844727,801000,31.8282318115234
2016-07-19,35.1399993896484,35.7266654968262,34.9199981689453,35.2599983215332,1246050,31.6486988067627
2016-07-20,35.5133323669434,35.7133331298828,34.9466667175293,35.6333312988281,1586100,31.9837894439697
2016-07-21,35.7866668701172,36.439998626709,35.5200004577637,35.7799987792969,1511700,32.1154441833496
2016-07-22,35.9466667175293,36.0133323669434,35.6066665649414,35.906665802002,1863000,32.229133605957
2016-07-25,35.9266662597656,36.1266670227051,35.7999992370605,36.0200004577637,812550,32.3308601379395
2016-07-26,35.8866653442383,36.3333320617676,35.7733345031738,36.3066673278809,754800,32.5881690979004
2016-07-27,36.3066673278809,36.6266670227051,36.1599998474121,36.4799995422363,1033500,32.7437515258789
2016-07-28,36.3800010681152,36.7133331298828,36.1399993896484,36.6066665649414,646350,32.8574485778809
2016-07-29,36.3733329772949,36.7266654968262,36.2200012207031,36.5999984741211,1115250,32.8514671325684
2016-08-01,36.7200012207031,36.7400016784668,36.1266670227051,36.2066688537598,688350,32.498405456543
2016-08-02,36.1599998474121,36.4599990844727,35.4533348083496,35.6666679382324,873300,32.0137252807617
2016-08-03,35.7066688537598,36.4533348083496,35.7066688537598,36.2733345031738,571950,32.5582542419434
2016-08-04,36.2333335876465,36.4000015258789,36.0133323669434,36.2333335876465,587400,32.5223388671875
2016-08-05,36.7133331298828,37.2200012207031,36.473331451416,37.1333312988281,909450,33.3301696777344
2016-08-08,37.2533340454102,37.4266662597656,37.1199989318848,37.2599983215332,627000,33.4438705444336
2016-08-09,37.1866683959961,37.3800010681152,37.0800018310547,37.2066688537598,777750,33.3959846496582
2016-08-10,37.2000007629395,37.3066673278809,36.9533348083496,37.1066665649414,855900,33.3062362670898
2016-08-11,37.3266677856445,37.560001373291,37.0866661071777,37.4466667175293,671400,33.6114196777344
2016-08-12,37.1599998474121,37.4599990844727,36.9466667175293,37.4000015258789,1117350,33.5695304870605
2016-08-15,37.4933319091797,38.1666679382324,37.466667175293,37.9799995422363,566100,34.0901298522949
2016-08-16,37.7733345031738,37.9799995422363,37.6933326721191,37.7999992370605,413400,33.9285507202148
2016-08-17,37.8466682434082,38.1133346557617,37.5999984741211,37.6199989318848,1328100,33.7669906616211
2016-08-18,37.6266670227051,37.7666664123535,37.4133338928223,37.5066680908203,828150,33.6652755737305
2016-08-19,37.2733345031738,37.5866661071777,37.1933326721191,37.4333343505859,849900,33.599437713623
2016-08-22,37.3533325195312,37.466667175293,37.1933326721191,37.3600006103516,470850,33.5336151123047
2016-08-23,37.593334197998,37.7866668701172,37.533332824707,37.5533332824707,722850,33.7071647644043
2016-08-24,37.5733337402344,37.7133331298828,37.4199981689453,37.466667175293,624150,33.6293525695801
2016-08-25,37.3333320617676,37.7799987792969,37.3333320617676,37.7266654968262,706050,33.8627395629883
2016-08-26,37.9333343505859,38.2866668701172,37.7799987792969,38.1133346557617,1043400,34.2097930908203
2016-08-29,38.1933326721191,38.5866661071777,38.1399993896484,38.2333335876465,659250,34.317512512207
2016-08-30,38.2266654968262,38.7999992370605,38.2266654968262,38.7933311462402,695700,34.8201560974121
2016-08-31,38.8400001525879,39,38.2866668701172,38.7799987792969,1062900,34.8081893920898
2016-09-01,38.8600006103516,38.9599990844727,37.973331451416,38.439998626709,774000,34.5030097961426
2016-09-02,38.6133346557617,38.8600006103516,38.2400016784668,38.7266654968262,649500,34.7603149414062
2016-09-06,38.7799987792969,38.8733329772949,38.0400009155273,38.3666687011719,586650,34.4371871948242
2016-09-07,38.2533340454102,38.7066688537598,38.1133346557617,38.6733322143555,702000,34.7124443054199
2016-09-08,38.6533317565918,38.966667175293,38.560001373291,38.6800003051758,735000,34.7184181213379
2016-09-09,38.4466667175293,38.8133316040039,38.2666664123535,38.2666664123535,765600,34.3474311828613
2016-09-12,37.9466667175293,38.8800010681152,37.7533340454102,38.7533340454102,768150,34.784252166748
2016-09-13,38.2733345031738,38.4533348083496,37.6599998474121,37.8866653442383,1087200,34.00634765625
2016-09-14,37.966667175293,38.0200004577637,37.5133323669434,37.6333312988281,1355850,33.7789573669434
2016-09-15,37.6800003051758,38.406665802002,37.6800003051758,38.2599983215332,805650,34.3414421081543
2016-09-16,37.906665802002,37.966667175293,37.5,37.5666656494141,1389150,33.7191123962402
2016-09-19,37.8333320617676,38.3266677856445,37.6066665649414,37.6333312988281,978300,33.7789573669434
2016-09-20,37.973331451416,38.1333312988281,37.7266654968262,37.9799995422363,905550,34.0901298522949
2016-09-21,38.2266654968262,38.533332824707,38.0066680908203,38.5200004577637,822750,34.574821472168
2016-09-22,38.9866676330566,39.3133316040039,38.8333320617676,39.0999984741211,1574700,35.0954093933105
2016-09-23,38.8800010681152,39.1333312988281,38.5800018310547,38.6733322143555,719550,34.7124443054199
2016-09-26,38.2333335876465,38.3600006103516,37.7266654968262,37.7666664123535,635550,33.8986396789551
2016-09-27,37.4866676330566,38.026668548584,37.3733329772949,38,581550,34.1080703735352
2016-09-28,38.1533317565918,38.4133338928223,37.7866668701172,38.3866653442383,635400,34.4551391601562
2016-09-29,38.1666679382324,38.5466651916504,37.6066665649414,37.7666664123535,514050,34.0167961120605
2016-09-30,38.1133346557617,39.0200004577637,37.9466667175293,38.8066673278809,990750,34.9535293579102
2016-10-03,38.6666679382324,39.0533332824707,38.533332824707,38.6866683959961,637200,34.8454399108887
2016-10-04,38.8333320617676,39.4466667175293,38.7533340454102,39.0400009155273,748350,35.1636924743652
2016-10-05,39.2266654968262,39.966667175293,39.1666679382324,39.6533317565918,719550,35.7161254882812
2016-10-06,39.526668548584,39.6933326721191,39.2933311462402,39.5066680908203,510300,35.5840225219727
2016-10-07,39.5866661071777,39.5866661071777,39.033332824707,39.3066673278809,1362450,35.4038887023926
2016-10-10,39.3066673278809,39.8400001525879,39.2866668701172,39.3400001525879,721200,35.4338989257812
2016-10-11,39.2933311462402,39.3933334350586,38.593334197998,38.8666687011719,747150,35.0075721740723
2016-10-12,38.8933334350586,38.9533348083496,38.6666679382324,38.7266654968262,656550,34.881477355957
2016-10-13,38.2733345031738,38.4199981689453,37.7400016784668,38.2733345031738,736350,34.4731483459473
2016-10-14,38.560001373291,39.0533332824707,38.4266662597656,38.7999992370605,865650,34.9475288391113
2016-10-17,38.8199996948242,38.8800010681152,38.560001373291,38.6933326721191,985800,34.8514518737793
2016-10-18,39.2200012207031,39.3266677856445,38.7999992370605,38.966667175293,501900,35.0976486206055
2016-10-19,39.2133331298828,39.5200004577637,39.0133323669434,39.3266677856445,544500,35.4219017028809
2016-10-20,39.1333312988281,39.5133323669434,39.1066665649414,39.2066688537598,604800,35.3138122558594
2016-10-21,38.9133338928223,39.2266654968262,38.8333320617676,39.1666679382324,514650,35.2777786254883
2016-10-24,39.6933326721191,39.6933326721191,39.0866661071777,39.2066688537598,813900,35.3138122558594
2016-10-25,39.1866683959961,39.4266662597656,38.9799995422363,39.033332824707,621900,35.1576919555664
2016-10-26,38.8266677856445,39.5,38.7799987792969,39.4199981689453,905700,35.5059509277344
2016-10-27,40.1333312988281,41.8199996948242,40.1333312988281,41.3066673278809,2530800,37.2053031921387
2016-10-28,41.2200012207031,41.5866661071777,40.3400001525879,40.5200004577637,1754550,36.4967422485352
2016-10-31,40.6599998474121,40.8933334350586,40.0533332824707,40.0800018310547,1093650,36.1004447937012
2016-11-01,40.3400001525879,40.4866676330566,39.8800010681152,40.2466659545898,1119300,36.250545501709
2016-11-02,40.033332824707,40.0866661071777,39.1066665649414,39.2266654968262,1314900,35.3318252563477
2016-11-03,39.3466682434082,39.9533348083496,39.2933311462402,39.5800018310547,1049850,35.650074005127
2016-11-04,39.466667175293,39.8866653442383,39.1800003051758,39.3933334350586,639450,35.4819412231445
2016-11-07,40.3066673278809,40.7200012207031,40.3066673278809,40.6333312988281,614400,36.5988273620605
2016-11-08,40.3666687011719,41.1266670227051,40.1466674804688,40.8733329772949,909450,36.8149909973145
2016-11-09,41.2066688537598,43.7799987792969,41.0533332824707,43.5133323669434,2856750,39.1928634643555
2016-11-10,43.8666687011719,45.7533340454102,43.8666687011719,44.8933334350586,2560350,40.435848236084
2016-11-11,44.5866661071777,45.2599983215332,44.1866683959961,45.1666679382324,3063600,40.6820373535156
2016-11-14,45.7333335876465,46.7266654968262,45.466667175293,46.7266654968262,1433550,42.0871429443359
2016-11-15,46.2866668701172,47.9533348083496,46.0466651916504,47.9333343505859,1780050,43.174015045166
2016-11-16,47.439998626709,47.9266662597656,47.3933334350586,47.7666664123535,1210650,43.0238838195801
2016-11-17,47.5999984741211,48.473331451416,47.5999984741211,48.473331451416,1330350,43.6603927612305
2016-11-18,48.560001373291,49.060001373291,48.3600006103516,48.8533325195312,786000,44.0026473999023
2016-11-21,48.7333335876465,48.939998626709,47.8266677856445,48.2133331298828,1396050,43.4262046813965
2016-11-22,48.2400016784668,48.9333343505859,47.8400001525879,48.8866653442383,1173150,44.0326766967773
2016-11-23,48.7333335876465,48.9799995422363,47.8733329772949,48.5533332824707,1372950,43.7324371337891
2016-11-25,48.466667175293,48.466667175293,48.1266670227051,48.3333320617676,483000,43.5342826843262
2016-11-28,47.7133331298828,47.9933319091797,47.4000015258789,47.4466667175293,1513350,42.7356643676758
2016-11-29,47.3533325195312,47.7866668701172,47.0200004577637,47.4000015258789,910200,42.6936378479004
2016-11-30,47.9333343505859,48.1933326721191,47.7400016784668,47.9599990844727,1506900,43.1980209350586
2016-12-01,48.2733345031738,49.2466659545898,48.1666679382324,49.093334197998,1350300,44.218822479248
2016-12-02,48.8866653442383,48.8866653442383,48.1199989318848,48.6399993896484,1013850,43.8105087280273
2016-12-05,48.6466674804688,49.4533348083496,48.5466651916504,49.0133323669434,1155600,44.1467704772949
2016-12-06,49.2866668701172,49.2866668701172,48.6333312988281,48.906665802002,1085250,44.0506973266602
2016-12-07,48.8199996948242,49.1533317565918,48.6399993896484,49.0999984741211,866550,44.2248306274414
2016-12-08,49.3066673278809,49.7999992370605,48.8400001525879,49.3266677856445,1042050,44.4289932250977
2016-12-09,49.3266677856445,49.3400001525879,48.5866661071777,48.7599983215332,1261650,43.9185829162598
2016-12-12,48.4599990844727,48.6933326721191,47.6866683959961,47.7266654968262,1036050,42.9878540039062
2016-12-13,47.8600006103516,48.093334197998,47.2400016784668,47.7333335876465,1398150,42.9938735961914
2016-12-14,47.3933334350586,48.6666679382324,47.2933311462402,47.9133338928223,744150,43.1559829711914
2016-12-15,48.2533340454102,48.9199981689453,47.8333320617676,48.3400001525879,878550,43.5402946472168
2016-12-16,48.3400001525879,48.7000007629395,47.5466651916504,47.7533340454102,1495350,43.0118751525879
2016-12-19,47.5066680908203,47.8733329772949,46.9333343505859,47.6800003051758,1031250,42.9458389282227
2016-12-20,48.0200004577637,48.6266670227051,47.9866676330566,48.6266670227051,695250,43.7984924316406
2016-12-21,48.7400016784668,48.7400016784668,48.093334197998,48.4266662597656,802200,43.6183586120605
2016-12-22,48.406665802002,48.406665802002,47.4866676330566,47.6266670227051,936600,42.8977890014648
2016-12-23,47.6399993896484,47.9199981689453,47.4199981689453,47.8666687011719,808050,43.113956451416
2016-12-27,48.0200004577637,48.1199989318848,47.473331451416,47.5800018310547,849600,42.8557586669922
2016-12-28,47.7599983215332,47.8199996948242,46.6333312988281,46.7466659545898,778950,42.1051635742188
2016-12-29,46.6133346557617,46.906665802002,46.0533332824707,46.2333335876465,693900,41.773853302002
2016-12-30,46.3733329772949,46.3733329772949,45.9799995422363,46.1800003051758,913650,41.7256660461426
2017-01-03,46.9199981689453,47.3066673278809,46.060001373291,46.4533348083496,897900,41.9726448059082
2017-01-04,46.7266654968262,48.2533340454102,46.466667175293,48.2066688537598,1457700,43.5568656921387
2017-01-05,48.439998626709,49.0999984741211,48.2400016784668,49.060001373291,1969500,44.327880859375
2017-01-06,49.2999992370605,49.8199996948242,49.0200004577637,49.7733345031738,1574700,44.9724159240723
2017-01-09,49.5066680908203,49.533332824707,48.9000015258789,49.0999984741211,1063950,44.3640213012695
2017-01-10,49.3333320617676,49.7666664123535,48.939998626709,49.6199989318848,881250,44.8338623046875
2017-01-11,49.6066665649414,49.9599990844727,49.2533340454102,49.9333343505859,1339050,45.1169738769531
2017-01-12,49.6199989318848,49.6199989318848,48.4866676330566,49.2133331298828,746400,44.4664268493652
2017-01-13,49.6199989318848,50.1066665649414,49.2999992370605,49.5866661071777,692100,44.8037452697754
2017-01-17,49.1533317565918,49.2866668701172,47.973331451416,48.0866661071777,632700,43.448429107666
2017-01-18,48.1866683959961,48.5800018310547,47.1599998474121,48.5533332824707,1133700,43.8700828552246
2017-01-19,48.7000007629395,48.9000015258789,47.9466667175293,48.1399993896484,468000,43.4966201782227
2017-01-20,48.1399993896484,48.4933319091797,47.973331451416,48.466667175293,498150,43.7917747497559
2017-01-23,48.0733337402344,48.6933326721191,48,48.6199989318848,598500,43.9303207397461
2017-01-24,48.7266654968262,49.7533340454102,48.6399993896484,49.5,1024500,44.7254295349121
2017-01-25,50.1599998474121,50.4466667175293,49.7933311462402,50.406665802002,1286400,45.5446510314941
2017-01-26,49.7466659545898,51.8600006103516,49.7466659545898,51.439998626709,1429650,46.4783210754395
2017-01-27,51.5800018310547,51.6266670227051,50.3933334350586,50.6599998474121,1360200,45.7735443115234
2017-01-30,50.439998626709,50.4599990844727,49.2999992370605,50.3733329772949,1060050,45.5145416259766
2017-01-31,50.2133331298828,50.4799995422363,49.4000015258789,49.9533348083496,1022850,45.1350479125977
2017-02-01,50.5533332824707,51.2666664123535,50.033332824707,50.3199996948242,862200,45.4663429260254
2017-02-02,49.6666679382324,50.1599998474121,49.2266654968262,49.6199989318848,1170750,44.8338623046875
2017-02-03,50.2666664123535,51.1466674804688,50.1466674804688,50.9000015258789,760200,45.9904022216797
2017-02-06,50.5466651916504,51.2200012207031,50.5200004577637,51.0466651916504,748800,46.1229248046875
2017-02-07,51.3066673278809,51.5,51.0133323669434,51.2666664123535,1124550,46.3216972351074
2017-02-08,50.9199981689453,51.0200004577637,50.2200012207031,50.966667175293,809700,46.0506401062012
2017-02-09,51.2999992370605,51.8266677856445,51.0733337402344,51.7000007629395,618150,46.7132377624512
2017-02-10,52,52,51.2533340454102,51.2666664123535,615600,46.3216972351074
2017-02-13,51.6533317565918,52.0533332824707,51.6199989318848,51.7200012207031,793200,46.7313117980957
2017-02-14,51.5200004577637,52.4266662597656,51.3933334350586,52.1800003051758,1323450,47.1469421386719
2017-02-15,52.5133323669434,52.8133316040039,52.1266670227051,52.7066688537598,524850,47.622802734375
2017-02-16,52.8466682434082,52.8466682434082,52.2733345031738,52.7133331298828,778800,47.628833770752
2017-02-17,52.1066665649414,52.6266670227051,51.939998626709,52.5733337402344,605250,47.5023345947266
2017-02-21,52.7733345031738,52.9466667175293,52.533332824707,52.8266677856445,751350,47.7312431335449
2017-02-22,52.439998626709,53.3666687011719,52.439998626709,53.0999984741211,840600,47.9781951904297
2017-02-23,53.060001373291,53.060001373291,52.2000007629395,52.3533325195312,936000,47.3035621643066
2017-02-24,51.7133331298828,52.5133323669434,51.7133331298828,52.3266677856445,817200,47.2794647216797
2017-02-27,52.3333320617676,52.9533348083496,52.026668548584,52.939998626709,600900,47.8336181640625
2017-02-28,52.7666664123535,52.7999992370605,51.7266654968262,52.3733329772949,1019550,47.3216171264648
2017-03-01,53.2066688537598,54.6133346557617,53.2066688537598,54.026668548584,1293300,48.8154907226562
2017-03-02,54.0866661071777,54.0866661071777,52.9333343505859,53.0066680908203,784200,47.8938789367676
2017-03-03,52.9799995422363,53.3933334350586,52.6266670227051,53.1933326721191,560250,48.0625305175781
2017-03-06,52.7333335876465,53.1066665649414,52.4599990844727,52.7799987792969,685500,47.6890678405762
2017-03-07,52.7533340454102,52.8800010681152,52.2933311462402,52.4599990844727,722700,47.3999328613281
2017-03-08,53.2266654968262,53.4000015258789,52.4266662597656,52.4466667175293,640350,47.3878860473633
2017-03-09,52.7066688537598,53.0800018310547,52.5066680908203,52.8133316040039,623100,47.719181060791
2017-03-10,52.7666664123535,53.1399993896484,52.2400016784668,52.8666687011719,766500,47.7673873901367
2017-03-13,53.4333343505859,53.593334197998,52.6333312988281,52.7133331298828,2412900,47.628833770752
2017-03-14,52.5533332824707,52.5866661071777,51.5200004577637,52.1533317565918,1261650,47.1228370666504
2017-03-15,52.3733329772949,52.473331451416,51.1533317565918,51.473331451416,2483550,46.5084342956543
2017-03-16,51.7333335876465,52.2999992370605,51.4599990844727,51.939998626709,2084850,46.9300880432129
2017-03-17,51.8466682434082,52.0200004577637,51.4199981689453,51.9333343505859,34567650,46.924072265625
2017-03-20,51.9333343505859,52.3533325195312,51.3333320617676,51.7666664123535,2829150,46.7734680175781
2017-03-21,51.9199981689453,51.9199981689453,49.1333312988281,49.2733345031738,1904400,44.5206413269043
2017-03-22,48.8333320617676,49.8333320617676,48.473331451416,49.5400009155273,1598700,44.7615966796875
2017-03-23,49.466667175293,50.406665802002,49.4466667175293,49.9000015258789,1619100,45.0868606567383
2017-03-24,50.0133323669434,50.3400001525879,49.4199981689453,49.7866668701172,1328850,44.9844551086426
2017-03-27,48.5733337402344,49.2200012207031,48.0866661071777,49.1733322143555,1509300,44.4302711486816
2017-03-28,49.060001373291,50.3933334350586,49.060001373291,50.0733337402344,976950,45.2434730529785
2017-03-29,50.0466651916504,50.0999984741211,49.4933319091797,49.9599990844727,892650,45.1410675048828
2017-03-30,49.8333320617676,50.7466659545898,49.8333320617676,50.7266654968262,875400,45.9687423706055
2017-03-31,50.6533317565918,51.1733322143555,50.4533348083496,50.8400001525879,1425000,46.0714378356934
2017-04-03,50.8600006103516,51.0400009155273,50.0466651916504,50.8400001525879,1745250,46.0714378356934
2017-04-04,50.6733322143555,51.033332824707,50.4333343505859,50.6133346557617,1100100,45.8660316467285
2017-04-05,51.0666656494141,51.2066688537598,49.6066665649414,49.6733322143555,1346550,45.0141983032227
2017-04-06,49.7666664123535,50.6266670227051,49.2466659545898,50.4266662597656,968250,45.6968727111816
2017-04-07,50.0466651916504,50.8266677856445,49.7533340454102,50.5466651916504,1337850,45.8056182861328
2017-04-10,50.4933319091797,50.8133316040039,49.7999992370605,50.2400016784668,800550,45.5277137756348
2017-04-11,49.8666687011719,50.0400009155273,49.1466674804688,49.8333320617676,1234050,45.1591987609863
2017-04-12,49.7999992370605,49.9000015258789,49.033332824707,49.1733322143555,1187250,44.561092376709
2017-04-13,48.8400001525879,49.3800010681152,48.4000015258789,48.4133338928223,1458600,43.872371673584
2017-04-17,48.5800018310547,49.1933326721191,48.2266654968262,49.1466674804688,679350,44.5369338989258
2017-04-18,48.7066688537598,49.3199996948242,48.1199989318848,48.7133331298828,972600,44.1442451477051
2017-04-19,49.2066688537598,49.5133323669434,48.473331451416,48.5466651916504,2202750,43.9932022094727
2017-04-20,48.966667175293,49.526668548584,48.3266677856445,49.439998626709,2004150,44.8027496337891
2017-04-21,49.3333320617676,49.6599998474121,48.593334197998,48.8066673278809,1022550,44.2288208007812
2017-04-24,50.093334197998,50.3066673278809,49.8133316040039,50.0533332824707,1126800,45.3585586547852
2017-04-25,50.593334197998,50.6666679382324,50.060001373291,50.1266670227051,841200,45.4250144958496
2017-04-26,50.1466674804688,50.8400001525879,50.033332824707,50.4933319091797,1084350,45.7572975158691
2017-04-27,50.5400009155273,51.1733322143555,49.0133323669434,49.9333343505859,1932300,45.249813079834
2017-04-28,49.9000015258789,50,49.4133338928223,49.6800003051758,1403850,45.0202407836914
2017-05-01,50,50.4599990844727,49.560001373291,49.966667175293,941850,45.2800216674805
2017-05-02,50.2066688537598,50.7533340454102,50.1333312988281,50.5533332824707,1265400,45.8116722106934
2017-05-03,50.3666687011719,51,50.2266654968262,50.966667175293,842700,46.1862297058105
2017-05-04,51.3666687011719,51.593334197998,50.6599998474121,50.939998626709,930300,46.1620674133301
2017-05-05,51.1599998474121,51.2599983215332,50.439998626709,50.6666679382324,1009500,45.9143676757812
2017-05-08,50.6733322143555,50.7333335876465,50.0200004577637,50.4199981689453,741750,45.6908302307129
2017-05-09,50.5,50.8533325195312,50.2200012207031,50.3466682434082,770700,45.6243896484375
2017-05-10,50.2400016784668,50.3866653442383,49.8666687011719,50.3400001525879,612900,45.6183433532715
2017-05-11,50.1333312988281,50.2866668701172,49.3400001525879,49.966667175293,830700,45.2800216674805
2017-05-12,49.593334197998,49.8600006103516,49.2733345031738,49.6066665649414,960600,44.9537963867188
2017-05-15,49.8666687011719,50.5533332824707,49.6066665649414,50.473331451416,1365900,45.7391586303711
2017-05-16,50.5466651916504,51.2066688537598,50.473331451416,51.2000007629395,868500,46.3976707458496
2017-05-17,51.2000007629395,51.2000007629395,47.7333335876465,47.8533325195312,1968450,43.3649063110352
2017-05-18,47.8199996948242,48.6199989318848,47.5866661071777,48.1333312988281,1708800,43.61865234375
2017-05-19,48.3066673278809,49.026668548584,48.033332824707,48.6733322143555,848100,44.1080017089844
2017-05-22,49.0066680908203,49.0066680908203,48.2866668701172,48.7799987792969,937200,44.2046546936035
2017-05-23,48.4933319091797,49.0066680908203,47.6933326721191,48.8733329772949,1070100,44.2892417907715
2017-05-24,48.8533325195312,49.033332824707,48.2066688537598,48.5666656494141,844500,44.0113258361816
2017-05-25,48.9000015258789,49.3266677856445,48.6266670227051,49.093334197998,651450,44.4886054992676
2017-05-26,48.9533348083496,49.2133331298828,48.7533340454102,49.1199989318848,802200,44.5127716064453
2017-05-30,48.7733345031738,48.966667175293,48.2866668701172,48.6666679382324,626850,44.1019592285156
2017-05-31,48.7000007629395,48.7000007629395,47.5666656494141,48.1800003051758,1421400,43.6609382629395
2017-06-01,48.560001373291,49.2133331298828,48.0533332824707,49.2066688537598,1323900,44.5913124084473
2017-06-02,48.7799987792969,49.1533317565918,48.439998626709,48.8866653442383,850350,44.3013153076172
2017-06-05,49,49.6399993896484,48.9266662597656,49.1933326721191,647850,44.5792121887207
2017-06-06,48.6399993896484,49.2733345031738,48.3733329772949,49.060001373291,1123950,44.4584045410156
2017-06-07,49.2599983215332,49.5733337402344,48.8666687011719,49.3066673278809,853350,44.6819229125977
2017-06-08,49.3066673278809,51.026668548584,49.2133331298828,50.7200012207031,1618950,45.9626998901367
2017-06-09,51.2066688537598,52.406665802002,51.2066688537598,52.1933326721191,1149450,47.2978401184082
2017-06-12,52.2533340454102,52.9466667175293,52.1866683959961,52.4866676330566,1405950,47.5636596679688
2017-06-13,52.7266654968262,53.033332824707,52.2333335876465,52.6066665649414,1066650,47.6723976135254
2017-06-14,52.0800018310547,52.6599998474121,51.4599990844727,52.6266670227051,892350,47.6905250549316
2017-06-15,52.1733322143555,52.7999992370605,52.1399993896484,52.4199981689453,553950,47.5032577514648
2017-06-16,52.4466667175293,52.6466674804688,52.0133323669434,52.3133316040039,1290000,47.4065856933594
2017-06-19,52.6333312988281,52.9266662597656,52.3266677856445,52.7066688537598,1206900,47.7630195617676
2017-06-20,52.5800018310547,52.5800018310547,52,52.0999984741211,788400,47.2132568359375
2017-06-21,52.1133346557617,52.2599983215332,51.6800003051758,51.7866668701172,1182300,46.9293174743652
2017-06-22,51.5466651916504,51.6333312988281,51.060001373291,51.4599990844727,644550,46.6332817077637
2017-06-23,51.8133316040039,51.8133316040039,50.9466667175293,51.0800018310547,2750250,46.288932800293
2017-06-26,51.2400016784668,51.8666687011719,50.9333343505859,51.6599998474121,851250,46.8145370483398
2017-06-27,51.9866676330566,52.8800010681152,51.966667175293,52.4266662597656,990150,47.5092811584473
2017-06-28,52.9133338928223,53.9599990844727,52.7666664123535,53.8066673278809,1576950,48.7598419189453
2017-06-29,54.6066665649414,55.060001373291,53.2133331298828,53.6666679382324,1311750,48.7659111022949
2017-06-30,54.0533332824707,54.1733322143555,53.2133331298828,53.4799995422363,1065000,48.5962753295898
2017-07-03,53.9199981689453,54.6666679382324,53.593334197998,54.4000015258789,514950,49.4322738647461
2017-07-05,54.466667175293,54.6533317565918,54.1666679382324,54.3533325195312,1080000,49.3898696899414
2017-07-06,54.3199996948242,54.9599990844727,53.973331451416,54.0066680908203,1136850,49.0748710632324
2017-07-07,54.2599983215332,54.4466667175293,53.7799987792969,54.2599983215332,723900,49.305061340332
2017-07-10,54.2066688537598,55.0733337402344,53.8933334350586,54.9333343505859,863400,49.9169082641602
2017-07-11,55,55,54.3333320617676,54.5133323669434,663600,49.5352668762207
2017-07-12,54.4000015258789,54.9133338928223,54.0800018310547,54.8266677856445,694200,49.8199768066406
2017-07-13,55,55.3266677856445,54.7733345031738,55.0200004577637,541050,49.9956588745117
2017-07-14,54.3600006103516,55.1666679382324,54.0866661071777,54.8666687011719,645150,49.8563270568848
2017-07-17,54.8933334350586,55.3466682434082,54.6466674804688,55.1800003051758,611400,50.1410484313965
2017-07-18,54.8333320617676,55.1800003051758,54.5866661071777,55.1066665649414,1195050,50.074405670166
2017-07-19,55.3866653442383,55.4199981689453,54.7799987792969,55.1800003051758,593100,50.1410484313965
2017-07-20,55.1800003051758,55.4799995422363,55.093334197998,55.1533317565918,702750,50.116813659668
2017-07-21,55.0133323669434,55.5999984741211,54.966667175293,55.1466674804688,669000,50.1107559204102
2017-07-24,55.0866661071777,56.0200004577637,55.0866661071777,55.9000015258789,808200,50.7953033447266
2017-07-25,56.6333312988281,56.939998626709,56.3933334350586,56.6599998474121,1036200,51.4859008789062
