"Fecha","CI.Open","CI.High","CI.Low","CI.Close","CI.Volume","CI.Adjusted"
2014-09-12,93.5999984741211,93.5999984741211,92.0100021362305,92.3199996948242,983600,87.8859329223633
2014-09-15,92.1399993896484,92.4000015258789,91.4800033569336,91.5199966430664,1198400,87.1243286132812
2014-09-16,91.620002746582,93.4199981689453,91.0999984741211,93.2399978637695,1061700,88.7617568969727
2014-09-17,94.2900009155273,94.8899993896484,93.6699981689453,94.0899963378906,1432900,89.570915222168
2014-09-18,94.3600006103516,95.4599990844727,94.3199996948242,95.2099990844727,1093000,90.6371231079102
2014-09-19,95.6699981689453,95.9700012207031,95.0100021362305,95.25,1672300,90.6751937866211
2014-09-22,95.1699981689453,95.7900009155273,94.5199966430664,94.6999969482422,863100,90.1516265869141
2014-09-23,94.3600006103516,94.7099990844727,92.9599990844727,92.9800033569336,1088400,88.5142288208008
2014-09-24,93.1699981689453,94.9899978637695,92.7300033569336,94.8199996948242,854300,90.2658386230469
2014-09-25,94.6399993896484,94.6399993896484,91.3399963378906,91.7200012207031,1496300,87.3147506713867
2014-09-26,91.7699966430664,92.129997253418,91.1500015258789,91.8199996948242,1025800,87.4099273681641
2014-09-29,90.9700012207031,91.7799987792969,90.8300018310547,91.2399978637695,1317800,86.8578109741211
2014-09-30,91.4300003051758,91.6999969482422,90.5299987792969,90.6900024414062,1392300,86.3342208862305
2014-10-01,90.7900009155273,90.9499969482422,89.1999969482422,89.4400024414062,1296400,85.1442489624023
2014-10-02,89.379997253418,89.6800003051758,87.7600021362305,88.7200012207031,1545000,84.4588470458984
2014-10-03,89.5199966430664,90.9400024414062,89.0199966430664,90.5899963378906,2639800,86.2390060424805
2014-10-06,90.9700012207031,91.4000015258789,88.7600021362305,89.1900024414062,1417000,84.90625
2014-10-07,89.0500030517578,90.8300018310547,88.7799987792969,89.1100006103516,2611500,84.8301086425781
2014-10-08,89.3499984741211,91.4700012207031,89.1900024414062,91.4199981689453,1413600,87.0291595458984
2014-10-09,91.4199981689453,91.8600006103516,89.7799987792969,89.9800033569336,1196000,85.6583023071289
2014-10-10,90.1999969482422,92.0699996948242,90.1999969482422,90.5899963378906,1510800,86.2390060424805
2014-10-13,90.3399963378906,91.1699981689453,89.5500030517578,89.6800003051758,1594200,85.3727111816406
2014-10-14,88.9800033569336,89.0599975585938,86.6999969482422,87.7099990844727,3865700,83.4973373413086
2014-10-15,86.5,89.0999984741211,85.75,88.7300033569336,3128400,84.4683532714844
2014-10-16,88.0599975585938,89.9499969482422,87.6699981689453,88.0299987792969,2593500,83.8019790649414
2014-10-17,88.8499984741211,90.370002746582,88.3199996948242,89.0400009155273,1687700,84.7634735107422
2014-10-20,89.3000030517578,90.6999969482422,89.1900024414062,90.5999984741211,986000,86.24853515625
2014-10-21,91.4300003051758,92.8899993896484,91.2600021362305,92.7099990844727,1249700,88.2572021484375
2014-10-22,92.9400024414062,93.0800018310547,91.4100036621094,91.4499969482422,1735800,87.0577087402344
2014-10-23,92.5299987792969,93.1100006103516,92.0299987792969,92.2699966430664,874500,87.8383331298828
2014-10-24,92.4400024414062,92.8600006103516,91.5500030517578,92.8300018310547,756600,88.3714447021484
2014-10-27,92.8499984741211,93.2399978637695,92.3600006103516,92.6500015258789,713300,88.2000732421875
2014-10-28,91.4800033569336,92.5800018310547,90.5500030517578,92.5800018310547,1532400,88.1334457397461
2014-10-29,92.9000015258789,94.1399993896484,92.6900024414062,94,2970900,89.4852294921875
2014-10-30,94.5,97.5599975585938,94.5,97.0999984741211,3049900,92.4363403320312
2014-10-31,98.6600036621094,99.75,97.5800018310547,99.5699996948242,2593600,94.7877197265625
2014-11-03,99.6399993896484,100.639999389648,99.379997253418,99.7300033569336,1659500,94.9400253295898
2014-11-04,99.5,101.269996643066,99.4800033569336,101.019996643066,3345400,96.1680755615234
2014-11-05,102.160003662109,102.160003662109,99.7799987792969,100,2339800,95.1970596313477
2014-11-06,100.279998779297,101.900001525879,99.9100036621094,101.339996337891,2014400,96.4726943969727
2014-11-07,100.569999694824,101.209999084473,98.120002746582,98.9899978637695,2584900,94.2355804443359
2014-11-10,98.9700012207031,101.730003356934,98.9300003051758,101.279998779297,1980300,96.4155807495117
2014-11-11,101.519996643066,102.669998168945,101.459999084473,102.129997253418,1924400,97.2247467041016
2014-11-12,101.599998474121,102.379997253418,101.360000610352,102.110000610352,1479400,97.2057189941406
2014-11-13,102.080001831055,103.5,101.879997253418,102.709999084473,2110100,97.7769012451172
2014-11-14,102.75,102.970001220703,101.449996948242,101.900001525879,1706600,97.0058135986328
2014-11-17,101.910003662109,103.220001220703,101.889999389648,102.940002441406,1468400,97.9958648681641
2014-11-18,102.970001220703,104.550003051758,102.970001220703,103.949996948242,1579700,98.9573364257812
2014-11-19,103.980003356934,103.980003356934,102.370002746582,102.629997253418,1419200,97.7007369995117
2014-11-20,102.360000610352,102.690002441406,101.879997253418,102.209999084473,1372000,97.3009185791016
2014-11-21,103.279998779297,103.319999694824,102.01000213623,102.180000305176,1566400,97.2723693847656
2014-11-24,102.610000610352,102.889999389648,101.930000305176,102.400001525879,1838500,97.4817810058594
2014-11-25,102.48999786377,102.610000610352,101.129997253418,101.900001525879,1434300,97.0058135986328
2014-11-26,102.180000305176,102.669998168945,101.330001831055,102.01000213623,1045700,97.1105422973633
2014-11-28,102.430000305176,103.589996337891,102.430000305176,102.889999389648,938300,97.9482498168945
2014-12-01,102.629997253418,103.360000610352,101.870002746582,102.559997558594,1376100,97.6341094970703
2014-12-02,102.930000305176,103.98999786377,102.470001220703,103.379997253418,1493500,98.4147262573242
2014-12-03,103.839996337891,104.550003051758,103.459999084473,104.029998779297,1207900,99.0335083007812
2014-12-04,104,104.110000610352,102.459999084473,103.190002441406,1184000,98.2338409423828
2014-12-05,103.459999084473,105.069999694824,103.319999694824,104.709999084473,1160900,99.6808471679688
2014-12-08,104.599998474121,105.599998474121,104.339996337891,104.879997253418,1120500,99.8426742553711
2014-12-09,103.269996643066,104.639999389648,103.019996643066,104.389999389648,1064100,99.3762283325195
2014-12-10,104.160003662109,104.430000305176,102.26000213623,102.400001525879,1442600,97.4817810058594
2014-12-11,102.639999389648,103.599998474121,102.199996948242,102.430000305176,1307500,97.5103378295898
2014-12-12,101.629997253418,103.459999084473,101.529998779297,101.730003356934,1184800,96.8439636230469
2014-12-15,102.580001831055,103.430000305176,100.410003662109,101.349998474121,1415000,96.4822235107422
2014-12-16,101.160003662109,102.959999084473,99.879997253418,99.9700012207031,1131600,95.1685028076172
